Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Cable Type","Number of Conductors","Length - Coil Retracted","Length - Coil Extended","Length","Jacket Color","Wire Gauge","Conductor Strand","Jacket (Insulation) Material","Cable Width","Cable Height","Coil Diameter","Shielding"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-8-S_xx-R.pdf,-,AT-K-S-26-8-S/25-ND,AT-K-S-26-8-S/25,Assmann WSW Components,CABLE MOD FLAT 8COND SILVER 25',0,0,"5.44740","0","50","Bulk","-","Active","Straight","8","-","-","25.0' (7.62m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-S-26-8-W_xx-R.pdf,-,AT-K-S-26-8-W/25-ND,AT-K-S-26-8-W/25,Assmann WSW Components,CABLE MOD FLAT 8COND WHITE 25',0,0,"5.44740","0","50","Bulk","-","Active","Straight","8","-","-","25.0' (7.62m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-C-26-8-S_14-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-C-26-8-S.JPG,A1483RC-ND,AT-K-C-26-8-S/14,Assmann WSW Components,CABLE MOD COIL 8COND SILVER 14',0,0,"5.54190","0","100","Bulk","-","Active","Coil","8","6.25' (1.90m)","14' (4.27m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","-"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,511-26-06-BL-0025F-ND,511-26-06-BL-0025F,CNC Tech,CABLE MOD FLAT 6COND 25' PRE-CUT,0,0,"6.18450","0","400","Bulk","-","Active","Straight","6","-","-","25.0' (7.62m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,511-26-06-SV-0025F-ND,511-26-06-SV-0025F,CNC Tech,CABLE MOD FLAT 6COND 25' PRE-CUT,0,0,"6.18450","0","400","Bulk","-","Active","Straight","6","-","-","25.0' (7.62m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,511-26-06-WH-0025F-ND,511-26-06-WH-0025F,CNC Tech,CABLE MOD FLAT 6COND 25' PRE-CUT,0,0,"6.18450","0","400","Bulk","-","Active","Straight","6","-","-","25.0' (7.62m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/521-26-06-WH-014F.pdf,-,521-26-06-WH-0014F-ND,521-26-06-WH-0014F,CNC Tech,CABLE MOD COIL 6COND 14' PRE-CUT,0,0,"6.21030","0","400","Bulk","-","Active","Coil","6","4.43' (1.35m)","14' (4.27m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-06-SV-014F.pdf,-,521-26-06-SV-0014F-ND,521-26-06-SV-0014F,CNC Tech,CABLE MOD COIL 6COND 14' PRE-CUT,0,0,"6.21033","0","400","Bulk","-","Active","Coil","6","4.43' (1.35m)","14' (4.27m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-06-BL-014F.pdf,-,521-26-06-BL-0014F-ND,521-26-06-BL-0014F,CNC Tech,CABLE MOD COIL 6COND 14' PRE-CUT,0,0,"6.39600","0","400","Bulk","-","Active","Coil","6","4.43' (1.35m)","14' (4.27m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-06-WH-007F.pdf,-,521-26-06-WH-0007F-ND,521-26-06-WH-0007F,CNC Tech,CABLE MOD COIL 6COND 7' PRE-CUT,0,0,"6.48000","0","400","Bulk","-","Active","Coil","6","2.43' (0.74m)","7' (2.13m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.267"" (6.80mm)","0.097"" (2.46mm)","0.512"" (13mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-WH-007F.pdf,-,521-26-08-WH-0007F-ND,521-26-08-WH-0007F,CNC Tech,CABLE MOD COIL 8COND 7' PRE-CUT,0,0,"6.48000","0","400","Bulk","-","Active","Coil","8","3.28' (1.00m)","7' (2.13m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-SV-010F.pdf,-,521-26-08-SV-0010F-ND,521-26-08-SV-0010F,CNC Tech,CABLE MOD COIL 8COND 10' PRE-CUT,0,0,"7.22400","0","400","Bulk","-","Active","Coil","8","4.92' (1.50m)","10' (3.05m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-BL-010F.pdf,-,521-26-08-BL-0010F-ND,521-26-08-BL-0010F,CNC Tech,CABLE MOD COIL 8COND 10' PRE-CUT,0,0,"7.22403","0","400","Bulk","-","Active","Coil","8","4.92' (1.50m)","10' (3.05m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-WH-010F.pdf,-,521-26-08-WH-0010F-ND,521-26-08-WH-0010F,CNC Tech,CABLE MOD COIL 8COND 10' PRE-CUT,0,0,"7.22403","0","400","Bulk","-","Active","Coil","8","4.92' (1.50m)","10' (3.05m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-BL-xxxxF.jpg,511-26-08-BL-0025F-ND,511-26-08-BL-0025F,CNC Tech,CABLE MOD FLAT 8COND 25' PRE-CUT,0,0,"7.85400","0","400","Bulk","-","Active","Straight","8","-","-","25.0' (7.62m)","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-SV-xxxxF.jpg,511-26-08-SV-0025F-ND,511-26-08-SV-0025F,CNC Tech,CABLE MOD FLAT 8COND 25' PRE-CUT,0,0,"7.85400","0","400","Bulk","-","Active","Straight","8","-","-","25.0' (7.62m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
-,//media.digikey.com/Photos/CnC%20Tech/5xx-26-xx-WH-xxxxF.jpg,511-26-08-WH-0025F-ND,511-26-08-WH-0025F,CNC Tech,CABLE MOD FLAT 8COND 25' PRE-CUT,0,0,"7.85400","0","400","Bulk","-","Active","Straight","8","-","-","25.0' (7.62m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://cnctech.us/pdfs/521-26-08-WH-014F.pdf,-,521-26-08-WH-0014F-ND,521-26-08-WH-0014F,CNC Tech,CABLE MOD COIL 8COND 14' PRE-CUT,0,0,"8.68790","0","400","Bulk","-","Active","Coil","8","6.25' (1.90m)","14' (4.27m)","-","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-SV-014F.pdf,-,521-26-08-SV-0014F-ND,521-26-08-SV-0014F,CNC Tech,CABLE MOD COIL 8COND 14' PRE-CUT,0,0,"8.68793","0","400","Bulk","-","Active","Coil","8","6.25' (1.90m)","14' (4.27m)","-","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
http://cnctech.us/pdfs/521-26-08-BL-014F.pdf,-,521-26-08-BL-0014F-ND,521-26-08-BL-0014F,CNC Tech,CABLE MOD COIL 8COND 14' PRE-CUT,0,0,"8.68795","0","400","Bulk","-","Active","Coil","8","6.25' (1.90m)","14' (4.27m)","-","Black","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","0.591"" (15mm)","Unshielded"
-,-,1301190003-ND,1301190003,Molex,CABLE MOD FLAT 4COND YELLOW 1',0,0,"10.04000","0","1","Bulk","130119","Active","Straight","4","-","-","1' (0.30m)","Yellow","14 AWG","-","Poly-Vinyl Chloride (PVC)","-","0.300"" (7.62mm)","-","-"
-,-,1301190001-ND,1301190001,Molex,CABLE MOD FLAT 4COND YELLOW 1',0,0,"13.34000","0","1","Bulk","130119","Active","Straight","4","-","-","1' (0.30m)","Yellow","12 AWG","-","Poly-Vinyl Chloride (PVC)","-","0.230"" (5.84mm)","-","-"
-,-,1301190006-ND,1301190006,Molex,CABLE MOD FLAT 8COND YELLOW 1',0,0,"13.34000","0","1","Bulk","130119","Active","Straight","8","-","-","1' (0.30m)","Yellow","16 AWG","-","Poly-Vinyl Chloride (PVC)","-","0.200"" (5.08mm)","-","-"
-,-,1301190004-ND,1301190004,Molex,CABLE MOD FLAT 8COND YELLOW 1',0,0,"16.69000","0","1","Bulk","130119","Active","Straight","8","-","-","1' (0.30m)","Yellow","14 AWG","-","Poly-Vinyl Chloride (PVC)","-","0.210"" (5.33mm)","-","-"
-,-,1301190008-ND,1301190008,Molex,CABLE MOD FLAT 4COND YELLOW 1',0,0,"16.69000","0","1","Bulk","130119","Active","Straight","4","-","-","1' (0.30m)","Yellow","10 AWG","-","Poly-Vinyl Chloride (PVC)","-","-","-","-"
-,-,1301190007-ND,1301190007,Molex,CABLE MOD FLAT 12COND YELLOW 1',0,0,"20.05000","0","1","Bulk","130119","Active","Straight","12","-","-","1' (0.30m)","Yellow","16 AWG","-","Poly-Vinyl Chloride (PVC)","-","0.200"" (5.08mm)","-","-"
-,-,1301190002-ND,1301190002,Molex,CABLE MOD FLAT 8COND YELLOW 1',0,0,"23.38000","0","1","Bulk","130119","Active","Straight","8","-","-","1' (0.30m)","Yellow","12 AWG","-","Poly-Vinyl Chloride (PVC)","-","0.230"" (5.84mm)","-","-"
-,-,1301190005-ND,1301190005,Molex,CABLE MOD FLAT 12COND YELLOW 1',0,0,"23.38000","0","1","Bulk","130119","Active","Straight","12","-","-","1' (0.30m)","Yellow","14 AWG","-","Poly-Vinyl Chloride (PVC)","-","0.210"" (5.33mm)","-","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,703RBK032-ND,703R BK032,Alpha Wire,CABLE MOD COIL 3COND BLACK 5',0,0,"33.92830","0","200","Bulk","-","Active","Coil","3","1.00' (0.30m)","5' (1.52m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.688"" (17.48mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,702RBK032-ND,702R BK032,Alpha Wire,CABLE MOD COIL 2COND BLACK 5',0,0,"34.91250","0","200","Bulk","-","Active","Coil","2","1.00' (0.30m)","5' (1.52m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.688"" (17.48mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,705RBK032-ND,705R BK032,Alpha Wire,CABLE MOD COIL 5COND BLACK 5',0,0,"50.44690","0","200","Bulk","-","Active","Coil","5","1.00' (0.30m)","5' (1.52m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,704RBK032-ND,704R BK032,Alpha Wire,CABLE MOD COIL 4COND BLACK 5',0,0,"56.15750","0","20","Bulk","-","Active","Coil","4","1.00' (0.30m)","5' (1.52m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.750"" (19.05mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,651BK038-ND,651 BK038,Alpha Wire,CABLE MOD COIL 2COND BLACK 10',0,0,"61.49920","0","100","Bulk","-","Active","Coil","2","2.00' (0.61m)","10' (3.05m)","-","Black","28 AWG","19/40","Poly-Vinyl Chloride (PVC)","-","-","0.471"" (11.96mm)","Unshielded"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,706RBK032-ND,706R BK032,Alpha Wire,CABLE MOD COIL 6COND BLACK 5',0,0,"63.16170","0","200","Bulk","-","Active","Coil","6","1.00' (0.30m)","5' (1.52m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,702/2RBK032-ND,702/2R BK032,Alpha Wire,CABLE MOD COIL 2COND BLACK 10',0,0,"64.80300","0","10","Bulk","-","Active","Coil","2","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.625"" (15.88mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,704/2RBK032-ND,704/2R BK032,Alpha Wire,CABLE MOD COIL 4COND BLACK 10',0,0,"64.98380","0","100","Bulk","-","Active","Coil","4","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.688"" (17.48mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,760/2BK038-ND,760/2 BK038,Alpha Wire,CABLE MOD COIL 3COND BLACK 10',0,0,"66.38030","0","300","Bulk","-","Active","Coil","3","2.00' (0.61m)","10' (3.05m)","-","Black","18 AWG","41/34","Rubber","-","-","1.000"" (25.40mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,707RBK032-ND,707R BK032,Alpha Wire,CABLE MOD COIL 7COND BLACK 5',0,0,"69.00040","0","200","Bulk","-","Active","Coil","7","1.00' (0.30m)","5' (1.52m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,652BK038-ND,652 BK038,Alpha Wire,CABLE MOD COIL 4COND BLACK 10',0,0,"72.33870","0","100","Bulk","-","Active","Coil","4","2.00' (0.61m)","10' (3.05m)","-","Black","28 AWG","19/40","Poly-Vinyl Chloride (PVC)","-","-","0.592"" (15.04mm)","Unshielded"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,681/2BK038-ND,681/2 BK038,Alpha Wire,CABLE MOD COIL 3COND BLACK 10',0,0,"75.75680","0","100","Bulk","-","Active","Coil","3","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Neoprene","-","-","0.813"" (20.65mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,706/2RBK032-ND,706/2R BK032,Alpha Wire,CABLE MOD COIL 6COND BLACK 10',0,0,"81.79500","0","100","Bulk","-","Active","Coil","6","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,682/2BK038-ND,682/2 BK038,Alpha Wire,CABLE MOD COIL 4COND BLACK 10',0,0,"89.28290","0","100","Bulk","-","Active","Coil","4","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Neoprene","-","-","0.938"" (23.83mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,707/2RBK032-ND,707/2R BK032,Alpha Wire,CABLE MOD COIL 7COND BLACK 10',0,0,"90.00110","0","100","Bulk","-","Active","Coil","7","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,727BK038-ND,727 BK038,Alpha Wire,CABLE MOD COIL 3COND BLACK 5',0,0,"90.95870","0","600","Bulk","-","Active","Coil","3","1.00' (0.30m)","5' (1.52m)","-","Black","18 AWG","41/34","Rubber","-","-","1.263"" (32.08mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,705/2RBK032-ND,705/2R BK032,Alpha Wire,CABLE MOD COIL 5COND BLACK 10',0,0,"95.98800","0","10","Bulk","-","Active","Coil","5","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.750"" (19.05mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,704/3RBK032-ND,704/3R BK032,Alpha Wire,CABLE MOD COIL 4COND BLACK 15',0,0,"112.95194","0","67","Bulk","-","Active","Coil","4","3.00' (0.91m)","15' (4.57m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.688"" (17.48mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,680/4BK038-ND,680/4 BK038,Alpha Wire,CABLE MOD COIL 2COND BLACK 20',0,0,"119.67200","0","50","Bulk","-","Active","Coil","2","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Neoprene","-","-","0.743"" (18.87mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,681/4BK038-ND,681/4 BK038,Alpha Wire,CABLE MOD COIL 3COND BLACK 20',0,0,"134.59600","0","50","Bulk","-","Active","Coil","3","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Neoprene","-","-","0.753"" (19.13mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,706/4RBK032-ND,706/4R BK032,Alpha Wire,CABLE MOD COIL 6COND BLACK 20',0,0,"144.33160","0","50","Bulk","-","Active","Coil","6","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,684/2BK038-ND,684/2 BK038,Alpha Wire,CABLE MOD COIL 6COND BLACK 10',0,0,"145.27590","0","100","Bulk","-","Active","Coil","6","2.00' (0.61m)","10' (3.05m)","-","Black","23 AWG","21/36","Neoprene","-","-","1.125"" (28.58mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,706/3RBK032-ND,706/3R BK032,Alpha Wire,CABLE MOD COIL 6COND BLACK 15',0,0,"151.58015","0","67","Bulk","-","Active","Coil","6","3.00' (0.91m)","15' (4.57m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-26-8-W_500-R_REV00.pdf,//media.digikey.com/photos/Assmann%20Photos/AT-K-26-8-W^1000-R.JPG,A0081R-500-ND,AT-K-26-8-W/500-R,Assmann WSW Components,CABLE MOD FLAT 8COND WHITE 500',0,0,"154.58000","0","1","Reel","-","Active","Straight","8","-","-","500' (152.40m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.346"" (8.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,682/4BK038-ND,682/4 BK038,Alpha Wire,CABLE MOD COIL 4COND BLACK 20',0,0,"155.33080","0","50","Bulk","-","Active","Coil","4","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Neoprene","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,707/3RBK032-ND,707/3R BK032,Alpha Wire,CABLE MOD COIL 7COND BLACK 15',0,0,"166.94164","0","67","Bulk","-","Active","Coil","7","3.00' (0.91m)","15' (4.57m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,683/4BK038-ND,683/4 BK038,Alpha Wire,CABLE MOD COIL 5COND BLACK 20',0,0,"208.50420","0","50","Bulk","-","Active","Coil","5","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Neoprene","-","-","1.008"" (25.60mm)","-"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-26-10-S_500-R_REV00.pdf,//media.digikey.com/Photos/Assmann%20Photos/AT-K-26-10-S.JPG,A0103R-500-ND,AT-K-26-10-S/500,Assmann WSW Components,CABLE MOD FLAT 10COND SLVR 500',0,0,"209.62000","0","1","Reel","-","Active","Straight","10","-","-","500' (152.40m)","Silver","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
http://www.assmann-wsw.com/fileadmin/datasheets/AT-K-26-10-W_500-R_REV00.pdf,//media.digikey.com/photos/Assmann%20Photos/AT-K-26-10-W^1000-R.JPG,A0101R-500-ND,AT-K-26-10-W/500,Assmann WSW Components,CABLE MOD FLAT 10COND WHITE 500',0,0,"209.62000","0","1","Reel","-","Active","Straight","10","-","-","500' (152.40m)","White","26 AWG","7/0.0063""","Poly-Vinyl Chloride (PVC)","0.425"" (10.80mm)","0.097"" (2.46mm)","-","Unshielded"
https://assets.tripplite.com/product-pdfs/en/n02401kgy.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_N024-01K-GY.jpg,N024-01K-GY-ND,N024-01K-GY,Tripp Lite,CAT5 / CAT5E 350MHZ BULK CABLE S,0,0,"260.58000","0","1","Bulk","-","Active","Straight","8","-","-","1000.00' (304.80m)","Gray","24 ~ 26 AWG","-","Poly-Vinyl Chloride (PVC), Plenum","-","-","-","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,684/4BK038-ND,684/4 BK038,Alpha Wire,CABLE MOD COIL 6COND BLACK 20',0,0,"276.98580","0","50","Bulk","-","Active","Coil","6","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Neoprene","-","-","1.110"" (28.19mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,708/4RBK032-ND,708/4R BK032,Alpha Wire,CABLE MOD COIL 8COND BLACK 20',0,0,"294.55520","0","50","Bulk","-","Active","Coil","8","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.875"" (22.23mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,710/4RBK032-ND,710/4R BK032,Alpha Wire,CABLE MOD COIL 10COND BLACK 20',0,0,"344.78920","0","50","Bulk","-","Active","Coil","10","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","0.938"" (23.83mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,712/4RBK032-ND,712/4R BK032,Alpha Wire,CABLE MOD COIL 12COND BLACK 20',0,0,"498.37760","0","50","Bulk","-","Active","Coil","12","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","1.000"" (25.40mm)","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,715/4RBK032-ND,715/4R BK032,Alpha Wire,CABLE MOD COIL 15COND BLACK 20',0,0,"543.14540","0","50","Bulk","-","Active","Coil","15","4.00' (1.22m)","20' (6.10m)","-","Black","23 AWG","21/36","Poly-Vinyl Chloride (PVC)","-","-","1.063"" (27.00mm)","-"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/121-610-003.JPG,H0563C-ND,121-610-003,I.O. Interconnect,CABLE MOD COIL 6COND SILVER 5',12,0,"1.13000","0","1","Bulk","-","Obsolete","Coil","6","1.50' (0.46m)","5' (1.52m)","-","Silver","26 AWG","12/0.0047""","Polypropylene (PP)","0.267"" (6.80mm)","0.098"" (2.50mm)","0.551"" (14mm)","Unshielded"
//media.digikey.com/pdf/Data%20Sheets/IO%20Interconnect%20PDFs/121-xxx-xxx%20.pdf,//media.digikey.com/photos/I.O.%20Interconnect%20Photos/121-810-011.JPG,H1082C-ND,121-810-011,I.O. Interconnect,CABLE MOD COIL 8COND BLACK 10',19,0,"3.48000","0","1","Bulk","-","Obsolete","Coil","8","3.50' (1.07m)","10' (3.05m)","-","Black","26 AWG","12/0.0047""","Polypropylene (PP)","0.346"" (8.80mm)","0.098"" (2.50mm)","0.748"" (19mm)","Unshielded"
-,-,AT-K-1801-100-ND,AT-K-1801-100,Assmann WSW Components,CABLE MOD FLAT 4COND BLACK 32.8',0,0,"Obsolete","0","20","Bulk","-","Obsolete","Straight","4","-","-","32.8' (10.0m)","Black","26 AWG","-","Poly-Vinyl Chloride (PVC)","-","-","-","-"
-,-,AT-K-1802-100-ND,AT-K-1802-100,Assmann WSW Components,CABLE MOD FLAT 6COND BLACK 32.8',0,0,"Obsolete","0","20","Bulk","-","Obsolete","Straight","6","-","-","32.8' (10.0m)","Black","26 AWG","-","Poly-Vinyl Chloride (PVC)","-","-","-","-"
-,-,AT-K-1803-100-ND,AT-K-1803-100,Assmann WSW Components,CABLE MOD FLAT 8COND BLACK 32.8',0,0,"Obsolete","0","10","Bulk","-","Obsolete","Straight","8","-","-","32.8' (10.0m)","Black","26 AWG","-","Poly-Vinyl Chloride (PVC)","-","-","-","-"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,665/4BK038-ND,665/4 BK038,Alpha Wire,CABLE MOD COIL 3COND BLACK 20',0,0,"Active","0","0","Bulk","-","Active","Coil","3","4.00' (1.22m)","20' (6.10m)","-","Black","16 AWG","65/34","Rubber","-","-","1.335"" (33.91mm)","Unshielded"
http://www.alphawire.com/~/media/Files/MasterCatalog2011/Manhattan.pdf,-,674/2BK038-ND,674/2 BK038,Alpha Wire,CABLE MOD COIL 4COND BLACK 10',0,0,"Active","0","0","Bulk","-","Active","Coil","4","2.00' (0.61m)","10' (3.05m)","-","Black","14 AWG","41/30","Rubber","-","-","2.055"" (52.20mm)","Unshielded"
