Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Cable Type","Number of Conductors","Wire Gauge","Conductor Strand","Conductor Material","Jacket (Insulation) Material","Jacket (Insulation) Diameter","Shield Type","Length","Jacket Color","Ratings","Features","Voltage","Operating Temperature","Usage","Jacket (Insulation) Thickness"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1895C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1897C%20SL002.JPG,1895CSL005-ND,1895C SL005,Alpha Wire,CABLE 2COND 20AWG SLATE 100',18,234,"62.19000","0","1","-","Active","Multi-Conductor","2","20 AWG","7/28","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.180"" (4.57mm)","-","100.0' (30.5m)","Slate","-","-","300V","-20°C ~ 80°C","Communication, Control","0.0200"" (0.508mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M13404?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M13404-SL00x.jpg,M13404SL005-ND,M13404 SL005,Alpha Wire,CABLE 4COND 20AWG SLATE 100',43,0,"63.99000","0","1","-","Active","Multi-Conductor","4","20 AWG","7/28","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.219"" (5.56mm)","-","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M13192?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M13192-SL00x.jpg,M13192SL005-ND,M13192 SL005,Alpha Wire,MULTI-PAIR 6COND 24AWG SHLD 100',13,0,"64.22000","0","1","-","Active","Multi-Pair","6 (3 Pair Twisted)","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.227"" (5.77mm)","Foil","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M39026?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/86005CY-SL005.jpg,M39026SL005-ND,M39026 SL005,Alpha Wire,CABLE 5COND 24AWG SHLD 100',25,0,"64.42000","0","1","-","Active","Multi-Conductor","5","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.187"" (4.75mm)","Foil","100.0' (30.5m)","Slate","UL Style 2464","Drain Wire","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
//media.digikey.com/pdf/Data%20Sheets/CNC%20Tech%20PDFs/21458-26-2-0500-0xx-1-TS.pdf,//media.digikey.com/Photos/CnC%20Tech/CN190BR.jpg,CN210BR-500-ND,21458-26-2-0500-0104-1-TS,CNC Tech,CABLE 2COND 26AWG BLK/RED 500',25,0,"66.15000","0","1","-","Active","Multi-Conductor","2","26 AWG","7/34","Copper, Tinned","Polyphenylene Ether (PPE)","0.098"" (2.48mm)","-","500.0' (152.4m)","Black, Red","UL Style 21458","-","300V","-10°C ~ 80°C","-","0.0150"" (0.381mm)"
https://catalog.belden.com/techdata/EN/8760MN_techdata.pdf,//media.digikey.com/Photos/Belden/8760MN-008100.jpg,BEL1116-100-ND,8760MN 008100,Belden Inc.,CABLE 2COND 18AWG GRAY 100',13,0,"67.61000","0","1","SpaceMaker™","Active","Multi-Conductor","2 (1 Pair Twisted)","18 AWG","41/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.169"" (4.29mm)","Foil","100.0' (30.5m)","Gray","-","Drain Wire","-","-20°C ~ 80°C","Audio, Control, Instrumentation","0.0160"" (0.406mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/5471C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M13232-SL00x.jpg,5471CSL005-ND,5471C SL005,Alpha Wire,CABLE 2COND 24AWG SHLD 100',24,0,"70.52000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.156"" (3.96mm)","Foil","100.0' (30.5m)","Slate","UL Style 2464","Drain Wire","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/882208?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/189x%5E8C-SL00x.jpg,882208SL005-ND,882208 SL005,Alpha Wire,CABLE 8COND 22AWG SLATE 100',13,13,"71.62000","0","1","-","Active","Multi-Conductor","8","22 AWG","7/28","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.230"" (5.84mm)","-","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 105°C","-","0.0320"" (0.813mm)"
https://catalog.belden.com/techdata/EN/8762MN_techdata.pdf,//media.digikey.com/Photos/Belden/8760MN-008100.jpg,BEL1123-100-ND,8762MN 008100,Belden Inc.,CABLE 2COND 20AWG GRAY 100',17,0,"72.00000","0","1","SpaceMaker™","Active","Multi-Conductor","2 (1 Pair Twisted)","20 AWG","26/34","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.149"" (3.78mm)","Foil","100.0' (30.5m)","Gray","-","Drain Wire","-","-20°C ~ 80°C","Audio, Control, Instrumentation","0.0160"" (0.406mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1897C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1897C%20SL002.JPG,1897CSL005-ND,1897C SL005,Alpha Wire,CABLE 2COND 18AWG SLATE 100',39,0,"78.77000","0","1","-","Active","Multi-Conductor","2","18 AWG","16/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.198"" (5.03mm)","-","100.0' (30.5m)","Slate","-","-","300V","-20°C ~ 80°C","Communication, Control","0.0200"" (0.508mm)"
https://catalog.belden.com/techdata/EN/9533_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_9533-060.jpg,BEL1394-100-ND,9533 060100,Belden Inc.,CABLE 3COND 24AWG CHROME 100',34,0,"79.92000","0","1","-","Active","Multi-Conductor","3","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.162"" (4.11mm)","Foil","100.0' (30.5m)","Chrome","-","Drain Wire","-","-30°C ~ 80°C","Computer","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M13504?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M13504-SL00x.jpg,M13504SL005-ND,M13504 SL005,Alpha Wire,CABLE 4COND 18AWG SLATE 100',13,0,"80.98000","0","1","-","Active","Multi-Conductor","4","18 AWG","16/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.272"" (6.91mm)","-","100.0' (30.5m)","Slate","UL Style 2598","-","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/2403C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/2403C%20SL005.jpg,2403CSL005-ND,2403C SL005,Alpha Wire,CABLE 3COND 22AWG SHLD 100',25,57,"81.43000","0","1","-","Active","Multi-Conductor","3","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.178"" (4.52mm)","Foil","100.0' (30.5m)","Slate","-","Drain Wire","300V","-20°C ~ 75°C","Communication, Control","0.0200"" (0.508mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M13405?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M13405-SL005.jpg,M13405SL005-ND,M13405 SL005,Alpha Wire,CABLE 5COND 20AWG SLATE 100',17,14,"81.43000","0","1","-","Active","Multi-Conductor","5","20 AWG","7/28","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.238"" (6.05mm)","-","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M3244?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M3244-SL00x.jpg,M3244SL005-ND,M3244 SL005,Alpha Wire,CABLE 4COND 18AWG SHLD 100',42,0,"83.07000","0","1","-","Active","Multi-Conductor","4","18 AWG","16/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.238"" (6.05mm)","Foil","100.0' (30.5m)","Slate","UL Style 2094","Drain Wire","300V","-20°C ~ 80°C","-","0.0200"" (0.508mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/881804?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/881804-SL005.jpg,A881804S-100-ND,881804 SL005,Alpha Wire,CABLE 4COND 18AWG SLATE 100',52,0,"83.61000","0","1","-","Active","Multi-Conductor","4","18 AWG","16/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.255"" (6.48mm)","-","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 90°C","-","0.0320"" (0.813mm)"
https://catalog.belden.com/techdata/EN/5500FE_techdata.pdf,//media.digikey.com/Photos/Belden/5500FE-008500.jpg,BEL1277-500-ND,5500FE 008500,Belden Inc.,CABLE 2COND 22AWG GRAY 500',21,0,"84.27000","0","1","-","Active","Multi-Conductor","2","22 AWG","7/30","Copper, Bare","Poly-Vinyl Chloride (PVC), Riser","0.126"" (3.20mm)","Foil","500.0' (152.4m)","Gray","-","Drain Wire, Rip Cord","-","-20°C ~ 75°C","-","0.0170"" (0.432mm)"
https://catalog.belden.com/techdata/EN/8444_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_8444.jpg,BEL1083-100-ND,8444 060100,Belden Inc.,CABLE 4COND 22AWG CHROME 100',49,0,"84.89000","0","1","-","Active","Multi-Conductor","4","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.185"" (4.70mm)","-","100.0' (30.5m)","Chrome","-","-","-","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/882210?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1180C.JPG,882210SL005-ND,882210 SL005,Alpha Wire,CABLE 10COND 22AWG SLATE 100',9,7,"86.33000","0","1","-","Active","Multi-Conductor","10","22 AWG","7/28","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.264"" (6.71mm)","-","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 105°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/882206?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/882206-SL005.jpg,A882206S-100-ND,882206 SL005,Alpha Wire,CABLE 6COND 22AWG SLATE 100',10,0,"87.14000","0","1","-","Active","Multi-Conductor","6","22 AWG","7/28","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.215"" (5.46mm)","-","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 105°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/6300_4?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1294C%20SL005.JPG,6300/4SL005-ND,6300/4 SL005,Alpha Wire,CABLE 4COND 24AWG SHLD 100',17,35,"89.44000","0","1","-","Active","Multi-Conductor","4","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.174"" (4.42mm)","Foil","100.0' (30.5m)","Slate","UL Style 2464","Drain Wire","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1175C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1175C.JPG,A123-100-ND,1175C SL005,Alpha Wire,CABLE 5COND 22AWG SLATE 100',13,184,"92.39000","0","1","-","Active","Multi-Conductor","5","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.200"" (5.08mm)","-","100.0' (30.5m)","Slate","-","-","150V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
https://catalog.belden.com/techdata/EN/5502FE_techdata.pdf,//media.digikey.com/Photos/Belden/5502FE-008U500.jpg,BEL1356-500-ND,5502FE 008U500,Belden Inc.,CABLE 4COND 22AWG GRAY 500',9,0,"92.66000","0","1","-","Active","Multi-Conductor","4","22 AWG","7/30","Copper, Bare","Poly-Vinyl Chloride (PVC), Riser","0.145"" (3.68mm)","Foil","500.0' (152.4m)","Gray","UL Style CMR","Drain Wire, Rip Cord","-","-20°C ~ 75°C","Alarm, Security, Sound","0.0170"" (0.432mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M39030?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1012409-SL00x.jpg,M39030SL005-ND,M39030 SL005,Alpha Wire,CABLE 9COND 24AWG SHLD 100',20,12,"93.51000","0","1","-","Active","Multi-Conductor","9","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.228"" (5.79mm)","Foil","100.0' (30.5m)","Slate","UL Style 2464","Drain Wire","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
https://catalog.belden.com/techdata/EN/5501FE_techdata.pdf,//media.digikey.com/Photos/Belden/5501FE-008500.jpg,BEL1280-500-ND,5501FE 008500,Belden Inc.,CABLE 3COND 22AWG GRAY 500',11,0,"93.70000","0","1","-","Active","Multi-Conductor","3","22 AWG","7/30","Copper, Bare","Poly-Vinyl Chloride (PVC), Riser","0.133"" (3.38mm)","Foil","500.0' (152.4m)","Gray","-","Drain Wire, Rip Cord","-","-20°C ~ 75°C","Commercial Audio","0.0170"" (0.432mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/2211C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/2211C-SL005.jpg,2211CSL005-ND,2211C SL005,Alpha Wire,CABLE 2COND 22AWG SHLD 100',26,60,"93.87000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.168"" (4.27mm)","Foil","100.0' (30.5m)","Slate","-","Drain Wire","150V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Tray-Cable/5640B2201?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/5640B2201-NC00x.jpg,5640B2201NC005-ND,5640B2201 NC005,Alpha Wire,CABLE 1TRIAD 22AWG SHLD 100',18,0,"94.73000","0","1","-","Active","Multi-Conductor","3 (1 Triad Twisted)","22 AWG","7/28","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.201"" (5.11mm)","Foil","100.0' (30.5m)","-","-","Drain Wire","300V","-20°C ~ 105°C","-","0.0380"" (0.965mm)"
https://catalog.belden.com/techdata/EN/5400FE_techdata.pdf,//media.digikey.com/Photos/Belden/5400FE-008500.jpg,BEL1274-500-ND,5400FE 008500,Belden Inc.,CABLE 2COND 20AWG GRAY 500',10,0,"95.27000","0","1","-","Active","Multi-Conductor","2","20 AWG","7/28","Copper, Bare","Poly-Vinyl Chloride (PVC), Riser","0.142"" (3.61mm)","Foil","500.0' (152.4m)","Gray","-","Drain Wire, Rip Cord","-","-20°C ~ 75°C","Commercial Audio","0.0170"" (0.432mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/882212?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/79007-SL00x.jpg,882212SL005-ND,882212 SL005,Alpha Wire,CABLE 12COND 22AWG SLATE 100',40,4,"95.31000","0","1","-","Active","Multi-Conductor","12","22 AWG","7/28","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.272"" (6.91mm)","-","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 105°C","-","0.0320"" (0.813mm)"
http://www.cicoil.com/flat-cable/motion-control-cables/hi-flex-shielded-signal-cable?task=callelement&format=raw&item_id=29&element=c024c413-b5f8-4699-9dbb-f8880ce97040&method=download,//media.digikey.com/Photos/Cicoil/969M101-24-1TPS-025.jpg,CI1104-ND,969M101-24-1TPS-025,Cicoil,MULTI-PAIR 2COND 24AWG SHLD 25',16,0,"96.25000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","24 AWG","-","Copper, Tinned","Flexx-Sil™","0.140"" (3.56mm)","Braid","25.00' (7.62m)","Clear","-","-","12kV","-65°C ~ 165°C","-","-"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M13194?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M13194-SL005.jpg,M13194SL005-ND,M13194 SL005,Alpha Wire,MULTI-PAIR 10COND 24AWG 100',34,0,"97.88000","0","1","-","Active","Multi-Pair","10 (5 Pair Twisted)","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.267"" (6.78mm)","Foil","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M39031?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1299%5E10C-SL005.jpg,M39031SL005-ND,M39031 SL005,Alpha Wire,CABLE 10COND 24AWG SHLD 100',23,0,"98.75000","0","1","-","Active","Multi-Conductor","10","24 AWG","7/32","-","Poly-Vinyl Chloride (PVC)","0.247"" (6.27mm)","Foil","100.0' (30.5m)","Slate","-","-","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/2421C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/2422C%20SL005.jpg,A2421CSL-100-ND,2421C SL005,Alpha Wire,CABLE 2COND 18AWG SHLD 100',8,168,"99.81000","0","1","-","Active","Multi-Conductor","2","18 AWG","16/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.202"" (5.13mm)","Foil","100.0' (30.5m)","Slate","-","Drain Wire","300V","-20°C ~ 75°C","Communication, Control","0.0200"" (0.508mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Tray-Cable/5616B2001?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/5616B2001-BK00x.jpg,A5616B2001BK-100-ND,5616B2001 BK005,Alpha Wire,CABLE 2COND 20AWG BLK SHLD 100',29,0,"100.31000","0","1","-","Active","Multi-Conductor","2 (1 Pair Twisted)","20 AWG","7/0.0121""","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.220"" (5.59mm)","Foil","100.0' (30.5m)","Black","-","Drain Wire","600V","-25°C ~ 90°C","-","0.0400"" (1.016mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1176C?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/1176C%20SERIES.jpg,A124-100-ND,1176C SL005,Alpha Wire,CABLE 6COND 22AWG SLATE 100',21,116,"101.07000","0","1","-","Active","Multi-Conductor","6","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.215"" (5.46mm)","-","100.0' (30.5m)","Slate","-","-","150V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/6305?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/86305-SL005.jpg,A6305SL-100-ND,6305 SL005,Alpha Wire,CABLE 5COND 24AWG SHLD 100',16,0,"104.38000","0","1","-","Active","Multi-Conductor","5","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.187"" (4.75mm)","Foil","100.0' (30.5m)","Slate","UL Style 2464","Drain Wire","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/1177C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1177C%20SL005%20(2).JPG,A125-100-ND,1177C SL005,Alpha Wire,CABLE 7COND 22AWG SLATE 100',25,77,"110.12000","0","1","-","Active","Multi-Conductor","7","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.215"" (5.46mm)","-","100.0' (30.5m)","Slate","-","-","150V","-20°C ~ 80°C","Communication, Control","0.0320"" (0.813mm)"
https://catalog.belden.com/techdata/EN/5300FE_techdata.pdf,//media.digikey.com/Photos/Red%20Lion%20Photos/MFG_BEL1268-xxx.jpg,BEL1268-500-ND,5300FE 008500,Belden Inc.,CABLE 2COND 18AWG GRAY 500',5,0,"111.62000","0","1","-","Active","Multi-Conductor","2","18 AWG","7/26","Copper, Bare","Poly-Vinyl Chloride (PVC), Riser","0.162"" (4.11mm)","Foil","500.0' (152.4m)","Gray","-","Drain Wire, Rip Cord","-","-20°C ~ 75°C","Commercial Audio","0.0170"" (0.432mm)"
https://catalog.belden.com/techdata/EN/9444_techdata.pdf,-,BEL1166-100-ND,9444 060100,Belden Inc.,CABLE 4COND 20AWG CHROME 100',17,0,"112.56000","0","1","-","Active","Multi-Conductor","4","20 AWG","7/28","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.217"" (5.51mm)","-","100.0' (30.5m)","Chrome","-","-","-","-20°C ~ 80°C","Audio, Control, Instrumentation","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/881806?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1896%5E6C-SL005.jpg,881806SL005-ND,881806 SL005,Alpha Wire,CABLE 6COND 18AWG SLATE 100',9,4,"119.23000","0","1","-","Active","Multi-Conductor","6","18 AWG","16/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.289"" (7.34mm)","-","100.0' (30.5m)","Slate","UL Style 2464","-","300V","-20°C ~ 90°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Tray-Cable/M1604?device=pdf,//media.digikey.com/photos/Alpha%20Wire%20Photos/3233%20SERIES.jpg,M1604SL005-ND,M1604 SL005,Alpha Wire,CABLE 4COND 28AWG SHLD 100',13,0,"120.22000","0","1","-","Active","Multi-Conductor","4","28 AWG","7/36","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.132"" (3.35mm)","Braid","100.0' (30.5m)","Slate","-","-","600V","-55°C ~ 105°C","-","0.0130"" (0.330mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/6306?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/6COND.jpg,A6306SL-100-ND,6306 SL005,Alpha Wire,CABLE 6COND 24AWG SHLD 100',13,0,"121.55000","0","1","-","Active","Multi-Conductor","6","24 AWG","7/32","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.201"" (5.11mm)","Foil","100.0' (30.5m)","Slate","UL Style 2464","Drain Wire","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/2404C?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/1294C%20SL005.JPG,2404CSL005-ND,2404C SL005,Alpha Wire,CABLE 4COND 22AWG SHLD 100',15,75,"122.36000","0","1","-","Active","Multi-Conductor","4","22 AWG","7/30","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.194"" (4.93mm)","Foil","100.0' (30.5m)","Slate","-","Drain Wire","300V","-20°C ~ 75°C","Communication, Control","0.0200"" (0.508mm)"
https://catalog.belden.com/techdata/EN/5402FE_techdata.pdf,//media.digikey.com/Photos/Belden/MFG_5402FE008U500.jpg,BEL1347-500-ND,5402FE 008U500,Belden Inc.,CABLE 4COND 20AWG GRAY 500',1,0,"122.53000","0","1","-","Active","Multi-Conductor","4","20 AWG","7/28","Copper, Bare","Poly-Vinyl Chloride (PVC), Riser","0.163"" (4.14mm)","Foil","500.0' (152.4m)","Gray","UL Style CMR","Drain Wire, Rip Cord","-","-20°C ~ 75°C","Alarm, Security, Sound","0.0170"" (0.432mm)"
-,//media.digikey.com/Photos/General%20Cable%20Photos/MFG_C1362_BLACK.jpg,C1362-21-1000-ND,C1362.21.01,General Cable/Carol Brand,CABLE SPEAKER 2COND 22AWG 1000',34,45000,"122.65000","0","1","-","Active","Speaker","2","22 AWG","7/30","Copper, Bare; Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.145"" (3.68mm)","-","1000.0' (304.8m)","Black","-","-","120V","-","Audio-Video, Home","0.0200"" (0.508mm)"
https://html5.dcatalog.com/?docid=8e9daddd-82b0-4ed4-a656-a8aa011ea6d3#page=125,//media.digikey.com/Photos/General%20Cable%20Photos/E2032S.18.10.jpg,CE2032SG-500-ND,E2032S.18.10,General Cable/Carol Brand,CABLE 2COND 18AWG GRAY SHLD 500',56,59500,"122.98000","0","1","-","Active","Multi-Conductor","2","18 AWG","7/26","Copper, Bare","Poly-Vinyl Chloride (PVC)","0.159"" (4.04mm)","Foil","500.0' (152.4m)","Gray","-","Drain Wire, Rip Cord","300V","-20°C ~ 75°C","Alarm, Security, Sound","0.0150"" (0.381mm)"
http://general-cable.dcatalog.com/v/Electronics/?#page=14,//media.digikey.com/photos/General%20Cable%20Photos/C6348.21.10%20SERIES.jpg,W120-500-ND,C6348A.18.10,General Cable/Carol Brand,CABLE 2COND 22AWG GRAY 500',21,20500,"123.86000","0","1","-","Active","Multi-Conductor","2","22 AWG","7/30","Copper, Annealed Tinned","Poly-Vinyl Chloride (PVC)","0.130"" (3.30mm)","-","500.0' (152.4m)","Gray","ASTM B-33","-","300V","-20°C ~ 80°C","Communication, Control","0.0150"" (0.381mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M33408?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/189x%5E8C-SL00x.jpg,M33408SL005-ND,M33408 SL005,Alpha Wire,CABLE 8COND 20AWG SLATE 100',9,0,"124.47000","0","1","-","Active","Multi-Conductor","8","20 AWG","7/28","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.273"" (6.93mm)","-","100.0' (30.5m)","Slate","UL Style 2509","-","300V","-20°C ~ 80°C","-","0.0200"" (0.508mm)"
http://www.alphawire.com/Home/Products/Cable/Alpha-Essentials/Communication-and-Control-Cable/M2403?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/M2403-SL00x.jpg,M2403SL005-ND,M2403 SL005,Alpha Wire,CABLE 3COND 28AWG SHLD 100',13,0,"125.66000","0","1","-","Active","Multi-Conductor","3","28 AWG","7/36","Copper, Tinned","Poly-Vinyl Chloride (PVC)","0.165"" (4.19mm)","Foil, Braid","100.0' (30.5m)","Slate","UL Style 2464","Drain Wire, Rip Cord","300V","-20°C ~ 80°C","-","0.0320"" (0.813mm)"
