Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Configuration","Current","Voltage","Voltage - Isolation","Package / Case"
http://www.mitsubishielectric.com/semiconductors/content/product/powermodule/dipipm/version4/ps22a74_e.pdf,//media.digikey.com/photos/Powerex%20Inc%20Photos/PS22A74.JPG,835-1049-ND,PS22A74,Powerex Inc.,MOD IPM 1200V 15A LARGE DIP,24,0,"65.13000","0","1","DIPIPM™","Discontinued at Digi-Key","IGBT","3 Phase","15A","1.2kV","2500VDC","42-PowerDip Module (1.404"", 35.67mm)"
http://www.mitsubishielectric.com/semiconductors/content/product/powermodule/dipipm/version4/ps21a79_e.pdf,//media.digikey.com/photos/Powerex%20Inc%20Photos/PS21A79.JPG,835-1045-ND,PS21A79,Powerex Inc.,MOD IPM 600V 50A LARGE DIP,26,0,"73.47000","0","1","DIPIPM™","Discontinued at Digi-Key","IGBT","3 Phase","50A","600V","2500VDC","42-PowerDip Module (1.404"", 35.67mm)"
http://www.mitsubishielectric.com/semiconductors/content/product/powermodule/dipipm/version4/ps22a76_e.pdf,//media.digikey.com/photos/Powerex%20Inc%20Photos/PS22A76.JPG,835-1050-ND,PS22A76,Powerex Inc.,MOD IPM 1200V 25A LARGE DIP,36,0,"75.72000","0","1","DIPIPM™","Discontinued at Digi-Key","IGBT","3 Phase","25A","1.2kV","2500VDC","42-PowerDip Module (1.404"", 35.67mm)"
//media.digikey.com/pdf/Data%20Sheets/IXYS%20PDFs/IXIDM1403_1505_M_DS.pdf,-,IXIDM1403_1505_M-ND,IXIDM1403_1505_M,IXYS,POWER MODULE,20,0,"78.67000","0","1","-","Active","IGBT","Half Bridge","30A","15V","4000Vrms","Module"
http://www.mitsubishielectric.com/semiconductors/content/product/powermodule/dipipm/version4/ps22a78-e_e.pdf,//media.digikey.com/photos/Powerex%20Inc%20Photos/PS22A78-E.JPG,835-1051-ND,PS22A78-E,Powerex Inc.,MOD IPM 1200V 35A LARGE DIP,7,0,"93.09000","0","1","DIPIPM™","Discontinued at Digi-Key","IGBT","3 Phase","35A","1.2kV","2500VDC","42-PowerDip Module (1.404"", 35.67mm)"
http://www.mitsubishielectric.com/semiconductors/content/product/powermodule/ipm/l1_series/pm50rl1a060_e.pdf,//media.digikey.com/Photos/Powerex%20Inc%20Photos/PM50RL1A060.jpg,PM50RL1A060-ND,PM50RL1A060,Powerex Inc.,MOD IPM 7-PAC L1 50A 600V,5,0,"170.59000","0","1","Intellimod™","Discontinued at Digi-Key","IGBT","3 Phase","50A","600V","2500Vrms","Power Module"
http://www.mitsubishielectric.com/semiconductors/content/product/powermodule/ipm/l1_series/pm100rl1a120_e2.pdf,-,PM100RL1A120-ND,PM100RL1A120,Powerex Inc.,MOD IPM 7-PAC L1 100A 1200V,7,0,"386.30000","0","1","Intellimod™","Discontinued at Digi-Key","IGBT","3 Phase","100A","1.2kV","2500Vrms","Power Module"
https://www.st.com/resource/en/datasheet/stgib30m60ts-l.pdf,//media.digikey.com/Photos/STMicro%20Photos/STGIB30M60TS-L.jpg,497-18095-ND,STGIB30M60TS-L,STMicroelectronics,"SLLIMM(TM) - 2ND SERIES IPM, 3-P",0,0,"20.27000","0","1","SLLIMM™","Active","IGBT","3 Phase Inverter","35A","600V","1500Vrms","26-PowerDIP Module (1.146"", 29.10mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/51/5e/a9/a5/89/16/49/4f/DM00091587.pdf/files/DM00091587.pdf/jcr:content/translations/en.DM00091587.pdf,//media.digikey.com/Renders/STMicro%20Renders/25-DIP%20Module.jpg,497-15129-5-ND,STGIPS15C60-H,STMicroelectronics,MOD IGBT SLLIMM 15A 600V 25SDIP,0,0,"13.44000","0","1","SLLIMM™","Active","IGBT","3 Phase","15A","600V","2500Vrms","25-PowerDIP Module (0.993"", 25.23mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/group3/1e/2f/43/fb/bd/f0/42/a7/DM00345698/files/DM00345698.pdf/jcr:content/translations/en.DM00345698.pdf,//media.digikey.com/Renders/STMicro%20Renders/26-DIP%20Module.jpg,497-17023-ND,STIPN1M50-H,STMicroelectronics,SLLIMM-NANO SMALL LOW-LOSS INTEL,4,0,"6.55000","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","1A","500V","1000Vrms","26-PowerDIP Module (0.846"", 21.48mm)"
https://www.onsemi.com/pub/Collateral/FNB40560B2-D.PDF,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FNB41060.JPG,FNB40560-ND,FNB40560,ON Semiconductor,MOD SPM 600V 5A SPM26-AA,1,0,"11.15000","0","1","Motion SPM® 45","Active","IGBT","3 Phase","5A","600V","2000Vrms","26-PowerDIP Module (1.024"", 26.00mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/97/49/1a/39/6b/b0/41/5d/DM00091588.pdf/files/DM00091588.pdf/jcr:content/translations/en.DM00091588.pdf,//media.digikey.com/Renders/STMicro%20Renders/25-DIP%20Module.jpg,497-15004-5-ND,STGIPS10C60,STMicroelectronics,MOD IPM SLLIMM 10A 600V 25SDIP,0,0,"11.15000","0","1","SLLIMM™","Active","IGBT","3 Phase","10A","600V","2500Vrms","25-PowerDIP Module (0.993"", 25.23mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/e8/ed/54/90/10/45/44/b5/DM00091577.pdf/files/DM00091577.pdf/jcr:content/translations/en.DM00091577.pdf,//media.digikey.com/Renders/STMicro%20Renders/25-DIP%20Module.jpg,497-15005-5-ND,STGIPS10C60-H,STMicroelectronics,MOD IPM SLLIMM 10A 600V 25SDIP,0,0,"11.15000","0","1","SLLIMM™","Active","IGBT","3 Phase","10A","600V","2500Vrms","25-PowerDIP Module (0.993"", 25.23mm)"
https://www.st.com/resource/en/datasheet/stib1060dm2t-l.pdf,-,497-18311-ND,STIB1060DM2T-L,STMicroelectronics,"SLLIMM 2ND SERIES IPM, 3-PHASE I",22,0,"15.29000","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","12.5A","600V","1500Vrms","26-PowerDIP Module (1.146"", 29.10mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/7e/f0/72/19/ce/16/47/23/DM00122999.pdf/files/DM00122999.pdf/jcr:content/translations/en.DM00122999.pdf,//media.digikey.com/Photos/STMicro%20Photos/STGIB15CH60TS-E.JPG,497-16112-5-ND,STGIB15CH60TS-E,STMicroelectronics,"SLLIMM(TM) - 2ND SERIES IPM, 3-P",0,0,"15.31000","0","1","SLLIMM™","Active","IGBT","3 Phase Inverter","20A","600V","1500Vrms","26-PowerDIP Module (1.327"", 33.70mm)"
https://www.st.com/resource/en/datasheet/stib1560dm2t-l.pdf,-,497-18312-ND,STIB1560DM2T-L,STMicroelectronics,"SLLIMM 2ND SERIES IPM, 3-PHASE I",13,0,"16.94000","0","1","SLLIMM™","Active","MOSFET","3 Phase Inverter","17A","600V","1500Vrms","26-PowerDIP Module (1.146"", 29.10mm)"
https://www.onsemi.com/pub/Collateral/FSB50550A-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB50550A.JPG,FSB50550A-ND,FSB50550A,ON Semiconductor,MODULE SPM 500V 2A SPM5P,4,0,"8.85000","0","1","Motion SPM® 5","Active","MOSFET","3 Phase","2A","500V","1500Vrms","23-PowerDIP Module (0.573"", 14.56mm)"
https://www.infineon.com/dgdl/Infineon-IM393-S6E-DS-v02_00-EN.pdf?fileId=5546d462696dbf1201699a9d912478e4,-,IM393S6E2XKLA1-ND,IM393S6E2XKLA1,Infineon Technologies,POWER MODULE 600V 6A MDIP30,0,0,"10.26000","0","1","CIPOS™","Active","IGBT","3 Phase Inverter","6A","600V","2000Vrms","35-PowerDIP Module (0.866"", 22.00mm), 30 Leads"
https://www.infineon.com/dgdl/Infineon-IM393-S6E-DS-v02_00-EN.pdf?fileId=5546d462696dbf1201699a9d912478e4,-,IM393S6E3XKLA1-ND,IM393S6E3XKLA1,Infineon Technologies,POWER MODULE 600V 6A MDIP30,0,0,"10.26000","0","1","CIPOS™","Active","IGBT","3 Phase Inverter","6A","600V","2000Vrms","35-PowerDIP Module (0.866"", 22.00mm), 30 Leads"
https://www.infineon.com/dgdl/Infineon-IM393-L6E-DS-v02_00-EN.pdf?fileId=5546d462696dbf1201699a8b350f78c7,-,IM393L6E2XKLA1-ND,IM393L6E2XKLA1,Infineon Technologies,POWER MODULE 600V 15A MDIP30,0,0,"11.70000","0","1","CIPOS™","Active","IGBT","3 Phase Inverter","15A","600V","2000Vrms","35-PowerDIP Module (0.866"", 22.00mm), 30 Leads"
https://www.infineon.com/dgdl/Infineon-IM393-X6E-DS-v02_00-EN.pdf?fileId=5546d462696dbf1201699a9d9a3578e9,-,IM393X6EXKLA1-ND,IM393X6EXKLA1,Infineon Technologies,POWER MODULE 600V 20A MDIP30,0,0,"12.42000","0","1","CIPOS™","Active","IGBT","3 Phase Inverter","20A","600V","2000Vrms","35-PowerDIP Module (0.866"", 22.00mm), 30 Leads"
https://www.infineon.com/dgdl/Infineon-IM393-X6E-DS-v02_00-EN.pdf?fileId=5546d462696dbf1201699a9d9a3578e9,-,IM393X6E2XKLA1-ND,IM393X6E2XKLA1,Infineon Technologies,POWER MODULE 600V 20A MDIP30,0,0,"12.42000","0","1","CIPOS™","Active","IGBT","3 Phase Inverter","20A","600V","2000Vrms","35-PowerDIP Module (0.866"", 22.00mm), 30 Leads"
http://www.st.com/content/ccc/resource/technical/document/datasheet/01/67/1b/d8/f0/13/49/72/DM00115999.pdf/files/DM00115999.pdf/jcr:content/translations/en.DM00115999.pdf,//media.digikey.com/Renders/STMicro%20Renders/25-DIP%20Module.jpg,497-15543-5-ND,STGIPS15C60T-H,STMicroelectronics,MOD IPM SLLIMM 3PHASE 25SDIP,0,0,"13.44000","0","1","SLLIMM™","Active","IGBT","3 Phase","15A","600V","2500Vrms","25-PowerDIP Module (0.993"", 25.23mm)"
https://www.infineon.com/dgdl/Infineon-IFCM15P60GD-DS-v02_01-EN.pdf?fileId=5546d4625c167129015c53b92fc97ce2,//media.digikey.com/Photos/Infineon%20Photos/IKCM10H60GAXKMA1.JPG,IFCM15P60GDXKMA1-ND,IFCM15P60GDXKMA1,Infineon Technologies,IFPS MODULES,0,0,"16.98000","0","1","CIPOS™","Active","IGBT","3 Phase Inverter","30A","650V","2000Vrms","24-PowerDIP Module (1.028"", 26.10mm)"
http://www.st.com/content/ccc/resource/technical/document/datasheet/cf/c5/fd/d7/ff/65/4f/40/DM00023725.pdf/files/DM00023725.pdf/jcr:content/translations/en.DM00023725.pdf,//media.digikey.com/Renders/STMicro%20Renders/25-DIP%20Module.jpg,497-12251-ND,STGIPS14K60T,STMicroelectronics,MOD IPM 600V 14A 25-SDIP,0,0,"17.22000","0","1","SLLIMM™","Active","IGBT","3 Phase","14A","600V","2500Vrms","25-PowerDIP Module (0.993"", 25.23mm)"
https://www.rohm.com/datasheet/BM63563S-VC/bm63563s-va_bm63563s-vc-e,-,BM63563S-VC-ND,BM63563S-VC,Rohm Semiconductor,INTELLIGENT POWER MODULE,0,0,"19.55000","0","1","-","Active","IGBT","3 Phase Inverter","10A","600V","1500Vrms","25-PowerDIP Module (1.327"", 33.70mm)"
https://www.rohm.com/datasheet/BM63963S-VC/bm63963s-va_bm63963s-vc-e,-,BM63963S-VC-ND,BM63963S-VC,Rohm Semiconductor,INTELLIGENT POWER MODULE,0,0,"19.55000","0","1","-","Active","IGBT","3 Phase Inverter","10A","600V","1500Vrms","25-PowerDIP Module (1.327"", 33.70mm)"
https://www.rohm.com/datasheet/BM63564S-VC/bm63564s-va_bm63564s-vc-e,-,BM63564S-VC-ND,BM63564S-VC,Rohm Semiconductor,INTELLIGENT POWER MODULE,0,0,"19.75000","0","1","-","Active","IGBT","3 Phase Inverter","15A","600V","1500Vrms","25-PowerDIP Module (1.327"", 33.70mm)"
https://www.rohm.com/datasheet/BM63964S-VC/bm63964s-va_bm63964s-vc-e,-,BM63964S-VC-ND,BM63964S-VC,Rohm Semiconductor,INTELLIGENT POWER MODULE,0,0,"19.75000","0","1","-","Active","IGBT","3 Phase Inverter","15A","600V","1500Vrms","25-PowerDIP Module (1.327"", 33.70mm)"
https://www.rohm.com/datasheet/BM63967S-VC/bm63967s-va_bm63967s-vc-e,-,BM63967S-VC-ND,BM63967S-VC,Rohm Semiconductor,INTELLIGENT POWER MODULE,0,0,"26.06000","0","1","-","Active","IGBT","3 Phase Inverter","30A","600V","1500Vrms","25-PowerDIP Module (1.327"", 33.70mm)"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/2sp0430t_gate_driver_family.pdf,-,1810-1108-ND,2SP0430T2A0C-FF1800R12IE5,Power Integrations,SCALE-2 PNP DUAL GATE DRVR 1.2KV,0,0,"234.97000","0","1","SCALE™-2","Active","IGBT","3 Phase Inverter","1800A","1.2kV","5000Vrms","Module"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/2sp0430t_gate_driver_family.pdf,-,1810-1107-ND,2SP0430T2B0C-FF1500R12IE5,Power Integrations,SCALE-2 PNP DUAL GATE DRVR 1.2KV,0,0,"266.87000","0","1","SCALE™-2","Active","IGBT","3 Phase Inverter","1500A","1.2kV","9100Vrms","Module"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/2sp0430t_gate_driver_family.pdf,-,1810-1109-ND,2SP0430T2B0C-FF1800R12IE5,Power Integrations,SCALE-2 PNP DUAL GATE DRVR 1.2KV,0,0,"266.87000","0","1","SCALE™-2","Active","IGBT","3 Phase Inverter","1800A","1.2kV","9100Vrms","Module"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/2sp0430t_gate_driver_family.pdf,-,1810-1111-ND,2SP0430T2B0C-FF1500R17IP5,Power Integrations,SCALE-2 PNP DUAL GATE DRVR 1.7KV,0,0,"266.87000","0","1","SCALE™-2","Active","IGBT","3 Phase Inverter","1500A","1.7kV","9100Vrms","Module"
https://gate-driver.power.com/sites/default/files/product_document/data_sheet/2sp0430t_gate_driver_family.pdf,-,1810-1113-ND,2SP0430T2B0C-FF1800R17IP5,Power Integrations,SCALE-2 PNP DUAL GATE DRVR 1.7KV,0,0,"266.87000","0","1","SCALE™-2","Active","IGBT","3 Phase Inverter","1800A","1.7kV","9100Vrms","Module"
-,-,AOZ5047QIS-01TR-ND,AOZ5047QIS-01,Alpha & Omega Semiconductor Inc.,25V/35A DRMOS QFN,0,0,"0.68740","0","3000","-","Active","-","-","-","-","-","-"
-,-,AOZ5047QIS-01CT-ND,AOZ5047QIS-01,Alpha & Omega Semiconductor Inc.,25V/35A DRMOS QFN,0,0,"Discontinued at Digi-Key","0","1","-","Discontinued at Digi-Key","-","-","-","-","-","-"
http://aosmd.com/res/data_sheets/AOZ5039QI.pdf,-,AOZ5039QI-ND,AOZ5039QI,Alpha & Omega Semiconductor Inc.,MOD SYNC BUCK POWER STAGE 35A 25,0,0,"0.79650","0","3000","-","Active","MOSFET","1 Phase","50A","-","-","31-PowerWFQFN Module"
http://aosmd.com/res/data_sheets/AOZ5038QI.pdf,-,AOZ5038QI-ND,AOZ5038QI,Alpha & Omega Semiconductor Inc.,MOD SYNC BUCK POWER STAGE 40A 25,0,0,"0.91935","0","3000","-","Active","MOSFET","1 Phase","50A","-","-","31-PowerWFQFN Module"
http://aosmd.com/res/data_sheets/AOZ5239QI.pdf,-,AOZ5239QI-ND,AOZ5239QI,Alpha & Omega Semiconductor Inc.,MOD SYNC BUCK POWER STAGE 70A/25,0,0,"0.91935","0","3000","-","Active","MOSFET","1 Phase","50A","-","-","31-PowerWFQFN Module"
http://aosmd.com/res/data_sheets/AOZ5166QI-01.pdf,-,AOZ5166QI-01-ND,AOZ5166QI-01,Alpha & Omega Semiconductor Inc.,MOD SYNC BUCK POWER STAGE 60A 25,0,0,"1.09890","0","3000","-","Active","MOSFET","1 Phase","60A","-","-","40-PowerWFQFN Module"
http://aosmd.com/res/data_sheets/AOZ5166QI.pdf,-,AOZ5166QI-ND,AOZ5166QI,Alpha & Omega Semiconductor Inc.,60A/25V DRMOS POWER MODULE (PWM=,0,0,"1.09890","0","3000","-","Active","MOSFET","1 Phase","60A","-","-","40-PowerWFQFN Module"
-,-,M63994P-ND,M63994P,Powerex Inc.,HVIC HALF-BRIDGE DVR 8SOP,0,0,"2.58747","0","87","-","Active","-","-","-","-","-","-"
https://www.onsemi.com/pub/Collateral/FSB70450-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB70450.JPG,FSB70450TR-ND,FSB70450,ON Semiconductor,MODULE SPM 500V 4.8A PQFN,0,0,"3.81173","0","1000","Motion SPM® 7","Active","MOSFET","3 Phase","4.8A","500V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70450-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB70450.JPG,FSB70450CT-ND,FSB70450,ON Semiconductor,MODULE SPM 500V 4.8A PQFN,0,0,"Discontinued at Digi-Key","0","1","Motion SPM® 7","Discontinued at Digi-Key","MOSFET","3 Phase","4.8A","500V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70450-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB70450.JPG,FSB70450DKR-ND,FSB70450,ON Semiconductor,MODULE SPM 500V 4.8A PQFN,0,0,"Digi-Reel","0","1","Motion SPM® 7","Discontinued at Digi-Key","MOSFET","3 Phase","4.8A","500V","1500Vrms","27-PowerLQFN Module"
-,-,IRSM636-015MATRTR-ND,IRSM636-015MATR,Infineon Technologies,MODULES POWER DRIVERS,0,0,"4.17183","0","2000","-","Not For New Designs","-","-","-","-","-","-"
https://www.onsemi.com/pub/Collateral/FSB70625-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/FSB70625.JPG,FSB70625TR-ND,FSB70625,ON Semiconductor,MODULE SPM 250V 6.9A 27-QFN,0,0,"4.48659","0","1000","Motion SPM® 7","Last Time Buy","MOSFET","3 Phase","6.9A","250V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70625-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/FSB70625.JPG,FSB70625CT-ND,FSB70625,ON Semiconductor,MODULE SPM 250V 6.9A 27-QFN,0,0,"Last Time Buy","0","1","Motion SPM® 7","Last Time Buy","MOSFET","3 Phase","6.9A","250V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70625-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/FSB70625.JPG,FSB70625DKR-ND,FSB70625,ON Semiconductor,MODULE SPM 250V 6.9A 27-QFN,0,0,"Digi-Reel","0","1","Motion SPM® 7","Last Time Buy","MOSFET","3 Phase","6.9A","250V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70325-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-LGA.JPG,FSB70325TR-ND,FSB70325,ON Semiconductor,MODULE SPM 250V 4.1A 27-QFN,0,6000,"4.52601","0","1000","Motion SPM® 7","Active","MOSFET","3 Phase","4.1A","250V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70325-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-LGA.JPG,FSB70325CT-ND,FSB70325,ON Semiconductor,MODULE SPM 250V 4.1A 27-QFN,0,0,"Discontinued at Digi-Key","0","1","Motion SPM® 7","Discontinued at Digi-Key","MOSFET","3 Phase","4.1A","250V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70325-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-LGA.JPG,FSB70325DKR-ND,FSB70325,ON Semiconductor,MODULE SPM 250V 4.1A 27-QFN,0,0,"Digi-Reel","0","1","Motion SPM® 7","Discontinued at Digi-Key","MOSFET","3 Phase","4.1A","250V","1500Vrms","27-PowerLQFN Module"
-,-,IRSM636-015MBTRTR-ND,IRSM636-015MBTR,Infineon Technologies,MODULES POWER DRIVERS,0,0,"4.57990","0","2000","-","Not For New Designs","-","-","-","-","-","-"
https://www.onsemi.com/pub/Collateral/FSB70250-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-LGA.JPG,FSB70250TR-ND,FSB70250,ON Semiconductor,MODULE SPM 500V 3A 27-QFN,0,0,"4.69355","0","1000","Motion SPM® 7","Active","MOSFET","3 Phase","3.3A","500V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70250-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-LGA.JPG,FSB70250CT-ND,FSB70250,ON Semiconductor,MODULE SPM 500V 3A 27-QFN,0,0,"Discontinued at Digi-Key","0","1","Motion SPM® 7","Discontinued at Digi-Key","MOSFET","3 Phase","3.3A","500V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70250-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/27-LGA.JPG,FSB70250DKR-ND,FSB70250,ON Semiconductor,MODULE SPM 500V 3A 27-QFN,0,0,"Digi-Reel","0","1","Motion SPM® 7","Discontinued at Digi-Key","MOSFET","3 Phase","3.3A","500V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70550-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/FSB70550.JPG,FSB70550TR-ND,FSB70550,ON Semiconductor,MODULE SPM 500V 5.3A PQFN,0,0,"4.84056","0","1000","Motion SPM® 7","Active","MOSFET","3 Phase","5.3A","500V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70550-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/FSB70550.JPG,FSB70550CT-ND,FSB70550,ON Semiconductor,MODULE SPM 500V 5.3A PQFN,0,0,"Discontinued at Digi-Key","0","1","Motion SPM® 7","Discontinued at Digi-Key","MOSFET","3 Phase","5.3A","500V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB70550-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/FSB70550.JPG,FSB70550DKR-ND,FSB70550,ON Semiconductor,MODULE SPM 500V 5.3A PQFN,0,0,"Digi-Reel","0","1","Motion SPM® 7","Discontinued at Digi-Key","MOSFET","3 Phase","5.3A","500V","1500Vrms","27-PowerLQFN Module"
https://www.onsemi.com/pub/Collateral/FSB50325AS-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB50660SF.jpg,FSB50325AS-ND,FSB50325AS,ON Semiconductor,MODULE SPM 250V 1.7A SPM5P,0,0,"4.84500","0","450","Motion SPM® 5","Active","MOSFET","3 Phase","1.7A","250V","1500Vrms","23-PowerSMD Module, Gull Wing, 21 Leads"
https://www.onsemi.com/pub/Collateral/FSB50250A-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/Motion-SPM%20Series.jpg,FSB50250A-ND,FSB50250A,ON Semiconductor,MODULE SPM 500V 1.2A SPM5P,0,0,"4.91963","0","270","Motion SPM® 5","Active","IGBT","3 Phase","1.2A","500V","1500Vrms","23-PowerDIP Module (0.573"", 14.56mm)"
https://www.onsemi.com/pub/Collateral/FSB50250A-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB50550AT.JPG,FSB50250AT-ND,FSB50250AT,ON Semiconductor,MODULE SPM 500V 1.2A SPM5N,0,0,"5.31328","0","180","Motion SPM® 5","Active","MOSFET","3 Phase","1.2A","500V","1500Vrms","23-PowerDIP Module (0.551"", 14.00mm)"
https://www.onsemi.com/pub/Collateral/FSB50450BS-D.pdf,-,FSB50450BSTR-ND,FSB50450BS,ON Semiconductor,POWER DRVR MOD 500V 2.2A 23SMD,0,450,"5.42520","0","450","Motion SPM® 5","Active","MOSFET","3 Phase Inverter","2.2A","500V","1500Vrms","23-PowerSMD Module, Gull Wing"
https://www.onsemi.com/pub/Collateral/FSB50450BS-D.pdf,-,FSB50450BSCT-ND,FSB50450BS,ON Semiconductor,POWER DRVR MOD 500V 2.2A 23SMD,0,0,"Discontinued at Digi-Key","0","1","Motion SPM® 5","Discontinued at Digi-Key","MOSFET","3 Phase Inverter","2.2A","500V","1500Vrms","23-PowerSMD Module, Gull Wing"
https://www.onsemi.com/pub/Collateral/FSB50450BS-D.pdf,-,FSB50450BSDKR-ND,FSB50450BS,ON Semiconductor,POWER DRVR MOD 500V 2.2A 23SMD,0,0,"Digi-Reel","0","1","Motion SPM® 5","Discontinued at Digi-Key","MOSFET","3 Phase Inverter","2.2A","500V","1500Vrms","23-PowerSMD Module, Gull Wing"
-,//media.digikey.com/Photos/International%20Rectifier%20Photos/IRSM636-015MB.JPG,IRSM636-015MB-ND,IRSM636-015MB,Infineon Technologies,MODULES POWER DRIVERS,0,0,"5.46065","0","800","-","Not For New Designs","-","-","-","-","-","-"
https://www.onsemi.com/pub/Collateral/FSB52006S-D.pdf,//media.digikey.com/photos/Fairchild%20Semi%20Photos/FSB52006S.JPG,FSB52006S-ND,FSB52006S,ON Semiconductor,MODULE SPM 60V 2.6A SPM5D,0,0,"5.52720","0","450","Motion SPM® 5","Active","MOSFET","3 Phase","2.6A","60V","1500Vrms","23-PowerSMD Module, Gull Wing"
https://www.onsemi.com/pub/Collateral/FSB50450UD-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB50450UD.jpg,FSB50450UD-ND,FSB50450UD,ON Semiconductor,MOD SPM 500V 1.5A SPM23-HD,0,9450,"5.60404","0","270","Motion SPM® 5","Not For New Designs","MOSFET","3 Phase","1.5A","500V","1500Vrms","23-PowerDIP Module (0.551"", 14.00mm)"
https://www.onsemi.com/pub/Collateral/FSB50260SF-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/MFG_FSB50260SF.JPG,FSB50260SF-ND,FSB50260SF,ON Semiconductor,MOD SPM 600V 20A SPM23-ED,0,0,"5.71844","0","270","Motion SPM® 5 SuperFET®","Last Time Buy","MOSFET","3 Phase","1.7A","600V","1500Vrms","23-PowerDIP Module (0.551"", 14.00mm)"
https://www.onsemi.com/pub/Collateral/FSB50825AS-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB50825AS.JPG,FSB50825ASTR-ND,FSB50825AS,ON Semiconductor,MODULE SPM 250V 3.6A SPM5Q,0,0,"5.76300","0","450","Motion SPM® 5","Active","MOSFET","3 Phase","3.6A","250V","1500Vrms","23-PowerSMD Module, Gull Wing"
https://www.onsemi.com/pub/Collateral/FSB50825AS-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB50825AS.JPG,FSB50825ASCT-ND,FSB50825AS,ON Semiconductor,MODULE SPM 250V 3.6A SPM5Q,0,0,"Discontinued at Digi-Key","0","1","Motion SPM® 5","Discontinued at Digi-Key","MOSFET","3 Phase","3.6A","250V","1500Vrms","23-PowerSMD Module, Gull Wing"
https://www.onsemi.com/pub/Collateral/FSB50825AS-D.pdf,//media.digikey.com/Photos/Fairchild%20Semi%20Photos/FSB50825AS.JPG,FSB50825ASDKR-ND,FSB50825AS,ON Semiconductor,MODULE SPM 250V 3.6A SPM5Q,0,0,"Digi-Reel","0","1","Motion SPM® 5","Discontinued at Digi-Key","MOSFET","3 Phase","3.6A","250V","1500Vrms","23-PowerSMD Module, Gull Wing"
