Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Core Type","Supplier Device Package","Material","Diameter","Inductance Factor (Al)","Tolerance","Gap","Effective Permeability (µe)","Initial Permeability (µi)","Core Factor (ΣI/A) mm<sup>1</sup>","Effective Length (le) mm","Effective Area (Ae) mm²","Minimum Core Cross Section (Amin) mm²","Effective Magnetic Volume (Ve) mm³","Finish","Height","Length","Width"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2967-ND,36T0119-40P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.07MM OD,48852,0,"0.10000","0","1","-","Active","Toroid","-","36","3.05mm","2.001µH","±25%","Ungapped","-","4500","2.826","5.988","2.119","-","12.69","Parylene","2.54mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2975-ND,46T0135-10P,Laird-Signal Integrity Products,FERRITE CORE TOROID,48502,0,"0.10000","0","1","-","Active","Toroid","-","46","3.56mm","1.081µH","±25%","Ungapped","-","4000","4.65","7.619","1.639","-","12.485","Parylene","2.03mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2973-ND,46T0119-40P,Laird-Signal Integrity Products,FERRITE CORE TOROID 3.07MM OD,43717,0,"0.10000","0","1","-","Active","Toroid","-","46","3.05mm","1.779µH","±25%","Ungapped","-","4000","2.826","5.988","2.119","-","12.69","Parylene","2.54mm","-","-"
https://assets.lairdtech.com/home/brandworld/files/SIP-CAT-TOROID-BALUN%20CORES%200113.pdf,-,240-2970-ND,36T0231-00Q,Laird-Signal Integrity Products,FERRITE CORE TOROID 5.89MM OD,28764,0,"0.10000","0","1","-","Active","Toroid","-","36","5.84mm","892nH","±25%","Ungapped","-","4500","6.337","13.026","2.055","-","26.775","-","1.52mm","-","-"
https://en.tdk.eu/inf/80/db/fer/r_4_00_2_40_1_60.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290P37X87.JPG,495-75893-ND,B64290P0036X830,EPCOS (TDK),FERRITE CORE TOROID 700NH N30,15037,0,"0.27000","0","1","B64290","Active","Toroid","-","N30","4.02mm","700nH","±25%","Ungapped","-","4300","7.7","9.63","1.25","-","12","Parylene","1.62mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E19_8_5.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1011-ND,E19/8/5-3C94,Ferroxcube,FERRITE CORE,1529,0,"0.36000","0","1","-","Active","E","E 19 x 8 x 5","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","8.10mm","19.10mm","4.70mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E13_6_6.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1002-ND,E13/6/6-3C94,Ferroxcube,FERRITE CORE,5874,0,"0.38000","0","1","-","Active","E","E 13 x 6 x 6","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","5.70mm","12.70mm","6.40mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_16_8_5.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66307GX127.JPG,495-5411-ND,B66307G0000X127,EPCOS (TDK),FERRITE CORE E N27 1PC,1041,0,"0.46000","0","1","B66307","Active","E","E 16 x 8 x 5","N27","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","8.20mm","16.00mm","4.70mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E20_10_5.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1013-ND,E20/10/5-3C94,Ferroxcube,FERRITE CORE,2298,0,"0.50000","0","1","-","Active","E","E 20 x 10 x 5","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","10.00mm","20.70mm","5.30mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E25_10_6.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1018-ND,E25/10/6-3C94,Ferroxcube,FERRITE CORE,1311,0,"0.52000","0","1","-","Active","E","E 25 x 10 x 6","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","9.65mm","25.40mm","6.35mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_20_10_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66311GX127.jpg,495-5421-ND,B66311G0000X127,EPCOS (TDK),FERRITE CORE E N27 1PC,2888,0,"0.55000","0","1","B66311","Active","E","E 20 x 10 x 6","N27","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","10.00mm","20.40mm","5.90mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_5.pdf,//media.digikey.com/photos/Epcos%20Photos/B66303GX187.JPG,495-5406-ND,B66303G0000X187,EPCOS (TDK),FERRITE CORE E N87 1PC,29485,0,"0.56000","0","1","B66303","Active","E","E5","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.65mm","5.25mm","2.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_20_10_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66311G500X187.JPG,495-5420-ND,B66311G0500X187,EPCOS (TDK),FERRITE CORE E N87 1PC,1581,0,"0.56000","0","1","B66311","Active","E","E 20 x 10 x 6","N87","-","-","-","Gapped","-","-","-","-","-","-","-","Uncoated","10.00mm","20.40mm","5.90mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_20_10_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66311G0xxxX127.JPG,495-75919-ND,B66311G0170X127,EPCOS (TDK),FERRITE CORE E N27 1PC,7368,0,"0.58000","0","1","B66311","Active","E","E 20 x 10 x 6","N27","-","-","-","Gapped","-","-","-","-","-","-","-","Uncoated","10.00mm","20.40mm","5.90mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_20_10_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66311G250X127.JPG,495-5417-ND,B66311G0250X127,EPCOS (TDK),FERRITE CORE E N27 1PC,1751,0,"0.58000","0","1","B66311","Active","E","E 20 x 10 x 6","N27","-","-","-","Gapped","-","-","-","-","-","-","-","Uncoated","10.00mm","20.40mm","5.90mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/efd_15_8_5.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66413U160L187.JPG,495-5514-ND,B66413U0160L187,EPCOS (TDK),FERRITE CORE EFD N87 1PC,3195,0,"0.59000","0","1","B66413","Active","EFD","EFD 15 x 8 x 5","N87","-","-","-","Gapped","-","-","-","-","-","-","-","Uncoated","7.50mm","15.00mm","4.65mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_20_10_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66311GX130.jpg,495-5422-ND,B66311G0000X130,EPCOS (TDK),FERRITE CORE E N30 1PC,1360,0,"0.60000","0","1","B66311","Active","E","E 20 x 10 x 6","N30","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","10.00mm","20.40mm","5.90mm"
-,//media.digikey.com/photos/Epcos%20Photos/B64290L45X27.JPG,495-5072-ND,B64290L0045X027,EPCOS (TDK),FERRITE CORE TOROID 1.29UH N27,5945,0,"0.61000","0","1","B64290","Active","Toroid","-","N27","17.20mm","1.29µH","±25%","Ungapped","-","2000","1.95","38.52","19.73","-","760","Epoxy","7.30mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/efd_15_8_5.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66413U100K187.JPG,495-5513-ND,B66413U0100K187,EPCOS (TDK),FERRITE CORE EFD N87 1PC,1433,0,"0.63000","0","1","B66413","Active","EFD","EFD 15 x 8 x 5","N87","-","-","-","Gapped","-","-","-","-","-","-","-","Uncoated","7.50mm","15.00mm","4.65mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_25_13_7.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66317G100X187.JPG,495-5425-ND,B66317G0100X187,EPCOS (TDK),FERRITE CORE E N87 1PC,4512,0,"0.64000","0","1","B66317","Active","E","E 25 x 13 x 7","N87","-","-","-","Gapped","-","-","-","-","-","-","-","Uncoated","12.80mm","25.00mm","7.50mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E14_3.5_5_R_PLT14_5_1.5_S.pdf,//media.digikey.com/Photos/Ferroxcube/MFG_PLT.jpg,1779-1141-ND,PLT14/5/1.5/S-3F36,Ferroxcube,FERRITE CORE,5323,0,"0.66000","0","1","-","Active","PLT","PLT 14 x 5 x 1.5","3F36","-","-","-","-","-","-","-","-","-","-","-","Uncoated","1.50mm","14.00mm","5.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E14_3.5_5_R_PLT14_5_1.5_S.pdf,//media.digikey.com/Photos/Ferroxcube/MFG_PLT.jpg,1779-1142-ND,PLT14/5/1.5/S-3F46,Ferroxcube,FERRITE CORE,4306,0,"0.67000","0","1","-","Active","PLT","PLT 14 x 5 x 1.5","3F46","-","-","-","-","-","-","-","-","-","-","-","Uncoated","1.50mm","14.00mm","5.00mm"
http://ferroxcube.home.pl/prod/assets/eq13.pdf,//media.digikey.com/Photos/Ferroxcube/MFG_PLT.jpg,1779-1139-ND,PLT13/9/1-3C95,Ferroxcube,FERRITE CORE,4027,0,"0.68000","0","1","-","Active","PLT","PLT 13 x 9 x 1","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","1.10mm","12.80mm","8.70mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/e_30_15_7.pdf,//media.digikey.com/photos/Epcos%20Photos/B66319GX127.JPG,495-5431-ND,B66319G0000X127,EPCOS (TDK),FERRITE CORE E N27 1PC,1229,0,"0.72000","0","1","B66319","Active","E","E 30 x 15 x 7","N27","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","15.20mm","30.00mm","7.30mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/EFD20_10_7.pdf,//media.digikey.com/photos/Ferroxcube/EFD.jpg,1779-1076-ND,EFD20/10/7-3C96,Ferroxcube,FERRITE CORE,4870,0,"0.74000","0","1","-","Active","EFD","EFD 20 x 10 x 7","3C96","-","-","-","-","-","-","-","-","-","-","-","Uncoated","10.00mm","20.00mm","6.65mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E14_3.5_5_R_PLT14_5_1.5_S.pdf,//media.digikey.com/photos/Ferroxcube/PlanarE.jpg,1779-1006-ND,E14/3.5/5/R-3F46,Ferroxcube,FERRITE CORE,6705,0,"0.75000","0","1","-","Active","E","E 14 x 3.5 x 5","3F46","-","-","-","-","-","-","-","-","-","-","-","Uncoated","3.50mm","14.00mm","5.00mm"
//media.digikey.com/pdf/Data%20Sheets/Steward%20PDFs/40T0501-10H%20Rev%20D.pdf,"//media.digikey.com/photos/Steward%20Photos/35T0501-10H,40T0501-10H.jpg",240-2532-ND,40T0501-10H,Laird-Signal Integrity Products,FERRITE CORE TOROID,3190,0,"0.76000","0","1","-","Active","Toroid","-","-","13.84mm","-","±30%","-","-","10000","-","-","-","-","-","Epoxy","7.29mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_14_3_5_5.pdf,//media.digikey.com/photos/Epcos%20Photos/B66281GX187.JPG,495-5386-ND,B66281G0000X187,EPCOS (TDK),FERRITE CORE ELP N87 1PC,22795,0,"0.78000","0","1","B66281","Active","ELP","ELP 14 x 3.5 x 5","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","3.50mm","14.00mm","5.00mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E14_3.5_5_R_PLT14_5_1.5_S.pdf,//media.digikey.com/photos/Ferroxcube/PlanarE.jpg,1779-1004-ND,E14/3.5/5/R-3C95,Ferroxcube,FERRITE CORE,1793,0,"0.78000","0","1","-","Active","E","E 14 x 3.5 x 5","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","3.50mm","14.00mm","5.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/ep_7.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65839AR87.JPG,495-5311-ND,B65839A0000R087,EPCOS (TDK),FERRITE CORE EP 1.1UH N87 2PCS,1870,0,"0.80000","0","1","B65839","Active","EP","EP 7","N87","-","1.1µH","-20%, +30%","Ungapped","1330","2200","1.52","15.7","10.3","8.5","162","Uncoated","3.75mm","9.40mm","6.50mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/eq13.pdf,//media.digikey.com/photos/Ferroxcube/EQ.jpg,1779-1089-ND,EQ13-3C95,Ferroxcube,FERRITE CORE,4082,0,"0.81000","0","1","-","Active","EQ","EQ 13","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","2.85mm","12.80mm","8.70mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E25_13_11.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1019-ND,E25/13/11-3C94,Ferroxcube,FERRITE CORE,1412,0,"0.83000","0","1","-","Active","E","E 25 x 13 x 11","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","12.80mm","25.00mm","11.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/efd_25_13_9.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66421GX187.JPG,495-75926-ND,B66421G0000X197,EPCOS (TDK),FERRITE CORE EFD N97 1PC,4589,0,"0.85000","0","1","B66421","Active","EFD","EFD 25 x 13 x 9","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","12.50mm","25.00mm","9.10mm"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B64290L0632X027.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L632X27.JPG,495-5076-ND,B64290L0632X027,EPCOS (TDK),FERRITE CORE TOROID 1.94UH N27,2955,0,"0.85000","0","1","B64290","Active","Toroid","-","N27","21.20mm","1.94µH","±25%","Ungapped","-","2000","1.3","43.55","33.63","33.63","1465","Epoxy","8.10mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/er_9_5_5.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65523JR87.JPG,495-75469-ND,B65523J0000R097,EPCOS (TDK),FERRITE CORE ER 840NH N97 2PCS,1726,0,"0.88000","0","1","B65523","Active","ER","ER 9.5 x 5","N97","-","840nH","-20%, +30%","Ungapped","1032","2300","1.54","13.6","8.81","-","120","Uncoated","2.50mm","9.50mm","5.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/efd_20_10_7.pdf,//media.digikey.com/photos/Epcos%20Photos/B66417GX149.JPG,495-5519-ND,B66417G0000X149,EPCOS (TDK),FERRITE CORE EFD N49 1PC,1038,0,"0.88000","0","1","B66417","Active","EFD","EFD 20 x 10 x 7","N49","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","10.00mm","20.00mm","6.65mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/ETD34_17_11.pdf,//media.digikey.com/photos/Ferroxcube/ETD.jpg,1779-1102-ND,ETD34/17/11-3C94,Ferroxcube,FERRITE CORE,1204,0,"0.90000","0","1","-","Active","ETD","ETD 34 x 17 x 11","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","17.30mm","35.00mm","11.10mm"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/Ferrites_and_Accessories.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65931CX22.JPG,495-5344-ND,B65931C0000X022,EPCOS (TDK),FERRITE CORES,1499,0,"1.01000","0","1","B65931","Active","-","-","N22","5.60mm","-","-","-","-","2300","-","-","-","-","-","Uncoated","3.70mm","-","-"
https://en.tdk.eu/inf/80/db/fer/er_14_5_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/ER-14.5x6.jpg,495-75466-ND,B65513J0000R087,EPCOS (TDK),FERRITE CORE ER 1.5UH N87 2PCS,3518,0,"1.06000","0","1","B65513","Active","ER","ER 14.5 x 6","N87","-","1.5µH","-20%, +30%","Ungapped","1250","2200","1.1","19","17.6","-","333","Uncoated","2.95mm","14.50mm","6.70mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/ep_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65841AR87.JPG,495-5313-ND,B65841A0000R087,EPCOS (TDK),FERRITE CORE EP 1.1UH N87 2PCS,2147,0,"1.06000","0","1","B65841","Active","EP","EP 10","N87","-","1.1µH","-20%, +30%","Ungapped","1480","2200","1.7","19.2","11.3","8.5","217","Uncoated","5.20mm","11.80mm","7.85mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_14_3_5_5.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66281K0000Xxxx.JPG,495-75431-ND,B66281K0000X187,EPCOS (TDK),FERRITE CORE I N87,16650,0,"1.07000","0","1","B66281","Active","I","I 14 x 1.5 x 5","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","1.50mm","14.00mm","5.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/ep_13.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65843AR30.JPG,495-5316-ND,B65843A0000R030,EPCOS (TDK),FERRITE CORE EP 2.8UH N30 2PCS,2459,0,"1.09000","0","1","B65843A","Active","EP","EP 13","N30","-","2.8µH","-20%, +30%","Ungapped","2765","4300","1.24","24.2","19.5","14.9","472","Uncoated","6.50mm","12.80mm","9.00mm"
http://ferroxcube.home.pl/prod/assets/eq25lp.pdf,//media.digikey.com/Photos/Ferroxcube/MFG_PLT.jpg,1779-1150-ND,PLT25/18/2-3C95,Ferroxcube,FERRITE CORE,1127,0,"1.14000","0","1","-","Active","PLT","PLT 25 x 18 x 2","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","2.30mm","25.00mm","18.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/er_9_5_5.pdf,//media.digikey.com/Photos/Epcos%20Photos/B65523JR87.JPG,495-75468-ND,B65523J0000R092,EPCOS (TDK),FERRITE CORE ER 660NH N92 2PCS,4215,0,"1.15000","0","1","B65523","Active","ER","ER 9.5 x 5","N92","-","660nH","-20%, +30%","Ungapped","811","1500","1.54","13.6","8.81","-","120","Uncoated","2.50mm","9.50mm","5.00mm"
https://en.tdk.eu/inf/80/db/fer/elp_22_6_16.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66285GX187.jpg,495-5391-ND,B66285G0000X187,EPCOS (TDK),FERRITE CORE ELP N87 1PC,4991,0,"1.21000","0","1","B66285","Active","ELP","ELP 22 x 6 x 16","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","5.70mm","21.80mm","15.80mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_18_4_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66453K0000X149.JPG,495-75451-ND,B66453K0000X149,EPCOS (TDK),FERRITE CORE I N49,8938,0,"1.23000","0","1","B66453","Active","I","I 18 x 2 x 10","N49","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.00mm","18.00mm","10.00mm"
https://en.tdk.eu/inf/80/db/fer/elp_22_6_16.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66285PX149.jpg,495-75438-ND,B66285K0000X187,EPCOS (TDK),FERRITE CORE I N87,1328,0,"1.23000","0","1","B66285","Active","I","I 22 x 2.5 x 16","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.50mm","21.80mm","15.80mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_18_4_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66453K0000X149.JPG,495-75452-ND,B66453K0000X187,EPCOS (TDK),FERRITE CORE I N87,8431,0,"1.24000","0","1","B66453","Active","I","I 18 x 2 x 10","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.00mm","18.00mm","10.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_18_4_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66283PX187.jpg,495-75435-ND,B66283K0000X187,EPCOS (TDK),FERRITE CORE I N87,3386,0,"1.24000","0","1","B66283","Active","I","I 18 x 2 x 10","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.00mm","18.00mm","10.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_18_4_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/ELP-18x4x10.JPG,495-75490-ND,B66453G0000X187,EPCOS (TDK),FERRITE CORE ELP N87 1PC,1666,0,"1.25000","0","1","B66453","Active","ELP","ELP 18 x 4 x 10","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","4.00mm","18.00mm","10.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/er_18_3_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/ER18x38x10.JPG,495-75510-ND,B66480G0000X187,EPCOS (TDK),FERRITE CORE ER N87 1PC,4610,0,"1.29000","0","1","B66480","Active","ER","ER 18 x 3 x 10","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","3.15mm","18.00mm","9.70mm"
https://en.tdk.eu/inf/80/db/fer/er_14_5_6.pdf,//media.digikey.com/Photos/Epcos%20Photos/ER-14.5x6.jpg,495-75467-ND,B65513J0000R097,EPCOS (TDK),FERRITE CORE ER 1.5UH N97 2PCS,5364,0,"1.33000","0","1","B65513","Active","ER","ER 14.5 x 6","N97","-","1.5µH","-20%, +30%","Ungapped","1290","2300","1.1","19","17.6","-","333","Uncoated","2.95mm","14.50mm","6.70mm"
https://en.tdk.eu/inf/80/db/fer/r_22_1_13_7_7_90.pdf,//media.digikey.com/Photos/Epcos%20Photos/B64290L719X38.jpg,495-5090-ND,B64290L0719X038,EPCOS (TDK),FERRITE CORE TOROID 7.57UH T38,3621,0,"1.41000","0","1","B64290","Active","Toroid","-","T38","23.30mm","7.57µH","±30%","Ungapped","-","10000","1.66","54.2","32.6","-","1763","Epoxy","9.00mm","-","-"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E41_17_12.pdf,//media.digikey.com/photos/Ferroxcube/E.jpg,1779-1036-ND,E41/17/12-3C94,Ferroxcube,FERRITE CORE,4537,0,"1.43000","0","1","-","Active","E","E 41 x 17 x 12","3C94","-","-","-","-","-","-","-","-","-","-","-","Uncoated","16.60mm","40.60mm","12.40mm"
https://en.tdk.eu/inf/80/db/fer/r_20_0_10_0_7_0.pdf,//media.digikey.com/photos/Epcos%20Photos/B64290L0632X035.JPG,495-3863-ND,B64290L0632X035,EPCOS (TDK),FERRITE CORE TOROID 5UH T35,1561,0,"1.43000","0","1","B64290","Active","Toroid","-","T35","21.20mm","5µH","±25%","Ungapped","-","5100","1.3","43.55","33.63","-","1465","Epoxy","8.10mm","-","-"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/eq_13_2_85_8_7.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66479G0000X1xx.jpg,495-75508-ND,B66479G0000X197,EPCOS (TDK),FERRITE CORE EQ N97 1PC,6371,0,"1.47000","0","1","B66479","Active","EQ","EQ 13 x 3","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.85mm","12.80mm","8.70mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/E32_6_20_R_PLT32_20_3.2_R.pdf,//media.digikey.com/Photos/Ferroxcube/MFG_PLT.jpg,1779-1153-ND,PLT32/20/3.2/R-3F36,Ferroxcube,FERRITE CORE,2390,0,"1.48000","0","1","-","Active","PLT","PLT 32 x 20 x 3.2","3F36","-","-","-","-","-","-","-","-","-","-","-","Uncoated","3.18mm","31.75mm","20.32mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/P14_8_I.pdf,//media.digikey.com/photos/Ferroxcube/P_I.jpg,1779-1120-ND,P14/8/I-3C91,Ferroxcube,FERRITE CORE 2PC SET,1925,0,"1.49000","0","1","-","Active","P (Pot Core)","P 14 x 8","3C91","14.05mm","-","-","-","-","-","-","-","-","-","-","Uncoated","8.40mm","-","-"
http://ferroxcube.home.pl/prod/assets/eq30.pdf,//media.digikey.com/Photos/Ferroxcube/MFG_PLT.jpg,1779-1151-ND,PLT30/20/3-3C95,Ferroxcube,FERRITE CORE,1998,0,"1.51000","0","1","-","Active","PLT","PLT 30 x 20 x 3","3C95","-","-","-","-","-","-","-","-","-","-","-","Uncoated","2.70mm","30.00mm","20.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_18_4_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66453K0000X149.JPG,495-75454-ND,B66453K0000X197,EPCOS (TDK),FERRITE CORE I N97,1352,0,"1.51000","0","1","B66453","Active","I","I 18 x 2 x 10","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.00mm","18.00mm","10.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_18_4_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66283PX187.jpg,495-75434-ND,B66283K0000X149,EPCOS (TDK),FERRITE CORE I N49,2792,0,"1.54000","0","1","B66283","Active","I","I 18 x 2 x 10","N49","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.00mm","18.00mm","10.00mm"
http://ferroxcube.home.pl/prod/assets/e32620r.pdf,//media.digikey.com/Photos/Ferroxcube/MFG_PLT.jpg,1779-1154-ND,PLT32/20/3.2/R-3F4,Ferroxcube,FERRITE CORE,2423,0,"1.54000","0","1","-","Active","PLT","PLT 32 x 20 x 3.2","3F4","-","-","-","-","-","-","-","-","-","-","-","Uncoated","3.18mm","31.75mm","20.32mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/elp_18_4_10.pdf,//media.digikey.com/Photos/Epcos%20Photos/ELP-18x4x10.JPG,495-75492-ND,B66453G0000X197,EPCOS (TDK),FERRITE CORE ELP N97 1PC,1796,0,"1.54000","0","1","B66453","Active","ELP","ELP 18 x 4 x 10","N97","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","4.00mm","18.00mm","10.00mm"
https://www.tdk-electronics.tdk.com/inf/80/db/fer/er_23_5_13.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66482K0000X1xx.JPG,495-75521-ND,B66482K0000X187,EPCOS (TDK),FERRITE CORE I N87 1PC,1610,0,"1.54000","0","1","B66482","Active","I","I 23 x 2 x 13","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.10mm","23.20mm","12.50mm"
https://en.tdk.eu/inf/80/db/fer/elp_22_6_16.pdf,//media.digikey.com/Photos/Epcos%20Photos/B66455K0000X1xx.JPG,495-75456-ND,B66455K0000X187,EPCOS (TDK),FERRITE CORE I N87,2964,0,"1.55000","0","1","B66455","Active","I","I 22 x 2.5 x 16","N87","-","-","-","Ungapped","-","-","-","-","-","-","-","Uncoated","2.50mm","21.80mm","15.80mm"
https://www.ferroxcube.com/upload/media/product/file/Pr_ds/P11_7_I.pdf,//media.digikey.com/photos/Ferroxcube/P_I.jpg,1779-1117-ND,P11/7/I-3C91,Ferroxcube,FERRITE CORE 2PC SET,3928,0,"1.57000","0","1","-","Active","P (Pot Core)","P 11 x 7","3C91","11.10mm","-","-","-","-","-","-","-","-","-","-","Uncoated","6.60mm","-","-"
