Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Maximum AC Volts","Maximum DC Volts","Varistor Voltage (Min)","Varistor Voltage (Typ)","Varistor Voltage (Max)","Current - Surge","Energy","Number of Circuits","Capacitance @ Frequency","Operating Temperature","Features","Mounting Type","Package / Case"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4083_PSO4LTVA1.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/TVSA_0402.jpg,283-3019-1-ND,PS04LTVA1,Eaton - Electronics Division,VARISTOR 25V 0402,42548,0,"0.50000","0","1","Cut Tape (CT)","Polysurg LTV","Active","-","5V","-","-","-","-","-","1","0.15pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4083_PSO4LTVA1.pdf,//media.digikey.com/Renders/Cooper%20Bussmann%20Renders/TVSA_0402.jpg,283-3019-6-ND,PS04LTVA1,Eaton - Electronics Division,VARISTOR 25V 0402,50448,0,"Digi-Reel","0","1","Digi-Reel®","Polysurg LTV","Active","-","5V","-","-","-","-","-","1","0.15pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AWD0000/AWD0000C23.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P13682TR-ND,EZA-EG3A50AV,Panasonic Electronic Components,VARISTOR 0603,125000,0,"0.11393","0","5000","Tape & Reel (TR)","-","Active","-","30V","-","-","-","-","-","1","-","-","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AWD0000/AWD0000C23.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P13682CT-ND,EZA-EG3A50AV,Panasonic Electronic Components,VARISTOR 0603,125789,0,"0.49000","0","1","Cut Tape (CT)","-","Active","-","30V","-","-","-","-","-","1","-","-","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://industrial.panasonic.com/cdbs/www-data/pdf/AWD0000/AWD0000C23.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERBSE%200603%20Series.jpg,P13682DKR-ND,EZA-EG3A50AV,Panasonic Electronic Components,VARISTOR 0603,125789,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","30V","-","-","-","-","-","1","-","-","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/0603.jpg,478-3652-2-ND,VC060305A150DP,AVX Corporation,VARISTOR 8.5V 30A 0603,52000,0,"0.11462","0","1000","Tape & Reel (TR)","TransGuard®","Active","4V","5.6V","6.8V","8.5V","10.2V","30A","0.10J","1","750pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/0603.jpg,478-3652-1-ND,VC060305A150DP,AVX Corporation,VARISTOR 8.5V 30A 0603,53662,0,"0.56000","0","1","Cut Tape (CT)","TransGuard®","Active","4V","5.6V","6.8V","8.5V","10.2V","30A","0.10J","1","750pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/0603.jpg,478-3652-6-ND,VC060305A150DP,AVX Corporation,VARISTOR 8.5V 30A 0603,53662,0,"Digi-Reel","0","1","Digi-Reel®","TransGuard®","Active","4V","5.6V","6.8V","8.5V","10.2V","30A","0.10J","1","750pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLC.pdf,//media.digikey.com/Photos/Bourns%20Photos/CGA0402.jpg,CGA0402MLC-24GTR-ND,CGA0402MLC-24G,Bourns Inc.,VARISTOR 0402,50000,0,"0.11600","0","10000","Tape & Reel (TR)","ChipGuard®","Active","-","24V","-","-","-","-","-","1","0.5pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLC.pdf,//media.digikey.com/Photos/Bourns%20Photos/CGA0402.jpg,CGA0402MLC-24GCT-ND,CGA0402MLC-24G,Bourns Inc.,VARISTOR 0402,56057,0,"0.54000","0","1","Cut Tape (CT)","ChipGuard®","Active","-","24V","-","-","-","-","-","1","0.5pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.bourns.com/docs/Product-Datasheets/MLC.pdf,//media.digikey.com/Photos/Bourns%20Photos/CGA0402.jpg,CGA0402MLC-24GDKR-ND,CGA0402MLC-24G,Bourns Inc.,VARISTOR 0402,56057,0,"Digi-Reel","0","1","Digi-Reel®","ChipGuard®","Active","-","24V","-","-","-","-","-","1","0.5pF @ 1MHz","-40°C ~ 85°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/photos/AVX%20Photos/VC040214X300WP.JPG,478-2497-2-ND,VC040214X300WP,AVX Corporation,VARISTOR 18.5V 20A 0402,50000,100000,"0.12150","0","10000","Tape & Reel (TR)","TransGuard®","Active","10V","14V","16.28V","18.5V","20.72V","20A","0.05J","1","85pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,478-2497-1-ND,VC040214X300WP,AVX Corporation,VARISTOR 18.5V 20A 0402,60738,100000,"0.44000","0","1","Cut Tape (CT)","TransGuard®","Active","10V","14V","16.28V","18.5V","20.72V","20A","0.05J","1","85pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/Kemet%20Renders/0402(5.5).jpg,478-2497-6-ND,VC040214X300WP,AVX Corporation,VARISTOR 18.5V 20A 0402,60738,100000,"Digi-Reel","0","1","Digi-Reel®","TransGuard®","Active","10V","14V","16.28V","18.5V","20.72V","20A","0.05J","1","85pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mhs_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200402.jpg,F2265TR-ND,V0402MHS03NR,Littelfuse Inc.,VARISTOR 135V 0402,180000,0,"0.12238","0","10000","Tape & Reel (TR)","MHS","Active","30V","42V","-","-","-","-","0.005J","1","1pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mhs_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200402.jpg,F2265CT-ND,V0402MHS03NR,Littelfuse Inc.,VARISTOR 135V 0402,184407,0,"0.57000","0","1","Cut Tape (CT)","MHS","Active","30V","42V","-","-","-","-","0.005J","1","1pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mhs_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200402.jpg,F2265DKR-ND,V0402MHS03NR,Littelfuse Inc.,VARISTOR 135V 0402,184407,0,"Digi-Reel","0","1","Digi-Reel®","MHS","Active","30V","42V","-","-","-","-","0.005J","1","1pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200402.jpg,F2259TR-ND,V5.5MLA0402LNR,Littelfuse Inc.,VARISTOR 18.7V 20A 0402,40000,0,"0.12238","0","10000","Tape & Reel (TR)","MLA","Active","4V","5.5V","15.9V","18.7V","21.5V","20A","0.05J","1","70pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200402.jpg,F2259CT-ND,V5.5MLA0402LNR,Littelfuse Inc.,VARISTOR 18.7V 20A 0402,52302,0,"0.57000","0","1","Cut Tape (CT)","MLA","Active","4V","5.5V","15.9V","18.7V","21.5V","20A","0.05J","1","70pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200402.jpg,F2259DKR-ND,V5.5MLA0402LNR,Littelfuse Inc.,VARISTOR 18.7V 20A 0402,52302,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","4V","5.5V","15.9V","18.7V","21.5V","20A","0.05J","1","70pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200402.jpg,F2258TR-ND,V5.5MLA0402NR,Littelfuse Inc.,VARISTOR 8.95V 20A 0402,30000,0,"0.12238","0","10000","Tape & Reel (TR)","MLA","Active","4V","5.5V","7.1V","8.95V","10.8V","20A","0.05J","1","220pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200402.jpg,F2258CT-ND,V5.5MLA0402NR,Littelfuse Inc.,VARISTOR 8.95V 20A 0402,41961,0,"0.57000","0","1","Cut Tape (CT)","MLA","Active","4V","5.5V","7.1V","8.95V","10.8V","20A","0.05J","1","220pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200402.jpg,F2258DKR-ND,V5.5MLA0402NR,Littelfuse Inc.,VARISTOR 8.95V 20A 0402,41961,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","4V","5.5V","7.1V","8.95V","10.8V","20A","0.05J","1","220pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0402 (1005 Metric)"
https://product.tdk.com/info/en/documents/data_sheet/70/db/var/SIOV_Leaded_StandarD.pdf,//media.digikey.com/photos/Epcos%20Photos/VARISTOR%207MM%20SERIES.jpg,495-6512-2-ND,B72207S0300K111,EPCOS (TDK),VARISTOR 47V 250A DISC 7MM,46500,0,"0.12549","0","1500","Tape & Reel (TR)","StandarD","Active","30V","38V","42.3V","47V","51.7V","250A","2.0J","1","1200pF @ 1kHz","-40°C ~ 105°C (TA)","-","Through Hole","Disc 7mm"
https://product.tdk.com/info/en/documents/data_sheet/70/db/var/SIOV_Leaded_StandarD.pdf,//media.digikey.com/photos/Epcos%20Photos/VARISTOR%207MM%20SERIES.jpg,495-6512-1-ND,B72207S0300K111,EPCOS (TDK),VARISTOR 47V 250A DISC 7MM,47407,0,"0.47000","0","1","Cut Tape (CT)","StandarD","Active","30V","38V","42.3V","47V","51.7V","250A","2.0J","1","1200pF @ 1kHz","-40°C ~ 105°C (TA)","-","Through Hole","Disc 7mm"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/0603.jpg,478-2502-2-ND,VC060330A650DP,AVX Corporation,VARISTOR 41V 30A 0603,32000,0,"0.12600","0","1000","Tape & Reel (TR)","TransGuard®","Active","21V","30V","36.9V","41V","45.1V","30A","0.10J","1","125pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/0603.jpg,478-2502-1-ND,VC060330A650DP,AVX Corporation,VARISTOR 41V 30A 0603,32644,0,"0.47000","0","1","Cut Tape (CT)","TransGuard®","Active","21V","30V","36.9V","41V","45.1V","30A","0.10J","1","125pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/0603.jpg,478-2502-6-ND,VC060330A650DP,AVX Corporation,VARISTOR 41V 30A 0603,32644,0,"Digi-Reel","0","1","Digi-Reel®","TransGuard®","Active","21V","30V","36.9V","41V","45.1V","30A","0.10J","1","125pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_automotive_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200805%20SERIES.JPG,445-2549-2-ND,AVR-M2012C390KT6AB,TDK Corporation,VARISTOR 39V 100A 0805,28000,0,"0.12870","0","2000","Tape & Reel (TR)","AVR-M","Active","-","28V","35V","39V","43V","100A","0.30J","1","430pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_automotive_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200805%20SERIES.JPG,445-2549-1-ND,AVR-M2012C390KT6AB,TDK Corporation,VARISTOR 39V 100A 0805,29745,0,"0.52000","0","1","Cut Tape (CT)","AVR-M","Active","-","28V","35V","39V","43V","100A","0.30J","1","430pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
https://product.tdk.com/info/en/catalog/datasheets/vpd_automotive_varistors_avr_en.pdf,//media.digikey.com/photos/TDK%20Photos/AVR%200805%20SERIES.JPG,445-2549-6-ND,AVR-M2012C390KT6AB,TDK Corporation,VARISTOR 39V 100A 0805,29745,0,"Digi-Reel","0","1","Digi-Reel®","AVR-M","Active","-","28V","35V","39V","43V","100A","0.30J","1","430pF @ 1kHz","-40°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/VCAS080518C400DP.jpg,478-8669-2-ND,VC080531C650DP,AVX Corporation,VARISTOR 39V 80A 0805,20000,0,"0.12870","0","1000","Tape & Reel (TR)","TransGuard®","Active","25V","31V","35.1V","39V","42.9V","80A","0.30J","1","250pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/VCAS080518C400DP.jpg,478-8669-1-ND,VC080531C650DP,AVX Corporation,VARISTOR 39V 80A 0805,20339,0,"0.48000","0","1","Cut Tape (CT)","TransGuard®","Active","25V","31V","35.1V","39V","42.9V","80A","0.30J","1","250pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/VCAS080518C400DP.jpg,478-8669-6-ND,VC080531C650DP,AVX Corporation,VARISTOR 39V 80A 0805,20339,0,"Digi-Reel","0","1","Digi-Reel®","TransGuard®","Active","25V","31V","35.1V","39V","42.9V","80A","0.30J","1","250pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
http://datasheets.avx.com/StaticGuard.pdf,//media.digikey.com/Renders/AVX%20Renders/VCAS080518C400DP.jpg,478-2515-2-ND,VC08LC18A500DP,AVX Corporation,VARISTOR 30A 0805,18000,0,"0.12960","0","1000","Tape & Reel (TR)","-","Active","14V","18V","25V","-","40V","30A","0.10J","1","50pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
http://datasheets.avx.com/StaticGuard.pdf,//media.digikey.com/Renders/AVX%20Renders/VCAS080518C400DP.jpg,478-2515-1-ND,VC08LC18A500DP,AVX Corporation,VARISTOR 30A 0805,19274,0,"0.48000","0","1","Cut Tape (CT)","-","Active","14V","18V","25V","-","40V","30A","0.10J","1","50pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
http://datasheets.avx.com/StaticGuard.pdf,//media.digikey.com/Renders/AVX%20Renders/VCAS080518C400DP.jpg,478-2515-6-ND,VC08LC18A500DP,AVX Corporation,VARISTOR 30A 0805,19274,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","14V","18V","25V","-","40V","30A","0.10J","1","50pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/VCAS080518C400DP.jpg,478-2510-2-ND,VC080514C300DP,AVX Corporation,VARISTOR 18.5V 120A 0805,16000,0,"0.12960","0","1000","Tape & Reel (TR)","TransGuard®","Active","10V","14V","16.28V","18.5V","20.72V","120A","0.30J","1","900pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/VCAS080518C400DP.jpg,478-2510-1-ND,VC080514C300DP,AVX Corporation,VARISTOR 18.5V 120A 0805,17700,0,"0.48000","0","1","Cut Tape (CT)","TransGuard®","Active","10V","14V","16.28V","18.5V","20.72V","120A","0.30J","1","900pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
http://datasheets.avx.com/tguard.pdf,//media.digikey.com/Renders/AVX%20Renders/VCAS080518C400DP.jpg,478-2510-6-ND,VC080514C300DP,AVX Corporation,VARISTOR 18.5V 120A 0805,17700,0,"Digi-Reel","0","1","Digi-Reel®","TransGuard®","Active","10V","14V","16.28V","18.5V","20.72V","120A","0.30J","1","900pF @ 1kHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0805 (2012 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mhs_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2268TR-ND,V0603MHS03NH,Littelfuse Inc.,VARISTOR 135V 0603,92500,0,"0.15330","0","2500","Tape & Reel (TR)","MHS","Active","30V","42V","-","-","-","-","0.005J","1","3pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mhs_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2268CT-ND,V0603MHS03NH,Littelfuse Inc.,VARISTOR 135V 0603,95205,0,"0.48000","0","1","Cut Tape (CT)","MHS","Active","30V","42V","-","-","-","-","0.005J","1","3pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mhs_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2268DKR-ND,V0603MHS03NH,Littelfuse Inc.,VARISTOR 135V 0603,95205,0,"Digi-Reel","0","1","Digi-Reel®","MHS","Active","30V","42V","-","-","-","-","0.005J","1","3pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F3363TR-ND,V5.5MLA0603NH,Littelfuse Inc.,VARISTOR 8.2V 30A 0603,47500,0,"0.15330","0","2500","Tape & Reel (TR)","MLA","Active","4V","5.5V","7.1V","8.2V","9.3V","30A","0.10J","1","1270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F3363CT-ND,V5.5MLA0603NH,Littelfuse Inc.,VARISTOR 8.2V 30A 0603,47761,0,"0.48000","0","1","Cut Tape (CT)","MLA","Active","4V","5.5V","7.1V","8.2V","9.3V","30A","0.10J","1","1270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F3363DKR-ND,V5.5MLA0603NH,Littelfuse Inc.,VARISTOR 8.2V 30A 0603,47761,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","4V","5.5V","7.1V","8.2V","9.3V","30A","0.10J","1","1270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2173TR-ND,V14MLA0603H,Littelfuse Inc.,VARISTOR 18.7V 30A 0603,25000,0,"0.15330","0","2500","Tape & Reel (TR)","MLA","Active","10V","14V","15.9V","18.7V","21.5V","30A","0.10J","1","180pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2173CT-ND,V14MLA0603H,Littelfuse Inc.,VARISTOR 18.7V 30A 0603,28491,0,"0.48000","0","1","Cut Tape (CT)","MLA","Active","10V","14V","15.9V","18.7V","21.5V","30A","0.10J","1","180pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2173DKR-ND,V14MLA0603H,Littelfuse Inc.,VARISTOR 18.7V 30A 0603,28491,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","10V","14V","15.9V","18.7V","21.5V","30A","0.10J","1","180pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2214TR-ND,V5.5MLA0603H,Littelfuse Inc.,VARISTOR 8.2V 30A 0603,20000,0,"0.15330","0","2500","Tape & Reel (TR)","MLA","Active","4V","5.5V","7.1V","8.2V","9.3V","30A","0.10J","1","1270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2214CT-ND,V5.5MLA0603H,Littelfuse Inc.,VARISTOR 8.2V 30A 0603,21747,0,"0.48000","0","1","Cut Tape (CT)","MLA","Active","4V","5.5V","7.1V","8.2V","9.3V","30A","0.10J","1","1270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2214DKR-ND,V5.5MLA0603H,Littelfuse Inc.,VARISTOR 8.2V 30A 0603,21747,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","4V","5.5V","7.1V","8.2V","9.3V","30A","0.10J","1","1270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2199TR-ND,V30MLA0603H,Littelfuse Inc.,VARISTOR 41.5V 30A 0603,7500,0,"0.15330","0","2500","Tape & Reel (TR)","MLA","Active","25V","30V","37V","41.5V","46V","30A","0.10J","1","90pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2199CT-ND,V30MLA0603H,Littelfuse Inc.,VARISTOR 41.5V 30A 0603,10403,0,"0.48000","0","1","Cut Tape (CT)","MLA","Active","25V","30V","37V","41.5V","46V","30A","0.10J","1","90pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,F2199DKR-ND,V30MLA0603H,Littelfuse Inc.,VARISTOR 41.5V 30A 0603,10403,0,"Digi-Reel","0","1","Digi-Reel®","MLA","Active","25V","30V","37V","41.5V","46V","30A","0.10J","1","90pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
https://www.littelfuse.com/~/media/electronics/datasheets/varistors/littelfuse_varistor_mla_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/TVS%20VARISTOR%200603.jpg,V3.5MLA0603T-ND,V3.5MLA0603T,Littelfuse Inc.,VARISTOR 5.35V 30A 0603,0,0,"0.13352","0","10000","Tape & Reel (TR)","MLA","Active","2.5V","3.5V","3.7V","5.35V","7V","30A","0.10J","1","1270pF @ 1MHz","-55°C ~ 125°C (TA)","-","Surface Mount, MLCV","0603 (1608 Metric)"
