Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Accessory Type","Specifications","For Use With/Related Products"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/CMS_PEN.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5146686.jpg,277-15476-ND,5146686,Phoenix Contact,CMS-DISPOSABLE-PEN 0 35 TR,0,0,"166.95000","0","1","CMS","Active","Marker Pen","-","CMS-P1-PLOTTER"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0801360.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0801360.jpg,277-10788-ND,0801360,Phoenix Contact,THERMOMARK INK RIBBON BLACK,1,194,"202.23000","0","1","*","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/5146448.pdf,//media.digikey.com/photos/Phoenix%20Photos/5146448.JPG,277-5581-ND,5146448,Phoenix Contact,EXTERNAL RIBBON HOLDER,1,8,"309.44000","0","1","Thermomark","Active","Ribbon Holder","-","Thermomark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0800342.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0800342.jpg,277-10724-ND,0800342,Phoenix Contact,THERMOMARK HI-TEMP INK RIBBON,1,0,"371.08000","0","1","Thermomark","Active","Thermal Transfer Ribbon","-","-"
https://assets.tripplite.com/product-pdfs/en/prpro3.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_PR-PRO3.jpg,TL1147-ND,PR-PRO3,Tripp Lite,KEYSPAN REMOTE W LASER MOUSE,2,0,"82.92000","0","1","-","Active","Remote","-","WIN98SE, ME, 2000, XP, Vista, Mac"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0802736.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0802736.jpg,277-10885-ND,0802736,Phoenix Contact,BLUEMARK MAG EM-M (27X15),1,0,"93.17000","0","1","Bluemark","Active","Magazine","-","Bluemark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0802741.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0802741.jpg,277-10888-ND,0802741,Phoenix Contact,BLUEMARK MAG EM-M (85 6X54),1,0,"93.17000","0","1","Bluemark","Active","Magazine","-","Bluemark Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/5145724.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5145724.jpg,277-5537-ND,5145724,Phoenix Contact,THERMO TRANSFER INK RIBBON BLACK,1,21,"137.22000","0","1","Thermomark","Active","Thermal Transfer Ribbon","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0801361.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0801361.jpg,277-10789-ND,0801361,Phoenix Contact,THERMOMARK INK RIBBON WHITE,1,21,"192.86000","0","1","Thermomark","Active","Thermal Transfer Ribbon","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0801359.pdf,//media.digikey.com/Photos/Phoenix%20Photos/0801359.JPG,277-10787-ND,0801359,Phoenix Contact,INK RIBBON FOR WMS SHRINK SLEEVE,1,39,"376.67000","0","1","Thermomark","Active","Thermal Transfer Ribbon","Length 300.0m","Thermomark Roll"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=5146435,//media.digikey.com/Photos/Phoenix%20Photos/MFG_5146435.jpg,277-15472-ND,5146435,Phoenix Contact,CUTTER FOR THE THERMOMARK ROLL,1,0,"1136.04000","0","1","Thermomark","Active","Cutter","-","Thermomark Roll"
-,//media.digikey.com/Photos/CH%20Products/REPCAP.JPG,1040-1171-ND,REPCAP,CH Products,MICROSTICK CAP,39,0,"0.10000","0","1","-","Active","-","-","-"
-,//media.digikey.com/Photos/CH%20Products/REPPOT632.JPG,1040-1173-ND,REPPOT632,CH Products,POTENTIOMETER,25,0,"2.75000","0","1","-","Active","-","-","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20517-ND,DAP-3AMP-KIT,Panduit Corp,DATA ACCESS PORT 3 AMP CIRCUIT B,20,0,"16.65000","0","1","-","Active","Data Access Port","-","-"
https://assets.tripplite.com/product-pdfs/en/p960001msata.pdf,-,TL2203-ND,P960-001-MSATA,Tripp Lite,SATA ENCLOSURE MSATA TO 2.5"",0,0,"18.73000","0","1","-","Active","SATA Enclosure","-","-"
https://assets.tripplite.com/submittal-drawing/mr1612-submittal-drawing-en.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_MR1612.jpg,TL2041-ND,MR1612,Tripp Lite,UNIVERSAL MONITOR RISER STAND CO,5,0,"20.50000","0","1","-","Active","Monitor Riser","-","-"
-,-,298-20521-ND,DAPI-USEU,Panduit Corp,"EURO/US SOCKET, 15A - 127 VAC, 1",0,0,"29.70000","0","1","-","Active","Socket","Euro/US Socket","DAP4BC-X0"
https://www.rk-rose-krieger.com/fileadmin/catalogue/neuheiten/news_rk_monitorhalterung_en.pdf,//media.digikey.com/Photos/RoseKrieger/MFG_94372.jpg,1758-1133-ND,94372,Rose+Krieger,VESA 50/75 ADAPTER PLATE RK MONI,2,0,"30.27000","0","1","-","Active","Adapter Plate","Length 88mm","Monitor Mounting"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-00465.pdf,-,1436-2474-ND,556-00465,HellermannTyton,MARGIN STOP CADDY FOR THERMAL TR,0,0,"37.39000","0","1","-","Active","Margin Stop Caddy","-","TT4030 Thermal Transfer Printer"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0801384.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0800687.jpg,277-16384-ND,0801384,Phoenix Contact,THERMOMARK-RIBBON 110/50-TC,1,20,"52.72000","0","1","Thermomark","Active","Thermal Transfer Ribbon","Length 100.0m","-"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,-,298-20345-ND,RMER4BL-C,Panduit Corp,BLACK THERM TRANSFER RIBBON,5,0,"53.75000","0","1","Easy-Mark Plus™","Active","Thermal Transfer Ribbon","Length 91.4m","TDP43ME Printer"
https://www.rk-rose-krieger.com/fileadmin/catalogue/neuheiten/news_rk_monitorhalterung_en.pdf,//media.digikey.com/Photos/RoseKrieger/193000298C66.jpg,1758-1130-ND,193000298C66,Rose+Krieger,PROFILE CONSOLE MOUNT RK MONITOR,2,0,"55.30000","0","1","-","Active","Profile Console","Length 108mm","Monitor Mounting"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2186518-1.JPG,A141595-ND,1-2186518-1,TE Connectivity AMP Connectors,T3200-PRINTER-PRINTHEAD-LEVER,2,0,"55.39000","0","1","-","Active","Lever","-","T3212 and T3224 printers"
https://assets.tripplite.com/product-pdfs/en/dma1327sd.pdf,-,TL1957-ND,DMA1327SD,Tripp Lite,UNIVERSAL DUAL-MONITOR MOUNT ADA,4,0,"58.39000","0","1","-","Active","Dual-Monitor Kit","-","-"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-04005.pdf,-,1436-2486-ND,556-04005,HellermannTyton,PRINT ROLLER FOR THERMAL TRANSFE,0,0,"65.92000","0","1","-","Active","Print Roller","-","TT4030/TT4000+ Thermal Transfer Printer"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,-,A141596-ND,1-2186519-1,TE Connectivity AMP Connectors,T3200-PRINTER-MEDIA-OUTERFLANGE,2,0,"68.90000","0","1","-","Active","Media Outerflange","-","T3212 and T3224 printers"
https://assets.tripplite.com/product-pdfs/en/u339002.pdf,//media.digikey.com/Photos/Tripplite%20Photos/MFG_U339-002.jpg,TL2306-ND,U339-002,Tripp Lite,HARD DRIVE SATA DOCKING STATION,3,0,"72.11000","0","1","-","Active","Docking Station","-","-"
https://assets.tripplite.com/product-pdfs/en/dwtsc3780mul.pdf,-,TL1963-ND,DWTSC3780MUL,Tripp Lite,HEAVY-DUTY TILT SECURITY WALL MO,3,0,"72.36000","0","1","-","Active","Wall Mount","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2186514-1.jpg,A141592-ND,1-2186514-1,TE Connectivity AMP Connectors,T3200-PRINTER-CUTTER-COVER,2,0,"73.07000","0","1","-","Active","Cover","-","T3212 and T3224 printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-2186505-1.JPG,A141583-ND,1-2186505-1,TE Connectivity AMP Connectors,T3200-PRINTER-DRIVE-ROLLER,2,0,"81.17000","0","1","-","Active","Drive Roller","-","T3212 and T3224 printers"
http://www.panduit.com/heiler/LineCards/D-IDLC03--SA-DEU-ThermalTransferLabelsLC-W.pdf,-,298-18630-ND,PTR-CLN,Panduit Corp,KIT PRINTER CLEANING,5,0,"85.51000","0","1","-","Active","Printer Cleaning Kit - 4 Oz. Cleaning Solution with MSDS, Cleaning Pen, 100 Swabs, 12 Alcohol Wipes","-","Panduit LS3E Dot-Matrix Printer (Hand-Held)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773955-4_T3212_T3224_Printers&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/1-2186516-1.JPG,A141594-ND,1-2186516-1,TE Connectivity AMP Connectors,T3200-PRINTER-CUT/PERF-ADDAPTOR,1,0,"87.41000","0","1","-","Active","Cut/Perforator Adapter","-","T3212 and T3224 printers"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/0803335.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0803335.jpg,277-16951-ND,0803335,Phoenix Contact,BLUEMARK MAG UM-TM,1,0,"93.17000","0","1","Bluemark","Active","Magazine","-","Bluemark Printer"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20500-ND,DAP3BB-S0,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE W/ B",0,0,"134.75000","0","1","-","Active","Data Access Port","Simplex Outlet","-"
https://assets.tripplite.com/product-pdfs/en/srlcdmount.pdf,-,TL1959-ND,DMCS3770L,Tripp Lite,ROLLING FLAT SCREEN TV STAND - 3,1,0,"145.29000","0","1","-","Active","Mobile Stand","-","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20503-ND,DAP3BC-S0-55,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE, SIM",0,0,"151.20000","0","1","-","Active","Data Access Port","RJ45 (2), Simplex Outlet","Cat5e"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP3Bx.JPG,298-20508-ND,DAP3BC-S3-6,Panduit Corp,"DATA ACCESS PORT, 3IN. BASE, SIM",0,0,"172.20000","0","1","-","Active","Data Access Port","Circuit Breaker, RJ45, Simplex Outlet","Cat6"
https://www.panduit.com/content/dam/panduit/en/products/assets/d/da/dap/dap3/dap3bcs0/media/D-SFSP07--SA-ENG-DAP-W.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_DAP4Bx.jpg,298-20510-ND,DAP4BB-G0,Panduit Corp,"DATA ACCESS PORT, 4IN. BASE W/ B",0,0,"189.00000","0","1","-","Active","GFCI Access Port","GFCI Outlet","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/pn/pnd/pnd1/pnd100/media/D-OTSP56--SA-ENG-NookStlBxCbl-WEB.pdf,-,298-19087-ND,PND110,Panduit Corp,TILT UP TABLE BOX,1,0,"648.57000","0","1","-","Active","Table Box","7.65"" x 6.53"", Black","Tables & Podiums"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-04041.pdf,-,1436-2485-ND,556-04041,HellermannTyton,PRINT HEAD FOR THERMAL TRANSFER,1,0,"730.01000","0","1","-","Active","Print Head","300 dpi","TT4030 Thermal Transfer Printer"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/pn/pnd/pnd1/pnd100/media/D-OTSP56--SA-ENG-NookStlBxCbl-WEB.pdf,-,298-19086-ND,PND100,Panduit Corp,CABLE NOOK TABLE BOX,1,0,"735.57000","0","1","-","Active","Table Box","7.86"" x 7.05"", Black","Tables & Podiums"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-03068.pdf,-,1436-2550-ND,556-03068,HellermannTyton,"TTM430-S REPLACEMENT PRINT HEAD,",1,0,"736.97000","0","1","-","Active","Print Head","300 dpi, Case, Cutter","TTM430-S Thermal Transfer Printer"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-04050.pdf,-,1436-2328-ND,556-04050,HellermannTyton,CUTTER FOR THERMAL TRANSFER PRIN,1,0,"1008.11000","0","1","-","Active","Cutter","-","TT4030 Thermal Transfer Printer"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-03069.pdf,-,1436-2551-ND,556-03069,HellermannTyton,"TTM460-S REPLACEMENT PRINT HEAD,",1,0,"1179.14000","0","1","-","Active","Print Head","600 dpi, Case, Cutter","TTM460-S Thermal Transfer Printer"
-,-,MT5692SMI-LS-ND,MT5692SMI-LS,Multi-Tech Systems Inc.,MT5692SMI GLOBAL REGULATORY LABE,0,0,"0.45000","0","50","SocketModem®","Active","Label","-","MT5692SMI Modems"
-,-,MT9234SMI-LS-ND,MT9234SMI-LS,Multi-Tech Systems Inc.,MT9234SMI-GLOBAL REGULATORY LABE,0,0,"0.45000","0","50","SocketModem®","Active","Label","-","MT9234SMI Modems"
-,-,145421-1-ND,145421-1,TE Connectivity AMP Connectors,"URM BASE, SHORT TAB - 1 MODULE",0,0,"0.65965","0","3000","-","Active","Base","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=145417&DocType=Customer+Drawing&DocLang=English,-,145417-1-ND,145417-1,TE Connectivity AMP Connectors,"URM ASSY, SHORT TAB/PLAST FAST",0,0,"1.02123","0","504","AMP","Active","Retention Module","Screw Mount, Short Latch","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=9-1542007-5&DocType=Customer+Drawing&DocLang=English,-,A109256-ND,9-1542007-5,TE Connectivity AMP Connectors,XEON HW RETENTION MECHANISM,0,0,"1.07677","0","3000","-","Active","Retention Module","-","XEON Processor"
https://www.rk-rose-krieger.com/fileadmin/catalogue/verbindungstechnik/vt_solidclamps_rohrverbinder_en.pdf#page=155,-,90304-ND,90304,Rose+Krieger,PLASTIC END CAP FOR 30MM ROUND T,0,0,"1.14000","0","1","-","Active","Tube Stopper","-","-"
-,-,145421-2-ND,145421-2,TE Connectivity AMP Connectors,"URM BASE, SHORT TAB - 2 MODULE",0,0,"1.43022","0","1386","-","Active","Base","-","Retention Module"
-,-,R350-YW-ND,R350-YW,3M,POST-IT POP-UP DISPENSER NOTES R,0,0,"1.78201","0","144","-","Active","-","-","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/0827445.JPG,277-7506-ND,0827445,Phoenix Contact,MARKER CARRIER FOR SNAP-IN LBL,0,0,"1.90060","0","50","UC-EMP","Active","Marker Carriers","Screw Mount, Short Latch","T400 Series Printer"
//media.digikey.com/pdf/Data%20Sheets/DFRobot%20PDFs/FIT0561_Web.pdf,-,FIT0561-ND,FIT0561,DFRobot,ADJUSTABLE SCREEN HOLDER,0,0,"2.01000","0","1","-","Active","Holder","Foldable","7"" or Larger Display/Screen"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=145312&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/145312-1.JPG,A15109-ND,145312-1,TE Connectivity AMP Connectors,ASSEMBLY BRIDGE & STUD CELERON,0,0,"2.68800","0","2000","AMP","Active","Retention Module","-","Pentium ll"
//media.digikey.com/pdf/Data%20Sheets/ACL%20PDFs/8015_4pk.PDF,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_8015.jpg,ST1009-ND,8015,ACL Staticide Inc,CLEANING SHT FOR FAX MACHINE 4PC,0,0,"3.75000","0","24","-","Active","Fax Machine Cleaning Sheet","Lint Free Sheets","Fax Machines"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=145381&DocType=Customer+Drawing&DocLang=English,-,145381-1-ND,145381-1,TE Connectivity AMP Connectors,URM ASSY W/ #4 SCREW FASTENERS,0,0,"5.00800","0","504","AMP","Active","Retention Module","Screw Mount, Short Latch","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=145382&DocType=Customer+Drawing&DocLang=English,-,145382-1-ND,145382-1,TE Connectivity AMP Connectors,URM ASSY W/O FASTENERS,0,0,"5.00800","0","504","AMP","Active","Retention Module","Screw Mount, Short Latch","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=145333&DocType=Customer+Drawing&DocLang=English,-,A15107-ND,145333-1,TE Connectivity AMP Connectors,MODULE RETENT CELERON W/FST-2PCS,0,0,"5.12127","0","189","AMP","Active","Retention Module","Screw Mount, Short Latch","Pentium ll"
http://wpc.AC62.edgecastcdn.net/00AC62/documents/productpdfs/2100PEN.pdf,-,2100PEN-ND,2100PEN,HellermannTyton,CLEANING PEN FOR PRINTHEAD,0,0,"5.25000","0","1","-","Active","Cleaning Pen","-","Spirit Printer"
-,-,LMS-9000-WATERWAY-SEAL-ND,LMS-9000-WATERWAY-SEAL,TE Connectivity Raychem Cable Protection,LMS-9000-WATERWAY-SEAL,0,0,"5.66000","0","1","-","Active","zzzzWaterway-Seal","-","-"
-,-,TS3003040-ND,TS3003040,HellermannTyton,SPINDLE -SLIDE,0,0,"6.19000","0","1","-","Active","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=412-121033&DocType=SS&DocLang=EN,-,BZZ-100-ND,BZZ-100,TE Connectivity Raychem Cable Protection,BZZ-100,0,0,"6.81500","0","10","*","Active","-","-","-"
-,-,DEFTRAY-ND,DEFTRAY,3M,POST-IT DRY ERASE ACCESSORY T,0,0,"7.15000","0","12","-","Active","Tray","-","-"
-,-,PRO330-ND,PRO330,3M,POST-IT POP-UP NOTE DISPENSER PR,0,0,"7.21500","0","6","-","Active","-","-","-"
-,-,35000100-ND,35000100,Altech Corporation,PEN RECOVERY STAND,0,67,"7.28000","0","1","-","Active","-","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_MP200PS.jpg,MP200PS-ND,MP200PS,3M,3M(TM) PRECISE(TM) MOUSE PAD WIT,0,0,"7.60333","0","6","PRECISE™","Active","Mouse Pad","-","-"
-,//media.digikey.com/Photos/3M%20Photos/MFG_MP200PS2.jpg,MP200PS2-ND,MP200PS2,3M,3M(TM) PRECISE(TM) MOUSE PAD MP2,0,0,"7.60333","0","6","PRECISE™","Active","Mouse Pad","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2891819.pdf,//media.digikey.com/Photos/Phoenix%20Photos/2891819.JPG,277-9388-ND,2891819,Phoenix Contact,CONN FL PLUG GUARD WHITE,0,0,"8.11300","0","20","-","Active","Security Frame","-","SFN Switch, Patch Fields"
-,-,WR305LE-ND,WR305LE,3M,GEL WRIST REST WR305LE WITH ANTI,0,0,"8.22000","0","6","-","Active","-","-","-"
-,-,LMS-9000-FIL-GLASS-O-RING-ND,LMS-9000-FIL-GLASS-O-RING,TE Connectivity Raychem Cable Protection,LMS-9000-FIL-GLASS-O-RING,0,0,"8.50000","0","1","-","Active","O-Ring","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=145381&DocType=Customer+Drawing&DocLang=English,-,A15111-ND,145381-2,TE Connectivity AMP Connectors,URM FASTENER PLAST W/SCREW-2PCS,0,0,"8.68000","0","378","AMP","Active","Retention Module","Screw Mount, Short Latch","Pentium ll"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=145382&DocType=Customer+Drawing&DocLang=English,-,A15112-ND,145382-2,TE Connectivity AMP Connectors,URM W/#6 SCREW HOLE,0,0,"8.68000","0","378","AMP","Active","Retention Module","Screw Mount, Short Latch","Pentium ll"
-,-,R335-ND,R335,3M,POST-IT POP-UP NOTES R335 3 IN X,0,0,"8.76750","0","12","-","Active","-","-","-"
-,-,2100MANUAL-ND,2100MANUAL,HellermannTyton,2100 MANUAL,0,0,"8.77000","0","1","-","Active","Manual","-","-"
-,-,0828907-ND,0828907,Phoenix Contact,PLASTIC LABEL CARD YELLOW,0,0,"8.84100","0","10","-","Active","Plastic Label","Length 53.7mm","Thermomark Card, Thermomark Prime Printers"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0829366.jpg,0829366-ND,0829366,Phoenix Contact,MARKER CARRIERS 1000MM LONG,0,0,"9.40800","0","25","UC-EMP","Active","Marker Carriers","Screw Mount, Short Latch","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/2891615.pdf,//media.digikey.com/Photos/Phoenix%20Photos/MFG_2891615.jpg,2891615-ND,2891615,Phoenix Contact,CONN FL PLUG GUARD GRN,0,0,"9.42100","0","20","-","Active","Security Frame","-","SFN Switch, Patch Fields"
-,-,TS3003039-ND,TS3003039,HellermannTyton,SPIRIT PRINTER REPLACEMENT SPIND,0,0,"9.46000","0","1","-","Active","Spindle","-","-"
-,-,DH240MB-ND,DH240MB,3M,3M DOCUMENT CLIP DH240MB 8.7,0,0,"9.52167","0","6","-","Active","Ribbon Holder","-","-"
https://assets.tripplite.com/product-pdfs/en/p948brkt25.pdf,-,P948-BRKT25-ND,P948-BRKT25,Tripp Lite,2.5-INCH SATA HARD DRIVE MOUNTIN,0,0,"9.57000","0","1","-","Active","Mounting Kit","Includes Brackets, Adapter, and Screws","2.5"" Hard Drives"
-,-,R330-AN-ND,R330-AN,3M,POST-IT POP-UP NOTES R330-AN 3 I,0,0,"9.71250","0","12","-","Active","-","-","-"
http://wpc.AC62.edgecastcdn.net/00AC62/documents/productpdfs/591-00231.pdf,-,591-00231-ND,591-00231,HellermannTyton,REPLACEMENT SPINDLE KIT SLIDE/CO,0,0,"9.74000","0","1","-","Active","Spindle Kit","-","Sport Printer"
-,-,R440-YWSS-ND,R440-YWSS,3M,POST-IT SUPER STICKY POP-UP NOTE,0,0,"9.84917","0","12","-","Active","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=114-26017&DocType=SS&DocLang=English,-,145416-1-ND,145416-1,TE Connectivity AMP Connectors,URM BASE W/ SHORT TAB,0,0,"9.88000","0","1","-","Active","Base","-","-"
-,-,RO-ND,RO,HellermannTyton,RITE-ON MARKER DISPENSER,0,0,"10.08587","0","225","-","Active","-","-","-"
-,-,R330-6SSAN-ND,R330-6SSAN,3M,POST-IT SUPER STICKY POP-UP NOTE,0,0,"10.10083","0","12","-","Active","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/ACL%20PDFs/ACL_Staticide_Catalog_2006.pdf,//media.digikey.com/photos/ACL%20Staticide%20Photos/8023.JPG,8023ACL-ND,8023,ACL Staticide Inc,CLEANING PAPER LASER PRINTER 12,8,0,"11.50000","0","1","-","Obsolete","Laser Printer Cleaning Paper","Removes Paper Dust, Dirt and Toner Deposits","Laser Printers"
-,-,R440-AQSS-ND,R440-AQSS,3M,POST-IT SUPER STICKY POP-UP NOTE,0,0,"11.99083","0","24","-","Active","-","-","-"
-,-,R330-10SST-ND,R330-10SST,3M,POST-IT SUPER STICKY POP-UP NOTE,0,0,"12.37860","0","1344","-","Active","-","-","-"
http://wpc.AC62.edgecastcdn.net/00AC62/documents/productpdfs/2100CARD.pdf,-,2100CARD-ND,2100CARD,HellermannTyton,CLEANING CARD FOR PRINTHEAD,0,0,"12.99000","0","1","-","Active","Cleaning Card","1 Piece","Spirit Printer"
-,-,558F-ICE-ND,558F-ICE,3M,POST-IT CUT-TO-FIT DISPLAY BO,0,0,"13.30500","0","6","-","Active","-","-","-"
-,-,558F-TNG-ND,558F-TNG,3M,POST-IT CUT-TO-FIT DISPLAY BO,0,0,"13.30500","0","6","-","Active","-","-","-"
-,-,WR209MB-ND,WR209MB,3M,FOAM WRIST REST WR209MB COMPACT,0,0,"13.68167","0","6","-","Active","-","-","-"
-,-,R330-10SSCY-ND,R330-10SSCY,3M,POST-IT SUPER STICKY POP-UP NOTE,0,0,"14.57000","0","1","-","Active","-","-","-"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/556-00205.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_556-00205.jpg,556-00205-ND,556-00205,HellermannTyton,4.33"" X 197' WHITE RIBBON 1/EA,0,0,"14.80904","0","198","-","Active","Thermal Transfer Ribbon","Length 46.9m","Thermal Transfer Printer"
-,//media.digikey.com/Photos/Touch%20Revolution/X07B-0102.JPG,1176-1015-ND,X07B-0102,TPK America LLC,USB BRIDGE BOARD I2C FUSION 7,9,0,"14.90000","0","1","Fusion™","Obsolete","USB Bridge Board","-","-"
//media.digikey.com/pdf/Data%20Sheets/Parallax%20PDFs/900%E2%80%9000018_Web.pdf,-,900-00018-ND,900-00018,Parallax Inc.,SPEAKER 4OHM 1.8W TOP PORT,0,0,"14.99000","0","1","Veho 360","Active","-","-","-"
-,-,R330RP-12YW-ND,R330RP-12YW,3M,POST-IT GREENER POP-UP NOTES R33,0,0,"15.78167","0","12","-","Active","-","-","-"
https://www.digi.com/pdf/prd_ds_portservertsmei.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/76000640.jpg,602-1710-ND,76000640,Digi International,BRACKET TS 2/4 WALL MOUNT,1,0,"16.00000","0","1","-","Obsolete","Bracket - Wall Mount","-","PortServer® TS MEI"
-,-,596-06321-ND,596-06321,HellermannTyton,"PAINT PEN, BLACK, 1/EA",0,0,"16.20000","0","1","-","Active","Pen","-","-"
-,-,R330-10SSAU-ND,R330-10SSAU,3M,POST-IT SUPER STICKY POP-UP NOTE,0,0,"16.34833","0","12","-","Active","-","-","-"
-,-,35100006-ND,35100006,Altech Corporation,INK CARTRIDGE 5 PIECES BLK FOR U,0,6,"16.54000","0","1","-","Active","-","-","-"
-,-,R330-12SSC-ND,R330-12SSC,3M,POST-IT SUPER STICKY POP-UP NOTE,0,0,"16.83167","0","12","-","Active","-","-","-"
-,-,R330-12AN-ND,R330-12AN,3M,POST-IT POP-UP NOTES R330-12AN 3,0,0,"16.87917","0","12","-","Active","-","-","-"
