Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Disconnect Type","Number of Positions","Number of Levels","Terminal - Width","Termination Style","Current - IEC","Voltage - IEC","Current - UL","Voltage - UL","Wire Gauge or Range - AWG","Wire Gauge or Range - mm²","Features","Color","Fuse Type"
//media.digikey.com/PDF/Data%20Sheets/Phoenix%20Contact%20PDFs/3046391.pdf,-,277-17420-ND,3046391,Phoenix Contact,CONN TERM BLK DISCONN 12-26AWG,134,0,"3.39000","0","1","CLIPLINE UT","Active","Disconnect","Open","2","1","5.2mm","Screw","20A","400V","20A","300V","12-26 AWG","0.14-4mm²","-","Gray","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CGT4N.jpg,1920-1238-ND,CGT4N,Altech Corporation,CONN TERM BLK GROUND 10-22AWG,217,10350,"3.45000","0","1","-","Active","Ground, Earth","-","2","1","6.0mm","Screw","-","1000V","-","600V","10-22 AWG","0.2-4mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0212860000.pdf,//media.digikey.com/photos/Weidmuller/0212860000.JPG,281-5344-ND,0212860000,Weidmüller,CONN TERM BLK FEED THRU 8-22 AWG,200,500,"3.51000","0","1","SAK","Active","Feed Through","-","2","1","8.0mm","Screw","41A","800V","41A","800V","8-22 AWG","0.5-10mm²","-","Beige","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_0380420000.JPG,281-5374-ND,0380420000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,250,600,"3.58000","0","1","SAK","Active","Feed Through","-","2","1","6.1mm","Screw","24A","800V","20A","600V","10-26 AWG","0.5-6mm²","-","Yellow","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3035519,//media.digikey.com/Photos/Phoenix%20Photos/3035519.JPG,277-17403-ND,3035519,Phoenix Contact,CONN TERM BLK FEED THRU 12-28AWG,107,0,"3.61000","0","1","CLIPLINE STTB","Active","Feed Through","-","4","2","5.2mm","Push In, Spring","22A","500V","-","-","12-28 AWG","0.08-4mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683490000.pdf,//media.digikey.com/photos/Weidmuller/MFG_1683490000.jpg,281-4657-ND,1683490000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,778,7300,"3.65000","0","1","Z","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683440000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1683440000.jpg,281-4654-ND,1683440000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,500,1200,"3.65000","0","1","Z","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Green","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1636800000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1636800000.jpg,281-4602-ND,1636800000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,200,1600,"3.65000","0","1","Z","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Orange","-"
-,//media.digikey.com/Photos/Weidmuller/1683430000.JPG,281-4653-ND,1683430000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,200,200,"3.65000","0","1","Z","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683480000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1683480000.jpg,281-4656-ND,1683480000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,200,700,"3.65000","0","1","Z","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","White","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1683420000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1683420000.jpg,281-4652-ND,1683420000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,195,5600,"3.65000","0","1","Z","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Red","-"
-,//media.digikey.com/Photos/Weidmuller/1683460000.JPG,281-4655-ND,1683460000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,175,600,"3.65000","0","1","Z","Active","Feed Through","-","4","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Brown","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1608630000.pdf,//media.digikey.com/photos/Weidmuller/MFG_1608630000.jpg,281-3726-ND,1608630000,Weidmüller,CONN TERM BLK FEED THRU 8-22 AWG,136,2500,"3.65000","0","1","Z","Active","Feed Through","-","2","1","8.1mm","Push In, Spring","41A","800V","50A","600V","8-22 AWG","0.5-10mm²","-","Blue","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3281176,//media.digikey.com/Photos/Phoenix%20Photos/3281176.jpg,277-17966-ND,3281176,Phoenix Contact,TERM BLOCK FEE THROUGH 6-20AWG,150,0,"3.69000","0","1","CLIPLINE BT","Active","Feed Through","-","2","1","15.0mm","Bolt and Nut, Screw","76A","690V","60A","600V","6-20 AWG","0.5-16mm²","-","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1896140000.pdf,//media.digikey.com/photos/Weidmuller/1896110000.JPG,281-2570-ND,1896140000,Weidmüller,CONN TERM BLK FEED THRU 8-16 AWG,200,0,"3.71000","0","1","P","Active","Feed Through","-","2","1","8.1mm","Push In, Spring","57A","800V","44A","600V","8-16 AWG","1.5-10mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1636820000.jpg,281-4603-ND,1636820000,Weidmüller,CONN TERM BLK FEED THRU 8-22 AWG,200,350,"3.75000","0","1","Z","Active","Feed Through","-","2","1","8.1mm","Screw","41A","800V","50A","600V","8-22 AWG","0.5-10mm²","-","Orange","-"
-,//media.digikey.com/Photos/Altech-Corporation/MFG_ODL2.5.JPG,ODL2.5-ND,ODL2.5,Altech Corporation,DIN TERM SCREW 2 LEVEL OFFSET 25,500,500,"3.80000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,-,281-5447-ND,1040220000,Weidmüller,CONN TERM BLK FEED THRU 8-26 AWG,145,100,"3.81000","0","1","W","Active","Feed Through","-","2","1","7.9mm","Screw","41A","800V","50A","600V","8-26 AWG","0.5-10mm²","-","Yellow","-"
-,//media.digikey.com/Photos/Weidmuller/MFG_1039600000.jpg,281-4268-ND,1039600000,Weidmüller,CONN TERM BLK FEED THRU 8-26 AWG,200,600,"3.85000","0","1","W","Active","Feed Through","-","2","1","7.9mm","Screw","41A","800V","50A","600V","8-26 AWG","0.5-10mm²","-","Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1020260000.pdf,//media.digikey.com/Photos/Weidmuller/1020260000.JPG,281-5425-ND,1020260000,Weidmüller,CONN TERM BLK FEED THRU 8-26 AWG,190,100,"3.85000","0","1","W","Active","Feed Through","-","2","1","7.9mm","Screw","41A","800V","50A","600V","8-26 AWG","0.5-10mm²","-","Orange","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1020210000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1020210000.jpg,281-4234-ND,1020210000,Weidmüller,CONN TERM BLK FEED THRU 8-26 AWG,150,3900,"3.85000","0","1","W","Active","Feed Through","-","2","1","7.9mm","Screw","41A","800V","50A","600V","8-26 AWG","0.5-10mm²","-","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1020240000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1020240000.jpg,281-4235-ND,1020240000,Weidmüller,CONN TERM BLK FEED THRU 8-26AWG,150,2600,"3.85000","0","1","W","Active","Feed Through","-","2","1","7.9mm","Screw","41A","800V","50A","600V","8-26 AWG","0.5-10mm²","-","Red","-"
-,-,281-4037-ND,0128360000,Weidmüller,CONN TERM BLK FEED THRU 10-22AWG,200,1000,"3.89000","0","1","SAK","Active","Feed Through","-","2","1","6.5mm","Screw","34A","800V","30A","600V","10-22 AWG","0.5-6mm²","-","Beige","-"
-,//media.digikey.com/Photos/Weidmuller/9156780000.JPG,281-6171-ND,9156780000,Weidmüller,CONN TERM BLK FEED THRU 8-22 AWG,200,1800,"3.92000","0","1","-","Active","Feed Through","-","2","1","8.0mm","Screw","-","-","47A","600V","8-22 AWG","-","-","Beige","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CGT6N.jpg,1920-1252-ND,CGT6N,Altech Corporation,CONN TERM BLK GROUND 8-22AWG,541,1600,"3.94000","0","1","-","Active","Ground, Earth","-","2","1","8.0mm","Screw","-","1000V","-","600V","8-22 AWG","0.2-6mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1020290000.jpg,281-4236-ND,1020290000,Weidmüller,CONN TERM BLK FEED THRU 8-22 AWG,180,1500,"3.95000","0","1","W","Active","Feed Through","-","2","1","7.9mm","Screw","41A","800V","50A","600V","8-22 AWG","0.5-10mm²","-","Green","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1775580000.pdf,//media.digikey.com/Photos/Weidmuller/1775580000.jpg,281-3351-ND,1775580000,Weidmüller,CONN TERM BLK FEED THRU 16-30AWG,499,3200,"4.01000","0","1","Z","Active","Feed Through","-","4","1","3.5mm","Push In, Spring","17.5A","500V","15A","300V","16-30 AWG","0.5-1.5mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0279620000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_0279620000.jpg,281-4073-ND,0279620000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,200,4500,"4.01000","0","1","SAK","Active","Feed Through","-","2","1","6.0mm","Screw","24A","800V","20A","600V","10-26 AWG","0.5-6mm²","-","Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0340460000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_0340460000.jpg,281-4109-ND,0340460000,Weidmüller,CONN TERM BLK FEED THRU 14-24AWG,200,5200,"4.03000","0","1","SAK","Active","Feed Through","-","2","1","5.1mm","Screw","17.5A","250V","15A","150V","14-24 AWG","0.5-2.5mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0443680000.pdf,//media.digikey.com/Photos/Weidmuller/0443680000.JPG,281-4145-ND,0443680000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,200,200,"4.05000","0","1","SAK","Active","Feed Through","-","2","1","6.5mm","Screw","32A","800V","30A","600V","10-26 AWG","0.5-6mm²","-","Blue","-"
http://www.altechcorp.com/imagebank/TerminalBlocks/DataSheets/ODL2.5(I.S).pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_ODL2.5.JPG,1920-ODL2.5(I.S)-ND,ODL2.5(I.S),Altech Corporation,DIN TERM BLK SCREW DBL LEVEL,500,500,"4.18000","0","1","CY","Active","Feed Through","-","4","2; Connected","5.0mm","Screw","24A","800V","25A","300V","12-24 AWG","0.2-2.5mm²","-","Gray","-"
http://www.altechcorp.com/imagebank/TerminalBlocks/DataSheets/ODL2.5A(I.S).pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_ODL2.5.JPG,1920-ODL2.5A(I.S)-ND,ODL2.5A(I.S),Altech Corporation,DIN TERM BLK SCREW DBL LEVEL,400,0,"4.18000","0","1","CY","Active","Feed Through","-","4","2; Connected","5.0mm","Screw","24A","800V","25A","300V","12-24 AWG","0.2-2.5mm²","-","Gray","-"
-,//media.digikey.com/photos/Weidmuller/1716240000.JPG,281-5809-ND,1716240000,Weidmüller,CONN TERM BLK FEED THROUGH BEIGE,200,100,"4.21000","0","1","SAK","Active","Feed Through","-","2","1","-","Screw","-","-","-","-","-","-","-","Beige","-"
-,//media.digikey.com/photos/Weidmuller/0294320000.JPG,281-5354-ND,0294320000,Weidmüller,CONN TERM BLK FEED THRU 12-24AWG,199,800,"4.21000","0","1","SAK","Active","Feed Through","-","2","1","6.0mm","Screw","32A","400V","27A","300V","12-24 AWG","0.5-6mm²","-","Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3209605.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3209605.jpg,277-17442-ND,3209605,Phoenix Contact,CONN TERM BLK FEED THRU 12-26AWG,230,0,"4.24000","0","1","CLIPLINE PTTB","Active","Feed Through","-","4","2","5.2mm","Push In, Spring","22A","500V","20A","600V","12-26 AWG","0.14-4mm²","-","Orange","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1770860000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1770860000.jpg,281-4746-ND,1770860000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,200,2400,"4.27000","0","1","Z","Active","Feed Through","-","3","1","6.1mm","Push In, Spring","32A","800V","33A","600V","10-26 AWG","0.5-6mm²","-","Blue","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/CGT10U.JPG,1920-1253-ND,CGT10U,Altech Corporation,CONN TERM BLK DISCONN 6-22 AWG,118,5300,"4.38000","0","1","-","Active","Ground, Earth","-","2","1","10.0mm","Screw","-","1000V","-","600V","8-16 AWG","0.2-10mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1720950000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1720950000.jpg,281-4699-ND,1720950000,Weidmüller,CONN TERM BLK GROUND 12-26AWG,200,600,"4.39000","0","1","Z","Active","Ground, Earth","-","2","1","5.1mm","Push In, Spring","24A","-","-","-","12-26 AWG","0.5-4mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/3035056.pdf,//media.digikey.com/Photos/Phoenix%20Photos/3035056.jpg,277-3883-ND,3035056,Phoenix Contact,CONN TERM BLK FEED THRU 10-28AWG,160,1850,"4.40000","0","1","CLIPLINE STTBS","Active","Feed Through","-","4","2","6.2mm","Push In, Spring","28A","500V","30A","600V","10-28 AWG","0.08-6mm²","-","Gray","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CGT10N.jpg,1920-1288-ND,CGT10N,Altech Corporation,CONN TERM BLK GROUND 6-22AWG,149,1550,"4.47000","0","1","-","Active","Ground, Earth","-","2","1","10.0mm","Screw","-","1000V","-","600V","6-16 AWG","0.2-10mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1791110000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1791110000.jpg,281-4796-ND,1791110000,Weidmüller,CONN TERM BLK FEED THRU 16-28AWG,200,300,"4.55000","0","1","Z","Active","Feed Through","-","4","2","3.5mm","Push In, Spring","17.5A","500V","10A","300V","16-28 AWG","0.5-1.5mm²","-","Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1770870000.pdf,//media.digikey.com/Photos/Weidmuller/1770870000.jpg,281-4747-ND,1770870000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,200,100,"4.57000","0","1","Z","Active","Feed Through","-","3","1","6.1mm","Push In, Spring","32A","800V","33A","600V","10-26 AWG","0.5-6mm²","-","Orange","-"
-,-,2080-1206.2-ND,1206.2,"Conta-Clip, Inc.","5MM,FEEDTHRUDBLLVLTB;35/32DIN",270,0,"4.73000","0","1","RK","Active","Feed Through","-","4","2","5.0mm","Screw","24A","500V","20A","300V","12-22 AWG","0.2-4mm²","-","Beige","-"
-,-,2080-1020.2-ND,1020.2,"Conta-Clip, Inc.",6MMFEEDTHRUDBLLVLTB;35/32MMDIN,200,0,"4.73000","0","1","RK","Active","Feed Through","-","4","2","6.0mm","Screw","32A","500V","30A","300V","10-22 AWG","0.2-4mm²","-","Beige","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,-,Z10328-ND,XW5G-S2.5-1.1-1,Omron Automation and Safety,GROUNDTB SCREW 2.5MM 1:1 1TIER,200,400,"4.79000","0","1","XW5","Active","Ground, Earth","-","2","1","5.0mm","Screw","-","1000V","-","600V","12-26 AWG","0.14-4mm²","-","Green, Yellow","-"
-,//media.digikey.com/photos/American%20Elect%20Photos/319120.JPG,288-1247-ND,319120,American Electrical Inc.,CONN TERM BLK FEED THRU 10-26AWG,252,0,"4.91000","0","1","PIK 4N","Active","Feed Through","-","4","2","6.0mm","Screw","32A","500V","32A","300V","10-26 AWG","0.5-6mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1547610000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1547610000.jpg,281-3261-ND,1547610000,Weidmüller,"FEED-THROUGH TERMINAL, PUSH IN,",299,5650,"4.99000","0","1","A","Active","Feed Through","-","4","2","5.1mm","Push In","24A","800V","20A","600V","12-28 AWG","0.5-2.5mm²","-","Beige","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CTS35UN.jpg,1920-1249-ND,CTS35UN,Altech Corporation,CONN TERM BLK FEED THRU 2-12AWG,240,1800,"5.02000","0","1","-","Active","Feed Through","-","2","1","16.0mm","Screw","-","-","130A","600V","2-12 AWG","-","-","-","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,//media.digikey.com/Photos/Omron%20Auto/XW5T-S10-1.1-1BL.JPG,Z10358-ND,XW5T-S10-1.1-1BL,Omron Automation and Safety,TB SCREW 10MM 1:1 1TIER BLUE,170,300,"5.05000","0","1","XW5","Active","Feed Through","-","2","1","10.0mm","Screw","57A","1000V","65A","600V","6-20 AWG","0.5-16mm²","-","Blue","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,-,Z10357-ND,XW5T-S10-1.1-1,Omron Automation and Safety,TERMBLK SCREW 10MM 1:1 1TIER,140,150,"5.05000","0","1","XW5","Active","Feed Through","-","2","1","10.0mm","Screw","57A","1000V","65A","600V","6-20 AWG","0.5-16mm²","-","Gray","-"
-,-,281-5930-ND,1833380000,Weidmüller,WDU 10 WS (WHITE),150,300,"5.09000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1833340000.jpg,281-4823-ND,1833340000,Weidmüller,CONN TERM BLK FEED THRU 6-18 AWG,145,450,"5.09000","0","1","W","Active","Feed Through","-","2","1","9.9mm","Screw","57A","1000V","65A","600V","6-18 AWG","1.5-16mm²","-","Green","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1896400000.pdf,//media.digikey.com/photos/Weidmuller/1896400000.JPG,281-2572-ND,1896400000,Weidmüller,CONN TERM BLK FEED THROUGH BEIGE,150,25,"5.16000","0","1","P","Active","Feed Through","-","2","1","12.1mm","Push In, Spring","76A","800V","76A","600V","-","2.5-16mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1918770000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1918770000.jpg,281-2578-ND,1918770000,Weidmüller,CONN TERM BLK FEED THRU 10-26AWG,150,150,"5.16000","0","1","P","Active","Feed Through","-","4","2","5.1mm","Push In, Spring","24A","800V","-","600V","10-26 AWG","0.5-6mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1882590000.jpg,281-4853-ND,1882590000,Weidmüller,CONN TERM BLK FEED THRU 10-28AWG,150,400,"5.16000","0","1","P","Active","Feed Through","-","4","2","5.1mm","Push In, Spring","32A","400V","17A","300V","10-28 AWG","0.5-4mm²","-","Beige","-"
http://us.idec.com/Common/Download.aspx?d=255726,//media.digikey.com/photos/IDEC/MFG_BNDH15W.jpg,1885-1312-ND,BNDH15W,IDEC,BN SERIES TERMINAL BLOCK,200,0,"5.22000","0","1","BN","Active","Feed Through","-","4","2","8.0mm","Screw","-","-","10A","600V","14-22 AWG","-","-","Black","-"
http://www.altechcorp.com/DINblocks/ScrewClampTechnology/sct-PDFS/TerminalBlocks_2016(pages)%2014-15.pdf,//media.digikey.com/Photos/Altech-Corporation/CTL2.5U(I.S).JPG,1920-2031-ND,CTL2.5U(I.S),Altech Corporation,TRPL LVL FEED THROUGH BLOCK 3 LE,256,500,"5.23000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1020340000.jpg,281-4238-ND,1020340000,Weidmüller,CONN TERM BLK FEED THRU 6-18AWG,150,400,"5.43000","0","1","W","Active","Feed Through","-","2","1","9.9mm","Screw","57A","1000V","65A","600V","6-18 AWG","1.5-16mm²","-","Red","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Modular_Term_Blocks.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1020310000.jpg,281-4237-ND,1020310000,Weidmüller,CONN TERM BLK FEED THRU 6-18 AWG,150,650,"5.62000","0","1","W","Active","Feed Through","-","2","1","9.9mm","Screw","57A","1000V","65A","600V","6-18 AWG","1.5-16mm²","-","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1991820000_DS.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1991820000.jpg,281-3259-ND,1991820000,Weidmüller,"FEED-THROUGH TERMINAL, PUSH IN,",101,0,"5.62000","0","1","A","Active","Feed Through","-","3","1","8.1mm","Push In","41A","800V","38A","600V","8-22 AWG","0.5-6mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1608610000.pdf,//media.digikey.com/Photos/Weidmuller/1608610000.jpg,281-4557-ND,1608610000,Weidmüller,CONN TERM BLK ISOLATED 12-30 AWG,126,163,"5.76000","0","1","Z","Active","Isolated","-","4","1","5.1mm","Push In, Spring","24A","800V","25A","600V","12-30 AWG","0.5-4mm²","-","Blue","-"
http://www.ia.omron.com/data_pdf/cat/xw5t_g125-e1_1_4_csm1050336.pdf,//media.digikey.com/Photos/Omron%20Auto/XW5G-S4.0-1.1-1.jpg,Z10330-ND,XW5G-S4.0-1.1-1,Omron Automation and Safety,GROUNDTB SCREW 4MM 1:1 1TIER,200,300,"5.81000","0","1","XW5","Active","Ground, Earth","-","2","1","6.0mm","Screw","-","1000V","-","600V","10-26 AWG","0.14-6mm²","-","Green, Yellow","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0380520000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_0380520000.jpg,281-4130-ND,0380520000,Weidmüller,CONN TERM BLK FEED THRU 8-22 AWG,200,1600,"5.93000","0","1","SAK","Active","Feed Through","-","2","1","8.0mm","Screw","41A","800V","40A","600V","8-22 AWG","0.5-10mm²","-","Yellow","-"
http://www.altechcorp.com/imagebank/TerminalBlocks/DataSheets/CYG6.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CYG6.JPG,1920-CYG6-ND,CYG6,Altech Corporation,DIN TERM BLK SCREW GRND,200,200,"6.12000","0","1","CY","Active","Ground, Earth","-","2","1","8.0mm","Screw","-","1000V","-","600V","8-24 AWG","0.2-6mm²","-","Green, Yellow","-"
http://www.altechcorp.com/Blocks/Block-Screw.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_CAFL4U(L).jpg,1920-1242-ND,CAFL4U(L)/24,Altech Corporation,CONN TERM BLK DISCONN 10-22AWG,359,8225,"6.24000","0","1","-","Active","Disconnect","Fuse, Lever","2","1","9.0mm","Screw","6.3A","1000V","16A","600V","10-22 AWG","0.2-4mm²","Diode, LED","Gray","6.3mm x 32mm"
-,-,2080-1390.2-ND,1390.2,"Conta-Clip, Inc.",6MMKNIFEDISCONECTTB;35/32MMDIN,200,0,"6.38000","0","1","TRK","Active","Disconnect","Switch, Knife","2","1","6.0mm","Screw","10A","400V","15A","600V","12-22 AWG","0.2-4mm²","-","Beige","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/0110060000.pdf,//media.digikey.com/Photos/Weidmuller/MFG_0110060000.JPG,281-5333-ND,0110060000,Weidmüller,CONN TERM BLK FEED THRU 6-14 AWG,181,1700,"6.39000","0","1","SAK","Active","Feed Through","-","2","1","10.0mm","Screw","57A","800V","60A","600V","6-14 AWG","1.5-10mm²","-","Beige","-"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=3064056,//media.digikey.com/Photos/Phoenix%20Photos/MFG_3064056.jpg,277-16888-ND,3064056,Phoenix Contact,CONN TERM BLK DISCONN 10-26AWG,650,0,"6.41000","0","1","CLIPLINE UT","Active","Disconnect","Switch, Knife","4","1","6.2mm","Screw","20A","500V","20A","300V","10-26 AWG","0.14-6mm²","-","Gray","-"
http://www.altechcorp.com/DINblocks/ScrewClampTechnology/sct-PDFS/TerminalBlocks_2016(pages)%2020-21.pdf,//media.digikey.com/Photos/Altech-Corporation/MFG_DDFL4U(E).jpg,1920-1290-ND,DDFL4U(E)/24,Altech Corporation,CONN TERM BLK DISCONN 10-22 AWG,227,2040,"6.50000","0","1","-","Active","Disconnect, Feed Through","Fuse, Lever","4","2","8.0mm","Screw","-","800V","-","600V","10-22 AWG","0.2-4mm²","LED Indicator","Gray","5mm x 20mm, 5mm x 25mm"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/1024780000.pdf,//media.digikey.com/Photos/Weidmuller/1024780000.jpg,281-5435-ND,1024780000,Weidmüller,CONN TERM BLK FEED THRU 12-30AWG,200,800,"6.54000","0","1","W","Active","Feed Through","-","3","1","5.1mm","Screw","24A","800V","20A","300V","12-30 AWG","0.5-2.5mm²","-","Blue","-"
-,-,2080-1260.2-ND,1260.2,"Conta-Clip, Inc.",3LVL TERMINAL BLOCK,200,0,"6.56000","0","1","IK","Active","Feed Through, Isolated (2)","-","4","3","5.0mm","Screw","24A","250V","20A","300V","12-22 AWG","0.2-4mm²","-","Beige","-"
