Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Fuse Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Response Time","Applications","Features","Class","Approvals","Operating Temperature","Breaking Capacity @ Rated Voltage","Mounting Type","Package / Case","Size / Dimension"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_242_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0242.250UR.jpg,F3319TR-ND,0242.250UR,Littelfuse Inc.,FUSE CARTRIDGE 250MA 250VAC/VDC,500,0,"2.45196","0","500","Tape & Reel (TR)","242","Active","Cartridge","250mA","250V","250V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","cURus","-40°C ~ 125°C","4kA","Surface Mount","Cartridge, Non-Standard","0.119"" Dia x 0.331"" L (3.02mm x 8.40mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_242_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0242.250UR.jpg,F3319CT-ND,0242.250UR,Littelfuse Inc.,FUSE CARTRIDGE 250MA 250VAC/VDC,1001,0,"5.39000","0","1","Cut Tape (CT)","242","Active","Cartridge","250mA","250V","250V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","cURus","-40°C ~ 125°C","4kA","Surface Mount","Cartridge, Non-Standard","0.119"" Dia x 0.331"" L (3.02mm x 8.40mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_242_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0242.250UR.jpg,F3319DKR-ND,0242.250UR,Littelfuse Inc.,FUSE CARTRIDGE 250MA 250VAC/VDC,1001,0,"Digi-Reel","0","1","Digi-Reel®","242","Active","Cartridge","250mA","250V","250V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","cURus","-40°C ~ 125°C","4kA","Surface Mount","Cartridge, Non-Standard","0.119"" Dia x 0.331"" L (3.02mm x 8.40mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_242_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0242.050ur.JPG,F11350TR-ND,0242.040UR,Littelfuse Inc.,FUSE 250V BARRIER FUSE SMT .040A,500,0,"2.55200","0","500","Tape & Reel (TR)","242","Active","Cartridge","40mA","250V","250V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","cURus","-40°C ~ 125°C","4kA","Surface Mount","Cartridge, Non-Standard","0.119"" Dia x 0.331"" L (3.02mm x 8.40mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_242_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0242.050ur.JPG,F11350CT-ND,0242.040UR,Littelfuse Inc.,FUSE 250V BARRIER FUSE SMT .040A,515,0,"5.61000","0","1","Cut Tape (CT)","242","Active","Cartridge","40mA","250V","250V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","cURus","-40°C ~ 125°C","4kA","Surface Mount","Cartridge, Non-Standard","0.119"" Dia x 0.331"" L (3.02mm x 8.40mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_242_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0242.050ur.JPG,F11350DKR-ND,0242.040UR,Littelfuse Inc.,FUSE 250V BARRIER FUSE SMT .040A,515,0,"Digi-Reel","0","1","Digi-Reel®","242","Active","Cartridge","40mA","250V","250V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","cURus","-40°C ~ 125°C","4kA","Surface Mount","Cartridge, Non-Standard","0.119"" Dia x 0.331"" L (3.02mm x 8.40mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_5008_GMT.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^GMT-15A.jpg,283-2067-ND,BK/GMT-15A,Eaton - Bussmann Electrical Division,FUSE INDICATING 15A 125VAC/60VDC,0,0,"2.96000","0","1","Bulk","GMT","Active","Indicating Fuse","15A","125V","60V","Fast Blow","Telecom","Indicating","-","UR","-","300A AC, 450A DC","Holder","Alarm Indicator","0.688"" L x 0.127"" W x 0.810"" H (17.48mm x 3.23mm x 20.57mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_259_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/259%20SERIES.jpg,F1311-ND,0259.062M,Littelfuse Inc.,FUSE BRD MNT 62MA 125VAC/VDC RAD,2731,0,"5.61000","0","1","Bulk","259","Active","Board Mount","62mA","125V","125V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","Baseefa, UR","-55°C ~ 90°C","50A AC, 300A DC","Through Hole","Radial, Can, Horizontal","0.315"" Dia x 0.512"" L (8.00mm x 13.00mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_259_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/259%20SERIES.jpg,F1313-ND,0259.250M,Littelfuse Inc.,FUSE BRD MNT 250MA 125VAC/VDC,1520,0,"5.61000","0","1","Bulk","259","Active","Board Mount","250mA","125V","125V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","Baseefa, UR","-55°C ~ 90°C","50A AC, 300A DC","Through Hole","Radial, Can, Horizontal","0.315"" Dia x 0.512"" L (8.00mm x 13.00mm)"
https://www.littelfuse.com/products/fuses/cartridge-fuses/midget-10x38mm-fuses/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_bln_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/BLN-SERIES.jpg,F1805-ND,0BLN030.T,Littelfuse Inc.,FUSE CARTRIDGE 30A 250VAC 5AG,692,0,"5.80000","0","1","Bulk","BLN","Active","Cartridge","30A","250V","-","Fast Blow","Electrical, Industrial","-","-","CSA, PSE, UR","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/products/fuses/cartridge-fuses/midget-10x38mm-fuses/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_bln_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/BLN-SERIES.jpg,F5061-ND,0BLN015.T,Littelfuse Inc.,FUSE CARTRIDGE 15A 250VAC 5AG,649,0,"5.80000","0","1","Bulk","BLN","Active","Cartridge","15A","250V","-","Fast Blow","Electrical, Industrial","-","-","CSA, PSE, UR","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/products/fuses/cartridge-fuses/midget-10x38mm-fuses/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_bln_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/BLN-SERIES.jpg,F1803-ND,0BLN020.T,Littelfuse Inc.,FUSE CARTRIDGE 20A 250VAC 5AG,149,0,"5.80000","0","1","Bulk","BLN","Active","Cartridge","20A","250V","-","Fast Blow","Electrical, Industrial","-","-","CSA, PSE, UR","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_259_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/259%20SERIES.jpg,F4176-ND,0259.375T,Littelfuse Inc.,FUSE BRD MNT 375MA 125VAC/VDC,1360,0,"6.10000","0","1","Bulk","259","Active","Board Mount","375mA","125V","125V","Fast Blow","Hazardous Locations","Intrinsically Safe","-","Baseefa, UR","-55°C ~ 90°C","50A AC, 300A DC","Through Hole","Radial, Can, Horizontal","0.315"" Dia x 0.512"" L (8.00mm x 13.00mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_housing_fusestrips_48v.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/157.5701.5631.JPG,F5147-ND,157.5701.6501,Littelfuse Inc.,FUSE STRIP 500A 48VDC BOLT MOUNT,263,0,"7.11000","0","1","Bulk","-","Active","Fuse Strip","500A","-","48V","-","Lift Trucks","Indicating","-","cURus","-40°C ~ 125°C","3kA","Bolt Mount","Metal Strip","3.228"" L x 0.866"" W x 0.413"" H (82.00mm x 22.00mm x 10.50mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/bolt-down-fuses/littelfuse_boltdown_housing_fusestrips_48v.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/157.5701.5631.JPG,F5135-ND,157.5701.5631,Littelfuse Inc.,FUSE STRIP 63A 48VDC BOLT MOUNT,150,0,"7.11000","0","1","Bulk","-","Active","Fuse Strip","63A","-","48V","-","Lift Trucks","Indicating","-","cURus","-40°C ~ 125°C","378A","Bolt Mount","Metal Strip","3.228"" L x 0.866"" W x 0.413"" H (82.00mm x 22.00mm x 10.50mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electrical/Resources/product-datasheets-b/Bus_Ele_DS_5008_GMT.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^GMT-3A.jpg,283-2060-ND,BK/GMT-3A,Eaton - Bussmann Electrical Division,FUSE INDICATING 3A 125VAC/60VDC,558,0,"10.42000","0","1","Bulk","GMT","Active","Indicating Fuse","3A","125V","60V","Fast Blow","Telecom","Indicating","-","UR","-","300A AC, 450A DC","Holder","Alarm Indicator","0.688"" L x 0.127"" W x 0.810"" H (17.48mm x 3.23mm x 20.57mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spf_datasheet.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/SPF_Midget.jpg,F11446-ND,0SPF020.H,Littelfuse Inc.,FUSE CARTRIDGE 20A 1KVDC 5AG,186,0,"15.63000","0","1","Bulk","POWR-GARD® SPF","Active","Cartridge","20A","-","1kV","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","20kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klk_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0KLK006.T.JPG,F1083-ND,0KLK025.T,Littelfuse Inc.,FUSE CARTRIDGE 25A 600VAC/500VDC,287,0,"17.45000","0","1","Bulk","POWR-GARD® KLK","Active","Cartridge","25A","600V","500V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, QPL, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klk_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0KLK006.T.JPG,F1806-ND,0KLK001.T,Littelfuse Inc.,FUSE CARTRIDGE 1A 600VAC/500VDC,175,0,"17.45000","0","1","Bulk","POWR-GARD® KLK","Active","Cartridge","1A","600V","500V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, QPL, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klk_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0KLK006.T.JPG,F1080-ND,0KLK010.T,Littelfuse Inc.,FUSE CARTRIDGE 10A 600VAC/500VDC,129,0,"17.45000","0","1","Bulk","POWR-GARD® KLK","Active","Cartridge","10A","600V","500V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, QPL, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klk_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0KLK006.T.JPG,F1081-ND,0KLK015.T,Littelfuse Inc.,FUSE CARTRIDGE 15A 600VAC/500VDC,137,0,"17.45000","0","1","Bulk","POWR-GARD® KLK","Active","Cartridge","15A","600V","500V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, QPL, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klk_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0KLK006.T.JPG,F1084-ND,0KLK030.T,Littelfuse Inc.,FUSE CARTRIDGE 30A 600VAC/500VDC,125,0,"17.45000","0","1","Bulk","POWR-GARD® KLK","Active","Cartridge","30A","600V","500V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, QPL, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klk_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0KLK006.T.JPG,F1077-ND,0KLK005.T,Littelfuse Inc.,FUSE CARTRIDGE 5A 600VAC/500VDC,98,0,"17.45000","0","1","Bulk","POWR-GARD® KLK","Active","Cartridge","5A","600V","500V","Fast Blow","Electrical, Industrial","-","-","CE, CSA, QPL, UL","-","100kA AC, 50kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spf_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0SPF010.HXR.jpg,F5906-ND,0SPF010.HXR,Littelfuse Inc.,FUSE CARTRIDGE 10A 1KVDC 5AG,117,0,"20.46000","0","1","Bulk","POWR-GARD® SPF","Active","Cartridge","10A","-","1kV","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL","-","20kA","PCB","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/automotive/datasheets/fuses/passenger-car-and-commercial-vehicle/advanced-power-system-fuses/littelfuse_lowcurrenthevfuse_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/0HEV030.ZXBD.jpg,F11179-ND,0HEV030.ZXBD,Littelfuse Inc.,FUSE CERAMIC 30A 450VDC BOLT,250,0,"21.00000","0","1","Bulk","LC HEV","Active","Cartridge","30A","-","450V","-","Lift Trucks","-","-","-","-40°C ~ 125°C","10kA","Bolt Mount","Cylindrical, Blade Terminal (Bolt)","0.469"" Dia x 2.559"" L (11.90mm x 65.00mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_klkd_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/KLKD030.T.JPG,F1831-ND,KLKD015.T,Littelfuse Inc.,FUSE CARTRIDGE 15A 600VAC/VDC,601,0,"21.09000","0","1","Bulk","POWR-GARD® KLKD","Active","Cartridge","15A","600V","600V","Fast Blow","Solar (Photovoltaic)","-","-","CE, CSA, UL, VDE","-","100kA AC, 50kA DC","Holder","Cartridge, Non-Standard","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_ccmr_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CCMR005.TXP.jpg,F5885-ND,CCMR010.TXP,Littelfuse Inc.,FUSE CARTRIDGE 10A 600VAC/250VDC,3089,0,"22.00000","0","1","Bulk","POWR-GARD®, POWR-PRO® CCMR","Active","Cartridge","10A","600V","250V","Slow Blow","Motor Protection","-","CC","CE, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_ccmr_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/CCMR005.TXP.jpg,F5884-ND,CCMR005.TXP,Littelfuse Inc.,FUSE CARTRIDGE 5A 600VAC/250VDC,219,0,"22.00000","0","1","Bulk","POWR-GARD®, POWR-PRO® CCMR","Active","Cartridge","5A","600V","250V","Slow Blow","Motor Protection","-","CC","CE, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_kldr_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/KLDR-SERIES.jpg,F11377-ND,KLDR01.5TXP,Littelfuse Inc.,FUSE CRTRDGE 1.5A 600VAC/300VDC,112,0,"23.11000","0","1","Bulk","POWR-GARD® KLDR","Active","Cartridge","1.5A","600V","300V","Slow Blow","Transformer Protection","-","CC","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_kldr_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/KLDR-SERIES.jpg,F11250-ND,KLDR004.TXP,Littelfuse Inc.,FUSE CARTRIDGE 4A 600VAC/300VDC,202,0,"24.34000","0","1","Bulk","POWR-GARD® KLDR","Active","Cartridge","4A","600V","300V","Slow Blow","Transformer Protection","-","CC","CE, CSA, UL","-","200kA AC, 20kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.30mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/industrial-and-ul-fuses/littelfuse_fuse_flu_datasheet.pdf,//media.digikey.com/photos/Littelfuse%20Photos/FLU-SERIES.jpg,F5081-ND,0FLU.440T,Littelfuse Inc.,FUSE CRTRDGE 440MA 1KVAC/VDC 5AG,592,0,"24.54000","0","1","Bulk","FLU","Active","Cartridge","440mA","1kV","1kV","Fast Blow","Multi-Meters","-","-","CSA, UR","-","10kA","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.375"" L (10.31mm x 34.93mm)"
https://riedon.com/media/pdf/Class_T_Fuse.pdf,//media.digikey.com/Photos/Riedon%20Photos/MFG_JLLN.jpg,696-1831-ND,JLLN-400,Riedon,FUSE 300VAC CLASS T 400A CYLINDR,126,0,"25.64000","0","1","-","JLLN","Active","Cartridge","400A","300V","125V","Fast Blow","Electrical, Industrial","-","T","CSA, UL","-","200kA AC, 20kA DC","Bolt Mount","Cartridge, Non-Standard","1.312"" Dia x 0.828"" L (33.30mm x 21.00mm)"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/LA60Q_LA70QSF_Series.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/LA60Q%20Series.jpg,F5263-ND,LA60Q402,Littelfuse Inc.,FUSE CRTRDGE 40A 600VAC/VDC 5AG,848,0,"38.47000","0","1","Bulk","POWR-GARD® LA60Q","Active","Cartridge","40A","600V","600V","Fast Blow","Electrical, Industrial","-","-","UR","-","200kA AC, 100kA DC","Holder","5AG, 10mm x 38.1mm","0.406"" Dia x 1.500"" L (10.31mm x 38.10mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spfj_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/SPFJ400.X.JPG,F4142-ND,SPFJ400.X,Littelfuse Inc.,FUSE CARTRIDGE 400A 600VAC/1KVDC,61,0,"235.03000","0","1","Bulk","POWR-GARD® SPFJ","Active","Cartridge","400A","600V","1kV","Fast Blow","Solar (Photovoltaic)","-","J","CE, cULus, UL, VDE","-","200kA AC, 10kA DC","Holder","Cylindrical, Blade Terminals","2.000"" Dia x 7.126"" L (50.80mm x 181.00mm)"
https://www.littelfuse.com/~/media/electrical/datasheets/fuses/solar-fuses/littelfuse_fuse_solar_spfj_datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/SPFJ350.X.JPG,F4141-ND,SPFJ350.X,Littelfuse Inc.,FUSE CARTRIDGE 350A 600VAC/1KVDC,28,0,"235.03000","0","1","Bulk","POWR-GARD® SPFJ","Active","Cartridge","350A","600V","1kV","Fast Blow","Solar (Photovoltaic)","-","J","CE, cULus, UL, VDE","-","200kA AC, 10kA DC","Holder","Cylindrical, Blade Terminals","2.000"" Dia x 7.126"" L (50.80mm x 181.00mm)"
https://belfuse.com/resources/datasheets/circuitprotection/ds-cp-rjs-series.pdf,//media.digikey.com/photos/Bel%20Photos/STD%20RJS.jpg,507-1418-ND,RJS 2-R,Bel Fuse Inc.,FUSE BRD MNT 2A 600VAC RAD BEND,1930,0,"0.31000","0","1","Bulk","RJS","Active","Board Mount","2A","600V","-","Slow Blow","Telecom","-","-","CE, CSA, cURus","-55°C ~ 125°C","100A","Through Hole","Radial Bend Cylinder","0.181"" Dia x 0.760"" L (4.60mm x 19.30mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_385_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/38511250440.JPG,WK4563TB-ND,38511000000,Littelfuse Inc.,FUSE BRD MNT 1A 125VAC RADIAL,1400,0,"0.33345","0","1400","Tape & Box (TB)","TE5® 385","Active","Board Mount","1A","125V","-","Slow Blow","Telecom","-","-","cURus","-40°C ~ 85°C","50A","Through Hole","Radial, Box","0.335"" L x 0.157"" W x 0.315"" H (8.50mm x 4.00mm x 8.00mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_385_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/38511250440.JPG,WK4563CT-ND,38511000000,Littelfuse Inc.,FUSE BRD MNT 1A 125VAC RADIAL,2429,0,"0.82000","0","1","Cut Tape (CT)","TE5® 385","Active","Board Mount","1A","125V","-","Slow Blow","Telecom","-","-","cURus","-40°C ~ 85°C","50A","Through Hole","Radial, Box","0.335"" L x 0.157"" W x 0.315"" H (8.50mm x 4.00mm x 8.00mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_OC-2609_TCP_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/TCP%20SERIES.jpg,283-2534-2-ND,TR2/TCP1.25-R,Eaton - Electronics Division,FUSE BRD MNT 1.25A 250VAC 2SMD,12500,0,"0.55825","0","2500","Tape & Reel (TR)","TCP","Active","Board Mount","1.25A","250V","-","-","Telecom","-","-","CSA, UR","-","50A","Surface Mount","2-SMD, Square End Block","0.405"" L x 0.109"" W x 0.109"" H (10.29mm x 2.77mm x 2.77mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_OC-2609_TCP_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/TCP%20SERIES.jpg,283-2534-1-ND,TR2/TCP1.25-R,Eaton - Electronics Division,FUSE BRD MNT 1.25A 250VAC 2SMD,15301,0,"1.43000","0","1","Cut Tape (CT)","TCP","Active","Board Mount","1.25A","250V","-","-","Telecom","-","-","CSA, UR","-","50A","Surface Mount","2-SMD, Square End Block","0.405"" L x 0.109"" W x 0.109"" H (10.29mm x 2.77mm x 2.77mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_OC-2609_TCP_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/TCP%20SERIES.jpg,283-2534-6-ND,TR2/TCP1.25-R,Eaton - Electronics Division,FUSE BRD MNT 1.25A 250VAC 2SMD,15301,0,"Digi-Reel","0","1","Digi-Reel®","TCP","Active","Board Mount","1.25A","250V","-","-","Telecom","-","-","CSA, UR","-","50A","Surface Mount","2-SMD, Square End Block","0.405"" L x 0.109"" W x 0.109"" H (10.29mm x 2.77mm x 2.77mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_385_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/38511250440.JPG,WK4565BK-ND,38511500440,Littelfuse Inc.,FUSE BRD MNT 1.5A 125VAC RADIAL,1479,0,"0.80000","0","1","Bulk","TE5® 385","Active","Board Mount","1.5A","125V","-","Slow Blow","Telecom","-","-","cURus","-40°C ~ 85°C","50A","Through Hole","Radial, Box","0.335"" L x 0.157"" W x 0.315"" H (8.50mm x 4.00mm x 8.00mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_159_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/01591.25MR.JPG,F5726TR-ND,0159002.MR,Littelfuse Inc.,FUSE BOARD MOUNT 2A 600VAC 2SMD,1000,0,"1.52320","0","1000","Tape & Reel (TR)","Telelink® 159","Active","Board Mount","2A","600V","-","-","Telecom","Clips Included","-","cURus","-55°C ~ 125°C","60A","Holder, Surface Mount","2-SMD, Square End Block with Clip","0.429"" L x 0.189"" W x 0.189"" H (10.90mm x 4.80mm x 4.80mm)"
