Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Voltage - Clamping","Technology","Number of Circuits","Applications","Mounting Type","Package / Case","Supplier Device Package"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STBP110.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-13146-6-ND,STBP110CVDJ6F,STMicroelectronics,IC OVP PROTECTION POWERFLAT2X2,5970,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","-","Internal Switch","1","General Purpose","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x2)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STBP110.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-13147-2-ND,STBP110ETDJ6F,STMicroelectronics,IC OVP PROTECTION POWERFLAT2X2,3000,0,"0.37240","0","3000","Tape & Reel (TR)","-","Obsolete","-","Internal Switch","1","General Purpose","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x2)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STBP110.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-13147-1-ND,STBP110ETDJ6F,STMicroelectronics,IC OVP PROTECTION POWERFLAT2X2,3000,0,"0.90000","0","1","Cut Tape (CT)","-","Obsolete","-","Internal Switch","1","General Purpose","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x2)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STBP110.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-13147-6-ND,STBP110ETDJ6F,STMicroelectronics,IC OVP PROTECTION POWERFLAT2X2,3000,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","-","Internal Switch","1","General Purpose","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x2)"
https://www.nxp.com/docs/en/data-sheet/NX20P0408.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1390-7;;12.jpg,568-15317-2-ND,NX20P0408UKZ,NXP USA Inc.,IC USB TVS D+/- PROTECTION WLCSP,12000,0,"0.61740","0","4000","Tape & Reel (TR)","-","Active","28V","Internal Switch","2","-","Surface Mount","12-UFBGA, WLCSP","12-WLCSP (1.67x1.27)"
https://www.nxp.com/docs/en/data-sheet/NX20P0408.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1390-7;;12.jpg,568-15317-1-ND,NX20P0408UKZ,NXP USA Inc.,IC USB TVS D+/- PROTECTION WLCSP,12000,0,"1.50000","0","1","Cut Tape (CT)","-","Active","28V","Internal Switch","2","-","Surface Mount","12-UFBGA, WLCSP","12-WLCSP (1.67x1.27)"
https://www.nxp.com/docs/en/data-sheet/NX20P0408.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1390-7;;12.jpg,568-15317-6-ND,NX20P0408UKZ,NXP USA Inc.,IC USB TVS D+/- PROTECTION WLCSP,12000,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","28V","Internal Switch","2","-","Surface Mount","12-UFBGA, WLCSP","12-WLCSP (1.67x1.27)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftvs2700,//media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg.jpg,296-50512-2-ND,TVS2700DRVR,Texas Instruments,UNIDIR PRECISION SURGE DIODE,0,9000,"0.21855","0","3000","Tape & Reel (TR)","-","Active","35V","Internal Switch","1","General Purpose","Surface Mount","6-WDFN Exposed Pad","6-WSON (2x2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftvs2700,//media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg.jpg,296-50512-1-ND,TVS2700DRVR,Texas Instruments,UNIDIR PRECISION SURGE DIODE,2260,10001,"0.64000","0","1","Cut Tape (CT)","-","Active","35V","Internal Switch","1","General Purpose","Surface Mount","6-WDFN Exposed Pad","6-WSON (2x2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftvs2700,//media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg.jpg,296-50512-6-ND,TVS2700DRVR,Texas Instruments,UNIDIR PRECISION SURGE DIODE,2260,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","35V","Internal Switch","1","General Purpose","Surface Mount","6-WDFN Exposed Pad","6-WSON (2x2)"
-,//media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg.jpg,296-52186-2-ND,TVS1800DRVR,Texas Instruments,UNIDIR PRECISION SURGE DIODE,0,9000,"0.21855","0","3000","Tape & Reel (TR)","-","Active","24.7V","External Switch","1","General Purpose","Surface Mount","6-WDFN Exposed Pad","6-WSON (2x2)"
-,//media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg.jpg,296-52186-1-ND,TVS1800DRVR,Texas Instruments,UNIDIR PRECISION SURGE DIODE,2167,9000,"0.64000","0","1","Cut Tape (CT)","-","Active","24.7V","External Switch","1","General Purpose","Surface Mount","6-WDFN Exposed Pad","6-WSON (2x2)"
-,//media.digikey.com/Renders/Texas%20Instr%20Renders/DRV-6-SON%20Pkg.jpg,296-52186-6-ND,TVS1800DRVR,Texas Instruments,UNIDIR PRECISION SURGE DIODE,2167,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","24.7V","External Switch","1","General Purpose","Surface Mount","6-WDFN Exposed Pad","6-WSON (2x2)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STBP110.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-13148-2-ND,STBP110GTDJ6F,STMicroelectronics,IC OVP PROTECTION POWERFLAT2X2,0,0,"Obsolete","0","3000","Tape & Reel (TR)","-","Obsolete","-","Internal Switch","1","General Purpose","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x2)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STBP110.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-13148-1-ND,STBP110GTDJ6F,STMicroelectronics,IC OVP PROTECTION POWERFLAT2X2,2990,0,"0.90000","0","1","Cut Tape (CT)","-","Obsolete","-","Internal Switch","1","General Purpose","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x2)"
//media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STBP110.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-WFDFN%20Exposed%20Pad.jpg,497-13148-6-ND,STBP110GTDJ6F,STMicroelectronics,IC OVP PROTECTION POWERFLAT2X2,2990,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","-","Internal Switch","1","General Purpose","Surface Mount","8-WFDFN Exposed Pad","8-TDFN (2x2)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd6s300,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-51856-2-ND,TPD6S300ARUKR,Texas Instruments,TPD6S300A USB TYPEC,0,0,"0.55440","0","3000","Tape & Reel (TR)","-","Active","8V","Internal Switch","2","-","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd6s300,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-51856-1-ND,TPD6S300ARUKR,Texas Instruments,TPD6S300A USB TYPEC,2877,0,"1.35000","0","1","Cut Tape (CT)","-","Active","8V","Internal Switch","2","-","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd6s300,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-51856-6-ND,TPD6S300ARUKR,Texas Instruments,TPD6S300A USB TYPEC,2877,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","8V","Internal Switch","2","-","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL050-100-WHTR-ND,TBU-PL050-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 500VIMP,0,0,"0.53200","0","9000","Tape & Reel (TR)","TBU®","Active","500V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL050-100-WHCT-ND,TBU-PL050-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 500VIMP,1605,0,"1.44000","0","1","Cut Tape (CT)","TBU®","Active","500V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL050-100-WHDKR-ND,TBU-PL050-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 500VIMP,1605,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","500V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd8s300a,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-51857-2-ND,TPD8S300ARUKR,Texas Instruments,TPD8S300ARUKR USB TYPEC,0,0,"0.60340","0","3000","Tape & Reel (TR)","-","Active","8V","Internal Switch","2","-","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd8s300a,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-51857-1-ND,TPD8S300ARUKR,Texas Instruments,TPD8S300ARUKR USB TYPEC,2504,0,"1.46000","0","1","Cut Tape (CT)","-","Active","8V","Internal Switch","2","-","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftpd8s300a,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-WFQFN%20Pkg.jpg,296-51857-6-ND,TPD8S300ARUKR,Texas Instruments,TPD8S300ARUKR USB TYPEC,2504,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","8V","Internal Switch","2","-","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)"
https://www.nxp.com/docs/en/data-sheet/NX20P0407.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1390-7;;12.jpg,568-15315-2-ND,NX20P0407UKZ,NXP USA Inc.,USB TYPE-C CC1/2 SBU1/2 PROT IC,0,0,"0.58653","0","15000","-","-","Active","28V","Internal Switch","4","-","Surface Mount","12-UFBGA, WLCSP","12-WLCSP (1.67x1.27)"
https://www.nxp.com/docs/en/data-sheet/NX20P0407.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1390-7;;12.jpg,568-15315-1-ND,NX20P0407UKZ,NXP USA Inc.,USB TYPE-C CC1/2 SBU1/2 PROT IC,14830,0,"1.50000","0","1","-","-","Active","28V","Internal Switch","4","-","Surface Mount","12-UFBGA, WLCSP","12-WLCSP (1.67x1.27)"
https://www.nxp.com/docs/en/data-sheet/NX20P0407.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1390-7;;12.jpg,568-15315-6-ND,NX20P0407UKZ,NXP USA Inc.,USB TYPE-C CC1/2 SBU1/2 PROT IC,14830,0,"Digi-Reel","0","1","-","-","Active","28V","Internal Switch","4","-","Surface Mount","12-UFBGA, WLCSP","12-WLCSP (1.67x1.27)"
https://www.nxp.com/docs/en/data-sheet/NX20P0407.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1390-7;;12.jpg,568-13844-2-ND,NX20P0407UKAZ,NXP USA Inc.,USB TYPE-C CC1/2 SBU1/2 PROT IC,0,0,"0.61740","0","4000","Tape & Reel (TR)","*","Active","-","-","-","-","-","-","-"
https://www.nxp.com/docs/en/data-sheet/NX20P0407.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1390-7;;12.jpg,568-13844-1-ND,NX20P0407UKAZ,NXP USA Inc.,USB TYPE-C CC1/2 SBU1/2 PROT IC,2030,0,"1.50000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-"
https://www.nxp.com/docs/en/data-sheet/NX20P0407.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT1390-7;;12.jpg,568-13844-6-ND,NX20P0407UKAZ,NXP USA Inc.,USB TYPE-C CC1/2 SBU1/2 PROT IC,2030,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL060-100-WHTR-ND,TBU-PL060-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 600VIMP,0,0,"0.59850","0","9000","Tape & Reel (TR)","TBU®","Active","600V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL060-100-WHCT-ND,TBU-PL060-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 600VIMP,2796,0,"1.62000","0","1","Cut Tape (CT)","TBU®","Discontinued at Digi-Key","600V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL060-100-WHDKR-ND,TBU-PL060-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 600VIMP,0,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Discontinued at Digi-Key","600V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL075-100-WHTR-ND,TBU-PL075-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 750VIMP,0,0,"0.71550","0","3000","Tape & Reel (TR)","TBU®","Active","750V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL075-100-WHCT-ND,TBU-PL075-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 750VIMP,1855,0,"1.69000","0","1","Cut Tape (CT)","TBU®","Active","750V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-PL.pdf,//media.digikey.com/Photos/Bourns%20Photos/TBU-PL050-100-WH.jpg,TBU-PL075-100-WHDKR-ND,TBU-PL075-100-WH,Bourns Inc.,SURGE SUPP TBU DL 50OHM 750VIMP,1855,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","750V","Internal Switch","2","SLIC","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TCS-DL.pdf,//media.digikey.com/Renders/Bourns%20Renders/TCS-DL004-250.jpg,TCS-DL004-750-WHTR-ND,TCS-DL004-750-WH,Bourns Inc.,SUPPRESSOR TCS DUAL 40V 750MA,0,0,"0.65800","0","3000","Tape & Reel (TR)","-","Active","-","Internal Switch","2","General Purpose","Surface Mount","4-VDFN Exposed Pad","6-DFN (4x2.5)"
https://www.bourns.com/docs/Product-Datasheets/TCS-DL.pdf,//media.digikey.com/Renders/Bourns%20Renders/TCS-DL004-250.jpg,TCS-DL004-750-WHCT-ND,TCS-DL004-750-WH,Bourns Inc.,SUPPRESSOR TCS DUAL 40V 750MA,1805,0,"1.69000","0","1","Cut Tape (CT)","-","Active","-","Internal Switch","2","General Purpose","Surface Mount","4-VDFN Exposed Pad","6-DFN (4x2.5)"
https://www.bourns.com/docs/Product-Datasheets/TCS-DL.pdf,//media.digikey.com/Renders/Bourns%20Renders/TCS-DL004-250.jpg,TCS-DL004-750-WHDKR-ND,TCS-DL004-750-WH,Bourns Inc.,SUPPRESSOR TCS DUAL 40V 750MA,1805,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Internal Switch","2","General Purpose","Surface Mount","4-VDFN Exposed Pad","6-DFN (4x2.5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA025-100-WHTR-ND,TBU-CA025-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 250VIMP SMD,0,0,"0.74250","0","3000","Tape & Reel (TR)","TBU®","Active","250V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA025-100-WHCT-ND,TBU-CA025-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 250VIMP SMD,2049,0,"1.76000","0","1","Cut Tape (CT)","TBU®","Active","250V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA025-100-WHDKR-ND,TBU-CA025-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 250VIMP SMD,2049,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","250V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA050-500-WHTR-ND,TBU-CA050-500-WH,Bourns Inc.,SURGE SUPP TBU 500MA 500VIMP SMD,0,0,"0.74250","0","3000","Tape & Reel (TR)","TBU®","Active","500V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA050-500-WHCT-ND,TBU-CA050-500-WH,Bourns Inc.,SURGE SUPP TBU 500MA 500VIMP SMD,1571,0,"1.76000","0","1","Cut Tape (CT)","TBU®","Active","500V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA050-500-WHDKR-ND,TBU-CA050-500-WH,Bourns Inc.,SURGE SUPP TBU 500MA 500VIMP SMD,1571,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","500V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA040-500-WHTR-ND,TBU-CA040-500-WH,Bourns Inc.,SURGE SUPP TBU 500MA 400VIMP SMD,0,0,"0.77963","0","3000","Tape & Reel (TR)","TBU®","Active","400V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA040-500-WHCT-ND,TBU-CA040-500-WH,Bourns Inc.,SURGE SUPP TBU 500MA 400VIMP SMD,6659,0,"1.84000","0","1","Cut Tape (CT)","TBU®","Active","400V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA040-500-WHDKR-ND,TBU-CA040-500-WH,Bourns Inc.,SURGE SUPP TBU 500MA 400VIMP SMD,6659,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","400V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA085-100-WHTR-ND,TBU-CA085-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 850VIMP SMD,0,0,"0.77963","0","3000","Tape & Reel (TR)","TBU®","Active","850V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA085-100-WHCT-ND,TBU-CA085-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 850VIMP SMD,2836,0,"1.84000","0","1","Cut Tape (CT)","TBU®","Active","850V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA085-100-WHDKR-ND,TBU-CA085-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 850VIMP SMD,2836,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","850V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA040-200-WHTR-ND,TBU-CA040-200-WH,Bourns Inc.,SURGE SUPP TBU 200MA 400VIMP SMD,0,0,"0.77963","0","3000","Tape & Reel (TR)","TBU®","Active","400V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA040-200-WHCT-ND,TBU-CA040-200-WH,Bourns Inc.,SURGE SUPP TBU 200MA 400VIMP SMD,2797,0,"1.84000","0","1","Cut Tape (CT)","TBU®","Active","400V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA040-200-WHDKR-ND,TBU-CA040-200-WH,Bourns Inc.,SURGE SUPP TBU 200MA 400VIMP SMD,2797,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","400V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA085-500-WHTR-ND,TBU-CA085-500-WH,Bourns Inc.,SURGE SUPP TBU 500MA 850VIMP SMD,0,0,"0.77963","0","3000","Tape & Reel (TR)","TBU®","Active","850V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA085-500-WHCT-ND,TBU-CA085-500-WH,Bourns Inc.,SURGE SUPP TBU 500MA 850VIMP SMD,2278,0,"1.84000","0","1","Cut Tape (CT)","TBU®","Active","850V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA.jpg,TBU-CA085-500-WHDKR-ND,TBU-CA085-500-WH,Bourns Inc.,SURGE SUPP TBU 500MA 850VIMP SMD,2278,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","850V","Internal Switch","1","General Purpose","Surface Mount","SMD 6.50mm x 4.00mm","SMD"
https://www.bourns.com/docs/Product-Datasheets/TBU-DT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-DT.jpg,TBU-DT085-100-WHTR-ND,TBU-DT085-100-WH,Bourns Inc.,SURGE SUPP TBU DL 100MA 850V SMD,0,0,"0.81000","0","3000","Tape & Reel (TR)","TBU®","Active","850V","Internal Switch","2","Ethernet","Surface Mount","4-VDFN Exposed Pad","4-DFN (5x5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-DT.jpg,TBU-DT085-100-WHCT-ND,TBU-DT085-100-WH,Bourns Inc.,SURGE SUPP TBU DL 100MA 850V SMD,2220,0,"1.92000","0","1","Cut Tape (CT)","TBU®","Active","850V","Internal Switch","2","Ethernet","Surface Mount","4-VDFN Exposed Pad","4-DFN (5x5)"
https://www.bourns.com/docs/Product-Datasheets/TBU-DT.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-DT.jpg,TBU-DT085-100-WHDKR-ND,TBU-DT085-100-WH,Bourns Inc.,SURGE SUPP TBU DL 100MA 850V SMD,2220,0,"Digi-Reel","0","1","Digi-Reel®","TBU®","Active","850V","Internal Switch","2","Ethernet","Surface Mount","4-VDFN Exposed Pad","4-DFN (5x5)"
