Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Fuse Type","Current Rating (Amps)","Voltage Rating - AC","Voltage Rating - DC","Response Time","Package / Case","Mounting Type","Breaking Capacity @ Rated Voltage","Melting I²t","Approvals","Operating Temperature","Color","Size / Dimension"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/466%20Series%20Drawing.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0466%20SERIES.jpg,F1458TR-ND,0466003.NR,Littelfuse Inc.,FUSE BOARD MNT 3A 32VAC/VDC 1206,5000,0,"0.30645","0","5000","Tape & Reel (TR)","SlimLine™ 466","Active","Board Mount (Cartridge Style Excluded)","3A","32V","32V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.576","CSA, UL","-55°C ~ 90°C","-","0.125"" L x 0.060"" W x 0.023"" H (3.18mm x 1.52mm x 0.58mm)"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/466%20Series%20Drawing.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0466%20SERIES.jpg,F1458CT-ND,0466003.NR,Littelfuse Inc.,FUSE BOARD MNT 3A 32VAC/VDC 1206,13093,0,"0.84000","0","1","Cut Tape (CT)","SlimLine™ 466","Active","Board Mount (Cartridge Style Excluded)","3A","32V","32V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.576","CSA, UL","-55°C ~ 90°C","-","0.125"" L x 0.060"" W x 0.023"" H (3.18mm x 1.52mm x 0.58mm)"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/466%20Series%20Drawing.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0466%20SERIES.jpg,F1458DKR-ND,0466003.NR,Littelfuse Inc.,FUSE BOARD MNT 3A 32VAC/VDC 1206,13093,0,"Digi-Reel","0","1","Digi-Reel®","SlimLine™ 466","Active","Board Mount (Cartridge Style Excluded)","3A","32V","32V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.576","CSA, UL","-55°C ~ 90°C","-","0.125"" L x 0.060"" W x 0.023"" H (3.18mm x 1.52mm x 0.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_466_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0466%20SERIES.jpg,F6016TR-ND,0466.125NRHF,Littelfuse Inc.,FUSE BOARD MNT 125MA 125VAC/VDC,5000,0,"0.30645","0","5000","Tape & Reel (TR)","SlimLine™ 466","Active","Board Mount (Cartridge Style Excluded)","125mA","125V","125V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.0004","CSA, UL","-55°C ~ 90°C","-","0.125"" L x 0.060"" W x 0.023"" H (3.18mm x 1.52mm x 0.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_466_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0466%20SERIES.jpg,F6016CT-ND,0466.125NRHF,Littelfuse Inc.,FUSE BOARD MNT 125MA 125VAC/VDC,5554,0,"0.84000","0","1","Cut Tape (CT)","SlimLine™ 466","Active","Board Mount (Cartridge Style Excluded)","125mA","125V","125V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.0004","CSA, UL","-55°C ~ 90°C","-","0.125"" L x 0.060"" W x 0.023"" H (3.18mm x 1.52mm x 0.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_466_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/0466%20SERIES.jpg,F6016DKR-ND,0466.125NRHF,Littelfuse Inc.,FUSE BOARD MNT 125MA 125VAC/VDC,5554,0,"Digi-Reel","0","1","Digi-Reel®","SlimLine™ 466","Active","Board Mount (Cartridge Style Excluded)","125mA","125V","125V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.0004","CSA, UL","-55°C ~ 90°C","-","0.125"" L x 0.060"" W x 0.023"" H (3.18mm x 1.52mm x 0.58mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sfs_datasheet.pdf.pdf,//media.digikey.com/Renders/TE%20Connectivity/TE%200603SFS.jpg,0603SFS100F/32-2TR-ND,0603SFS100F/32-2,Littelfuse Inc.,FUSE BOARD MOUNT 1A 32VDC 0603,24000,0,"0.31625","0","4000","Tape & Reel (TR)","SFS","Active","Board Mount (Cartridge Style Excluded)","1A","-","32V","Slow Blow","0603 (1608 Metric)","Surface Mount","50A","0.093","UL","-55°C ~ 125°C","-","0.063"" L x 0.031"" W x 0.031"" H (1.60mm x 0.80mm x 0.80mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sfs_datasheet.pdf.pdf,//media.digikey.com/Renders/TE%20Connectivity/TE%200603SFS.jpg,0603SFS100F/32-2CT-ND,0603SFS100F/32-2,Littelfuse Inc.,FUSE BOARD MOUNT 1A 32VDC 0603,28011,0,"0.81000","0","1","Cut Tape (CT)","SFS","Active","Board Mount (Cartridge Style Excluded)","1A","-","32V","Slow Blow","0603 (1608 Metric)","Surface Mount","50A","0.093","UL","-55°C ~ 125°C","-","0.063"" L x 0.031"" W x 0.031"" H (1.60mm x 0.80mm x 0.80mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sfs_datasheet.pdf.pdf,//media.digikey.com/Renders/TE%20Connectivity/TE%200603SFS.jpg,0603SFS100F/32-2DKR-ND,0603SFS100F/32-2,Littelfuse Inc.,FUSE BOARD MOUNT 1A 32VDC 0603,28011,0,"Digi-Reel","0","1","Digi-Reel®","SFS","Active","Board Mount (Cartridge Style Excluded)","1A","-","32V","Slow Blow","0603 (1608 Metric)","Surface Mount","50A","0.093","UL","-55°C ~ 125°C","-","0.063"" L x 0.031"" W x 0.031"" H (1.60mm x 0.80mm x 0.80mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sfs_datasheet.pdf.pdf,//media.digikey.com/Renders/TE%20Connectivity/TE%200603SFS.jpg,0603SFS400F/32-2TR-ND,0603SFS400F/32-2,Littelfuse Inc.,FUSE BOARD MOUNT 4A 32VDC 0603,8000,0,"0.31625","0","4000","Tape & Reel (TR)","SFS","Active","Board Mount (Cartridge Style Excluded)","4A","-","32V","Slow Blow","0603 (1608 Metric)","Surface Mount","50A","2.3","UL","-55°C ~ 125°C","-","0.063"" L x 0.031"" W x 0.031"" H (1.60mm x 0.80mm x 0.80mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sfs_datasheet.pdf.pdf,//media.digikey.com/Renders/TE%20Connectivity/TE%200603SFS.jpg,0603SFS400F/32-2CT-ND,0603SFS400F/32-2,Littelfuse Inc.,FUSE BOARD MOUNT 4A 32VDC 0603,13890,0,"0.81000","0","1","Cut Tape (CT)","SFS","Active","Board Mount (Cartridge Style Excluded)","4A","-","32V","Slow Blow","0603 (1608 Metric)","Surface Mount","50A","2.3","UL","-55°C ~ 125°C","-","0.063"" L x 0.031"" W x 0.031"" H (1.60mm x 0.80mm x 0.80mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_sfs_datasheet.pdf.pdf,//media.digikey.com/Renders/TE%20Connectivity/TE%200603SFS.jpg,0603SFS400F/32-2DKR-ND,0603SFS400F/32-2,Littelfuse Inc.,FUSE BOARD MOUNT 4A 32VDC 0603,13890,0,"Digi-Reel","0","1","Digi-Reel®","SFS","Active","Board Mount (Cartridge Style Excluded)","4A","-","32V","Slow Blow","0603 (1608 Metric)","Surface Mount","50A","2.3","UL","-55°C ~ 125°C","-","0.063"" L x 0.031"" W x 0.031"" H (1.60mm x 0.80mm x 0.80mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2541-2-ND,TR/3216FF1-R,Eaton - Electronics Division,FUSE BRD MNT 1A 32VAC 63VDC 1206,42000,0,"0.32450","0","3000","Tape & Reel (TR)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","1A","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.03","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2541-1-ND,TR/3216FF1-R,Eaton - Electronics Division,FUSE BRD MNT 1A 32VAC 63VDC 1206,45174,0,"0.83000","0","1","Cut Tape (CT)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","1A","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.03","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2541-6-ND,TR/3216FF1-R,Eaton - Electronics Division,FUSE BRD MNT 1A 32VAC 63VDC 1206,45174,0,"Digi-Reel","0","1","Digi-Reel®","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","1A","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.03","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2537-2-ND,TR/3216FF250-R,Eaton - Electronics Division,FUSE BOARD MNT 250MA 32VAC 63VDC,12000,0,"0.32450","0","3000","Tape & Reel (TR)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","250mA","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.00038","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2537-1-ND,TR/3216FF250-R,Eaton - Electronics Division,FUSE BOARD MNT 250MA 32VAC 63VDC,13623,0,"0.83000","0","1","Cut Tape (CT)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","250mA","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.00038","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2537-6-ND,TR/3216FF250-R,Eaton - Electronics Division,FUSE BOARD MNT 250MA 32VAC 63VDC,13623,0,"Digi-Reel","0","1","Digi-Reel®","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","250mA","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.00038","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2545-2-ND,TR/3216FF2.5-R,Eaton - Electronics Division,FUSE BOARD MNT 2.5A 32VAC 63VDC,12000,0,"0.32450","0","3000","Tape & Reel (TR)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","2.5A","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.26","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2545-1-ND,TR/3216FF2.5-R,Eaton - Electronics Division,FUSE BOARD MNT 2.5A 32VAC 63VDC,13613,0,"0.83000","0","1","Cut Tape (CT)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","2.5A","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.26","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2545-6-ND,TR/3216FF2.5-R,Eaton - Electronics Division,FUSE BOARD MNT 2.5A 32VAC 63VDC,13613,0,"Digi-Reel","0","1","Digi-Reel®","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","2.5A","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.26","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_469_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-469-Series.jpg,F3538TR-ND,0469004.WR,Littelfuse Inc.,FUSE BOARD MOUNT 4A 32VDC 1206,12000,0,"0.32725","0","3000","Tape & Reel (TR)","469","Active","Board Mount (Cartridge Style Excluded)","4A","-","32V","Slow Blow","1206 (3216 Metric)","Surface Mount","60A","3.56","CSA, UL","-55°C ~ 150°C","-","0.129"" L x 0.064"" W x 0.035"" H (3.27mm x 1.63mm x 0.90mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_469_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-469-Series.jpg,F3538CT-ND,0469004.WR,Littelfuse Inc.,FUSE BOARD MOUNT 4A 32VDC 1206,13623,0,"0.84000","0","1","Cut Tape (CT)","469","Active","Board Mount (Cartridge Style Excluded)","4A","-","32V","Slow Blow","1206 (3216 Metric)","Surface Mount","60A","3.56","CSA, UL","-55°C ~ 150°C","-","0.129"" L x 0.064"" W x 0.035"" H (3.27mm x 1.63mm x 0.90mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_469_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-469-Series.jpg,F3538DKR-ND,0469004.WR,Littelfuse Inc.,FUSE BOARD MOUNT 4A 32VDC 1206,13623,0,"Digi-Reel","0","1","Digi-Reel®","469","Active","Board Mount (Cartridge Style Excluded)","4A","-","32V","Slow Blow","1206 (3216 Metric)","Surface Mount","60A","3.56","CSA, UL","-55°C ~ 150°C","-","0.129"" L x 0.064"" W x 0.035"" H (3.27mm x 1.63mm x 0.90mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_469_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-469-Series.jpg,F3539TR-ND,0469005.WR,Littelfuse Inc.,FUSE BOARD MOUNT 5A 32VDC 1206,6000,0,"0.32725","0","3000","Tape & Reel (TR)","469","Active","Board Mount (Cartridge Style Excluded)","5A","-","32V","Slow Blow","1206 (3216 Metric)","Surface Mount","60A","5.62","CSA, UL","-55°C ~ 150°C","-","0.129"" L x 0.064"" W x 0.035"" H (3.27mm x 1.63mm x 0.90mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_469_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-469-Series.jpg,F3539CT-ND,0469005.WR,Littelfuse Inc.,FUSE BOARD MOUNT 5A 32VDC 1206,6324,0,"0.84000","0","1","Cut Tape (CT)","469","Active","Board Mount (Cartridge Style Excluded)","5A","-","32V","Slow Blow","1206 (3216 Metric)","Surface Mount","60A","5.62","CSA, UL","-55°C ~ 150°C","-","0.129"" L x 0.064"" W x 0.035"" H (3.27mm x 1.63mm x 0.90mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_469_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-469-Series.jpg,F3539DKR-ND,0469005.WR,Littelfuse Inc.,FUSE BOARD MOUNT 5A 32VDC 1206,6324,0,"Digi-Reel","0","1","Digi-Reel®","469","Active","Board Mount (Cartridge Style Excluded)","5A","-","32V","Slow Blow","1206 (3216 Metric)","Surface Mount","60A","5.62","CSA, UL","-55°C ~ 150°C","-","0.129"" L x 0.064"" W x 0.035"" H (3.27mm x 1.63mm x 0.90mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_469_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-469-Series.jpg,F3542TR-ND,0469008.WR,Littelfuse Inc.,FUSE BOARD MOUNT 8A 24VDC 1206,6000,0,"0.32725","0","3000","Tape & Reel (TR)","469","Active","Board Mount (Cartridge Style Excluded)","8A","-","24V","Slow Blow","1206 (3216 Metric)","Surface Mount","60A","23.72","CSA, UL","-55°C ~ 150°C","-","0.129"" L x 0.064"" W x 0.035"" H (3.27mm x 1.63mm x 0.90mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_469_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-469-Series.jpg,F3542CT-ND,0469008.WR,Littelfuse Inc.,FUSE BOARD MOUNT 8A 24VDC 1206,10387,0,"0.84000","0","1","Cut Tape (CT)","469","Active","Board Mount (Cartridge Style Excluded)","8A","-","24V","Slow Blow","1206 (3216 Metric)","Surface Mount","60A","23.72","CSA, UL","-55°C ~ 150°C","-","0.129"" L x 0.064"" W x 0.035"" H (3.27mm x 1.63mm x 0.90mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_469_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20photos/MFG-469-Series.jpg,F3542DKR-ND,0469008.WR,Littelfuse Inc.,FUSE BOARD MOUNT 8A 24VDC 1206,10387,0,"Digi-Reel","0","1","Digi-Reel®","469","Active","Board Mount (Cartridge Style Excluded)","8A","-","24V","Slow Blow","1206 (3216 Metric)","Surface Mount","60A","23.72","CSA, UL","-55°C ~ 150°C","-","0.129"" L x 0.064"" W x 0.035"" H (3.27mm x 1.63mm x 0.90mm)"
http://datasheets.avx.com/AccuGuardLC_0603.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-6872-2-ND,F0603G0R10FNTR,AVX Corporation,FUSE BOARD MNT 100MA 32VDC 0603,12000,0,"0.33000","0","3000","Tape & Reel (TR)","Accu-Guard®","Active","Board Mount (Cartridge Style Excluded)","100mA","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","-","0.000007","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.024"" H (1.60mm x 0.81mm x 0.61mm)"
http://datasheets.avx.com/AccuGuardLC_0603.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-6872-1-ND,F0603G0R10FNTR,AVX Corporation,FUSE BOARD MNT 100MA 32VDC 0603,14220,0,"0.84000","0","1","Cut Tape (CT)","Accu-Guard®","Active","Board Mount (Cartridge Style Excluded)","100mA","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","-","0.000007","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.024"" H (1.60mm x 0.81mm x 0.61mm)"
http://datasheets.avx.com/AccuGuardLC_0603.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-6872-6-ND,F0603G0R10FNTR,AVX Corporation,FUSE BOARD MNT 100MA 32VDC 0603,14220,0,"Digi-Reel","0","1","Digi-Reel®","Accu-Guard®","Active","Board Mount (Cartridge Style Excluded)","100mA","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","-","0.000007","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.024"" H (1.60mm x 0.81mm x 0.61mm)"
http://datasheets.avx.com/AccuGuardLC_0603.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-6873-2-ND,F0603G0R12FNTR,AVX Corporation,FUSE BOARD MNT 125MA 32VDC 0603,6000,0,"0.33000","0","3000","Tape & Reel (TR)","Accu-Guard®","Active","Board Mount (Cartridge Style Excluded)","125mA","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","-","0.00001","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.024"" H (1.60mm x 0.81mm x 0.61mm)"
http://datasheets.avx.com/AccuGuardLC_0603.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-6873-1-ND,F0603G0R12FNTR,AVX Corporation,FUSE BOARD MNT 125MA 32VDC 0603,8607,0,"0.84000","0","1","Cut Tape (CT)","Accu-Guard®","Active","Board Mount (Cartridge Style Excluded)","125mA","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","-","0.00001","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.024"" H (1.60mm x 0.81mm x 0.61mm)"
http://datasheets.avx.com/AccuGuardLC_0603.pdf,//media.digikey.com/Renders/AVX%20Renders/F0402E.jpg,478-6873-6-ND,F0603G0R12FNTR,AVX Corporation,FUSE BOARD MNT 125MA 32VDC 0603,8607,0,"Digi-Reel","0","1","Digi-Reel®","Accu-Guard®","Active","Board Mount (Cartridge Style Excluded)","125mA","-","32V","Fast Blow","0603 (1608 Metric)","Surface Mount","-","0.00001","cUL, UL","-55°C ~ 125°C","-","0.063"" L x 0.032"" W x 0.024"" H (1.60mm x 0.81mm x 0.61mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2544-2-ND,TR/3216FF2-R,Eaton - Electronics Division,FUSE BRD MNT 2A 32VAC 63VDC 1206,63000,0,"0.33963","0","3000","Tape & Reel (TR)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","2A","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.126","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2544-1-ND,TR/3216FF2-R,Eaton - Electronics Division,FUSE BRD MNT 2A 32VAC 63VDC 1206,65076,0,"0.87000","0","1","Cut Tape (CT)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","2A","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.126","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2544-6-ND,TR/3216FF2-R,Eaton - Electronics Division,FUSE BRD MNT 2A 32VAC 63VDC 1206,65076,0,"Digi-Reel","0","1","Digi-Reel®","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","2A","32V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.126","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2551-2-ND,TR/3216FF7-R,Eaton - Electronics Division,FUSE BOARD MNT 7A 32VAC/VDC 1206,12000,0,"0.34965","0","3000","Tape & Reel (TR)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","7A","32V","32V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","3.623","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2551-1-ND,TR/3216FF7-R,Eaton - Electronics Division,FUSE BOARD MNT 7A 32VAC/VDC 1206,12958,0,"0.91000","0","1","Cut Tape (CT)","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","7A","32V","32V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","3.623","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/BUS_Elx_DS_3001_3216FF_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/3216FF%20SERIES.jpg,283-2551-6-ND,TR/3216FF7-R,Eaton - Electronics Division,FUSE BOARD MNT 7A 32VAC/VDC 1206,12958,0,"Digi-Reel","0","1","Digi-Reel®","Chip 3216FF","Active","Board Mount (Cartridge Style Excluded)","7A","32V","32V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","3.623","CSA, UL","-55°C ~ 125°C","-","0.126"" L x 0.063"" W x 0.035"" H (3.20mm x 1.60mm x 0.89mm)"
https://www.littelfuse.com/~/media/electronics/datasheets/fuses/littelfuse_fuse_440_datasheet.pdf.pdf,//media.digikey.com/Renders/Littelfuse%20Renders/501%20Series.jpg,F1602TR-ND,0440.500WR,Littelfuse Inc.,FUSE BOARD MOUNT 500MA 63VAC/VDC,3000,0,"0.35640","0","3000","Tape & Reel (TR)","440","Active","Board Mount (Cartridge Style Excluded)","500mA","63V","63V","Fast Blow","1206 (3216 Metric)","Surface Mount","50A","0.02642","CSA, UL","-55°C ~ 150°C","-","0.126"" L x 0.064"" W x 0.032"" H (3.20mm x 1.63mm x 0.82mm)"
