Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Fuseholder Type","Fuse Type","For Use With/Related Products","Fuse Size","Number of Circuits","Voltage","Current Rating (Amps)","Mounting Type","Orientation","Termination Style","Contact Material","Contact Finish"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/cartridge/littelfuse_fuseholder_inline_jcase_lp.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/FHJC1001G.jpg,F5236-ND,FHJC1001G,Littelfuse Inc.,FUSE HOLDER 58V 40A IN LINE,328,0,"9.17000","0","1","FHJ","Active","Holder","-","JCASE®","0.555"" L x 0.472"" W x 1.063"" H (14.1mm x 12mm x 27mm)","1","58V","40A","Free Hanging In Line","-","Wire Leads","-","-"
-,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/BK%5EHJM.jpg,283-3822-ND,BK/HJM,Eaton - Electronics Division,FUSE HOLDER CART 125V 5A PNL MNT,539,1500,"9.24000","0","1","HJM","Active","Holder","Cartridge","AGX","1/4"" Dia x 1"" L (6.4mm x 25.4mm)","1","125V","5A","Panel Mount","-","Solder Lug","Tin","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/2d-prints/fuse-holders/littelfuse-fuse-holder-midi-flex-04981038hxfc-2d-print.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MFG_04981038HXFC.jpg,F10790-ND,04981038HXFC,Littelfuse Inc.,MIDI FLEX HOLDER,477,0,"9.53000","0","1","MIDI®","Active","Block","Bolt Down","MIDI","-","1","32V","200A","Chassis Mount","Horizontal","Bolt Down","Steel","Zinc"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/2981001_Drawing.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/02981003ZXT.JPG,F4772-ND,02981003ZXT,Littelfuse Inc.,FUSE BLOK BLT DWN 32V 500A CHASS,180,0,"9.81000","0","1","MEGA® 298","Active","Block","Bolt Down","MEGA 298","2.700"" L x 0.750"" W x 0.420"" H (68.58mm x 19.05mm x 10.67mm)","1","32V","500A","Chassis Mount","-","Bolt Down","-","-"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/cartridge/littelfuse_fuseholder_inline_jcase_lp.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/HLJC1002G.jpg,F6110-ND,HLJC1001G,Littelfuse Inc.,FUSE HLDR BLADE 58V 40A IN LINE,965,0,"9.92000","0","1","JCASE®","Active","Holder","Blade","JCASE®","-","1","58V","40A","Free Hanging In Line","-","Wire Leads","-","-"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/cartridge/littelfuse_fuseholder_inline_jcase_lp.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/FHJC1002G.jpg,F6109-ND,FHJC1002G,Littelfuse Inc.,FUSE HLDR BLADE 58V 60A IN LINE,476,0,"11.18000","0","1","JCASE®","Active","Holder","Blade","JCASE®","-","1","58V","60A","Free Hanging In Line","-","Wire Leads","-","-"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/littelfuse_fuseholder_fkh_90degree.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/178.7017.0001.JPG,F5200-ND,178.7017.0001,Littelfuse Inc.,FUSE HOLDER BLADE 80V PCB,540,0,"11.46000","0","1","FKH","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","80V","-","PCB","Right Angle","PC Pin","Copper Alloy","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/cartridge/littelfuse_fuseholder_inline_jcase_lp.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/HLJC1002G.jpg,F6111-ND,HLJC1002G,Littelfuse Inc.,FUSE HLDR BLADE 58V 60A IN LINE,127,0,"11.90000","0","1","JCASE®","Active","Holder","Blade","JCASE®","-","1","58V","60A","Free Hanging In Line","-","Wire Leads","-","-"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/maxi/littelfuse_fuseholder_maxi.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01520001TXN940.jpg,F5940-ND,01520001TXN940,Littelfuse Inc.,FUSE HOLDER BLADE 32V 60A,143,0,"12.91000","0","1","152001","Active","Holder","Blade","MAXI® ATC, MAXI® ATO","1.15"" L x 0.35"" W x 1.35"" H (29.21mm x 8.85mm x 34.29mm)","1","32V","60A","-","-","Screw Terminal","-","-"
//media.digikey.com/pdf/Data%20Sheets/American%20Electrical%20PDFs/E2540003_Web.pdf,//media.digikey.com/Photos/American%20Elect%20Photos/2540x03.JPG,288-1482-ND,2540003,American Electrical Inc.,FUSE HLDR CART 600V 30A DIN RAIL,604,0,"13.07000","0","1","EFD10","Active","Holder","Cartridge","-","13/32"" Dia x 1-1/2"" L (10.3mm x 38.1mm)","2","600V","30A","DIN Rail","-","-","-","-"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_holders/littelfuse_fuse_holder_281_282_datasheet.pdf.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/02820002Z.jpg,F4768-ND,02820002Z,Littelfuse Inc.,FUSE HLDR RADIAL 125V 5A PNL MNT,187,0,"14.56000","0","1","282","Active","Holder","Radial","MICRO, TR3","Radial 0.1"" (2.54mm) pitch","1","125V","5A","Panel Mount","-","PC Pin","Beryllium Copper","Silver"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1443997&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1443997-1.jpg,A127971-ND,1443997-1,TE Connectivity Deutsch Connectors,"BASE ASSEMBLY, 60 POSITION, BB",118,0,"15.01000","0","1","-","Active","Block","Blade","Mini ATM","-","30","-","-","Chassis Mount","Horizontal","Quick Connect","-","-"
http://www.memoryprotectiondevices.com/datasheets/BF353L-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BF353L-open.jpg,BF353L-ND,BF353L,MPD (Memory Protection Devices),INLINE FUSE HOLDER 80A/8AWG WATE,371,1400,"15.03000","0","1","-","Active","Holder","Blade","ATX, MAXI®","1.169"" L x 0.358"" W x 0.839"" H (29.70mm x 9.10mm x 21.30mm)","1","600V","80A","Free Hanging In Line","-","Wire Leads","-","-"
-,//media.digikey.com/Photos/Littelfuse%20Photos/03500417Z.JPG,F4921-ND,03500417Z,Littelfuse Inc.,FUSE BLOCK BLADE 15A CHASSIS MNT,118,0,"17.34000","0","1","350","Active","Block","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","5","-","15A","Chassis Mount","-","Quick Connect - 0.250"" (6.3mm)","-","-"
//media.digikey.com/pdf/Data%20Sheets/Littelfuse%20PDFs/MAHC0001ZXJ_Dwg.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/MAHC0001ZXJ.jpg,F3578-ND,MAHC0001ZXJ,Littelfuse Inc.,FUSE HLDR BLADE 32V 60A IN LINE,206,0,"21.13000","0","1","-","Active","Holder","Blade","MAXI® ATC, MAXI® ATO","1.15"" L x 0.35"" W x 1.35"" H (29.21mm x 8.85mm x 34.29mm)","1","32V","60A","Free Hanging In Line","-","Wire Leads","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_FIZ.pdf,//media.digikey.com/photos/Schurter%20Photos/FIZ%20SOLDER%20SERIES.jpg,486-1762-ND,0031.2203,Schurter Inc.,FUSE HLDR CART 600V 30A PNL MNT,969,175,"22.34000","0","1","FIZ","Active","Holder","Cartridge","5mm x 20mm","5mm x 20mm","1","600V","30A","Panel Mount","-","Solder Lug","Copper","Tin"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/automotive-fuse-holders/littelfuse-fuse-holder-bolt-down-strips-fuse-177.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/177.5701.0001.jpg,F5185-ND,177.5701.0001,Littelfuse Inc.,FUSE BLOK BLT DWN 80V 425A CHASS,161,0,"25.04000","0","1","-","Active","Block","Bolt Down","Strip","62mm Pitch","1","80V","425A","Chassis Mount","-","Bolt Down","Copper Alloy","-"
https://www.littelfuse.com/~/media/commercial-vehicle/datasheets/pdm/littelfuse-mtr-bpdma104hxf1-datasheet.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/BPDMA104HXF1.JPG,F7150-ND,BPDMA104HXF1,Littelfuse Inc.,PDM 2 MINI 2 JCASE W MNTNG FEET,282,0,"34.06000","0","1","2+2 MINI®","Active","Holder","Blade","MINI®, JCASE®","-","4","-","60A","Chassis Mount","-","Quick Connect","-","Tin Copper"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2297813&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/2297813-3.jpg,A130838-ND,2297813-3,TE Connectivity AMP Connectors,27P DIRECT WIRE FUSE (6X) & RELA,102,0,"40.34000","0","1","-","Active","Block","Blade","Mini ATM","-","6","-","-","-","Vertical","Quick Connect","-","-"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OG__Clip__5x20.pdf,//media.digikey.com/Photos/Schurter%20Photos/0751.0110.JPG,486-2019-ND,0751.0110,Schurter Inc.,FUSE CLIP CARTRIDGE 10A PCB,32968,90000,"0.14000","0","1","OG","Active","Clip","Cartridge","5mm x 20mm","5mm x 20mm","1","-","10A","PCB","Horizontal","PC Pin","Brass","Tin"
https://www.littelfuse.com/data/en/Data_Sheets/Littelfuse_fuse-clips.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01110505Z.JPG,F4236-ND,01110505Z,Littelfuse Inc.,FUSE CLIP CARTRIDGE 250V 10A SMD,4888,0,"0.22000","0","1","111","Active","Clip","Cartridge","5mm Dia","5mm Dia","1","250V","10A","Surface Mount","-","SMD (SMT) Tab","Beryllium Copper","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OG__Clip__5x20.pdf,//media.digikey.com/photos/Schurter%20Photos/0751.0052.JPG,486-1173-ND,0751.0052,Schurter Inc.,FUSE CLIP CARTRIDGE 10A PCB,16569,117000,"0.23000","0","1","OG","Active","Clip","Cartridge","5mm x 20mm","5mm x 20mm","1","-","10A","PCB","Horizontal","PC Pin","Bronze","Tin"
http://www.keyelco.com/product-pdf.cfm?p=379,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3567.jpg,36-3567-ND,3567,Keystone Electronics,FUSE CLIP CART 15A CHASS MNT,4006,23100,"0.23000","0","1","-","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","15A","Chassis Mount","-","-","Brass","Nickel"
http://www.keyelco.com/product-pdf.cfm?p=375,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3532.jpg,36-3532-ND,3532,Keystone Electronics,FUSE CLIP CART 15A CHASS MNT,2159,17500,"0.23000","0","1","-","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","15A","Chassis Mount","-","-","Brass","Nickel"
http://www.keyelco.com/product-pdf.cfm?p=304,//media.digikey.com/photos/Keystone%20Elect%20Photos/3563.JPG,36-3563-ND,3563,Keystone Electronics,FUSE CLIP BLADE 500V 15A SMD,9878,18200,"0.27000","0","1","-","Active","Clip","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","500V","15A","Surface Mount","-","SMD (SMT) Tab","Brass","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2131_1AXXXX_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^1A3398-07-R.jpg,283-2602-ND,BK/1A3398-07-R,Eaton - Electronics Division,FUSE CLIP CARTRIDGE PCB,8742,131000,"0.27000","0","1","1AXXXX","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","-","PCB","Horizontal","PC Pin","Cartridge Brass","Tin"
https://www.littelfuse.com/data/en/Data_Sheets/Littelfuse_fuse-clips.pdf,//media.digikey.com/photos/Littelfuse%20Photos/01220090N.jpg,F4188-ND,01020080Z,Littelfuse Inc.,FUSE CLIP CARTRIDGE 250V 15A PCB,1317,0,"0.27000","0","1","102_LP","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","250V","15A","PCB","Horizontal","PC Pin","Spring Brass","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OG__Clip__5x20___6.3x32.pdf,//media.digikey.com/Photos/Schurter%20Photos/0751.0056.JPG,486-2018-ND,0751.0056,Schurter Inc.,FUSE CLIP CARTRIDGE 600V 16A PCB,12200,13000,"0.29000","0","1","OG","Active","Clip","Cartridge","5mm x 20mm","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm), 5mm x 20mm","1","600V","16A","PCB","Horizontal","PC Pin","Bronze","Tin"
http://www.memoryprotectiondevices.com/datasheets/BK-6011-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-6011.JPG,BK-6011-ND,BK-6011,MPD (Memory Protection Devices),FUSE CLIP BLADE PCB,1607,1400,"0.33000","0","1","-","Active","Clip","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","-","-","PCB","Vertical","PC Pin","Brass","Nickel"
http://www.keyelco.com/product-pdf.cfm?p=367,//media.digikey.com/photos/Keystone%20Elect%20Photos/3510.JPG,36-3510-ND,3510,Keystone Electronics,FUSE CLIP CARTRIDGE 15A PCB,6736,37600,"0.34000","0","1","-","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","15A","PCB","Horizontal","PC Pin","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=370,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3514.jpg,36-3514-ND,3514,Keystone Electronics,FUSE CLIP CARTRIDGE 15A PCB,6367,28300,"0.37000","0","1","-","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","15A","PCB","Horizontal","PC Pin","Brass","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2131_1AXXXX_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/Bk^1A1120-09-R.jpg,283-2599-ND,BK/1A1120-09-R,Eaton - Electronics Division,FUSE CLIP CARTRIDGE PCB,3028,0,"0.37000","0","1","1AXXXX","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","-","PCB","Horizontal","PC Pin","Cartridge Brass","Tin"
http://www.memoryprotectiondevices.com/datasheets/BK-6003-datasheet.pdf,//media.digikey.com/photos/Memory%20Protection%20Photos/BK-6003.JPG,BK-6003-ND,BK-6003,MPD (Memory Protection Devices),FUSE CLIP CARTRIDGE PCB,4758,200,"0.39000","0","1","-","Active","Clip","Cartridge","1AG, 3AG, 7AG","1/4"" Dia (6.4mm)","1","-","15A","PCB","Horizontal","PC Pin","Brass","Tin"
http://www.memoryprotectiondevices.com/datasheets/BK-6002-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/BK-6002.JPG,BK-6002-ND,BK-6002,MPD (Memory Protection Devices),FUSE CLIP CARTRIDGE PCB,2107,4800,"0.39000","0","1","-","Active","Clip","Cartridge","5mm Dia","5mm Dia","1","-","-","PCB","Horizontal","PC Pin","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=365,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3622.jpg,36-3622TR-ND,3622TR,Keystone Electronics,FUSE CLIP CARTRIDGE 15A SMD,7700,5600,"0.44260","0","700","-","Active","Clip","Cartridge","-","2AG, 5mm","1","-","15A","Surface Mount","Vertical","-","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=365,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3622.jpg,36-3622CT-ND,3622TR,Keystone Electronics,FUSE CLIP CARTRIDGE 15A SMD,8365,5985,"0.78000","0","1","-","Active","Clip","Cartridge","-","2AG, 5mm","1","-","15A","Surface Mount","Vertical","-","Brass","Tin"
http://www.keyelco.com/product-pdf.cfm?p=365,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_3622.jpg,36-3622DKR-ND,3622TR,Keystone Electronics,FUSE CLIP CARTRIDGE 15A SMD,8365,5985,"Digi-Reel","0","1","-","Active","Clip","Cartridge","-","2AG, 5mm","1","-","15A","Surface Mount","Vertical","-","Brass","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2131_1AXXXX_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^1A5018-10-R.jpg,283-2335-ND,BK/1A5018-10,Eaton - Electronics Division,FUSE CLIP CARTRIDGE 500V 15A PCB,2150,0,"0.45000","0","1","1AXXXX","Active","Clip","Cartridge","5mm Dia","5mm Dia","1","500V","15A","PCB","Horizontal","Solder Lug","Spring Bronze","Tin"
https://www.littelfuse.com/~/media/electronics/datasheets/fuse_clips/littelfuse_fuse_clip_518_datasheet.pdf.pdf,//media.digikey.com/photos/Littelfuse%20Photos/51800001009.JPG,WK6241-ND,51800001009,Littelfuse Inc.,FUSE CLIP CARTRIDGE 250V 10A PCB,4272,0,"0.46000","0","1","518","Active","Clip","Cartridge","5mm x 20mm, 3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm), 5mm x 20mm","1","250V","10A","PCB","Horizontal","PC Pin","Copper Alloy","Tin"
http://www.memoryprotectiondevices.com/datasheets/BK-6008-datasheet.pdf,//media.digikey.com/Photos/Memory%20Protection%20Photos/MFG_BK-6008.jpg,BK-6008-ND,BK-6008,MPD (Memory Protection Devices),FUSE CLIP BLADE PCB,1346,16600,"0.54000","0","1","-","Active","Clip","Blade","MINI ATC, MINI ATO","0.43"" L x 0.15"" W x 0.64"" H (10.92mm x 3.81mm x 16.25mm)","1","-","-","PCB","Horizontal","PC Pin","Brass","Nickel"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2131_1AXXXX_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^1A3398-07-R.jpg,283-2342-ND,BK/1A1907-05,Eaton - Electronics Division,FUSE CLIP CARTRIDGE PCB,2020,22000,"0.73000","0","1","1AXXXX","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","-","PCB","Horizontal","PC Pin","Beryllium Copper","Silver"
http://www.keyelco.com/product-pdf.cfm?p=343,//media.digikey.com/photos/Keystone%20Elect%20Photos/3556.JPG,36-3556-ND,3556,Keystone Electronics,FUSE HOLDER RADIAL 250V 5A PCB,1783,1600,"0.80000","0","1","-","Active","Holder","Radial","TR5","Radial 0.2"" (5.08mm) pitch","1","250V","5A","PCB","Vertical","PC Pin","Brass","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_CQP.pdf,//media.digikey.com/Photos/Schurter%20Photos/8040.0003.jpg,486-3877-ND,8040.0003,Schurter Inc.,FUSE CLIP CARTRIDGE 600V 32A PCB,3453,0,"0.87000","0","1","CQP","Active","Clip","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","600V","32A","PCB","Horizontal","PC Pin","Beryllium Copper","Silver"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_OG__Clip__5x20___6.3x32.pdf,//media.digikey.com/photos/Schurter%20Photos/0751.0099.JPG,486-1171-ND,0751.0099,Schurter Inc.,FUSE CLIP CARTRIDGE 600V 16A PCB,1889,130000,"0.87000","0","1","OG","Active","Clip","Cartridge","5mm x 20mm","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm), 5mm x 20mm","1","600V","16A","PCB","Horizontal","PC Pin","Bronze","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_CQP.pdf,//media.digikey.com/Photos/Schurter%20Photos/8040.0001.JPG,486-3876-ND,8040.0001,Schurter Inc.,FUSE CLIP CARTRIDGE 600V 32A PCB,3015,0,"0.93000","0","1","CQP","Active","Clip","Cartridge","3AG","1/4"" Dia x 1 1/4"" L (6.4mm x 31.8mm)","1","600V","32A","PCB","Horizontal","PC Pin","Beryllium Copper","Tin"
http://www.keyelco.com/product.cfm/product_id/14228,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3587-10TR.jpg,36-3587-10TR-ND,3587-10TR,Keystone Electronics,FUSE HOLDER BLADE 20A SMD (SMT),1500,0,"0.94610","0","500","-","Active","Holder","Blade","297, 891, 897, 997, APM, APR, APS, ATC, ATM, ATM-LP, ATO 257","-","1","-","20A","Surface Mount","Vertical","Surface Mount","Brass","Tin Nickel"
http://www.keyelco.com/product.cfm/product_id/14228,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3587-10TR.jpg,36-3587-10CT-ND,3587-10TR,Keystone Electronics,FUSE HOLDER BLADE 20A SMD (SMT),2075,475,"1.42000","0","1","-","Active","Holder","Blade","297, 891, 897, 997, APM, APR, APS, ATC, ATM, ATM-LP, ATO 257","-","1","-","20A","Surface Mount","Vertical","Surface Mount","Brass","Tin Nickel"
http://www.keyelco.com/product.cfm/product_id/14228,//media.digikey.com/Photos/Keystone%20Elect%20Photos/3587-10TR.jpg,36-3587-10DKR-ND,3587-10TR,Keystone Electronics,FUSE HOLDER BLADE 20A SMD (SMT),2075,475,"Digi-Reel","0","1","-","Active","Holder","Blade","297, 891, 897, 997, APM, APR, APS, ATC, ATM, ATM-LP, ATO 257","-","1","-","20A","Surface Mount","Vertical","Surface Mount","Brass","Tin Nickel"
https://www.littelfuse.com/data/en/data_sheets/fkh_inlineholder.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/178.6150.0002.jpg,F5193-ND,178.6150.0002,Littelfuse Inc.,FUSE HOLDER BLADE 80V CHASS MNT,1760,0,"0.98000","0","1","FKH","Active","Holder","Blade","ATC, ATO","0.75"" L x 0.2"" W x 0.74"" H (19.1mm x 5.1mm x 18.8mm)","1","80V","-","Chassis Mount","-","Crimp","Copper Alloy","Tin"
https://www.littelfuse.com/data/en/Data_Sheets/Littelfuse_fuse-clips.pdf,//media.digikey.com/Photos/Littelfuse%20Photos/01070002Z.JPG,F4081-ND,01070002Z,Littelfuse Inc.,FUSE CLIP CART 250V 30A CHASSIS,1828,0,"1.02000","0","1","107","Active","Clip","Cartridge","NEC","9/16"" Dia (14.28mm)","1","250V","30A","Chassis Mount","-","Solder Lug","Spring Brass","Nickel"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_CSO.pdf,//media.digikey.com/Photos/Schurter%20Photos/0751.0507.JPG,486-3272-ND,0751.0507,Schurter Inc.,FUSE CLIP CARTRDGE 1500V 32A PCB,2390,0,"1.09000","0","1","CSO","Active","Clip","Cartridge","ASO 10.3X38","-","1","1500V","32A","PCB","Horizontal","Solder Lug","Copper Alloy","Tin"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2131_1AXXXX_Series.pdf,//media.digikey.com/photos/Cooper%20Bussmann%20Photos/BK^1A1119-10-R.jpg,283-2864-ND,BK/1A1119-05,Eaton - Electronics Division,FUSE CLIP CARTRIDGE PCB,1525,19000,"1.14000","0","1","1AXXXX","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","-","PCB","Horizontal","PC Pin","Beryllium Copper","Silver"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2131_1AXXXX_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/1A4534%20Series.jpg,283-2831-ND,BK/1A4534-01-R,Eaton - Electronics Division,FUSE CLIP CARTRIDGE PCB,1545,59000,"1.15000","0","1","1AXXXX","Active","Clip","Cartridge","1/4"" Dia","1/4"" Dia (6.4mm)","1","-","-","PCB","Horizontal","PC Pin","Beryllium Copper","Tin"
http://www.keyelco.com/product-pdf.cfm?p=1374,//media.digikey.com/photos/Keystone%20Elect%20Photos/3522-3.jpg,36-3522-3-ND,3522-3,Keystone Electronics,FUSE CLIP BLADE 500V 30A PCB,2872,7300,"1.18000","0","1","-","Active","Clip","Blade","ATC, ATO 257","1.15"" L x 0.35"" W x 1.35"" H (29.21mm x 8.85mm x 34.29mm)","2","500V","30A","PCB","Vertical","PC Pin","Brass","Tin Nickel"
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_2131_1AXXXX_Series.pdf,//media.digikey.com/Photos/Eaton%20Bussmann/BK%5E1A5602.jpg,283-2866-ND,BK/1A5602,Eaton - Electronics Division,FUSE CLIP CARTRIDGE 7A PCB,8836,0,"1.34000","0","1","1AXXXX","Active","Clip","Cartridge","5mm Dia","5mm Dia","1","-","7A","PCB","Horizontal","PC Pin","Cartridge Brass","Tin"
http://www.schurterinc.com/bundles/snceschurter/epim/_ProdPool_/newDS/en/typ_CSO.pdf,//media.digikey.com/Photos/Schurter%20Photos/0751.050x.jpg,486-3044-ND,0751.0505,Schurter Inc.,FUSE HOLDER SOLDER TYPE,3016,200,"1.42000","0","1","CSO","Active","Clip","Cartridge","Fuses","0.406"" Dia x 1.496"" L (10.3mm x 38mm)","-","1500V","32A","PCB","Horizontal","Solder","Copper Alloy","Silver"
