Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Connector Style","Connector Type","Number of Positions","Number of Rows","Mounting Type","Termination","Flange Feature","Type","Features","Contact Finish","Contact Finish Thickness"
https://www.hirose.com/product/document?clcode=CL0572-2768-1-71&productname=FX2-100P-0.635SH(71)&series=FX2&documenttype=Catalog&lang=en&documentid=D49368_en,//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2CA-120P-1.27DSA.jpg,H10573-ND,FX2CA-120P-1.27DSA(71),Hirose Electric Co Ltd,CONN HEADER VERT 120POS 1.27MM,216,0,"7.13000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5229912&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/6-5229912-1.JPG,A33619-ND,3-5229912-1,TE Connectivity AMP Connectors,CONN PLUG 50POS STR IDC,298,0,"7.31000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","Backshell, Cable Clamp, Dust Cover, Mounting Hardware","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=553444&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/photos/Tyco%20Amp%20Photos/553444-4,%20554758-1.jpg",A24392-ND,553444-4,TE Connectivity AMP Connectors,CONN PLUG 50POS VERT PRESS-FIT,1345,0,"7.34000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Through Hole","Press-Fit","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2B-32SA-1.27R,//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2B-32SA-1.27R.jpg,H4343-ND,FX2B-32SA-1.27R,Hirose Electric Co Ltd,CONN SOCKET 32POS 1.27MM (4PCS),645,0,"7.34000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/22258O/3mtm-mini-d-ribbonmdr-050idc-wm-plug-shielded-ts0423.pdf,//media.digikey.com/Photos/3M%20Photos/10136-6000ec.JPG,MPB36A-ND,10136-6000EC,3M,CONN PLUG 36POS STR IDC,829,0,"7.41000","0","1","101, Mini D Ribbon (MDR)","Active","Center Strip Contacts","Plug","36","2","Free Hanging (In-Line)","IDC","-","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2C-120S-1.27DSA(71),//media.digikey.com/photos/Hirose%20Elect%20Photos/fx2c-120s-1.27dsa(71).JPG,H10600-ND,FX2C-120S-1.27DSA(71),Hirose Electric Co Ltd,CONN RECEPT VERT 120POS 1.27MM,119,0,"7.61000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2-100S-1.27DSL(71),//media.digikey.com/Photos/Hirose%20Elect%20Photos/FX2-100S-1.27DSL(71).JPG,H123315-ND,FX2-100S-1.27DSL(71),Hirose Electric Co Ltd,CONN BTB RCPT 100POS R/A SOLDER,584,0,"7.80000","0","1","FX2","Active","Outer Shroud Contacts","Receptacle","100","2","Through Hole, Right Angle","Solder","-","Board to Board","Board Lock","Gold","7.87µin (0.200µm)"
http://multimedia.3m.com/mws/media/22325O/3mtm-mini-d-ribbonmdr-050-bm-thru-hole-ra-shielded-ts0531.pdf,//media.digikey.com/Photos/3M%20Photos/N10220-52B2PC.jpg,3M155872-ND,N10220-52B2PC,3M,CONN RCPT 20POS R/A SOLDER,811,0,"8.17000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","20","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5229912&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/6-5229912-1.JPG,A33617-ND,2-5229912-1,TE Connectivity AMP Connectors,CONN PLUG 50POS STR IDC,632,0,"8.19000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=552282&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/552282-1.jpg,A24243-ND,552282-1,TE Connectivity AMP Connectors,CONN PLUG 14POS STR IDC,132,0,"8.25000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","14","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2-120S-1.27DS(71),//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2-120S-1.27DS.jpg,H10645-ND,FX2-120S-1.27DS(71),Hirose Electric Co Ltd,CONN BTB RCPT 120POS R/A SOLDER,480,0,"8.28000","0","1","FX2","Active","Outer Shroud Contacts","Receptacle","120","2","Through Hole, Right Angle","Solder","-","Board to Board","-","Gold","7.87µin (0.200µm)"
http://multimedia.3m.com/mws/media/343881O/3mtm-shrunk-delta-ribbon-sdr-connectors-122-series-ts2124.pdf,//media.digikey.com/photos/3M%20Photos/12214-5150-00FR.jpg,MSDR14-ND,12214-5150-00FR,3M,CONN RCPT 14POS R/A SOLDER,702,0,"8.48000","0","1","122, Shrunk D Ribbon (SDR)","Active","Outer Shroud Contacts","Receptacle","14","2","Panel Mount, Through Hole, Right Angle","Solder","Mating Side (M2)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5229912&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/6-5229912-1.JPG,A33615-ND,1-5229912-1,TE Connectivity AMP Connectors,CONN PLUG 50POS R/A IDC,400,0,"9.08000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line), Right Angle","IDC","Housing/Shell (4-40)","-","Backshell, Cable Clamp, Dust Cover, Mounting Hardware","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=552270&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/552270-1.JPG,A24244-ND,552270-1,TE Connectivity AMP Connectors,CONN PLUG 14POS STR IDC,329,0,"9.23000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","14","2","Free Hanging (In-Line)","IDC","-","-","Bail Lock","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=FX2B-80SA-1.27R,//media.digikey.com/photos/Hirose%20Elect%20Photos/FX2B-80SA-1.27R.jpg,H4347-ND,FX2B-80SA-1.27R,Hirose Electric Co Ltd,CONN SOCKET 80POS 1.27MM (4PCS),731,0,"9.25000","0","1","*","Active","-","-","-","-","-","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/495334O/3mtm-mini-d-ribbon-mdr-connectors-ts2242.pdf,//media.digikey.com/photos/3M%20Photos/10214-1s10pe.JPG,3M6469-ND,10214-1S10PE,3M,CONN RCPT 14POS R/A SOLDER,200,0,"9.86000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","14","2","Surface Mount, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Guide, Shielded","Gold","20.0µin (0.51µm)"
http://multimedia.3m.com/mws/media/495334O/3mtm-mini-d-ribbon-mdr-connectors-ts2242.pdf,//media.digikey.com/photos/3M%20Photos/10220-1S10PE.JPG,3M6470-ND,10220-1S10PE,3M,CONN RCPT 20POS R/A SOLDER,282,0,"10.08000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","20","2","Surface Mount, Right Angle","Solder","Housing/Shell (M2.6)","-","Board Guide, Shielded","Gold","20.0µin (0.51µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734098&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/1734098-7.jpg,A97696-ND,1734098-7,TE Connectivity AMP Connectors,CONN RCPT 68POS STR IDC,1185,0,"10.13000","0","1","CHAMP .050 I","Active","Outer Shroud Contacts","Receptacle","68","2","Free Hanging (In-Line)","IDC","-","-","-","Gold","Flash"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=552315&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/552315-1.jpg,A24254-ND,552315-1,TE Connectivity AMP Connectors,CONN RCPT 64POS STR IDC,471,0,"10.35000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","64","2","Free Hanging (In-Line)","IDC","Housing/Shell (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1734099&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/1-1734099-2.jpg,A101963-ND,1-1734099-2,TE Connectivity AMP Connectors,CONN BTB PLUG 120POS R/A SOLDER,684,0,"10.60000","0","1","CHAMP .050 I","Active","Center Strip Contacts","Plug","120","2","Through Hole, Right Angle","Solder","-","Board to Board","Board Lock","Gold","Flash"
http://multimedia.3m.com/mws/media/78961O/3mtm-mdr-050-surface-mount-vert-receptacle-shielded-ts0638.pdf,//media.digikey.com/Photos/3M%20Photos/10226-2200PE.JPG,10226-2200PE-ND,10226-2200PE,3M,CONN RCPT 26POS SMD SOLDER,214,0,"11.10000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","26","2","Surface Mount","Solder","Housing/Shell (M2.6)","-","Board Guide, Shielded","Gold","20.0µin (0.51µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552726&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5552726-3.jpg,A31845-ND,5552726-3,TE Connectivity AMP Connectors,CONN PLUG 50POS R/A SOLDER,708,0,"11.14000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Panel Mount, Through Hole, Right Angle","Solder","Tapped, Threaded (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552725&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5552725-3.jpg,A31844-ND,5552725-3,TE Connectivity AMP Connectors,CONN RCPT 50POS R/A SOLDER,340,0,"11.14000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Panel Mount, Through Hole, Right Angle","Solder","Tapped, Threaded (4-40)","-","-","Gold","30.0µin (0.76µm)"
https://www.hirose.com/product/download/?distributor=digikey&type=2d&lang=en&num=DX40M-26P,//media.digikey.com/photos/Hirose%20Elect%20Photos/DX40M-26P.jpg,H10064-ND,DX40M-26P,Hirose Electric Co Ltd,CONN MIN HD PLG 26P STR SLD EYEL,111,0,"11.24000","0","1","DXM","Active","Center Strip Contacts","Plug","26","2","Free Hanging (In-Line)","Solder Eyelet(s)","-","Miniature High Density (HD)","-","Gold","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552725&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/5552725-1.jpg,A31836-ND,5552725-1,TE Connectivity AMP Connectors,CONN RCPT 50POS R/A SOLDER,1150,0,"11.33000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Panel Mount, Through Hole, Right Angle","Solder","Tapped, Threaded (4-40)","-","-","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/22260O/3mtmmini-d-ribbonmdr-050-bm-thru-hole-vert-shield-ts0427.pdf,//media.digikey.com/photos/3M%20Photos/10280-6212PC.JPG,3M1830-ND,10280-6212PC,3M,CONN RCPT 80POS PCB SOLDER,222,0,"11.51000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","80","2","Panel Mount, Through Hole","Solder","Housing/Shell (M2.6)","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5552224&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/5552224-1.JPG,A31828-ND,5552224-1,TE Connectivity AMP Connectors,CONN RCPT 24POS VERT SOLDER,720,0,"11.61000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","24","2","Through Hole","Solder","Board Side","-","-","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=787311&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/787311-4.jpg,A97701-ND,787311-4,TE Connectivity AMP Connectors,CONN SCSI RCPT 80POS VERT SOLDER,325,0,"11.70000","0","1","CHAMP .050 I","Active","Outer Shroud Contacts","Receptacle","80","2","Through Hole","Solder","-","SCA-2, SCSI","Board Guide, Board Lock","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=557984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/557984-1.jpg,A24395-ND,557984-1,TE Connectivity AMP Connectors,CONN RCPT 50POS VERT PRESS-FIT,162,0,"12.10000","0","1","CHAMP .085","Active","Outer Shroud Contacts","Receptacle","50","2","Through Hole","Press-Fit","Housing/Shell (4-40)","-","Shielded","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/78961O/3mtm-mdr-050-surface-mount-vert-receptacle-shielded-ts0638.pdf,//media.digikey.com/Photos/3M%20Photos/10236-2200PE.jpg,10236-2200PE-ND,10236-2200PE,3M,CONN RCPT 36POS SMD SOLDER,370,0,"12.11000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","36","2","Surface Mount","Solder","Housing/Shell (M2.6)","-","Board Guide, Shielded","Gold","20.0µin (0.51µm)"
http://multimedia.3m.com/mws/media/22325O/3mtm-mini-d-ribbonmdr-050-bm-thru-hole-ra-shielded-ts0531.pdf,//media.digikey.com/Photos/3M%20Photos/N10268-52E2PC.jpg,N10268-52E2PC-ND,N10268-52E2PC,3M,CONN RCPT 68POS R/A SOLDER,119,0,"12.50000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","68","2","Panel Mount, Through Hole, Right Angle","Solder","Housing/Shell (4-40); Latchblocks","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=552319&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Amp%20Photos/552319-1.jpg,A24239-ND,552319-1,TE Connectivity AMP Connectors,CONN PLUG 50POS STR IDC,1338,0,"12.91000","0","1","CHAMP .085","Active","Center Strip Contacts","Plug","50","2","Free Hanging (In-Line)","IDC","-","-","Bail Lock","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/43892O/3mtm-mdr-050-bm-comp-pin-vertical-recep-shielded-ts0961.pdf,//media.digikey.com/photos/3M%20Photos/10268-R21TS.JPG,3M1737-ND,10268-R21TS,3M,CONN RCPT 68POS PCB PRESS-FIT,436,0,"13.36000","0","1","102, Mini D Ribbon (MDR)","Active","Outer Shroud Contacts","Receptacle","68","2","Panel Mount, Through Hole","Press-Fit","Housing/Shell (M2.6)","-","Shielded","Gold","30.0µin (0.76µm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=5787131&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/5787131-2.jpg,5787131-2-ND,5787131-2,TE Connectivity AMP Connectors,CONN PLUG 36POS STR IDC,461,0,"13.37000","0","1","CHAMP .031","Active","Center Strip Contacts","Plug","36","2","Free Hanging (In-Line)","IDC","-","-","-","Gold","30.0µin (0.76µm)"
http://multimedia.3m.com/mws/media/343881O/3mtm-shrunk-delta-ribbon-sdr-connectors-122-series-ts2124.pdf,//media.digikey.com/photos/3M%20Photos/12250-5150-00FR.JPG,MSDR50-ND,12250-5150-00FR,3M,CONN RCPT 50POS R/A SOLDER,200,0,"13.73000","0","1","122, Shrunk D Ribbon (SDR)","Active","Outer Shroud Contacts","Receptacle","50","2","Panel Mount, Through Hole, Right Angle","Solder","Mating Side (M2)","-","Board Lock, Shielded","Gold","30.0µin (0.76µm)"
