Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Terminal Type","Number of Positions","Pitch","Number of Rows","Row Spacing","Board Size","Material - Board","Features","Material Flammability Rating"
http://www.keyelco.com/product-pdf.cfm?p=3445,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15041-ND,15041,Keystone Electronics,TURRET BOARD 25POS 0.375"" DUAL,0,0,"19.69010","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double Turret","25","0.375"" (9.53mm)","1","-","13.125"" L x 0.500"" W x 0.093"" H (333.38mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3466,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1507x.jpg,36-15071-ND,15071,Keystone Electronics,TURRET BOARD 25POS 0.375"" FORK,0,0,"19.69010","0","100","-","Active","Turret Board, Scored","Turret, Fork End, Hollow","25","0.375"" (9.53mm)","1","-","13.125"" L x 0.500"" W x 0.093"" H (333.38mm x 12.70mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3587,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xy.jpg,36-15514-ND,15514,Keystone Electronics,TURRET BOARD 52POS 0.218"" SINGLE,0,0,"19.86000","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","52","0.218"" (5.54mm)","2","0.750"" (19.05mm)","6.156"" L x 1.000"" W x 0.062"" H (156.40mm x 25.40mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3582,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xy.jpg,36-15509-ND,15509,Keystone Electronics,TURRET BOARD 52POS 0.218"" SINGLE,0,0,"19.95000","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","52","0.218"" (5.54mm)","2","0.500"" (12.70mm)","6.156"" L x 0.750"" W x 0.062"" H (156.40mm x 19.10mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3494,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15229-ND,15229,Keystone Electronics,TURRET BOARD 50POS 0.218"" SINGLE,0,0,"20.07010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret, Hollow","50","0.218"" (5.54mm)","2","0.500"" (12.70mm)","7.812"" L x 0.750"" W x 0.062"" H (198.40mm x 19.05mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3452,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15048-ND,15048,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"20.28010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3453,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15049-ND,15049,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"20.28010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3458,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15058-ND,15058,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"20.28010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3459,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15059-ND,15059,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"20.28010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3485,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15098-ND,15098,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"20.28010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret, Hollow","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3490,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15224-ND,15224,Keystone Electronics,TURRET BOARD 50POS 0.218"" SINGLE,0,0,"20.37000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret, Hollow","50","0.218"" (5.54mm)","2","0.750"" (19.05mm)","7.812"" L x 1.000"" W x 0.062"" H (198.40mm x 25.40mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3634,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_151xy.jpg,36-15118-ND,15118,Keystone Electronics,TURRET BOARD 38POS 0.375"" SINGLE,1,0,"20.54000","0","1","-","Active","Turret Board","Turret, Single End, Double Turret","38","0.375"" (9.53mm)","2","1.500"" (38.10mm)","7.785"" L x 2.000"" W x 0.093"" H (200.03mm x 50.80mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3659,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_153xy.jpg,36-15313-ND,15313,Keystone Electronics,TURRET BOARD 38POS 0.375"" SINGLE,0,0,"20.76010","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","38","0.375"" (9.53mm)","2","1.000"" (25.40mm)","7.785"" L x 1.500"" W x 0.093"" H (200.03mm x 38.10mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3486,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15099-ND,15099,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"21.67010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret, Hollow","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3464,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15068-ND,15068,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"21.68000","0","100","-","Active","Turret Board, Scored","Turret, Dual End","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3473,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15078-ND,15078,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"21.68000","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double and Single Turret","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3474,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15079-ND,15079,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"21.68000","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double and Single Turret","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3476,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15088-ND,15088,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"21.68000","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double Turret","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3477,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15089-ND,15089,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"21.68000","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double Turret","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
-,-,C4559-7-ND,C4559-7,Eaton - Bussmann Electrical Division,TERM STRIP 7P 0.75"" THREAD STUD,0,0,"21.74820","0","50","-","Active","Terminal Strip","Threaded Stud","7","0.750"" (19.05mm)","1","-","6.750"" L x 0.750"" W x 0.840"" H (171.45mm x 19.05mm x 21.34mm)","Thermoplastic","Flange","-"
http://www.keyelco.com/product-pdf.cfm?p=3624,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_151xy.jpg,36-15109-ND,15109,Keystone Electronics,TURRET BOARD 52POS 0.375"" SINGLE,0,0,"21.98000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","52","0.375"" (9.53mm)","2","0.750"" (19.05mm)","10.500"" L x 1.188"" W x 0.093"" H (266.70mm x 30.20mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3629,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_151xy.jpg,36-15114-ND,15114,Keystone Electronics,TURRET BOARD 52POS 0.375"" SINGLE,0,0,"21.98000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","52","0.375"" (9.53mm)","2","1.000"" (25.40mm)","10.500"" L x 1.500"" W x 0.093"" H (266.70mm x 38.10mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3502,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15241-ND,15241,Keystone Electronics,TURRET BOARD 25POS 0.375"" DUAL,0,0,"22.33000","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double Turret","25","0.375"" (9.53mm)","1","-","13.125"" L x 0.500"" W x 0.093"" H (333.38mm x 12.70mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3523,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_1527x.jpg,36-15271-ND,15271,Keystone Electronics,TURRET BOARD 25POS 0.375"" FORK,0,0,"22.35010","0","100","-","Active","Turret Board, Scored","Turret, Fork End, Hollow","25","0.375"" (9.53mm)","1","-","13.125"" L x 0.500"" W x 0.093"" H (333.38mm x 12.70mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3509,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15248-ND,15248,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"22.58000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3510,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15249-ND,15249,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"22.58000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3515,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15258-ND,15258,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"22.58000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3516,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15259-ND,15259,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"22.58000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3542,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15298-ND,15298,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"22.58000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret, Hollow","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3543,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15299-ND,15299,Keystone Electronics,TURRET BOARD 50POS 0.25"" SINGLE,0,0,"22.58000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Single Turret, Hollow","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=5221,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS272491%20SERIES.jpg,36-MS27249-1E4-ND,MS272491E4,Keystone Electronics,TURRET BOARD 20POS 0.375"" SINGLE,0,0,"22.65000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","20","0.375"" (9.53mm)","1","-","10.500"" L x 0.500"" W x 0.125"" H (266.70mm x 12.70mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3440,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15032-ND,15032,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"22.73000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","1.000"" (25.40mm)","13.125"" L x 1.500"" W x 0.093"" H (333.38mm x 38.10mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3444,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15036-ND,15036,Keystone Electronics,TURRET BOARD 50POS 0.375"" SINGLE,0,0,"22.73000","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.375"" (9.53mm)","2","1.187"" (30.10mm)","13.125"" L x 1.500"" W x 0.093"" H (333.38mm x 38.10mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3669,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_153xy.jpg,36-15323-ND,15323,Keystone Electronics,TURRET BOARD 38POS 0.375"" SINGLE,0,0,"22.77010","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","38","0.375"" (9.53mm)","2","2.000"" (50.80mm)","7.785"" L x 2.500"" W x 0.093"" H (200.03mm x 63.50mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3597,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xx.jpg,36-15539-ND,15539,Keystone Electronics,TURRET BOARD 52POS 0.25"" SINGLE,0,0,"22.96010","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","52","","2","0.562"" (14.30mm)","7.187"" L x 0.875"" W x 0.062"" H (182.50mm x 22.20mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3602,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xx.jpg,36-15544-ND,15544,Keystone Electronics,TURRET BOARD 52POS 0.25"" SINGLE,0,0,"22.96010","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","52","","2","0.812"" (20.60mm)","7.187"" L x 1.125"" W x 0.062"" H (182.50mm x 28.60mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3431,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15022-ND,15022,Keystone Electronics,TURRET BOARD 50POS 0.218"" SINGLE,0,0,"23.00010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.218"" (5.54mm)","2","0.750"" (19.05mm)","7.812"" L x 1.000"" W x 0.062"" H (198.40mm x 25.40mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3436,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15028-ND,15028,Keystone Electronics,TURRET BOARD 50POS 0.218"" SINGLE,0,0,"23.00010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","50","0.218"" (5.54mm)","2","0.500"" (12.70mm)","7.812"" L x 0.750"" W x 0.062"" H (198.40mm x 19.05mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3572,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xx.jpg,36-15444-ND,15444,Keystone Electronics,TURRET BOARD 52POS 0.25"" SINGLE,0,0,"23.03000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","52","","2","0.812"" (20.60mm)","7.187"" L x 1.125"" W x 0.062"" H (182.50mm x 28.60mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3654,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_153xy.jpg,36-15309-ND,15309,Keystone Electronics,TURRET BOARD 52POS 0.375"" SINGLE,0,0,"23.26000","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","52","0.375"" (9.53mm)","2","0.750"" (19.05mm)","10.500"" L x 1.188"" W x 0.093"" H (266.70mm x 30.20mm x 2.36mm)","Glass Epoxy","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3553,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xy.jpg,36-15410-ND,15410,Keystone Electronics,TURRET BOARD 66POS 0.218"" SINGLE,0,0,"23.35010","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","66","0.218"" (5.54mm)","2","0.500"" (12.70mm)","7.687"" L x 0.750"" W x 0.062"" H (195.20mm x 19.10mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3568,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_154xx.jpg,36-15440-ND,15440,Keystone Electronics,TURRET BOARD 66POS 0.25"" SINGLE,0,0,"23.35010","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","66","","2","0.562"" (14.30mm)","8.937"" L x 0.875"" W x 0.062"" H (227.00mm x 22.20mm x 1.57mm)","XP Phenolic","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=5229,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_MS27249%20SERIES.jpg,36-MS27249-2E2-ND,MS272492E2,Keystone Electronics,TURRET BOARD 20POS 0.375"" SINGLE,0,0,"23.57010","0","100","-","Active","Turret Board, Scored","Turret, Single End, Double Turret","20","0.375"" (9.53mm)","2","1.000"" (25.40mm)","5.250"" L x 1.500"" W x 0.125"" H (133.35mm x 38.10mm x 3.18mm)","Glass Epoxy","-","-"
http://www.keyelco.com/product-pdf.cfm?p=3522,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15269-ND,15269,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"23.66000","0","100","-","Active","Turret Board, Scored","Turret, Dual End","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3530,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15278-ND,15278,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"23.66000","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double and Single Turret","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3531,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15279-ND,15279,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"23.66000","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double and Single Turret","50","","2","0.812"" (20.60mm)","9.687"" L x 1.125"" W x 0.062"" H (246.00mm x 28.60mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3533,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_152xy%20SERIES.jpg,36-15288-ND,15288,Keystone Electronics,TURRET BOARD 50POS 0.25"" DUAL,0,0,"23.66000","0","100","-","Active","Turret Board, Scored","Turret, Dual End, Double Turret","50","","2","0.562"" (14.30mm)","9.687"" L x 0.875"" W x 0.062"" H (246.00mm x 22.20mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3639,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_151xy.jpg,36-15124-ND,15124,Keystone Electronics,TURRET BOARD 52POS 0.375"" SINGLE,0,0,"23.78010","0","100","-","Active","Turret Board","Turret, Single End, Double Turret","52","0.375"" (9.53mm)","2","2.000"" (50.80mm)","10.500"" L x 2.500"" W x 0.093"" H (266.70mm x 63.50mm x 2.36mm)","XP Phenolic","Standard Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3455,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15054-ND,15054,Keystone Electronics,TURRET BOARD 50POS 0.218"" FORK,0,0,"23.89010","0","100","-","Active","Turret Board, Scored","Turret, Fork End","50","0.218"" (5.54mm)","2","0.500"" (12.70mm)","7.812"" L x 0.750"" W x 0.062"" H (198.40mm x 19.05mm x 1.57mm)","PBE","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3456,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_150xy%20SERIES.jpg,36-15056-ND,15056,Keystone Electronics,TURRET BOARD 50POS 0.218"" FORK,0,0,"23.89010","0","100","-","Active","Turret Board, Scored","Turret, Fork End","50","0.218"" (5.54mm)","2","0.750"" (19.05mm)","7.812"" L x 1.000"" W x 0.062"" H (198.40mm x 25.40mm x 1.57mm)","PBE","Miniature Strip","-"
http://www.keyelco.com/product-pdf.cfm?p=3583,//media.digikey.com/Photos/Keystone%20Elect%20Photos/MFG_155xy.jpg,36-15510-ND,15510,Keystone Electronics,TURRET BOARD 66POS 0.218"" SINGLE,0,0,"23.89010","0","100","-","Active","Turret Board","Turret, Single End, Single Turret, Hollow","66","0.218"" (5.54mm)","2","0.500"" (12.70mm)","7.687"" L x 0.750"" W x 0.062"" H (195.20mm x 19.10mm x 1.57mm)","Glass Epoxy","Miniature Strip","-"
