Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Contact Size","Module Capacity","Size / Dimension"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20506_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE20506.jpg,APC1950-ND,TJSE20506,Amphenol PCD,CONN WIRE SPLICE RES SZ20 2""L,33,0,"75.36000","0","1","TJS","Active","Wire Splice, Resistor","20","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE20602_C.pdf,-,APC1974-ND,TJSE20602,Amphenol PCD,CONN WIRE SPLICE DIODE SZ20 2""L,25,0,"75.36000","0","1","TJS","Active","Wire Splice, Diode","20","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJG120701_C.pdf,-,APC1895-ND,TJG120701,Amphenol PCD,CONN GRND BLOCK SZ16/20,98,0,"78.46000","0","1","TJG","Active","Ground Block","16, 20","10","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE22708_C.pdf,-,APC1933-ND,TJSE22708,Amphenol PCD,CONN WIRE SPLICE DIODE SZ22,76,0,"78.80000","0","1","TJS","Active","Wire Splice, Diode","22","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJSE22702_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJSE20708.jpg,APC1918-ND,TJSE22702,Amphenol PCD,CONN WIRE SPLICE DIODE SZ22 2""L,19,0,"83.44000","0","1","TJS","Active","Wire Splice, Diode","22","4","2.000"" L x 0.275"" W x 0.400"" H (50.80mm x 6.99mm x 10.16mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJG116701_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJG116701.jpg,APC1937-ND,TJG116701,Amphenol PCD,CONN GRND BLOCK SZ14/16,43,0,"86.71000","0","1","TJG","Active","Ground Block","14, 16","8","-"
-,//media.digikey.com/Photos/TE%20Connectivity/M81714%5E63-20S.jpg,1508-1104-ND,M81714/63-20S,TE Connectivity Deutsch Connectors,CONN GRND BLOCK SZ20,72,0,"96.36000","0","1","Military, MIL-T-81714 Series II, TJS","Active","Ground Block","20","12","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTJ716E01D-513.jpg,1508-1282-ND,CTJ716E01D-513,TE Connectivity Deutsch Connectors,MODULE ASSY,15,0,"119.26000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTJ722K01C-7067.jpg,1508-1286-ND,CTJ722K01C-7067,TE Connectivity Deutsch Connectors,MODULE ASSY,13,0,"120.45000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,-,1508-1283-ND,CTJ720E01B-7067,TE Connectivity Deutsch Connectors,MODULE ASSY,24,0,"121.62000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773867-9_deutsch-ctj&DocType=DS&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/CTJ722E01C-7067.jpg,1508-1285-ND,CTJ722E01C-7067,TE Connectivity Deutsch Connectors,MODULE ASSY,25,0,"145.95000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=592836&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/592836-1.jpg,A125978-ND,592836-1,"TE Connectivity Aerospace, Defense and Marine",CONN GRND FLANGE MOD SZ20,10,0,"333.30000","0","1","TJS (Terminal Junction System)","Active","Grounding Flange Module Block","20","10","1.725"" L x 0.515"" W x 0.880"" H (43.82mm x 13.08mm x 22.35mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=592840&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/592840-1.jpg,A115767-ND,592840-1,"TE Connectivity Aerospace, Defense and Marine",CONN GRD FLANGE MOD SZ21 1.725""L,20,0,"356.88000","0","1","TJS (Terminal Junction System)","Active","Grounding Flange Module Block","21 (22HD)","-","1.725"" L x 0.515"" W (43.82mm x 13.08mm)"
http://www.amphenol.co.jp/military/catalog/T81714series1/0-T81714-I.pdf,-,APM81714/11-22D-ND,M81714/11-22D,Amphenol PCD,CONN WIRE SPLICE SZ22 0.250"" DIA,47,47,"26.87600","0","10","Military, MIL-T-81714","Active","Wire Splice","22","2","0.250"" Dia x 1.552"" L (6.35mm x 39.42mm)"
http://www.amphenol.co.jp/military/catalog/T81714series1/0-T81714-I.pdf,-,APM81714/67-02-ND,M81714/67-02,Amphenol PCD,CONN RAIL 1.036"" L X 1.060"" W,75,75,"38.67000","0","1","Military, MIL-T-81714 Series II, TJS","Active","Rail","-","2","1.036"" L x 1.060"" W x 0.915"" H (26.31mm x 26.92mm x 23.24mm)"
http://www.amphenol.co.jp/military/catalog/T81714series2/M81714-Track.pdf,-,APM81714/67-06-ND,M81714/67-06,Amphenol PCD,CONN RAIL 3.108"" L X 1.060"" W,9,9,"53.48000","0","1","Military, MIL-T-81714 Series II, TJS","Active","Rail","-","6","3.108"" L x 1.060"" W x 0.915"" H (78.94mm x 26.92mm x 23.24mm)"
http://www.amphenol.co.jp/military/catalog/T81714series1/0-T81714-I.pdf,-,APM81714/3-DB1-ND,M81714/3-DB1,Amphenol PCD,CONN FEEDBACK MOD SZ14/16 0.85""L,27,27,"63.00000","0","1","Military, MIL-T-81714 Series I, TJS","Active","Feedback Module Block","14, 16","8","0.850"" L x 0.390"" W x 1.032"" H (21.59mm x 9.91mm x 26.21mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-5300-10A.jpg,LMD-5300-10A-ND,LMD-5300-10A,Amphenol Aerospace Operations,CONN STRAIN RELIEF 2PC,15,0,"63.41000","0","1","LMD","Active","Strain Relief","-","-","-"
http://www.amphenol.co.jp/military/catalog/T81714series1/0-T81714-I.pdf,-,APM81714/63-22S-LC-ND,M81714/63-22S-LC,Amphenol PCD,CONN GRND BLOCK SZ22 0.580"" W,5,5,"67.08000","0","1","Military, MIL-T-81714 Series II","Active","Ground Block","22","20","0.580"" W x 1.345"" H (14.73mm x 34.16mm)"
http://www.amphenol.co.jp/military/catalog/T81714series2/M81714-63GroundMod.pdf,-,APM81714/63-22S-ND,M81714/63-22S,Amphenol PCD,CONN GRND BLOCK SZ22,5,5,"78.32000","0","1","Military, MIL-T-81714 Series II, TJS","Active","Ground Block","22","20","-"
http://www.amphenol.co.jp/military/catalog/T81714series1/0-T81714-I.pdf,-,APM81714/5-2-ND,M81714/5-2,Amphenol PCD,CONN RAIL 2.561"" L X 1.12"" W,63,63,"80.07000","0","1","Military, MIL-T-81714","Active","Rail","-","3","2.561"" L x 1.120"" W x 1.070"" H (65.05mm x 30.48mm x 27.18mm)"
-,//media.digikey.com/Photos/TE%20Connectivity/M81714%5E60-20-02.jpg,1508-1103-ND,M81714/60-20-02,TE Connectivity Deutsch Connectors,CONN MOD SZ20 0.672"" L X 0.510""W,0,0,"24.92000","0","1","Military, MIL-T-81714 Series II, TJS","Active","Module","20","12","0.672"" L x 0.510"" W x 0.920"" H (17.07mm x 12.95mm x 23.37mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-3001-S.JPG,LMD-3001-S-ND,LMD-3001-S,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ20 0.500""L,2,0,"25.39000","0","1","LMD","Active","Feedback Module Block","20","9","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4016-96LD.JPG,LMD-4016-96LD-ND,LMD-4016-96LD,Amphenol Aerospace Operations,CONN CONTACT SZ16 0.821"" L,0,0,"11.14000","0","1","LMD","Active","Contact","16","-","0.821"" L (20.85mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4008-36L.JPG,LMD-4008-36L-ND,LMD-4008-36L,Amphenol Aerospace Operations,CONN CONTACT SZ8 0.959"" L,5,0,"427.35000","0","1","LMD","Active","Contact","8","-","0.959"" L (24.36mm)"
-,//media.digikey.com/Photos/TE%20Connectivity/M39029%5E22-193.jpg,1506-1029-ND,M39029/22-193,TE Connectivity Deutsch Connectors,CONN CONTACT SZ16 0.358"" L,0,0,"1.15000","0","1","Military, MIL-C-39029","Active","Contact","16","-","0.358"" L (9.09mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4122-96LD.JPG,LMD-4122-96LD-ND,LMD-4122-96LD,Amphenol Aerospace Operations,CONN CONTACT SZ22 0.863"" L,8,0,"4.95000","0","1","LMD","Active","Contact","22","-","0.863"" L (21.92mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4116-96LD.JPG,LMD-4116-96LD-ND,LMD-4116-96LD,Amphenol Aerospace Operations,CONN CONTACT SZ16 0.821"" L,11,0,"13.72000","0","1","LMD","Active","Contact","16","-","0.821"" L (20.85mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-3003-P.JPG,LMD-3003-P-ND,LMD-3003-P,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ22 0.500""L,0,0,"28.10000","0","1","LMD","Active","Feedback Module Block","22","16","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-3003-S.JPG,LMD-3003-S-ND,LMD-3003-S,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ22 0.500""L,0,0,"60.72000","0","1","LMD","Active","Feedback Module Block","22","16","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4005-S.JPG,LMD-4005-S-ND,LMD-4005-S,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ16 0.500""L,0,0,"99.43000","0","1","LMD","Active","Feedback Module Block","16","4","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
http://www.amphenol-aerospace.com/pdf/LMS_Section_12-R3.pdf,//media.digikey.com/Photos/Amphenol%20Photos/LMD-4005-P.JPG,LMD-4005-P-ND,LMD-4005-P,Amphenol Aerospace Operations,CONN FEEDBACK MOD SZ16 0.500""L,0,0,"125.10000","0","1","LMD","Active","Feedback Module Block","16","4","0.500"" L x 0.449"" W (12.70mm x 11.40mm)"
-,-,APC1980-ND,CNS081900,Amphenol PCD,SOCKET SOCKET CONTACT SZ22,0,0,"8.90000","0","1","CNS","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJT502404_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SJT502404.jpg,APC1938-ND,SJT502404,Amphenol PCD,CONN RAIL 1.036"" L X 0.885"" W,19,0,"15.32000","0","1","SJT","Active","Rail","-","2","1.036"" L x 0.885"" W x 0.915"" H (26.31mm x 22.48mm x 23.24mm)"
http://www.amphenol.co.jp/military/catalog/T81714series2/0-T81714-II.pdf,-,APC1927-ND,SJT503404,Amphenol PCD,CONN RAIL 1.554"" L X 0.885"" W,1,0,"16.52000","0","1","SJT","Active","Rail","-","3","1.554"" L x 0.885"" W x 0.915"" H (39.47mm x 22.48mm x 23.24mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTL-xx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTL-16-513.jpg,1508-1287-ND,CTL-16-513,TE Connectivity Deutsch Connectors,JUNCTION ASSY,0,0,"20.32000","0","1","*","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DCR-1x-xx&DocType=Customer+Drawing&DocLang=English,-,1508-1350-ND,DCR-1A-03,TE Connectivity Deutsch Connectors,COMPOSIT RAIL,0,0,"20.68000","0","1","*","Active","-","-","-","-"
-,-,1508-1102-ND,M81714/60-20-01,TE Connectivity Deutsch Connectors,CONN MOD SZ20 0.672"" L X 0.510""W,0,0,"24.24000","0","1","Military, MIL-T-81714 Series II, TJS","Active","Module","20","12","0.672"" L x 0.510"" W x 0.920"" H (17.07mm x 12.95mm x 23.37mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/TJM120602_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/TJM120702.jpg,APC1973-ND,TJM120702,Amphenol PCD,CONN FEEDBACK MOD SZ20 0.850"" L,0,0,"27.28000","0","1","TJM","Active","Feedback Module Block","20","10","0.850"" L x 0.390"" W x 0.847"" H (21.59mm x 9.91mm x 21.51mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTL-xx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTL-12-513.jpg,1508-1330-ND,CTL-12-513,TE Connectivity Deutsch Connectors,CONN WIRE SPLICE SZ12 0.360"" DIA,0,0,"28.71000","0","1","CTL","Active","Wire Splice","12","-","0.360"" Dia x 1.680"" L (9.14mm x 42.67mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CTJ1xxExxx&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CTJ122E04F-513.jpg,1508-1279-ND,CTJ122E04F-513,TE Connectivity Deutsch Connectors,MODULE ASSY,4,0,"45.03000","0","1","*","Active","-","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJM022100_C.pdf,//media.digikey.com/Photos/Amphenol%20Photos/SJM022100.JPG,APC1997-ND,SJM022100,Amphenol PCD,CONN SCKT BLOCK SZ22 0.672"" L,0,0,"52.51000","0","1","SJM","Active","Socket Block","22","20","0.672"" L x 0.510"" W x 0.920"" H (17.07mm x 12.95mm x 23.37mm)"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,SYHMM20-1F50-ND,YHMM20-1F50,SOURIAU-SUNBANK,CONN CONTACT 0.656"" L,0,0,"1.45600","0","500","-","Active","Contact","-","-","0.656"" L (16.56mm)"
-,-,AP110410002-ND,110410002,Amphenol PCD,CONN CONTACT SZ22,0,0,"1.46000","0","1","-","Active","Contact","22","-","-"
-,-,CNP022507-ND,CNP022507,Amphenol PCD,CONN PIN CONTACT SZ22D,0,0,"1.51800","0","25","CNP","Active","Contact","22D","-","-"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,SYHMM22-1DB8-ND,YHMM22-1DB8,SOURIAU-SUNBANK,CONN CONTACT 0.656"" L,0,0,"1.55550","0","2500","-","Active","Contact","-","-","0.656"" L (16.56mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=592104&DocType=Customer+Drawing&DocLang=English,-,592104-4-ND,592104-4,"TE Connectivity Aerospace, Defense and Marine",CONN SEAL PLUG SZ21 0.469"" L,0,0,"1.75450","0","1234","TJS (Terminal Junction System)","Active","Sealing Plug","21 (22HD)","-","0.469"" L (11.91mm)"
-,-,CNP006000-ND,CNP006000,Amphenol PCD,PIN CONTACT SZ20,0,0,"1.88600","0","25","CNP","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=592104&DocType=Customer+Drawing&DocLang=English,-,592104-1-ND,592104-1,"TE Connectivity Aerospace, Defense and Marine",CONN SEAL PLUG SZ20/22 0.564"" L,0,0,"1.91400","0","1131","TJS (Terminal Junction System)","Active","Sealing Plug","20, 22","-","0.564"" L (14.33mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=592404&DocType=Customer+Drawing&DocLang=English,-,3-592404-1-ND,3-592404-1,"TE Connectivity Aerospace, Defense and Marine",CONN CONTACT SZ22 0.418"" L,0,0,"1.95750","0","1000","TJS (Terminal Junction System)","Active","Contact","22","-","0.418"" L (10.62mm)"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=592104&DocType=Customer+Drawing&DocLang=English,-,592104-2-ND,592104-2,"TE Connectivity Aerospace, Defense and Marine",CONN SEAL PLUG SZ16 0.564"" L,0,0,"1.97200","0","1000","TJS (Terminal Junction System)","Active","Sealing Plug","16","-","0.564"" L (14.33mm)"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,SYHMM22-2DB8-ND,YHMM22-2DB8,SOURIAU-SUNBANK,CONN CONTACT 0.656"" L,0,0,"2.05500","0","500","-","Active","Contact","-","-","0.656"" L (16.56mm)"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,SYHMM20-2DB8-ND,YHMM20-2DB8,SOURIAU-SUNBANK,CONN CONTACT 0.656"" L,0,0,"2.25000","0","500","-","Active","Contact","-","-","0.656"" L (16.56mm)"
-,-,AP110420002-ND,110420002,Amphenol PCD,CONN CONTACT SZ20,0,0,"2.32000","0","1","-","Active","Contact","20","-","-"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,YHMM16-3F50-ND,YHMM16-3F50,SOURIAU-SUNBANK,CONN CONTACT 0.656"" L,0,0,"2.49000","0","500","-","Active","Contact","-","-","0.656"" L (16.56mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/AmphenolPcdCatalog2015_0b2.pdf,-,CNS070900-ND,CNS070900,Amphenol PCD,CONN SOCKET CONTACT SZ20,0,0,"2.53000","0","25","-","Active","Contact","20","-","-"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,YHMM16-3F50A-ND,YHMM16-3F50A,SOURIAU-SUNBANK,CONN CONTACT TERM MODULE CONTACT,0,0,"2.70000","0","500","-","Active","Contact","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,YHMM16-5DB8-ND,YHMM16-5DB8,SOURIAU-SUNBANK,CONN CONTACT 0.656"" L,0,0,"2.77500","0","500","-","Active","Contact","-","-","0.656"" L (16.56mm)"
-,-,CNP037000-ND,CNP037000,Amphenol PCD,CONN PIN CONTACT SZ16,0,0,"3.19000","0","25","CNP","Active","Contact","16","-","-"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,YHMM18-2F50-ND,YHMM18-2F50,SOURIAU-SUNBANK,CONN CONTACT TERM BLK 18-20AWG,0,0,"3.25000","0","1","-","Active","Contact","-","-","-"
-,-,CNS046900-ND,CNS046900,Amphenol PCD,SOCKET CONTACT SZ16/20,0,0,"3.34400","0","25","CNS","Active","-","-","-","-"
-,-,CNP068000-ND,CNP068000,Amphenol PCD,CONN PIN CONTACT SZ22,0,0,"3.54200","0","25","CNP","Active","Contact","22","-","-"
http://www.souriau.co.jp/fileadmin/Souriau/product_pdf/P196-198.pdf,-,RBM18M-1DJ5-ND,RBM18M-1DJ5,SOURIAU-SUNBANK,CONN CONTACT 0.418"" L,0,0,"3.62600","0","1000","RB","Active","Contact","-","-","0.418"" L (10.62mm)"
-,-,CNS047900-ND,CNS047900,Amphenol PCD,SOCKET CONTACT SZ16/16,0,0,"3.69600","0","25","CNS","Active","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,SYHMM16-4F50-ND,YHMM16-4F50,SOURIAU-SUNBANK,CONN CONTACT 0.656"" L,0,0,"3.94800","0","500","-","Active","Contact","-","-","0.656"" L (16.56mm)"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,YHMM16-1F50-ND,YHMM16-1F50,SOURIAU-SUNBANK,CONN CONTACT 0.656"" L,0,0,"4.14400","0","500","-","Active","Contact","-","-","0.656"" L (16.56mm)"
-,-,AP110430002-ND,110430002,Amphenol PCD,CONN CONTACT SZ16 FOR SIM MOD,0,0,"4.24000","0","1","-","Active","Contact","16","-","-"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,YHMM20-3D28-ND,YHMM20-3D28,SOURIAU-SUNBANK,CONN CONTACT 0.656"" L,0,0,"4.53600","0","500","-","Active","Contact","-","-","0.656"" L (16.56mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/AmphenolPcdCatalog2015_0b2.pdf,-,CNS072900-ND,CNS072900,Amphenol PCD,CONN SOCKET CONTACT SZ16,0,0,"4.99400","0","25","-","Active","Contact","16","-","-"
-,-,AP110430104-ND,110430104,Amphenol PCD,CONN CONTACT SPLCD P/100,0,0,"5.00000","0","1","-","Active","Contact","-","-","-"
-,-,592105-1-ND,592105-1,"TE Connectivity Aerospace, Defense and Marine",6500-001-0020,0,0,"6.35250","0","300","-","Active","-","-","-","-"
-,-,RBGT20-6P15-ND,RBGT20-6P15,SOURIAU-SUNBANK,TERM MOD GROUND TRACK 20"",0,0,"6.65820","0","1000","RB","Active","-","-","-","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=592404&DocType=Customer+Drawing&DocLang=English,-,1-592404-1-ND,1-592404-1,"TE Connectivity Aerospace, Defense and Marine",CONN CONTACT SZ16 0.501"" L,0,0,"6.71300","0","1000","TJS (Terminal Junction System)","Active","Contact","16","-","0.501"" L (12.73mm)"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/RBMxxy-1DJ5.pdf,-,S280W555-918-ND,S280W555-918,SOURIAU-SUNBANK,CONTACT PIN SIZE 18-20AWG CRIMP,0,0,"8.58000","0","1","-","Active","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Souriau%20PDFs/YHMMxx-zzzz_Dwg.pdf,-,YHMM22-5D28-ND,YHMM22-5D28,SOURIAU-SUNBANK,CONN CONTACT TERM BLK 22-24AWG,0,0,"10.37000","0","1","-","Active","Contact","-","-","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJTC02000_C.pdf,-,SJTC05000-ND,SJTC05000,Amphenol PCD,CONN RAIL 2.590"" L X 0.892"" W,0,0,"10.55600","0","25","SJT","Active","Rail","-","5","2.590"" L x 0.892"" W (65.79mm x 22.66mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJTC02000_C.pdf,-,SJTC13000-ND,SJTC13000,Amphenol PCD,CONN RAIL 6.734"" L X 0.892"" W,0,0,"10.56120","0","25","SJT","Active","Rail","-","13","6.734"" L x 0.892"" W (171.04mm x 22.66mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJTC02000_C.pdf,-,SJTC06000-ND,SJTC06000,Amphenol PCD,CONN RAIL 3.108"" L X 0.892"" W,0,0,"10.80800","0","25","SJT","Active","Rail","-","6","3.108"" L x 0.892"" W (78.94mm x 22.66mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJTC02000_C.pdf,-,SJTC02000-ND,SJTC02000,Amphenol PCD,CONN RAIL 1.036"" L X 0.892"" W,0,0,"10.84200","0","25","SJT","Active","Rail","-","2","1.036"" L x 0.892"" W (26.31mm x 22.66mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJS320700_C.pdf,-,SJS320600-ND,SJS320600,Amphenol PCD,CONN WIRE SPLICE SZ20 0.290"" DIA,0,0,"10.89200","0","25","SJS","Active","Wire Splice","20","-","0.290"" Dia x 1.434"" L (7.37mm x 36.42mm)"
-,-,TBH120454-ND,TBH120454,Amphenol PCD,CONN MODULE SZ20 2-8POS,0,0,"10.93560","0","25","-","Active","Module","20","24","-"
-,-,TBH120457-ND,TBH120457,Amphenol PCD,CONN MODULE SZ20 2-8POS,0,0,"10.93560","0","25","-","Active","Module","20","24","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJTC02000_C.pdf,-,SJTC09000-ND,SJTC09000,Amphenol PCD,CONN RAIL 4.662"" L X 0.892"" W,0,0,"10.96200","0","25","SJT","Active","Rail","-","9","4.662"" L x 0.892"" W (118.41mm x 22.66mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJS316700_C.pdf,-,SJS316600-ND,SJS316600,Amphenol PCD,CONN WIRE SPLICE SZ16 0.324"" DIA,0,0,"11.04600","0","25","SJS","Active","Wire Splice","16","-","0.324"" Dia x 1.452"" L (8.23mm x 36.88mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJS320701_C.pdf,-,SJS320601-ND,SJS320601,Amphenol PCD,CONN WIRE SPLICE SZ20 1.428"" L,0,0,"11.12280","0","25","SJS","Active","Wire Splice","20","-","1.428"" L (36.88mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJTC02000_C.pdf,-,SJTC07000-ND,SJTC07000,Amphenol PCD,CONN RAIL 3.626"" L X 0.892"" W,0,0,"11.29440","0","25","SJT","Active","Rail","-","7","3.626"" L x 0.892"" W (92.10mm x 22.66mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJTC02000_C.pdf,-,SJTC04000-ND,SJTC04000,Amphenol PCD,CONN RAIL 2.072"" L X 0.892"" W,0,0,"11.40360","0","25","SJT","Active","Rail","-","4","2.072"" L x 0.892"" W (52.63mm x 22.66mm)"
-,-,TBH120456-ND,TBH120456,Amphenol PCD,CONN MODULE SZ20 4-4POS,0,0,"11.45040","0","25","-","Active","Module","20","24","-"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJM016100_C.pdf,-,SJM016101-ND,SJM016101,Amphenol PCD,CONN SCKT BLOCK SZ16 0.672"" L,0,0,"11.46600","0","25","SJM","Active","Socket Block","16","6","0.672"" L x 0.510"" W x 0.920"" H (17.07mm x 12.95mm x 23.37mm)"
http://www.amphenolpcd.com/sites/default/files/product-docs/modules/SJTC02000_C.pdf,-,SJTC03000-ND,SJTC03000,Amphenol PCD,CONN RAIL 1.554"" L X 0.892"" W,0,0,"11.50800","0","25","SJT","Active","Rail","-","3","1.554"" L x 0.892"" W (39.47mm x 22.66mm)"
-,-,SJS420700-ND,SJS420700,Amphenol PCD,"SJS DOUBLE SPLICE, SIZE 20",0,0,"11.52840","0","25","SJS","Active","-","-","-","-"
