Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Size","Cable Diameter","Legend","Color","Material"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-0-C10796-R2--ENG.pdf,-,298-15312-ND,PCM-53,Panduit Corp,CARD MARKER WIRE SOLID,100,0,"2.72000","0","1","-","PAN-CODE™","Active","-","-","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-IDPCM-0-9--ENG.pdf,-,298-20040-ND,PCM-A-Z,Panduit Corp,CARD MARKER WIRE SOLID,100,0,"2.72000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-0-C10796-R2--ENG.pdf,-,298-20041-ND,PCM-I,Panduit Corp,CARD MARKER WIRE SOLID,100,0,"2.72000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-COM--ENG.pdf,-,298-20042-ND,PCM-MIN,Panduit Corp,CARD MARKER WIRE SOLID,100,0,"2.72000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-0-C10796-R2--ENG.pdf,-,298-20044-ND,PCM-R,Panduit Corp,CARD MARKER WIRE SOLID,100,0,"2.72000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-0-C10796-R2--ENG.pdf,-,298-20039-ND,PCM-45,Panduit Corp,CARD MARKER WIRE SOLID,98,0,"2.72000","0","1","-","PAN-CODE™","Active","-","-","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-IDPCM-1-33--ENG.pdf,-,298-15272-ND,PCM-125-149,Panduit Corp,CARD MARKER WIRE SOLID,97,0,"2.72000","0","1","-","PAN-CODE™","Active","-","-","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-IDPCM-1-33--ENG.pdf,-,298-15279-ND,PCM-175-199,Panduit Corp,CARD MARKER WIRE SOLID,97,0,"2.72000","0","1","-","PAN-CODE™","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-0-C10796-R2--ENG.pdf,-,298-20037-ND,PCM-39,Panduit Corp,CARD MARKER WIRE SOLID,96,0,"2.72000","0","1","-","PAN-CODE™","Active","-","-","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-IDPCM-BLK--ENG.pdf,-,298-20045-ND,PCM-RED,Panduit Corp,CARD MARKER WIRE SOLID,90,0,"2.72000","0","1","-","*","Active","-","-","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-IDPCM-BLK--ENG.pdf,-,298-20046-ND,PCM-WHT,Panduit Corp,CARD MARKER WIRE SOLID,90,0,"2.72000","0","1","-","*","Active","-","-","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-IDPCM-BLK--ENG.pdf,-,298-20047-ND,PCM-YEL,Panduit Corp,CARD MARKER WIRE SOLID,90,0,"2.72000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-COM--ENG.pdf,-,298-20043-ND,PCM-PLS,Panduit Corp,CARD MARKER WIRE SOLID,75,0,"2.72000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPCM-0-C10796-R2--ENG.pdf,-,298-15282-ND,PCM-19,Panduit Corp,CARD MARKER WIRE SOLID,50,0,"2.72000","0","1","-","PAN-CODE™","Active","-","-","-","-","-","-"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-20056-ND,PCV-120/208AY,Panduit Corp,LABEL ELECTRL WARN 9""X2.3"" 5PC,100,0,"2.92000","0","1","1 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","9.00"" W x 2.25"" L (228.6mm x 57.2mm)","3.000"" (76.20mm) and Over","120/208 Volts","Orange, Black","Vinyl"
-,//media.digikey.com/photos/Panduit%20Corp%20Photos/PCV-120%5E208CY.JPG,298-18534-ND,PCV-120/208CY,Panduit Corp,LABEL ELECTRL WARN 2.25""X0.5"",100,0,"2.92000","0","1","18 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","1.248"" (31.70mm)","120/208 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18538-ND,PCV-12470AY,Panduit Corp,LABEL ELECTRL WARN 9""X2.3"" 5PC,100,0,"2.92000","0","1","1 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","9.00"" W x 2.25"" L (228.6mm x 57.2mm)","3.000"" (76.20mm) and Over","12470 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18540-ND,PCV-1PHBY,Panduit Corp,LABEL ELECTRL WARN 4.5""X1.1"" 5PC,100,0,"2.92000","0","1","4 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","4.50"" W x 1.13"" L (114.3mm x 28.7mm)","1.258"" ~ 3.000"" (31.70mm ~ 76.20mm)","Single Phase","Orange, Black","Vinyl"
-,-,298-18541-ND,PCV-1PHCY,Panduit Corp,LABEL ELECTRL WARN 2.25""X0.5"",100,0,"2.92000","0","1","18 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","1.248"" (31.70mm)","Single Phase","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18542-ND,PCV-208AY,Panduit Corp,LABEL ELECTRL WARN 9""X2.3"" 5PC,100,0,"2.92000","0","1","1 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","9.00"" W x 2.25"" L (228.6mm x 57.2mm)","3.000"" (76.20mm) and Over","208 Volts","Orange, Black","Vinyl"
https://www.panduit.com/content/dam/panduit/en/products/assets/p/pc/pcv/pcv2/pcv208by/media/C-SFPCV-220BY--ENG.pdf,-,298-18544-ND,PCV-208CY,Panduit Corp,LABEL ELECTRL WARN 2.25""X0.5"",100,0,"2.92000","0","1","18 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","1.248"" (31.70mm)","208 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18545-ND,PCV-220BY,Panduit Corp,LABEL ELECTRL WARN 4.5""X1.1"" 5PC,100,0,"2.92000","0","1","4 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","4.50"" W x 1.13"" L (114.3mm x 28.7mm)","1.258"" ~ 3.000"" (31.70mm ~ 76.20mm)","220 Volts","Orange, Black","Vinyl"
-,-,298-18548-ND,PCV-230CY,Panduit Corp,LABEL ELECTRL WARN 2.25""X0.5"",100,0,"2.92000","0","1","18 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","1.248"" (31.70mm)","230 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18549-ND,PCV-240AY,Panduit Corp,LABEL ELECTRL WARN 9""X2.3"" 5PC,100,0,"2.92000","0","1","1 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","9.00"" W x 2.25"" L (228.6mm x 57.2mm)","3.000"" (76.20mm) and Over","240 Volts","Orange, Black","Vinyl"
-,-,298-18551-ND,PCV-240CY,Panduit Corp,LABEL ELECTRL WARN 2.25""X0.5"",100,0,"2.92000","0","1","18 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","1.248"" (31.70mm)","240 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18552-ND,PCV-24VDCBY,Panduit Corp,LABEL ELECTRL WARN 4.5""X1.1"" 5PC,100,0,"2.92000","0","1","4 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","4.50"" W x 1.13"" L (114.3mm x 28.7mm)","1.258"" ~ 3.000"" (31.70mm ~ 76.20mm)","24 Volts DC","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-20057-ND,PCV-277/480AY,Panduit Corp,LABEL ELECTRL WARN 9""X2.3"" 5PC,100,0,"2.92000","0","1","1 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","9.00"" W x 2.25"" L (228.6mm x 57.2mm)","3.000"" (76.20mm) and Over","277/480 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18555-ND,PCV-277AY,Panduit Corp,LABEL ELECTRL WARN 9""X2.3"" 5PC,100,0,"2.92000","0","1","1 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","9.00"" W x 2.25"" L (228.6mm x 57.2mm)","3.000"" (76.20mm) and Over","277 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18556-ND,PCV-277BY,Panduit Corp,LABEL ELECTRL WARN 4.5""X1.1"" 5PC,100,0,"2.92000","0","1","4 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","4.50"" W x 1.13"" L (114.3mm x 28.7mm)","1.258"" ~ 3.000"" (31.70mm ~ 76.20mm)","277 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18558-ND,PCV-380BY,Panduit Corp,LABEL ELECTRL WARN 4.5""X1.1"" 5PC,100,0,"2.92000","0","1","4 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","4.50"" W x 1.13"" L (114.3mm x 28.7mm)","1.258"" ~ 3.000"" (31.70mm ~ 76.20mm)","380 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18559-ND,PCV-3PHAY,Panduit Corp,LABEL ELECTRL WARN 9""X2.3"" 5PC,100,0,"2.92000","0","1","1 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","9.00"" W x 2.25"" L (228.6mm x 57.2mm)","3.000"" (76.20mm) and Over","Three Phase","Orange, Black","Vinyl"
-,-,298-18561-ND,PCV-3PHCY,Panduit Corp,LABEL ELECTRL WARN 2.25""X0.5"",100,0,"2.92000","0","1","18 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","1.248"" (31.70mm)","Three Phase","Orange, Black","Vinyl"
-,-,298-18564-ND,PCV-460CY,Panduit Corp,LABEL ELECTRL WARN 2.25""X0.5"",100,0,"2.92000","0","1","18 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","1.248"" (31.70mm)","460 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18567-ND,PCV-600AY,Panduit Corp,LABEL ELECTRL WARN 9""X2.3"" 5PC,100,0,"2.92000","0","1","1 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","9.00"" W x 2.25"" L (228.6mm x 57.2mm)","3.000"" (76.20mm) and Over","600 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18568-ND,PCV-600BY,Panduit Corp,LABEL ELECTRL WARN 4.5""X1.1"" 5PC,100,0,"2.92000","0","1","4 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","4.50"" W x 1.13"" L (114.3mm x 28.7mm)","1.258"" ~ 3.000"" (31.70mm ~ 76.20mm)","600 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18569-ND,PCV-FOBY,Panduit Corp,LABEL ELECTRL WARN 4.5""X1.1"",100,0,"2.92000","0","1","4 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","4.50"" W x 1.13"" L (114.3mm x 28.7mm)","1.258"" ~ 3.000"" (31.70mm ~ 76.20mm)","Fiber Optic","Orange, Black","Vinyl"
-,-,298-18537-ND,PCV-120CY,Panduit Corp,LABEL ELECTRL WARN 2.25""X0.5"",99,0,"2.92000","0","1","18 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","1.248"" (31.70mm)","120 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18535-ND,PCV-120AY,Panduit Corp,LABEL ELECTRL WARN 9""X2.3"" 5PC,95,0,"2.92000","0","1","1 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","9.00"" W x 2.25"" L (228.6mm x 57.2mm)","3.000"" (76.20mm) and Over","120 Volts","Orange, Black","Vinyl"
http://www1.panduit.com/heiler/PartDrawings/C-SFPCV-220BY--ENG.pdf,-,298-18546-ND,PCV-220CY,Panduit Corp,LABEL ELECTRL WARN 2.25""X0.5"",48,0,"2.92000","0","1","18 per Card; 5 Cards per Pkg","PAN-CODE™","Active","Wire Marker, Adhesive","2.25"" W x 0.50"" L (57.1mm x 12.7mm)","1.248"" (31.70mm)","220 Volts","Orange, Black","Vinyl"
http://www.panduit.com/heiler/CatalogCutSheets/PCL037-0%20Product%20Page.pdf,-,298-18532-ND,PCL200-1,Panduit Corp,CARD MARKER 1,100,0,"3.09000","0","1","-","*","Active","-","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C-IDPMDR-0-9-C10670-r3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PMDR-7.jpg,298-1291-ND,PMDR-7,Panduit Corp,TAPE WIRE MRKR LEGEND-7 (8'ROLL),99,0,"3.83000","0","1","Roll","PAN-CODE™","Active","Wire Marker, Tape","-","Cut to Desired Diameter","7","White","Polyester"
http://www.panduit.com/heiler/PartDrawings/C-IDPMDR-0-9-C10670-r3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PMDR-8.jpg,298-1292-ND,PMDR-8,Panduit Corp,TAPE WIRE MRKR LEGEND-8 (8'ROLL),99,0,"3.83000","0","1","Roll","PAN-CODE™","Active","Wire Marker, Tape","-","Cut to Desired Diameter","8","White","Polyester"
http://www.panduit.com/heiler/PartDrawings/C-IDPMDR-0-9-C10670-r3--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PMDR-9.jpg,298-1293-ND,PMDR-9,Panduit Corp,TAPE WIRE MRKR LEGEND-9 (8'ROLL),89,0,"3.83000","0","1","Roll","PAN-CODE™","Active","Wire Marker, Tape","-","Cut to Desired Diameter","9","White","Polyester"
http://www.panduit.com/heiler/PartDrawings/C-IDPMDR-0-9-C10670-r3--ENG.pdf,-,298-20174-ND,PMDR-B,Panduit Corp,PRE-PRINTED MARKER TAPE REFILLS,60,0,"3.83000","0","1","Roll","PAN-CODE™","Active","Wire Marker, Tape","-","Cut to Desired Diameter","B","White","Polyester"
http://www.panduit.com/heiler/PartDrawings/C-IDPMDR-0-9-C10670-r3--ENG.pdf,-,298-20175-ND,PMDR-C,Panduit Corp,PRE-PRINTED MARKER TAPE REFILLS,50,0,"3.83000","0","1","-","*","Active","-","-","-","-","-","-"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_SDR-L2.jpg,3M162114-ND,SDR-W,3M,SCOTCH CODE REFILL W,89,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","W","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_SDR-L2.jpg,3M162113-ND,SDR-V,3M,SCOTCH CODE REFILL V,80,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","V","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/SDR-O.jpg,3M162110-ND,SDR-O,3M,SCOTCH CODE REFILL O,60,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","O","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/SDR-T.jpg,3M162112-ND,SDR-T,3M,SCOTCH CODE REFILL T,59,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","T","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,-,3M162106-ND,SDR-H,3M,SCOTCH CODE REFILL H,57,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","H","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/SDR-P.jpg,3M162111-ND,SDR-P,3M,SCOTCH CODE REFILL P,54,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","P","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,-,3M162109-ND,SDR-N,3M,SCOTCH CODE REFILL N,54,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","N","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/SDR-G.jpg,3M162105-ND,SDR-G,3M,SCOTCH CODE REFILL G,53,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","G","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/SDR-30-39.JPG,3M162102-ND,SDR-30-39,3M,SCOTCH CODE REFILL # 30-39,50,0,"4.93000","0","1","10 Rolls","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","30-39","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,-,3M157603-ND,SDR-U,3M,SCOTCH CODE REFILL U,50,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","U","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,-,3M157531-ND,SDR-L,3M,SCOTCH CODE REFILL L,49,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","L","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,-,3M157530-ND,SDR-D,3M,SCOTCH CODE REFILL D,43,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","D","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,-,3M157528-ND,SDR-B,3M,SCOTCH CODE REFILL B,41,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","B","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,-,3M162103-ND,SDR-E,3M,SCOTCH CODE REFILL  1=1ROLL,35,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","E","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,-,3M157529-ND,SDR-C,3M,SCOTCH CODE REFILL C,33,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","C","White","Polyester"
http://multimedia.3m.com/mws/media/41246O/3m-scotchcode-std-tape-dispenser-sdr-wire-marking-tape.PDF,//media.digikey.com/Photos/3M%20Photos/SDR-J.jpg,3M157601-ND,SDR-J,3M,SCOTCH CODE REFILL J,28,0,"4.93000","0","1","576 per Roll","ScotchCode™ SDR","Active","Wire Marker, Tape","0.22"" W x 96.00"" L (5.5mm x 2.4m)","Cut to Desired Diameter","J","White","Polyester"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=0830780,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0830780.jpg,277-16403-ND,0830780,Phoenix Contact,UCT-WMCO 2 9 (12X4),45,0,"6.90000","0","1","-","*","Active","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Phoenix%20Photos/MFG_0828771.jpg,277-16965-ND,0828771,Phoenix Contact,CABLE MARKER CARD WHITE UNLABEL,0,10,"8.58000","0","1","7 per Row; 35 per Card","US-WMTB","Active","-","-","-","-","White","PVC"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/96490_WireMarkerBooks_SellSheet_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56250.jpg,1742-1396-ND,56250,"Klein Tools, Inc.",WIRE MARKER BOOK 1-48 BASIC,33,0,"15.00000","0","1","Bulk","-","Active","Wire Marker, Book (Perforated)","5.50"" W x 3.33"" L (139.7mm x 84.5mm)","-","1-48","White","Vinyl Cloth"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/96490_WireMarkerBooks_SellSheet_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56251.jpg,1742-1398-ND,56251,"Klein Tools, Inc.",WIRE MARKER BOOK 1-48 120/240V,28,0,"15.00000","0","1","Bulk","-","Active","Wire Marker, Book (Perforated)","5.50"" W x 3.33"" L (139.7mm x 84.5mm)","-","1-48","White","Vinyl Cloth"
https://data.kleintools.com/sites/all/product_assets/documents/brochures/klein/96490_WireMarkerBooks_SellSheet_WebReady.pdf,//media.digikey.com/Photos/Klein-Tools/MFG_56252.jpg,1742-1402-ND,56252,"Klein Tools, Inc.",WIRE MARKER BOOK 1-48 277/480,27,0,"15.00000","0","1","Bulk","-","Active","Wire Marker, Book (Perforated)","5.50"" W x 3.33"" L (139.7mm x 84.5mm)","-","1-48","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/41242O/3m-scotchcode-preprinted-books-spb.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_pre-printed%20wire%20maker%20books.jpg,3M157545-ND,SPB-03,3M,WIRE MARKER BOOK 10 EA / 1-45,40,0,"25.82000","0","1","450 per Book","ScotchCode™ SPB","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.8mm)","0.470"" (11.94mm)","1-45","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/41242O/3m-scotchcode-preprinted-books-spb.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_pre-printed%20wire%20maker%20books.jpg,3M157546-ND,SPB-04,3M,"WIRE MARKER BOOK 150 EA / 1,2,3",28,0,"25.82000","0","1","450 per Book","ScotchCode™ SPB","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.8mm)","0.470"" (11.94mm)","1,2,3","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/41242O/3m-scotchcode-preprinted-books-spb.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_pre-printed%20wire%20maker%20books.jpg,3M157544-ND,SPB-02,3M,"WIRE MARKER A-Z, 0-15, SYMBOLS",19,0,"25.82000","0","1","450 per Book","ScotchCode™ SPB","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.8mm)","0.470"" (11.94mm)","A-Z, 0-15, +, -, /","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/41242O/3m-scotchcode-preprinted-books-spb.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_pre-printed%20wire%20maker%20books.jpg,3M157548-ND,SPB-12,3M,"WIRE MARKER BOOK A-Z, SYM, BLANK",14,0,"25.82000","0","1","425 per Book","ScotchCode™ SPB","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.8mm)","0.470"" (11.94mm)","A-Z; +; -; Blank","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/41242O/3m-scotchcode-preprinted-books-spb.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_pre-printed%20wire%20maker%20books.jpg,3M162291-ND,SPB-09,3M,"WIRE MARK 1-3, A-C, L'S AND T'S",10,0,"25.82000","0","1","450 per Book","ScotchCode™ SPB","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.8mm)","0.470"" (11.94mm)","1,2,3,A,B,C; L1,L2,L3,T1,T2,T3","White","Vinyl Cloth"
http://multimedia.3m.com/mws/media/41242O/3m-scotchcode-preprinted-books-spb.PDF,//media.digikey.com/Photos/3M%20Photos/MFG_pre-printed%20wire%20maker%20books.jpg,3M162289-ND,SPB-05,3M,"WIRE MARKER BOOK 150 EA / A,B,C",7,0,"25.82000","0","1","450 per Book","ScotchCode™ SPB","Active","Wire Marker, Book (Perforated)","0.22"" W x 1.37"" L (5.6mm x 34.8mm)","0.470"" (11.94mm)","A,B,C","White","Vinyl Cloth"
