Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Bushing, Grommet Type","For Use With/Related Products","Panel Thickness","Panel Cutout Dimensions","Diameter - Inside","Features","Material","Color","Material Flammability Rating"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP08710.jpg,RPC7235-ND,22MP07509,Essentra Components,"SNAP IN BUSHING, BLACK, HS NYLON",15700,0,"0.42000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 0.750"" (19.05mm)","0.562"" (14.27mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP08710.jpg,RPC7238-ND,22MP07508,Essentra Components,"SNAP IN BUSHING, BLACK, HS NYLON",9978,0,"0.42000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 0.750"" (19.05mm)","0.500"" (12.70mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP08710.jpg,RPC7236-ND,22MP06879,Essentra Components,"SNAP IN BUSHING, BLACK, HS NYLON",5000,0,"0.42000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 0.687"" (17.45mm)","0.562"" (14.27mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP08710.jpg,RPC7239-ND,22MP06878,Essentra Components,"SNAP IN BUSHING, BLACK, HS NYLON",5000,0,"0.42000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 0.687"" (17.45mm)","0.500"" (12.70mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/PGSB-2.JPG,RPC4645-ND,PGSB-23,Essentra Components,BUSHING 0.562"" NYLON BLACK,2884,0,"0.42000","0","1","PGSB","Active","Bushing","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 0.750"" (19.05mm)","0.562"" (14.27mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1450244.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_ASBxA.jpg,RPC5602-ND,ASB2A,Essentra Components,"ARMOR BUSHING, 7/16 IN",12500,0,"0.43000","0","1","ASB","Active","Bushing, Split","Cable, Wires","-","-","0.580"" (14.73mm)","-","Polypropylene (PP)","Red","-"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_PGSB-xx.jpg,RPC3158-ND,PGSB-29,Essentra Components,BUSHING 0.687"" NYLON BLACK,2791,0,"0.43000","0","1","PGSB","Active","Bushing","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 0.875"" (22.22mm)","0.687"" (17.45mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_PGSB-xx.jpg,RPC3157-ND,PGSB-28,Essentra Components,BUSHING 0.625"" NYLON BLACK,1862,0,"0.43000","0","1","PGSB","Active","Bushing","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 0.875"" (22.22mm)","0.625"" (15.88mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP08710.jpg,RPC7233-ND,22MP08711,Essentra Components,"SNAP IN BUSHING, BLACK, HS NYLON",40000,0,"0.44000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 0.875"" (22.22mm)","0.687"" (17.45mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSD.pdf,//media.digikey.com/Photos/Richco%20Photos/MFG_PGSD.jpg,RPC4671-ND,PGSD-8,Essentra Components,BUSHING 0.560"" NYLON BLACK,3934,0,"0.44000","0","1","PGSD","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 0.875"" (22.22mm)","0.560"" (14.22mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/GR3001A.JPG,RPC2280-ND,GR3001A,Essentra Components,GROMMET 0.125"" RUBBER BLACK,3032,0,"0.44000","0","1","GR","Active","Grommet","Cable, Wires","0.063"" (1.60mm)","Circular - 0.250"" (6.35mm)","0.125"" (3.18mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB-A.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/PGSB-1013A.jpg,RPC4637-ND,PGSB-1519A,Essentra Components,BUSHING SPLIT 0.570"" NYLON BLACK,3617,0,"0.45000","0","1","PGSB-A","Active","Bushing, Split","Cable, Wires","0.047"" ~ 0.130"" (1.19mm ~ 3.30mm)","Circular - 0.748"" (19.00mm)","0.570"" (14.48mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/PGSB-2.JPG,RPC4647-ND,PGSB-25,Essentra Components,BUSHING 0.625"" NYLON BLACK,2986,0,"0.46000","0","1","PGSB","Active","Bushing","Cable, Wires","0.062"" (1.57mm)","Circular - 0.781"" (19.84mm)","0.625"" (15.88mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSA.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41014.jpg,RPC4629-ND,PGSA-2529A,Essentra Components,BUSHING SPLIT 0.965"" NYLON BLACK,2946,0,"0.46000","0","1","PGSA","Active","Bushing, Split","Cable, Wires","0.016"" ~ 0.043"" (0.40mm ~ 1.10mm)","Circular - 1.142"" (29.00mm)","0.965"" (24.51mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP08710.jpg,RPC6363-ND,22MP08710,Essentra Components,SNAP FIT BUSHING: .625 IN (15.9,14485,0,"0.49000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 0.875"" (22.22mm)","0.625"" (15.88mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP08710.jpg,RPC7237-ND,22MP08708,Essentra Components,"SNAP IN BUSHING, BLACK, HS NYLON",9998,0,"0.49000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 0.875"" (22.22mm)","0.500"" (12.70mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP08710.jpg,RPC6922-ND,22MP08709,Essentra Components,SNAP FIT BUSHING: .562 IN (14.3,5000,0,"0.49000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 0.875"" (22.22mm)","0.562"" (14.27mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
//media.digikey.com/pdf/Data%20Sheets/Davies%20Molding%20PDFs/5114_Drawing.pdf,//media.digikey.com/Photos/Davies-Molding-LLC/5114.jpg,1722-1298-ND,5114,"Davies Molding, LLC",RUBBER GROMMET BLACK FOR CUT-OUT,2020,0,"0.50000","0","1","5114","Active","Grommet","Cable, Wires","0.093"" (2.36mm)","Circular - 0.750"" (19.05mm)","0.500"" (12.70mm)","-","Rubber","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/PGSB-30.JPG,RPC4650-ND,PGSB-31,Essentra Components,BUSHING 0.766"" NYLON BLACK,2832,0,"0.51000","0","1","PGSB","Active","Bushing","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 1.000"" (25.40mm)","0.766"" (19.46mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4015-ND,GR3009A,Essentra Components,GROMMET 0.313"" RUBBER BLACK,2338,0,"0.51000","0","1","GR","Active","Grommet","Cable, Wires","0.375"" (9.52mm)","Circular - 0.375"" (9.53mm)","0.313"" (7.95mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22AF0625.jpg,RPC7252-ND,22AF1093,Essentra Components,"ALL FIT BUSHING, BLACK, HS NYLON",24990,0,"0.53000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 1.093"" (27.76mm)","0.812"" (20.62mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com/wcsstore7.00.00.1079/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1450244.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/ASB3A.JPG,RPC5603-ND,ASB3A,Essentra Components,"ARMOR BUSHING, 1/2 IN",7475,0,"0.53000","0","1","ASB","Active","Bushing, Split","Cable, Wires","-","-","0.790"" (20.07mm)","-","Polypropylene (PP)","Red","-"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSD.pdf,//media.digikey.com/Photos/Richco%20Photos/MFG_PGSD.jpg,RPC4668-ND,PGSD-4,Essentra Components,BUSHING 0.560"" NYLON BLACK,2328,0,"0.53000","0","1","PGSD","Active","Bushing","Cable, Wires","0.062"" (1.57mm)","Circular - 0.875"" (22.22mm)","0.560"" (14.22mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB-A.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/PGSB-1822A.jpg,RPC3163-ND,PGSB-9A,Essentra Components,BUSHING SPLIT 0.803"" NYLON BLACK,1479,0,"0.53000","0","1","PGSB-A","Active","Bushing, Split","Cable, Wires","0.031"" ~ 0.118"" (0.79mm ~ 3.00mm)","Circular - 0.984"" (24.99mm)","0.803"" (20.40mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB.pdf,//media.digikey.com/photos/Essentra%20Components%20Photos/PGSB-30.JPG,RPC4653-ND,PGSB-34,Essentra Components,BUSHING 0.937"" NYLON BLACK,4948,0,"0.54000","0","1","PGSB","Active","Bushing","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 1.097"" (27.86mm)","0.937"" (23.80mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4066-ND,GR3164A,Essentra Components,GROMMET 0.250"" RUBBER BLACK,4852,0,"0.54000","0","1","GR","Active","Grommet","Cable, Wires","0.094"" (2.39mm)","Circular - 0.375"" (9.53mm)","0.250"" (6.35mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_PGSB-xx.jpg,RPC4652-ND,PGSB-33,Essentra Components,BUSHING 0.875"" NYLON BLACK,2943,0,"0.54000","0","1","PGSB","Active","Bushing","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 1.097"" (27.86mm)","0.875"" (22.22mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_PGSB-xx.jpg,RPC4651-ND,PGSB-32,Essentra Components,BUSHING 0.812"" NYLON BLACK,1988,0,"0.54000","0","1","PGSB","Active","Bushing","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 1.097"" (27.86mm)","0.812"" (20.62mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_22AF0625.jpg,RPC7253-ND,22AF1000,Essentra Components,"ALL FIT BUSHING, BLACK, HS NYLON",49975,0,"0.55000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 1.000"" (25.40mm)","0.750"" (19.05mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB-A.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/PGSB-1822A.jpg,RPC4659-ND,PGSB-5A,Essentra Components,BUSHING SPLIT 0.875"" NYLON BLACK,1954,0,"0.55000","0","1","PGSB-A","Active","Bushing, Split","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 1.093"" (27.76mm)","0.875"" (22.22mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com/wcsstore7.00.00.1011/ExtendedSitesCatalogAssetStore/images/Web%20Feed%20Documents/std.lang.all/1323680.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_498xxx.jpg,RPC5538-ND,498105,Essentra Components,"OPEN HOLE GROMMET, EPDM, 11.0 MM",1554,0,"0.56000","0","1","-","Active","Grommet","Edges, Irregular Holes","0.118"" (3.00mm)","Circular - 0.787"" (20.00mm)","0.433"" (11.00mm)","-","Ethylene Propylene Terpolymer Rubber (EPDM)","Black","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23MP04N40.jpg,RPC7220-ND,23MP06N34,Essentra Components,"STRAIN RELIEF, ROUND CABLE, CABL",9987,0,"0.58000","0","1","MicroPlastics","Active","Bushing, Strain Relief","SJ, SJT","0.062"" (1.57mm)","Variable Size","Variable Size","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB-A.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/PGSB-1822A.jpg,RPC4661-ND,PGSB-6A,Essentra Components,BUSHING SPLIT 1.046"" NYLON BLACK,3404,0,"0.58000","0","1","PGSB-A","Active","Bushing, Split","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 1.250"" (31.75mm)","1.046"" (26.57mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSA.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_41014.jpg,RPC4628-ND,PGSA-2327A,Essentra Components,BUSHING SPLIT 0.902"" NYLON BLACK,1765,0,"0.58000","0","1","PGSA","Active","Bushing, Split","Cable, Wires","0.016"" ~ 0.039"" (0.40mm ~ 1.00mm)","Circular - 1.067"" (27.10mm)","0.902"" (22.91mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/GR3091A.JPG,RPC4046-ND,GR3127A,Essentra Components,GROMMET 0.250"" RUBBER BLACK,2277,0,"0.59000","0","1","GR","Active","Grommet","Cable, Wires","0.188"" (4.78mm)","Circular - 0.438"" (11.13mm)","0.250"" (6.35mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23MP04N40.jpg,RPC7224-ND,23MP06N40,Essentra Components,"STRAIN RELIEF, ROUND CABLE, CABL",9986,0,"0.60000","0","1","MicroPlastics","Active","Bushing, Strain Relief","SJO, SJT","0.062"" (1.57mm)","Variable Size","Variable Size","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23MP04N40.jpg,RPC7398-ND,23MP06P34,Essentra Components,"STRAIN RELIEF, ROUND CABLE, CABL",9946,0,"0.60000","0","1","MicroPlastics","Active","Bushing, Strain Relief","SJ, SJO, SJT","0.125"" (3.18mm)","Variable Size","Variable Size","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_PGSB-xx.jpg,RPC4654-ND,PGSB-35,Essentra Components,BUSHING 0.937"" NYLON BLACK,4867,0,"0.60000","0","1","PGSB","Active","Bushing","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 1.250"" (31.75mm)","0.937"" (23.80mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_23MP06L10.jpg,RPC7222-ND,23MP06L10,Essentra Components,"STRAIN RELIEF, ROUND CABLE, CABL",3960,0,"0.60000","0","1","MicroPlastics","Active","Bushing, Strain Relief","SJ, SJO, SJT","0.125"" (3.18mm)","Variable Size","Variable Size","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4025-ND,GR3053A,Essentra Components,GROMMET 0.188"" RUBBER BLACK,7499,0,"0.61000","0","1","GR","Active","Grommet","Cable, Wires","0.094"" (2.39mm)","Circular - 0.281"" (7.14mm)","0.188"" (4.78mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/PGSB-A.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/PGSB-1822A.jpg,RPC4663-ND,PGSB-7A,Essentra Components,BUSHING SPLIT 1.171"" NYLON BLACK,2764,0,"0.62000","0","1","PGSB-A","Active","Bushing, Split","Cable, Wires","0.031"" ~ 0.125"" (0.79mm ~ 3.18mm)","Circular - 1.375"" (34.93mm)","1.171"" (29.74mm)","Snap-Mount","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/GRO.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GROxxxxxxA.JPG,RPC4105-ND,GRO050122A,Essentra Components,GROMMET 0.375"" PVC BLACK,9884,0,"0.63000","0","1","GRO","Active","Grommet","Cable, Wires","0.125"" (3.18mm)","Circular - 0.500"" (12.70mm)","0.375"" (9.52mm)","Weather Resistant","Poly-Vinyl Chloride (PVC)","Black","-"
http://www.essentracomponents.com.sg/images-line/pdfs/GRO.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GROxxxxxxA.JPG,RPC4103-ND,GRO050061A,Essentra Components,GROMMET 0.375"" PVC BLACK,9691,0,"0.63000","0","1","GRO","Active","Grommet","Cable, Wires","0.063"" (1.60mm)","Circular - 0.500"" (12.70mm)","0.375"" (9.52mm)","Weather Resistant","Poly-Vinyl Chloride (PVC)","Black","-"
-,//media.digikey.com/photos/Essentra%20Components%20Photos/22MP10012.JPG,RPC6368-ND,22MP10012,Essentra Components,SNAP FIT BUSHING: .766 IN (19.5,29960,0,"0.65000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 1.000"" (25.40mm)","0.750"" (19.05mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/GR.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_GR3.JPG,RPC4035-ND,GR3105A,Essentra Components,GROMMET 0.188"" RUBBER BLACK,4595,0,"0.67000","0","1","GR","Active","Grommet","Cable, Wires","0.250"" (6.35mm)","Circular - 0.313"" (7.95mm)","0.188"" (4.78mm)","-","Styrene-Butadiene Rubber (SBR), 60 Durometer","Black","-"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/GRD2039061PA.jpg,RPC6093-ND,GRD2039061PA,Essentra Components,DIAPHRAGM GROMMET - ONE SIDED CU,8764,0,"0.70000","0","1","GRD","Active","Grommet","Cable, Wires","0.060"" (1.52mm)","Circular - 0.390"" (9.91mm)","0.252"" (6.40mm)","-","Poly-Vinyl Chloride (PVC)","Black","UL94 HB"
http://www.essentracomponents.com.sg/images-line/pdfs/QFG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_QFG-xxxxx.jpg,RPC4746-ND,QFG-16201,Essentra Components,GROMMET 0.280"" ELASTOMER BLACK,1896,0,"0.70000","0","1","QFG","Active","Grommet","Cable, Wires","0.060"" (1.52mm)","Circular - 0.430"" (10.92mm)","0.280"" (7.11mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP08710.jpg,RPC7232-ND,22MP10915,Essentra Components,"SNAP IN BUSHING, BLACK, HS NYLON",23000,0,"0.71000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 1.093"" (27.76mm)","0.937"" (23.80mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP10914.jpg,RPC6362-ND,22MP10914,Essentra Components,SNAP FIT BUSHING: .875 IN (22.2,8000,0,"0.71000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 1.093"" (27.76mm)","0.875"" (22.22mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
-,//media.digikey.com/Photos/Essentra%20Components%20Photos/22MP10913.jpg,RPC6360-ND,22MP10913,Essentra Components,SNAP FIT BUSHING: .812 IN (20.6,7990,0,"0.71000","0","1","MicroPlastics","Active","Bushing","Cable, Wires","0.125"" (3.18mm)","Circular - 1.093"" (27.76mm)","0.812"" (20.62mm)","-","Polyamide (PA66), Nylon 6/6","Black","UL94 V-2"
http://www.essentracomponents.com.sg/images-line/pdfs/QFG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_QFG-xxxxx.jpg,RPC4751-ND,QFG-16222,Essentra Components,GROMMET 0.320"" ELASTOMER BLACK,3576,0,"0.71000","0","1","QFG","Active","Grommet","Cable, Wires","0.120"" (3.05mm)","Circular - 0.470"" (11.94mm)","0.320"" (8.13mm)","-","Thermoplastic Elastomer (TPE)","Black","UL94 HB"
