Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Label Type","Label Size","Color","Material","For Use With/Related Products"
http://www1.panduit.com/heiler/PartDrawings/C-IDS100X075T1D--ENG.pdf,-,298-18085-ND,S100X075TAD-A,Panduit Corp,LABEL SELF LAMINATNG 1X0.75"" WHT,15000,0,"0.09866","0","5000","5000 per Pkg","-","Active","Self Laminating","1.00"" x 0.75"" (25.4mm x 19.1mm)","White","Polyvinylidene Fluoride (PVDF)","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/N025X075CBT.pdf,-,298-19986-ND,N025X075CBT,Panduit Corp,LABEL STANDARD 0.25"" X 0.75"" WHT,20000,0,"0.10000","0","1","10000 per Pkg","-","Active","Standard","0.25"" x 0.75"" (6.4mm x 19.1mm)","White","Vinyl Cloth","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/N025X___CBT.pdf,-,298-19987-ND,N025X125CBT,Panduit Corp,LABEL STANDARD 0.25"" X 1.25"" WHT,20000,0,"0.10000","0","1","10000 per Pkg","-","Active","Standard","0.25"" x 1.25"" (6.4mm x 31.8mm)","White","Vinyl Cloth","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDC10404--ENG.pdf,-,298-20350-ND,S100X150VDTY,Panduit Corp,LABEL SELF LAMINATING GREEN,10000,0,"0.10000","0","1","5000 per Roll","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","Green","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDC10404--ENG.pdf,-,298-20351-ND,S100X150VITY,Panduit Corp,LABEL SELF LAMINATNG 1""X1.5"" YLW,9500,0,"0.10000","0","1","5000 per Roll","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","Yellow","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www1.panduit.com/heiler/PartDrawings/C-IDS100X075T1D--ENG.pdf,-,298-18087-ND,S100X150TAD-A,Panduit Corp,LABEL SELF LAMINATNG 1""X1.5"" WHT,15000,0,"0.10060","0","5000","5000 per Pkg","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","White","Polyvinylidene Fluoride (PVDF)","Dot-Matrix Printer"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/Label_Bulletin.pdf,-,298-18460-ND,LJSL3-Y3-5,Panduit Corp,LABEL NETWORK ADHESIVE,15000,0,"0.10292","0","5000","-","*","Active","-","-","-","-","-"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s0/s07/s075/s075x150t1d/media/C-IDS075X150T1D--ENG.pdf,-,298-18084-ND,S075X150TAD-A,Panduit Corp,LABEL SELF LAMINATING WHITE,15000,0,"0.10372","0","5000","5000 per Pkg","-","Active","Self Laminating","0.75"" x 1.5"" (19.1mm x 38.1mm)","White","Polyvinylidene Fluoride (PVDF)","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDS150X150VATY--ENG.pdf,-,298-18714-ND,S150X150VATY,Panduit Corp,LABEL SELF LAMINATING WHITE,10000,0,"0.10382","0","5000","5000 per Roll","-","Active","Self Laminating","0.50"" x 1.50"" (12.7mm x 38.1mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www1.panduit.com/heiler/PartDrawings/C-IDS100X075T1D--ENG.pdf,-,298-18086-ND,S100X138TAD-A,Panduit Corp,LABEL SELF LAMINATNG 1X1.38"" WHT,15000,0,"0.10400","0","5000","5000 per Pkg","-","Active","Self Laminating","1.00"" x 1.38"" (25.4mm x 35.1mm)","White","Polyvinylidene Fluoride (PVDF)","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/N100X___CBT.pdf,-,298-19992-ND,N100X125CBT,Panduit Corp,LABEL STANDARD 1"" X 1.25"" WHT,20000,0,"0.10518","0","5000","5000 per Roll","-","Active","Standard","1.00"" x 1.25"" (25.4mm x 31.8mm)","White","Vinyl Cloth","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/C10196.pdf,-,298-18703-ND,S100X225VATY,Panduit Corp,LABEL SELF LAMINATNG 1X2.25"" WHT,65000,0,"0.10850","0","5000","5000 per Roll","-","Active","Self Laminating","1.00"" x 2.25"" (25.4mm x 57.2mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/Label_Bulletin.pdf,-,298-18459-ND,LJSL3-Y3-2.5,Panduit Corp,LABEL NETWORK ADHESIVE,10000,0,"0.10941","0","2500","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10470.pdf,-,298-18682-ND,S075X125YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 72/SHT,10000,0,"0.11468","0","2500","72 per Sheet; 35 Sheets per Pkg","-","Active","Self Laminating","0.75"" x 1.25"" (19.05mm x 31.75mm)","White","Polyester","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/C-IDS100X075VA1Y--ENG.pdf,-,298-18705-ND,S100X250VATY,Panduit Corp,LABEL SELF LAMINATNG 1""X2.5"" WHT,20000,0,"0.11586","0","5000","5000 per Roll","-","Active","Self Laminating","1.00"" x 2.50"" (25.4mm x 63.5mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
-,-,298-20348-ND,S100X125FAL,Panduit Corp,LABEL SELF LAMINATING WHT 56/SHT,7490,0,"0.12032","0","2500","56 per Sheet; 45 Sheets per Pkg","-","Active","Self Laminating","1.00"" x 1.25"" (25.4mm x 31.8mm)","White","Polyolefin","Laser Printer"
http://www.panduit.com/heiler/PartDrawings/N100X___CBT.pdf,-,298-19993-ND,N100X150CBT,Panduit Corp,LABEL STANDARD 1"" X 1.50"" WHT,10000,0,"0.12150","0","5000","5000 per Roll","-","Active","Standard","1.00"" x 1.50"" (25.4mm x 38.1mm)","White","Vinyl Cloth","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDS100X150FAL--ENG.pdf,-,298-18690-ND,S100X150FAL,Panduit Corp,LABEL SELF LAMINATING WHT 48/SHT,15000,0,"0.12400","0","2500","48 per Sheet; 53 Sheets per Pkg","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","White","Polyolefin","Laser Printer"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/PTR2E_ThermalTransferPrinter&AccBrochure.pdf,-,298-1266-ND,TTSL-2,Panduit Corp,LABEL SELF LAMINATNG 1""X1.5"" WHT,17500,0,"0.12546","0","2500","2500 per Roll","PAN-CODE™","Active","Self Laminating","1"" x 1.5"" x 0.5"" (25.4mm x 38.1mm x 12.7mm)","White","Vinyl","Panduit PTR2E Printer and 8-6 AWG THHN Cable"
http://www.panduit.com/heiler/PartDrawings/C10784.pdf,-,298-18645-ND,R100X075V1T,Panduit Corp,LABEL ROTATABLE SELF LAMINAT WHT,7500,0,"0.12667","0","2500","2500 per Roll","Turn-Tell™","Active","Rotatable, Self-Laminating","1.00"" x 0.75"" (25.4mm x 19.1mm)","White","Vinyl","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/C10784.pdf,-,298-18647-ND,R100X125V1T,Panduit Corp,LABEL ROTATABLE SELF LAMINAT WHT,17500,0,"0.12800","0","2500","2500 per Roll","Turn-Tell™","Active","Rotatable, Self-Laminating","1.00"" x 1.25"" (25.4mm x 31.8mm)","White","Vinyl","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/S100X160YAJ.pdf,-,298-18698-ND,S100X160YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 48/SHT,22500,0,"0.13169","0","2500","48 per Sheet; 53 Sheets per Pkg","-","Active","Self Laminating","1.00"" x 1.60"" (25.40mm x 40.64mm)","White","Polyester","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/S100X____AD_.pdf,-,298-18692-ND,S100X150VADY,Panduit Corp,LABEL SELF LAMINATNG 1""X1.5"" WHT,20000,0,"0.13250","0","5000","5000 per Pkg","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","White","Vinyl","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/C10471.pdf,-,298-18685-ND,S075X150YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 54/SHT,50000,0,"0.13667","0","2500","54 per Sheet; 47 sheets per Pkg","-","Active","Self Laminating","0.75"" x 1.50"" (19.05mm x 38.10mm)","White","Polyester","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/C-IDS100X075VA1Y--ENG.pdf,-,298-18704-ND,S100X250VA1Y,Panduit Corp,LABEL SELF LAMINATNG 1""X2.5"" WHT,15000,0,"0.14438","0","1500","1500 per Roll","-","Active","Self Laminating","1.00"" x 2.50"" (25.4mm x 63.5mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDS100X075VA1Y--ENG.pdf,-,298-18702-ND,S100X225VA1Y,Panduit Corp,LABEL SELF LAMINATNG 1X2.25"" WHT,13500,0,"0.14727","0","1500","1500 per Roll","-","Active","Self Laminating","1.00"" x 2.25"" (25.4mm x 57.2mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C10205.pdf,-,298-18696-ND,S100X150YIJ,Panduit Corp,LABEL SELF LAMINATING YLW 42/SHT,10000,0,"0.14879","0","2500","42 per Sheet; 60 Sheets per Pkg","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","Yellow","Polyester","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/C10205.pdf,-,298-20352-ND,S100X150YDJ,Panduit Corp,LABEL SELF LAMINATING GRN 42/SHT,4900,0,"0.14879","0","2500","42 per Sheet; 60 Sheets per Pkg","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","Green","Polyester","Laser and Ink Jet Printers"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=TTDS-211&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CM9614-000.jpg,SBP100143WE5-ND,SBP100143WE5,TE Connectivity Raychem Cable Protection,LABEL SELF LAMINATNG 1X1.44"" WHT,4619,0,"0.15000","0","1","5000 per Roll","SBP","Active","Self Laminating","1.00"" x 1.44"" (25.4mm x 36.6mm)","White","Vinyl Film","T208, T212M, T308S, T312S, TE3012M, TE3112M and TE3124M Thermal Transfer Printers"
http://www.panduit.com/heiler/PartDrawings/N100X___CBT.pdf,-,298-19994-ND,N100X175CBT,Panduit Corp,LABEL STANDARD 1"" X 1.75"" WHT,5000,0,"0.15002","0","2500","2500 per Roll","-","Active","Standard","1.00"" x 1.75"" (25.4mm x 44.5mm)","White","Vinyl Cloth","Thermal Transfer Printer"
http://www1.panduit.com/heiler/PartDrawings/C-IDS100X075T1D--ENG.pdf,-,298-18088-ND,S100X225TAD-A,Panduit Corp,LABEL SELF LAMINATNG 1X2.25"" WHT,15000,0,"0.15470","0","5000","5000 per Pkg","-","Active","Self Laminating","1.00"" x 2.25"" (25.4mm x 57.2mm)","White","Polyvinylidene Fluoride (PVDF)","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDS050X075VATY--ENG.pdf,-,298-20347-ND,S050X250VATY,Panduit Corp,LABEL SELF LAMINATING WHITE,10000,0,"0.16000","0","1","5000 per Roll","-","Active","Self Laminating","0.50"" x 2.50"" (12.7mm x 63.5mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C10196.pdf,-,298-18708-ND,S100X400VATY,Panduit Corp,LABEL SELF LAMINATING 1""X4"" WHT,15000,0,"0.16845","0","2500","2500 per Roll","-","Active","Self Laminating","1.00"" x 4.00"" (25.4mm x 101.6mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/N100X150FJJ.pdf,-,298-18494-ND,N100X150FJJ,Panduit Corp,LABEL STANDARD 1"" X 1.50"" WHT,15000,0,"0.16996","0","2500","42 per Sheet, 2500 per Pkg","-","Active","Standard","1.00"" x 1.50"" (25.4mm x 38.1mm)","White","Polyolefin","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/S100X225_AD.pdf,-,298-20355-ND,S100X225VADY,Panduit Corp,LABEL SELF LAMINATNG 1X2.25"" WHT,14900,0,"0.17000","0","1","5000 per Pkg","-","Active","Self Laminating","1.00"" x 2.25"" (25.4mm x 57.2mm)","White","Vinyl","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/C10468.pdf,-,298-18718-ND,S200X150VATY,Panduit Corp,LABEL SELF LAMINATNG 2""X1.5"" WHT,25000,0,"0.17098","0","5000","5000 per Roll","-","Active","Self Laminating","2.00"" x 1.50"" (50.8mm x 38.1mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/Identification%20Prod%20cat.pdf,-,298-20446-ND,TTSL4VC3-5,Panduit Corp,LABEL SELF LAMINATING WHITE,50000,0,"0.17175","0","5000","5000 per Roll","PAN-CODE™","Active","Self Laminating","1"" x 2.44"" (25.4mm x 62mm)","White","Vinyl","Panduit Thermal Transfer Printer - PTR2E"
http://www.panduit.com/heiler/PartDrawings/C10871.pdf,-,298-18691-ND,S100X150T1T,Panduit Corp,LABEL SELF LAMINATNG WHT 2500/RL,7500,0,"0.18630","0","2500","2500 per Roll","-","Active","Self Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","White","Polyvinylidene Fluoride (PVDF)","Thermal Transfer Printer"
-,-,298-18701-ND,S100X225FAL,Panduit Corp,LABEL SELF LAMINATNG 1X2.25"" WHT,5000,0,"0.18720","0","1000","1000 per Pkg","-","Active","Self Laminating","1.00"" x 2.25"" (25.4mm x 57.2mm)","White","Polyolefin","Laser Printer"
-,-,298-20353-ND,S100X220FAL,Panduit Corp,LABEL SELF LAMINATNG 1""X2.2"" WHT,1990,0,"0.18720","0","1000","1000 per Pkg","-","Active","Self Laminating","1.00"" x 2.20"" (25.40mm x 55.88mm)","White","Polyolefin","Laser Printer"
http://www.panduit.com/heiler/PartDrawings/S100X____AD_.pdf,-,298-20358-ND,S100X400VADY,Panduit Corp,LABEL SELF LAMINATING 1""X4"" WHT,14000,0,"0.19000","0","1","5000 per Pkg","-","Active","Self Laminating","1.00"" x 4.00"" (25.4mm x 101.6mm)","White","Vinyl","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDS150X150VATY--ENG.pdf,-,298-18715-ND,S150X225VATY,Panduit Corp,LABEL SELF LAMINATING WHITE,25000,0,"0.19037","0","5000","5000 per Roll","-","Active","Self Laminating","1.50"" x 1.50"" (38.10mm x 38.10mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C10784.pdf,-,298-18649-ND,R100X150V1T,Panduit Corp,LABEL ROTATABLE SELF LAMINAT WHT,35000,0,"0.20052","0","2500","2500 per Roll","Turn-Tell™","Active","Rotatable, Self-Laminating","1.00"" x 1.50"" (25.4mm x 38.1mm)","White","Vinyl","Thermal Transfer Printer"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/Label_Bulletin.pdf,-,298-18457-ND,LJSL20-Y3-1,Panduit Corp,LABEL NETWORK ADHESIVE,20000,0,"0.20300","0","1000","-","*","Active","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/Label_Bulletin.pdf,-,298-18461-ND,LJSL5-Y3-1,Panduit Corp,LABEL NETWORK ADHESIVE,9000,0,"0.20300","0","1000","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10468.pdf,-,298-18721-ND,S200X225VATY,Panduit Corp,LABEL SELF LAMINATNG 2X2.25"" WHT,15000,0,"0.22289","0","1000","1000 per Roll","-","Active","Self Laminating","2.00"" x 2.25"" (50.8mm x 57.2mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C10468.pdf,-,298-18722-ND,S200X250VATY,Panduit Corp,LABEL SELF LAMINATNG 2""X2.5"" WHT,5000,0,"0.22601","0","1000","1000 per Roll","-","Active","Self Laminating","2.00"" x 2.50"" (50.8mm x 63.5mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
-,-,298-20447-ND,TTSL6VC3-2.5,Panduit Corp,LABEL SELF LAMINATING WHITE,10000,0,"0.24073","0","2500","2500 per Roll","PAN-CODE™","Active","Self Laminating","1"" x 3.94"" (25.4mm x 100.1mm)","White","Vinyl","Panduit Thermal Transfer Printer - PTR2E"
http://www.panduit.com/heiler/PartDrawings/C-IDS100X075VA1Y--ENG.pdf,-,298-18706-ND,S100X400VA1Y,Panduit Corp,LABEL SELF LAMINATING 1""X4"" WHT,14000,0,"0.25202","0","1000","1000 per Roll","-","Active","Self Laminating","1.00"" x 4.00"" (25.4mm x 101.6mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/Label_Bulletin.pdf,-,298-18458-ND,LJSL22-Y3-1,Panduit Corp,LABEL NETWORK ADHESIVE,5000,0,"0.25264","0","1000","-","*","Active","-","-","-","-","-"
http://www.panduit.com/heiler/PartDrawings/C10206.pdf,-,298-20357-ND,S100X225YBJ,Panduit Corp,LABEL SELF LAMINATING BLU 32/SHT,3000,0,"0.25598","0","1000","32 per Sheet; 32 Sheets per Pkg","-","Active","Self Laminating","1.00"" x 2.25"" (25.4mm x 57.2mm)","Blue","Polyester","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/S100X220YAJ.pdf,-,298-18700-ND,S100X220YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 32/SHT,8000,0,"0.25709","0","1000","32 per Sheet; 32 Sheets per Pkg","-","Active","Self Laminating","1.00"" x 2.20"" (25.40mm x 55.88mm)","White","Polyester","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/C10207.pdf,-,298-18709-ND,S100X400YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 14/SHT,19000,0,"0.26690","0","1000","14 per Sheet; 72 Sheets per Pkg","-","Active","Self Laminating","1.00"" x 4.00"" (25.4mm x 101.6mm)","White","Polyester","Laser and Ink Jet Printers"
http://www1.panduit.com/heiler/PartDrawings/C-IDS100X075T1D--ENG.pdf,-,298-18075-ND,S100X244TAD-A,Panduit Corp,LABEL SELF LAMINATNG 1X2.44"" WHT,4000,0,"0.26756","0","1000","1000 per Pkg","-","Active","Self Laminating","1.00"" x 2.44"" (25.4mm x 62.0mm)","White","Polyvinylidene Fluoride (PVDF)","Dot-Matrix Printer"
-,-,298-20361-ND,S200X225FAL,Panduit Corp,LABEL SELF LAMINATING WHT 16/SHT,3000,0,"0.26931","0","1000","16 per Sheet; 63 Sheets per Pkg","-","Active","Self Laminating","2.00"" x 2.25"" (50.8mm x 57.2mm)","White","Polyolefin","Laser Printer"
http://www1.panduit.com/heiler/PartDrawings/C-IDS200X150T1D--ENG.pdf,-,298-18093-ND,S200X150TAD-A,Panduit Corp,LABEL SELF LAMINATNG 2""X1.5"" WHT,10000,0,"0.27410","0","5000","5000 per Pkg","-","Active","Self Laminating","2.00"" x 1.50"" (50.8mm x 38.1mm)","White","Polyvinylidene Fluoride (PVDF)","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/C10871.pdf,-,298-20354-ND,S100X225T1T,Panduit Corp,LABEL SELF LAMINATNG WHT 1500/RL,3000,0,"0.28000","0","1","1500 per Roll","-","Active","Self Laminating","1.00"" x 2.25"" (25.4mm x 57.2mm)","White","Polyvinylidene Fluoride (PVDF)","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/C10196.pdf,-,298-18712-ND,S100X650VATY,Panduit Corp,LABEL SELF LAMINATNG 1""X6.5"" WHT,15000,0,"0.28914","0","1000","1000 per Roll","-","Active","Self Laminating","1.00"" x 6.50"" (25.4mm x 165.1mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C10592.pdf,-,298-18719-ND,S200X150YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 24/SHT,9000,0,"0.28977","0","1000","24 per Sheet; 42 sheets per Pkg","-","Active","Self Laminating","2.00"" x 1.50"" (50.8mm x 38.1mm)","White","Polyester","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/S150X400Y_J.pdf,-,298-18717-ND,S150X400YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 10/SHT,5000,0,"0.30375","0","1000","10 per Sheet; 100 sheets per Pkg","-","Active","Self Laminating","1.50"" x 4.00"" (38.1mm x 101.6mm)","White","Polyester","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/C-IDS200X400FAL--ENG.pdf,-,298-18723-ND,S200X400FAL,Panduit Corp,LABEL SELF LAMINATING WHT 8/SHT,1500,0,"0.30606","0","500","8 per Sheet; 125 Sheets per Pkg","-","Active","Self Laminating","2.00"" x 4.00"" (50.8mm x 101.6mm)","White","Polyolefin","Laser Printer"
http://www.panduit.com/heiler/PartDrawings/C10213.pdf,-,298-18726-ND,S200X400YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 8/SHT,7000,0,"0.31972","0","1000","8 per Sheet; 125 Sheets per Pkg","-","Active","Self Laminating","2.00"" x 4.00"" (50.8mm x 101.6mm)","White","Polyester","Laser and Ink Jet Printers"
http://www.panduit.com/heiler/PartDrawings/C10193.pdf,-,298-18720-ND,S200X225VA1Y,Panduit Corp,LABEL SELF LAMINATNG 2X2.25"" WHT,5000,0,"0.32260","0","500","500 per Roll","-","Active","Self Laminating","2.00"" x 2.25"" (50.8mm x 57.2mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C10784.pdf,-,298-18651-ND,R100X225V1T,Panduit Corp,LABEL ROTATABLE SELF LAMINAT WHT,7500,0,"0.32884","0","2500","2500 per Roll","Turn-Tell™","Active","Rotatable, Self-Laminating","1.00"" x 2.25"" (25.4mm x 57.2mm)","White","Vinyl","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDS150X150VATY--ENG.pdf,-,298-18716-ND,S150X400VATY,Panduit Corp,LABEL SELF LAMINATNG 1.5""X4"" WHT,15000,0,"0.33946","0","2500","2500 per Roll","-","Active","Self Laminating","1.50"" x 4.00"" (38.1mm x 101.6mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
https://www.panduit.com/content/dam/panduit/en/products/assets/s/s1/s10/s100/s100x400tata/media/C-IDS100X400T1T--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_S100X400TAT-A.jpg,298-18081-ND,S100X400TAT-A,Panduit Corp,LABEL SELF LAMINATING 1""X4"" WHT,7500,0,"0.34432","0","2500","2500 per Roll","-","Active","Self Laminating","1.00"" x 4.00"" (25.4mm x 101.6mm)","White","Polyvinylidene Fluoride (PVDF)","Thermal Transfer Printer"
http://www.panduit.com/heiler/PartDrawings/C10468.pdf,-,298-18725-ND,S200X400VATY,Panduit Corp,LABEL SELF LAMINATING 2""X4"" WHT,5000,0,"0.35642","0","1000","1000 per Roll","-","Active","Self Laminating","2.00"" x 4.00"" (50.8mm x 101.6mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C-IDS100X075VA1Y--ENG.pdf,-,298-18710-ND,S100X650VA1Y,Panduit Corp,LABEL SELF LAMINATNG 1""X6.5"" WHT,1500,0,"0.36172","0","250","250 per Roll","-","Active","Self Laminating","1.00"" x 6.50"" (25.4mm x 165.1mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www1.panduit.com/heiler/PartDrawings/C-IDS100X075T1D--ENG.pdf,-,298-18076-ND,S100X387TAD-A,Panduit Corp,LABEL SELF LAMINATNG 1X3.87"" WHT,3000,0,"0.37496","0","1000","1000 per Pkg","-","Active","Self Laminating","1.00"" x 3.87"" (25.4mm x 98.3mm)","White","Polyvinylidene Fluoride (PVDF)","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/C10208.pdf,-,298-18713-ND,S100X650YAJ,Panduit Corp,LABEL SELF LAMINATING WHT 7/SHT,10000,0,"0.43125","0","1000","7 per Sheet; 143 Sheets per Pkg","-","Active","Self Laminating","1.00"" x 6.50"" (25.4mm x 165.1mm)","White","Polyester","Laser and Ink Jet Printers"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/Label_Bulletin.pdf,-,298-18456-ND,LJSL19-Y3-1,Panduit Corp,LABEL NETWORK ADHESIVE,15000,0,"0.44469","0","1000","-","*","Active","-","-","-","-","-"
-,-,298-18077-ND,S100X650TAD-A,Panduit Corp,LABEL SELF LAMINATNG 1""X6.5"" WHT,3000,0,"0.45064","0","1000","1000 per Pkg","-","Active","Self Laminating","1.00"" x 6.50"" (25.4mm x 165.1mm)","White","Polyvinylidene Fluoride (PVDF)","Dot-Matrix Printer"
http://www.panduit.com/heiler/PartDrawings/C10468.pdf,-,298-18728-ND,S200X650VATY,Panduit Corp,LABEL SELF LAMINATNG 2""X6.5"" WHT,8000,0,"0.46155","0","1000","1000 per Roll","-","Active","Self Laminating","2.00"" x 6.50"" (50.8mm x 165.1mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C10193.pdf,-,298-18724-ND,S200X400VA1Y,Panduit Corp,LABEL SELF LAMINATING 2""X4"" WHT,2500,0,"0.47940","0","500","500 per Roll","-","Active","Self Laminating","2.00"" x 4.00"" (50.8mm x 101.6mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
http://www.panduit.com/heiler/PartDrawings/C10193.pdf,-,298-18727-ND,S200X650VA1Y,Panduit Corp,LABEL SELF LAMINATNG 2""X6.5"" WHT,1500,0,"0.53260","0","250","250 per Roll","-","Active","Self Laminating","2.00"" x 6.50"" (50.8mm x 165.1mm)","White","Vinyl","TDP43MY Thermal Transfer Desktop Printer"
