Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Cable Diameter","Thread Size","Conduit Hub Size","Panel Hole Size","Material","Includes","Color","Ingress Protection"
http://www.altechcorp.com/PDFS/LTSR_Pull-Bend.pdf,//media.digikey.com/Photos/Altech-Corporation/5306011.JPG,1920-1977-ND,5306011,Altech Corporation,PG11 CABLEGLAND4 - 10MM TRACTION,37,100,"4.08000","0","1","-","Active","Cable Gland","0.16"" ~ 0.39"" (4.0mm ~ 10.0mm)","PG11","-","0.732"" (18.6mm)","Polyamide","Strain Relief","Gray","IP68 - Dust Tight, Waterproof"
http://www.essentracomponents.com.sg/images-line/pdfs/CG-NPT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_37284.jpg,RPC3027-ND,CG-NPT-3/4-2-BK,Essentra Components,CABLE GLAND 14-18MM 3/4NPT NYLON,482,0,"4.15000","0","1","CG-NPT","Active","Cable Gland","0.55"" ~ 0.71"" (14.0mm ~ 18.0mm)","3/4"" NPT","-","1.067"" (27.1mm)","Nylon","Sealing Gland, Sealing Nut","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Straight.pdf,//media.digikey.com/photos/Altech-Corporation/5309-632.jpg,1920-2008-ND,5309 632,Altech Corporation,M32 CORD GRIP 11-21MM CABLE DIA,60,220,"4.15000","0","1","-","Active","Cable Feedthrough","0.43"" ~ 0.83"" (11.0mm ~ 21.0mm)","M32x1.5","-","1.260"" (32.0mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
http://www.essentracomponents.com.sg/images-line/pdfs/CG-PG.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/CG-PG13.jpg,RPC3635-ND,CG-PG21-2-BK,Essentra Components,CABLE GLAND 13-18MM PG21 NYLON,169,0,"4.20000","0","1","CG-PG","Active","Cable Gland","0.51"" ~ 0.71"" (13.0mm ~ 18.0mm)","PG21","-","1.126"" (28.6mm)","Nylon","Sealing Gland, Sealing Nut","Black","IP68 - Dust Tight, Waterproof"
http://www.alphawire.com/~/media/ProductSpecs/Cable%20Glands/Metal%20Glands/CMPGV1.pdf,"//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_FIT-Series_Brass,NickelPlated.jpg",MPG7NC080-ND,MPG7 NC080,Alpha Wire,CABLE GLAND 3-6.5MM PG7 BRASS,88,0,"4.49000","0","1","FIT®","Active","Cable Gland","0.12"" ~ 0.26"" (3.0mm ~ 6.5mm)","PG7","-","0.492"" (12.5mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP66/68 - Dust Tight, Water Resistant, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Multi.pdf,//media.digikey.com/Photos/Altech-Corporation/5315822.jpg,1920-2014-ND,5315822,Altech Corporation,PG11 MULTI-CONDUCTOR CORD GRIP 2,49,200,"4.60000","0","1","-","Active","Cable Gland","-","PG11","-","-","Polyamide (PA66), Nylon 6/6","-","Gray","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Pull-Bend.pdf,//media.digikey.com/Photos/Altech-Corporation/5306052.JPG,1920-1978-ND,5306013,Altech Corporation,PG13 CABLEGLAND55-12MM TRACTION/,50,50,"4.68000","0","1","-","Active","Cable Gland","0.10"" ~ 0.26"" (2.5mm ~ 6.5mm)","PG13.5","-","0.803"" (20.4mm)","Polyamide","Strain Relief","Gray","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Straight.pdf,//media.digikey.com/Photos/Altech-Corporation/4220307.jpg,1920-1971-ND,4220712,Altech Corporation,M12 CORD GRIP BN 1.55MM CABLE DI,65,0,"4.75000","0","1","-","Active","Cable Gland","0.06"" ~ 0.20"" (1.5mm ~ 5.1mm)","M12x1.5","-","0.472"" (12.0mm)","Brass, Nickel Plated","Sealing Ring","Silver","IP68 - Dust Tight, Waterproof"
-,-,2081-96572.0-ND,96572.0,Pflitsch,M20X1.5 BLUE GLOBE BEIGE,100,0,"4.78000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,//media.digikey.com/Photos/Altech-Corporation/5308-729.jpg,1920-1067-ND,5308 729,Altech Corporation,CABLE FDTHRU 14-24.9MM PG29 POLY,98,60,"4.93000","0","1","-","Active","Cable Feedthrough","0.55"" ~ 0.98"" (14.0mm ~ 24.9mm)","PG29","-","1.457"" (37.0mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Pull-Bend.pdf,//media.digikey.com/Photos/Altech-Corporation/5306114.jpg,1920-1986-ND,5306133,Altech Corporation,M20 CABLEGLAND 55-12MM TRACTION/,44,100,"4.93000","0","1","-","Active","Cable Gland","0.22"" ~ 0.47"" (5.5mm ~ 12.0mm)","M20x1.5","-","0.787"" (20.0mm)","Polyamide","Strain Relief","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,//media.digikey.com/Photos/Altech-Corporation/5308-529.jpg,1920-1060-ND,5308 529,Altech Corporation,CABLE FDTHRU 14-24.9MM PG29 POLY,43,2100,"4.93000","0","1","-","Active","Cable Feedthrough","0.55"" ~ 0.98"" (14.0mm ~ 24.9mm)","PG29","-","1.457"" (37.0mm)","Polyamide","-","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Pull-Bend.pdf,//media.digikey.com/Photos/Altech-Corporation/5306052.JPG,1920-1979-ND,5306052,Altech Corporation,NPT1/2""CABLEGLAND55-12MM TRACTIO,40,50,"5.05000","0","1","-","Active","Cable Gland","0.22"" ~ 0.47"" (5.5mm ~ 12.0mm)","1/2"" NPT","-","0.835"" (21.2mm)","Polyamide","Strain Relief","Gray","IP68 - Dust Tight, Waterproof"
http://www.essentracomponents.com.sg/images-line/pdfs/CG-M12-1.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_37284.jpg,RPC3025-ND,CG-M32-1-BK,Essentra Components,CABLE GLAND 12-21MM M32 NYLON,769,0,"5.07000","0","1","CG-M","Active","Cable Gland","0.47"" ~ 0.83"" (12.0mm ~ 21.0mm)","M32","-","1.268"" (32.2mm)","Nylon","Inner and Outer Sealing Gland, Sealing Nut, Sealing Washer","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Pull-Bend.pdf,//media.digikey.com/Photos/Altech-Corporation/5306114.jpg,1920-1981-ND,5306114,Altech Corporation,PG13 CABLEGLAND3 - 7MM TRACTION/,50,50,"5.08000","0","1","-","Active","Cable Gland","0.12"" ~ 0.28"" (3.0mm ~ 7.0mm)","PG13.5","-","0.803"" (20.4mm)","Polyamide","Strain Relief","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Pull-Bend.pdf,//media.digikey.com/Photos/Altech-Corporation/5306152.JPG,1920-1989-ND,5306152,Altech Corporation,NPT1/2""CABLEGLAND55-12MM TRACTIO,29,150,"5.08000","0","1","-","Active","Cable Gland","0.22"" ~ 0.47"" (5.5mm ~ 12.0mm)","1/2"" NPT","-","0.835"" (21.2mm)","Polyamide","Strain Relief","Black","IP68 - Dust Tight, Waterproof"
-,-,2081-96573.0-ND,96573.0,Pflitsch,M25X1.5 BLUE GLOBE BEIGE,100,0,"5.10000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/LTSR_Pull-Bend.pdf,//media.digikey.com/Photos/Altech-Corporation/5306132.JPG,1920-1985-ND,5306132,Altech Corporation,M20 CABLEGLAND 3 - 7MM TRACTION/,26,50,"5.15000","0","1","-","Active","Cable Gland","0.12"" ~ 0.28"" (3.0mm ~ 7.0mm)","M20x1.5","-","0.787"" (20.0mm)","Polyamide","Strain Relief","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Straight.pdf,//media.digikey.com/photos/Altech-Corporation/5309-632.jpg,1920-1999-ND,5309 129,Altech Corporation,PG29 CORD GRIP 11-21MM CABLE DIA,59,0,"5.18000","0","1","-","Active","Cable Feedthrough","0.43"" ~ 0.83"" (11.0mm ~ 21.0mm)","PG29","-","1.457"" (37.0mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
http://www.alphawire.com/~/media/ProductSpecs/Cable%20Glands/Metal%20Glands/CMPGV1.pdf,"//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_FIT-Series_Brass,NickelPlated.jpg",MPG9NC080-ND,MPG9 NC080,Alpha Wire,CABLE GLAND 4-8MM PG9 BRASS,82,0,"5.29000","0","1","FIT®","Active","Cable Gland","0.16"" ~ 0.31"" (4.0mm ~ 8.0mm)","PG9","-","0.598"" (15.2mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP66/68 - Dust Tight, Water Resistant, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Pull-Bend.pdf,//media.digikey.com/Photos/Altech-Corporation/5306151.JPG,1920-1988-ND,5306151,Altech Corporation,NPT1/2""CABLEGLAND 3 - 7MM TRACTI,42,50,"5.45000","0","1","-","Active","Cable Gland","0.12"" ~ 0.28"" (3.0mm ~ 7.0mm)","1/2"" NPT","-","0.835"" (21.2mm)","Polyamide","Strain Relief","Black","IP68 - Dust Tight, Waterproof"
https://www.phoenixcontact.com/pxc-oc-itemdetail-pdf-web/eshop?lineItemType=LineItem&UID=1424527,//media.digikey.com/Photos/Phoenix%20Photos/1411163.JPG,277-18511-ND,1424527,Phoenix Contact,CABLE GLAND 10-14MM M25 BRASS,91,2,"5.57000","0","1","-","Active","Cable Gland","0.39"" ~ 0.55"" (10.0mm ~ 14.0mm)","M25x1.5","-","-","Brass, Nickel Plated","Clamping Insert, O-Ring, Seal, Strain Relief","Silver","IP66/68/69K - Dust Tight, Water Resistant, Waterproof"
http://www.alphawire.com/~/media/ProductSpecs/Cable%20Glands/PMS_Metric.pdf,"//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_PMSxx,PPSxx.jpg",PMS25BK080-ND,PMS25 BK080,Alpha Wire,CABLE GLAND 13-18MM M25 POLY,89,0,"5.68000","0","1","FIT®","Active","Cable Gland","0.51"" ~ 0.71"" (13.0mm ~ 18.0mm)","M25x1.5","-","0.984"" (25.0mm)","Polyamide","Gasket, Nut, Strain Relief","Black","IP66/68 - Dust Tight, Water Resistant, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,-,1920-1084-ND,5308 945,Altech Corporation,CABLE FDTHRU 18-32MM M40 POLY,92,310,"6.14000","0","1","-","Active","Cable Feedthrough","0.71"" ~ 1.26"" (18.0mm ~ 32.0mm)","M40x1.5","-","1.575"" (40.0mm)","Polyamide","-","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,-,1920-1089-ND,5308 955,Altech Corporation,CABLE FDTHRU 18-32MM M40 POLY,39,160,"6.14000","0","1","-","Active","Cable Feedthrough","0.71"" ~ 1.26"" (18.0mm ~ 32.0mm)","M40x1.5","-","1.575"" (40.0mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
http://www.alphawire.com/~/media/95C58383B28447C89EF967709742F8A8.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_Standard-Cable.JPG,PPC29SL080-ND,PPC29 SL080,Alpha Wire,CABLE GLAND 18-25MM PG29 POLY,78,0,"6.15000","0","1","FIT®","Active","Cable Gland","0.71"" ~ 0.98"" (18.0mm ~ 25.0mm)","PG29","-","1.457"" (37.0mm)","Polyamide","Lock Nuts","Gray","IP66/68 - Dust Tight, Water Resistant, Waterproof"
http://www.alphawire.com/~/media/FEEA56568A364C30AC53DB8CA5EDCAAE.pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_Standard-Cable.JPG,PMC32SL080-ND,PMC32 SL080,Alpha Wire,CABLE GLAND 15-21MM M32 POLY,80,20,"6.17000","0","1","FIT®","Active","Cable Gland","0.59"" ~ 0.83"" (15.0mm ~ 21.0mm)","M32x1.5","-","1.260"" (32.0mm)","Polyamide","Lock Nuts","Gray","IP66/68 - Dust Tight, Water Resistant, Waterproof"
http://contaclipinc.com/fileadmin/content/FlipViewer/New_Cord_Grips_Catalogue_2011/,"//media.digikey.com/Photos/Pflitsch/96569,6.jpg",2081-96569.6-ND,96569.6,Pflitsch,M10X1.0 BLUE GLOBE NPB/TPE,100,0,"6.19000","0","1","-","Active","Cable Gland","-","M50x1.5","-","-","Brass, Nickel Plated","Sealing Ring","Silver","IP68 - Dust Tight, Waterproof"
-,-,2081-96570.6-ND,96570.6,Pflitsch,M12X1.5 BLUE GLOBE NPB/TPE,100,0,"6.19000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,//media.digikey.com/Photos/Pflitsch/96571.6.jpg,2081-96571.6-ND,96571.6,Pflitsch,M16X1.5 BLUE GLOBE NPB/TPE,100,0,"6.51000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-96574.0-ND,96574.0,Pflitsch,M32X1.5 BLUE GLOBE BEIGE,100,0,"6.84000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-21750.6-ND,21750.6,Pflitsch,PG7 EMI/RFI CORD GRIP,50,0,"6.84000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
http://www.essentracomponents.com.sg/images-line/pdfs/CG-NPT.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/MFG_37284.jpg,RPC2235-ND,CG-NPT-1-2-BK,Essentra Components,CABLE GLAND 19-25MM 1NPT NYLON,66,0,"6.91000","0","1","CG-NPT","Active","Cable Gland","0.75"" ~ 0.98"" (19.0mm ~ 25.0mm)","1"" NPT","-","1.350"" (34.3mm)","Nylon","O-Ring, Sealing Gland, Sealing Nut","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Straight.pdf,//media.digikey.com/Photos/Altech-Corporation/4220355.jpg,1920-1970-ND,4220355,Altech Corporation,PG16 CORD GRIPBN 512MM CABLE DIA,50,100,"6.94000","0","1","-","Active","Cable Gland","0.20"" ~ 0.47"" (5.0mm ~ 12.0mm)","PG16","-","0.886"" (22.5mm)","Brass, Nickel Plated","Sealing Ring","Silver","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data Sheets/Weidmuller PDFs/Enclosure Cable Glands.pdf,//media.digikey.com/photos/Weidmuller/MFG_0261000000.jpg,281-2384-ND,0261000000,Weidmüller,CABLE GLAND 24-26MM PG29 BRASS,100,60,"6.95000","0","1","VG","Active","Cable Gland","0.94"" ~ 1.02"" (24.0mm ~ 26.0mm)","PG29","-","-","Brass","-","Silver","IP54 - Dust Protected, Water Resistant"
-,-,2081-96574.1-ND,96574.1,Pflitsch,M32X1.5 BLUE GLOBE BLACK,75,0,"7.08000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
http://www.alphawire.com/~/media/ProductSpecs/Cable%20Glands/Metal%20Glands/CMPGV1.pdf,"//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_FIT-Series_Brass,NickelPlated.jpg",MPG13NC080-ND,MPG13 NC080,Alpha Wire,CABLE GLAND 6-12MM PG13.5 BRASS,90,0,"7.31000","0","1","FIT®","Active","Cable Gland","0.24"" ~ 0.47"" (6.0mm ~ 12.0mm)","PG13.5","-","0.803"" (20.4mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP66/68 - Dust Tight, Water Resistant, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Enclosure%20Cable%20Glands.pdf,//media.digikey.com/photos/Weidmuller/1569080000.jpg,281-5679-ND,1569080000,Weidmüller,CABLE GLAND 5-10MM PG11 BRASS,99,200,"7.37000","0","1","VG","Active","Cable Gland","0.20"" ~ 0.39"" (5.0mm ~ 10.0mm)","PG11","-","-","Brass","Strain Relief","Silver","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Straight.pdf,//media.digikey.com/Photos/Altech-Corporation/4220720.jpg,1920-1972-ND,4220720,Altech Corporation,M20 CORD GRIP BN 4 10MM CABLE DI,29,150,"7.78000","0","1","-","Active","Cable Gland","0.16"" ~ 0.39"" (4.0mm ~ 10.0mm)","M20x1.5","-","0.787"" (20.0mm)","Brass, Nickel Plated","Sealing Ring","Silver","IP68 - Dust Tight, Waterproof"
-,//media.digikey.com/Photos/Pflitsch/96572.6.jpg,2081-96572.6-ND,96572.6,Pflitsch,M20X1.5 BLUE GLOBE NPB/TPE,100,0,"7.80000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/Splits/ltsr19.pdf,//media.digikey.com/Photos/Altech-Corporation/4264007.jpg,1920-1013-ND,4264007,Altech Corporation,CABLE GLAND 4-6.5MM PG7 BRASS,58,1700,"8.14000","0","1","-","Active","Cable Gland","0.16"" ~ 0.26"" (4.0mm ~ 6.5mm)","PG7","-","0.492"" (12.5mm)","Brass, Nickel Plated","Sealing Ring","Silver","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr4.pdf,-,1920-1090-ND,5308 956,Altech Corporation,CABLE FDTHRU 24-38.5MM M50 POLY,50,220,"8.38000","0","1","-","Active","Cable Feedthrough","0.94"" ~ 1.52"" (24.0mm ~ 38.5mm)","M50x1.5","-","1.969"" (50.0mm)","Polyamide","-","Gray","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Enclosure%20Cable%20Glands.pdf,-,281-4748-ND,1772220000,Weidmüller,CABLE GLAND 8-13MM M20 BRASS,79,250,"8.40000","0","1","VG","Active","Cable Gland","0.31"" ~ 0.51"" (8.0mm ~ 13.0mm)","M20x1.5","-","-","Brass","Strain Relief","Silver","IP68 - Dust Tight, Waterproof"
-,-,2081-21725.6-ND,21725.6,Pflitsch,PG11 EMI/RFI INCREASED,100,0,"8.44000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
http://www.altechcorp.com/PDFS/LTSR_Straight.pdf,//media.digikey.com/Photos/Altech-Corporation/4220321.jpg,1920-1010-ND,4220321,Altech Corporation,CABLE GLAND 11-19MM PG21 BRASS,55,0,"8.69000","0","1","-","Active","Cable Gland","0.43"" ~ 0.75"" (11.0mm ~ 19.0mm)","PG21","-","1.114"" (28.3mm)","Brass, Nickel Plated","Sealing Ring","Silver","IP68 - Dust Tight, Waterproof"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Enclosure%20Cable%20Glands.pdf,-,281-4524-ND,1569100000,Weidmüller,CABLE GLAND 10-14MM PG16 BRASS,75,725,"8.79000","0","1","VG","Active","Cable Gland","0.39"" ~ 0.55"" (10.0mm ~ 14.0mm)","PG16","-","-","Brass","Strain Relief","Silver","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_Straight.pdf,//media.digikey.com/Photos/Altech-Corporation/5309-763.jpg,1920-2003-ND,5309 236,Altech Corporation,PG36 CORD GRIP 13-26MM CABLE DIA,48,90,"8.99000","0","1","-","Active","Cable Feedthrough","0.51"" ~ 1.02"" (13.0mm ~ 26.0mm)","PG36","-","1.850"" (47.0mm)","Polyamide","-","Black","IP68 - Dust Tight, Waterproof"
http://www.altechcorp.com/PDFS/LTSR_EMI-RFI.pdf,//media.digikey.com/Photos/Altech-Corporation/4264116.JPG,1920-1974-ND,4264116,Altech Corporation,M16 EMI 46.5MM CABLE+SHIELD DIA,100,100,"9.27000","0","1","-","Active","Cable Gland","0.16"" ~ 0.26"" (4.0mm ~ 6.5mm)","M16x1.5","-","0.630"" (16.0mm)","Brass, Nickel Plated","-","Silver","IP68 - Dust Tight, Waterproof"
-,-,2081-96573.6-ND,96573.6,Pflitsch,M25X1.5 BLUE GLOBE NPB/TPE,50,0,"9.33000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-96571.6/15-ND,96571.6/15,Pflitsch,M16X1.5 BLUE GLOBE NPB/TPE,50,0,"10.65000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Enclosure%20Cable%20Glands.pdf,//media.digikey.com/photos/Weidmuller/MFG_1569030000.jpg,281-2205-ND,1569030000,Weidmüller,CABLE GLAND 18-25MM PG29 PLASTIC,52,60,"10.79000","0","1","VG","Active","Cable Gland","0.71"" ~ 0.98"" (18.0mm ~ 25.0mm)","PG29","-","-","Plastic","-","Gray","IP68 - Dust Tight, Waterproof"
-,-,2081-96190.6/15-ND,96190.6/15,Pflitsch,M20X1.5 BLUE GLOBE TRI EMI/RFI,50,0,"11.07000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Enclosure%20Cable%20Glands.pdf,//media.digikey.com/Photos/Weidmuller/MFG_1569110000.jpg,281-4525-ND,1569110000,Weidmüller,CABLE GLAND 13-18MM PG21 BRASS,76,240,"11.08000","0","1","VG","Active","Cable Gland","0.51"" ~ 0.71"" (13.0mm ~ 18.0mm)","PG21","-","-","Brass","Strain Relief","Silver","IP68 - Dust Tight, Waterproof"
-,-,2081-96575.0-ND,96575.0,Pflitsch,M40X1.5 BLUE GLOBE BEIGE,40,0,"11.13000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-97603.6-ND,97603.6,Pflitsch,M16X1.5 HP CORD GRIP EMI/RFI,50,0,"11.21000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
http://www.alphawire.com/~/media/ProductSpecs/Cable%20Glands/Metal%20Glands/CMES.pdf,"//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_FIT-Series_Brass,NickelPlated.jpg",MES25NC080-ND,MES25 NC080,Alpha Wire,CABLE GLAND 11-17MM M25 BRASS,84,0,"11.35000","0","1","FIT®","Active","Cable Gland","0.43"" ~ 0.67"" (11.0mm ~ 17.0mm)","M25x1.5","-","0.984"" (25.0mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP66/68 - Dust Tight, Water Resistant, Waterproof"
http://www.altechcorp.com/PDFS/Splits/ltsr19.pdf,//media.digikey.com/Photos/Altech-Corporation/4264011.jpg,1920-1014-ND,4264011,Altech Corporation,CABLE GLAND 7-10.5MM PG11 BRASS,100,500,"11.43000","0","1","-","Active","Cable Gland","0.28"" ~ 0.41"" (7.0mm ~ 10.5mm)","PG11","-","0.732"" (18.6mm)","Brass, Nickel Plated","Sealing Ring","Silver","IP68 - Dust Tight, Waterproof"
-,-,2081-96575.1-ND,96575.1,Pflitsch,M40X1.5 BLUE GLOBE BLACK,50,0,"11.58000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-97600.6-ND,97600.6,Pflitsch,M10X1.0 HP CORD GRIP EMI/RFI,50,0,"11.65000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
http://contaclipinc.com/fileadmin/content/FlipViewer/New_Cord_Grips_Catalogue_2011/,"//media.digikey.com/Photos/Pflitsch/97602,6.jpg",2081-97602.6-ND,97602.6,Pflitsch,M12X1.5 HP CORD GRIP EMI/RFI,50,0,"11.72000","0","1","-","Active","Cable Gland","0.22"" ~ 0.35"" (5.6mm ~ 9.0mm)","M12x1.5","-","0.470"" (11.9mm)","Brass, Nickel Plated","Sealing Ring, Strain Relief","Silver","IP54 - Dust Protected, Water Resistant"
http://www.altechcorp.com/PDFS/Splits/ltsr19.pdf,//media.digikey.com/Photos/Altech-Corporation/4264120.jpg,1920-1015-ND,4264120,Altech Corporation,CABLE GLAND 7-10.5MM M20 BRASS,100,850,"12.01000","0","1","-","Active","Cable Gland","0.28"" ~ 0.41"" (7.0mm ~ 10.5mm)","M20x1.5","-","0.787"" (20.0mm)","Brass, Nickel Plated","Sealing Ring","Silver","IP68 - Dust Tight, Waterproof"
-,-,2081-18620.6-ND,18620.6,Pflitsch,PG 9 EMI/RFI CORD GRIP,50,0,"12.90000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-21650.6-ND,21650.6,Pflitsch,PG 9 EMI/RFI CORD GRIP,50,0,"12.90000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-21651.6-ND,21651.6,Pflitsch,PG 9 EMI/RFI CORD GRIP,50,0,"12.90000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-21500.6-ND,21500.6,Pflitsch,PG 7 EMI/RFI CORD GRIP,50,0,"13.20000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-21501.6-ND,21501.6,Pflitsch,PG 7 EMI/RFI CORD GRIP,50,0,"13.20000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
http://www.alphawire.com/~/media/ProductSpecs/Cable%20Glands/Metal%20Glands/CMNPT.pdf,"//media.digikey.com/Photos/Alpha%20Wire%20Photos/MFG_FIT-Series_Brass,NickelPlated.jpg",MNPT1/2NC080-ND,MNPT1/2 NC080,Alpha Wire,CABLE GLAND 6-12MM 1/2NPT BRASS,86,53,"13.38000","0","1","FIT®","Active","Cable Gland","0.24"" ~ 0.47"" (6.0mm ~ 12.0mm)","1/2"" NPT","-","0.839"" (21.3mm)","Brass, Nickel Plated","O-Ring, Seal","Silver","IP66/68 - Dust Tight, Water Resistant, Waterproof"
-,-,2081-97131.6-ND,97131.6,Pflitsch,M16X1.5 HP CORD GRIP EMI/RFI,50,0,"13.71000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-97176.6-ND,97176.6,Pflitsch,M16X1.5 HP CORD GRIP EMI/RFI,50,0,"13.71000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2080-98324.6-ND,98324.6,"Conta-Clip, Inc.",NPT1/2"" NICKEL PLATED BRASS,50,0,"13.79000","0","1","-","Active","Cable Gland","0.24"" ~ 0.51"" (6.0mm ~ 13.0mm)","1/2"" NPT","-","-","Brass, Nickel Plated","-","Silver","IP68 - Dust Tight, Waterproof"
-,-,2080-98133.1-ND,98133.1,"Conta-Clip, Inc.",M50 STRAIGHT THROUGH PA BK,46,0,"14.01000","0","1","-","Active","Cable Gland","0.83"" ~ 1.38"" (21.0mm ~ 35.0mm)","M50x1.5","-","1.969"" (50.0mm)","Polyamide","-","Black","IP68 - Dust Tight, Waterproof"
-,-,2081-21654.6-ND,21654.6,Pflitsch,PG 11 EMI/RFI CORD GRIP,50,0,"14.08000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-21653.6-ND,21653.6,Pflitsch,PG 11 EMI/RFI CORD GRIP,44,0,"14.08000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-21502.6-ND,21502.6,Pflitsch,PG 9 EMI/RFI CORD GRIP,50,0,"14.16000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-21503.6-ND,21503.6,Pflitsch,PG 9 EMI/RFI CORD GRIP,50,0,"14.16000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
-,-,2081-96572.6/15-ND,96572.6/15,Pflitsch,M20X1.5 BLUE GLOBE NPB/TPE,50,0,"14.23000","0","1","*","Active","-","-","-","-","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Weidmuller%20PDFs/Enclosure%20Cable%20Glands.pdf,//media.digikey.com/Photos/Weidmuller/1772230000.jpg,281-5867-ND,1772230000,Weidmüller,CABLE GLAND 11-18MM M25 BRASS,45,25,"14.81000","0","1","VG","Active","Cable Gland","0.43"" ~ 0.71"" (11.0mm ~ 18.0mm)","M25x1.5","-","-","Brass","Strain Relief","Silver","IP68 - Dust Tight, Waterproof"
