Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Diameter","Length","Color","Features"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-040-GA-N&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/005299-000.jpg,B-040-22-N-ND,B-040-22-N,TE Connectivity Raychem Cable Protection,"CABLE TERMINATION RG/U 179,316",741,0,"7.27000","0","1","SolderSleeve B-040","Active","Wire to Pin","0.175"" (4.45mm)","1.180"" (29.97mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-044-GA-N&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/964073-000.jpg,B-044-22-N-ND,B-044-22-N,"TE Connectivity Aerospace, Defense and Marine","CABLE TERMINATION RG/U 178,404",4795,0,"7.94000","0","1","SolderSleeve B-044","Active","Wire to Pin","0.135"" (3.43mm)","1.100"" (27.94mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/403289-000.JPG,CWT-3-ND,CWT-3,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERMINATOR,3580,0,"0.74000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.098"" (2.49mm), 0.118"" (3.00mm)","0.965"" (24.51mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-38XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/648507-000.JPG,648507-000-ND,648507-000,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERMINATOR,1719,0,"0.74000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.180"" (4.57mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-38XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/656077-000.jpg,656077-000-ND,656077-000,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERMINATOR,1017,0,"0.79000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.105"" (2.67mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-38XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/106019-000.JPG,106019-000-ND,106019-000,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERMINATOR,2149,0,"1.02000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.235"" (5.97mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-155-38XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D26022-000.jpg,B-155-3802-ND,B-155-3802,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE ONE STEP SHIELD,1741,0,"1.22000","0","1","SolderSleeve B-155","Active","Wire to Wire","0.077"" (1.95mm)","1.025"" (26.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-900X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/084483-000.jpg,084483-000-ND,084483-000,"TE Connectivity Aerospace, Defense and Marine",SLDR SLEEVE WIRE-WIRE .275"" CLR,1881,0,"1.54000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.275"" (6.99mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-41&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/625160-000.jpg,A104790-ND,625160-000,"TE Connectivity Aerospace, Defense and Marine",D-110-41,2510,0,"1.70000","0","1","SolderSleeve D-110","Active","Wire to Wire","0.105"" (2.67mm), 0.125"" (3.18mm)","1.090"" (27.69mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ST63-X-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/879658-000.JPG,A104822-ND,879658-000,"TE Connectivity Aerospace, Defense and Marine",ST63-3-00,1951,0,"2.08000","0","1","SolderSleeve ST63","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/CWT-9.jpg,A122236-ND,CWT-9,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERMINATOR,1694,0,"2.08000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.343"" (8.71mm), 0.362"" (9.19mm)","1.398"" (35.52mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-38XX-WX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/880443-000.jpg,A104823-ND,CWT-3803-W2,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERM AWG22,1523,0,"2.11000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.105"" (2.67mm)","1.655"" (42.04mm)","Clear","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/155880-000.jpg,CWT-11-ND,CWT-11,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERMINATOR,1735,0,"2.65000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.425"" (10.80mm), 0.453"" (11.51mm)","1.398"" (35.52mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-XX-R&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/704613-000.jpg,S02-06-R-ND,S02-06-R,"TE Connectivity Aerospace, Defense and Marine",SHIELD TERMINATOR,4533,0,"2.70000","0","1","SolderSleeve S02","Active","Wire to Wire","0.075"" (1.91mm), 0.105"" (2.67mm)","0.650"" (16.51mm)","Transparent - Blue","Environment Resistant, Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S01-0X-R&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/S01-05-R.JPG,A101229-ND,118577-000,"TE Connectivity Aerospace, Defense and Marine",SOLDER SLEEVE IMMERS RESIS .750"",1418,0,"2.78000","0","1","SolderSleeve S01","Active","Wire to Wire","0.275"" (6.99mm), 0.300"" (7.62mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-XX-R&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/S02-04-R.JPG,A101232-ND,S02-04-R,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE IMMERS RESIS .750"",367,0,"3.08000","0","1","SolderSleeve S02","Active","Wire to Wire","0.235"" (5.97mm), 0.255"" (6.48mm)","0.750"" (19.05mm)","Transparent - Blue","Environment Resistant, Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-17/-18/-20-R-XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/031822-000.jpg,A104707-ND,S02-18-R-3,"TE Connectivity Aerospace, Defense and Marine",S02-18-R-3,957,0,"3.20000","0","1","SolderSleeve S02","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-A-55-GA-CL&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/343648-000.JPG,A122273-ND,SO63-3-55-20-90,"TE Connectivity Aerospace, Defense and Marine",SOLDER SHIELD TERM 20 AWG LEAD,1229,0,"3.21000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-A-55-GA-CL&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/555162-000.jpg,SO63-1-55-22-90-ND,SO63-1-55-22-90,"TE Connectivity Aerospace, Defense and Marine",SOLDER SHIELD TERM 22 AWG LEAD,460,0,"3.38000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.075"" (1.91mm), 0.105"" (2.67mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0181&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/992899-000.JPG,A104843-ND,D-110-0181,"TE Connectivity Aerospace, Defense and Marine",D-110-0181,473,0,"3.83000","0","1","SolderSleeve D-110","Active","Wire to Wire","0.175"" (4.45mm)","1.500"" (38.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-1744-01/-02/-03/-04&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-1744-04.JPG,A101188-ND,225107-000,"TE Connectivity Aerospace, Defense and Marine",SOLDER SLEEVE WIRE SPLICE,302,0,"4.68000","0","1","SolderSleeve D-1744","Active","Wire to Wire","0.280"" (7.11mm), 0.300"" (7.62mm)","1.180"" (29.97mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S03-0X-R-100&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/972203-000.jpg,A104838-ND,S03-02-R-100,"TE Connectivity Aerospace, Defense and Marine",S03-02-R-100,1197,0,"5.23000","0","1","SolderSleeve S03","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S03-0X-R-100&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/423649-000.jpg,A104745-ND,S03-05-R-100,"TE Connectivity Aerospace, Defense and Marine",S03-05-R-100,440,0,"5.23000","0","1","SolderSleeve S03","Active","Wire to Wire","0.275"" (6.99mm), 0.300"" (7.62mm)","0.750"" (19.05mm)","Transparent - Blue","Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S03-0X-R-100&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/485937-000.jpg,A104749-ND,S03-04-R-100,"TE Connectivity Aerospace, Defense and Marine",S03-04-R-100,160,0,"5.35000","0","1","SolderSleeve S03","Active","Wire to Wire","0.235"" (5.97mm), 0.255"" (6.48mm)","0.750"" (19.05mm)","Transparent - Blue","Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-101-3X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/624037-000.jpg,D-101-34-ND,D-101-34,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE W/LEAD 22AWG,369,0,"5.45000","0","1","SolderSleeve D-101","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.670"" (17.02mm)","Transparent - Blue","Environment Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S03-01/-05-R&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/676516-000.jpg,S03-03-R-ND,S03-03-R,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE 0.65""LENGTH W/LEAD,490,0,"5.85000","0","1","SolderSleeve S03","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-XX-01&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SO63-4-01.jpg,SO63-4-01-ND,SO63-4-01,TE Connectivity Raychem Cable Protection,SOLDER SHIELD TERM NIK PLT BRAID,565,0,"6.07000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.235"" (5.97mm), 0.255"" (6.48mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO96-X-01&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/236856-000.jpg,SO96-3-01-ND,SO96-3-01,"TE Connectivity Aerospace, Defense and Marine",SOLDER SLEEVE .170"" DIA W/LEAD,488,0,"6.96000","0","1","SolderSleeve SO96","Active","Wire to Wire","0.170"" (4.32mm), 0.195"" (4.95mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-040-GA-N&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/B-040-26-N.JPG,B-040-26-N-ND,B-040-26-N,TE Connectivity Raychem Cable Protection,COAXIAL CABLE SOLDER SLEEVE,747,0,"7.27000","0","1","SolderSleeve B-040","Active","Wire to Pin","0.175"" (4.45mm)","1.180"" (29.97mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-020-GA-N&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/284303-000.jpg,B-020-22-N-ND,B-020-22-N,"TE Connectivity Aerospace, Defense and Marine",COAXIAL SOLDER SLEEVE RG/U 180,322,0,"7.58000","0","1","SolderSleeve B-020","Active","Wire to Pin","0.250"" (6.35mm)","1.260"" (32.00mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-044-GA-N&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/405617-000.jpg,B-044-24-N-ND,B-044-24-N,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE COAXIAL 24AWG,504,0,"7.94000","0","1","SolderSleeve B-044","Active","Wire to Pin","0.135"" (3.43mm)","1.142"" (29.01mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-044-GA-N&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/586003-000.jpg,B-044-26-N-ND,B-044-26-N,"TE Connectivity Aerospace, Defense and Marine","CABLE TERMINATION RG/U 178,404",258,0,"7.94000","0","1","SolderSleeve B-044","Active","Wire to Pin","0.135"" (3.43mm)","1.100"" (27.94mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-150-0168-0170/0174-0181&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/D-150-0175.jpg,A101219-ND,D-150-0175,"TE Connectivity Aerospace, Defense and Marine",CONN SPLICE 16-18 AWG CRIMP,252,0,"30.93000","0","1","SolderShield","Active","Wire to Wire","0.197"" (5.00mm)","4.170"" (105.92mm)","Transparent - Blue","Environment Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-155-38XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/E38778-000.jpg,A104855-ND,B-155-3803,"TE Connectivity Aerospace, Defense and Marine",B-155-3803,2862,0,"1.28000","0","1","SolderSleeve B-155","Active","Wire to Wire","0.105"" (2.67mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-155-38XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/C78009-000.jpg,A104849-ND,B-155-3805,"TE Connectivity Aerospace, Defense and Marine",B-155-3805,4791,0,"1.33000","0","1","SolderSleeve B-155","Active","Wire to Wire","0.180"" (4.57mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-41&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/625160N003.JPG,A104791-ND,D-110-41CS1290,"TE Connectivity Aerospace, Defense and Marine",D-110-41CS1290,1755,0,"1.76000","0","1","SolderSleeve D-110","Active","Wire to Wire","0.105"" (2.67mm), 0.125"" (3.18mm)","1.090"" (27.69mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-100-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/620001-000.JPG,A104773-ND,620001-000,"TE Connectivity Aerospace, Defense and Marine",D-100-00,1115,0,"1.92000","0","1","SolderSleeve D-100","Active","Wire to Wire","0.110"" (2.79mm), 0.125"" (3.18mm)","0.680"" (17.27mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-38XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/242489-000.jpg,A104729-ND,242489-000,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERMINATOR,238,0,"2.73000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.420"" (10.67mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-107-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/620249-000.JPG,A104779-ND,620249-000,"TE Connectivity Aerospace, Defense and Marine",D-107-00,390,0,"2.74000","0","1","SolderSleeve D-107","Active","Wire to Wire","0.235"" (5.97mm), 0.255"" (6.48mm)","0.805"" (20.45mm)","Transparent - Blue","-"
//media.digikey.com/pdf/Data%20Sheets/Tyco%20Electronics%20Raychem%20PDFs/S01-0x-R_Dwg.pdf,//media.digikey.com/Photos/TE%20Connectivity/118577N003.JPG,A104714-ND,S01-05-RCS453,"TE Connectivity Aerospace, Defense and Marine",S01-05-RCS453,477,0,"2.78000","0","1","SolderSleeve S01","Active","Wire to Wire","0.275"" (6.99mm), 0.300"" (7.62mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-07/08/-10-R-XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/375094-000.jpg,A104741-ND,S02-07-R-3,"TE Connectivity Aerospace, Defense and Marine",S02-07-R-3,1027,0,"3.15000","0","1","SolderSleeve S02","Active","Wire to Wire","0.105"" (2.67mm), 0.140"" (3.56mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-142-50/-51/-52&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/621056-000.JPG,621056-000-ND,621056-000,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE LOW TEMP,382,0,"3.30000","0","1","SolderSleeve D-142","Active","Wire to Wire","0.280"" (7.11mm), 0.300"" (7.62mm)","0.750"" (19.05mm)","Natural","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=S02-XX-R&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/669507N004.JPG,A104801-ND,S02-10-RCS453,"TE Connectivity Aerospace, Defense and Marine",S02-10-RCS453,411,0,"3.53000","0","1","SolderSleeve S02","Active","Wire to Wire","0.275"" (6.99mm), 0.300"" (7.62mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=CWT-38XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/271935-000.jpg,A104732-ND,271935-000,"TE Connectivity Aerospace, Defense and Marine",SOLDERSLEEVE SHIELD TERMINATOR,351,0,"3.63000","0","1","SolderSleeve CWT, One-Step","Active","Wire to Wire","0.510"" (12.95mm)","1.655"" (42.04mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0101&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/625380-000.jpg,A104793-ND,D-110-0101,"TE Connectivity Aerospace, Defense and Marine",D-110-0101,479,0,"3.83000","0","1","SolderSleeve D-110","Active","Wire to Wire","0.170"" (4.32mm)","1.450"" (36.83mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-A-55-GA-CL&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/SO63-4-55-20-90.jpg,SO63-4-55-20-90-ND,SO63-4-55-20-90,"TE Connectivity Aerospace, Defense and Marine",SOLDER SHIELD TERM 20 AWG LEAD,300,0,"4.03000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.235"" (5.97mm), 0.255"" (6.48mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO96-X-00&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/485403-000.jpg,SO96-4-00-ND,SO96-4-00,"TE Connectivity Aerospace, Defense and Marine",SOLDER SLEEVE .235"" DIA IMM RES,311,0,"4.23000","0","1","SolderSleeve SO96","Active","Wire to Wire","0.235"" (5.97mm), 0.255"" (6.48mm)","0.750"" (19.05mm)","Transparent - Blue","Immersion Resistant"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-110-0090&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/625372-000.JPG,A104792-ND,625372-000,"TE Connectivity Aerospace, Defense and Marine",D-110-0090,450,0,"4.55000","0","1","SolderSleeve D-110","Active","Wire to Wire","0.280"" (7.11mm)","2.130"" (54.10mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-108-09/-10/-11/-12&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/620068-000.JPG,A104777-ND,D-108-10,"TE Connectivity Aerospace, Defense and Marine",D-108-10,380,0,"4.58000","0","1","SolderSleeve D-108","Active","Wire to Wire","0.110"" (2.79mm), 0.125"" (3.18mm)","0.680"" (17.27mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-1744-01/-02/-03/-04&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/TE%20Connectivity/750648N001.JPG,A104808-ND,D-1744-03CS378,"TE Connectivity Aerospace, Defense and Marine",D-1744-03CS378,496,0,"4.65000","0","1","SolderSleeve D-1744","Active","Wire to Wire","0.180"" (4.57mm), 0.200"" (5.08mm)","1.165"" (29.59mm)","Transparent - Blue","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=B-150-XX&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/270225-000.jpg,A104731-ND,B-150-07,"TE Connectivity Aerospace, Defense and Marine",B-150-07,165,0,"4.98000","0","1","SolderSleeve B-150","Active","Wire to Wire","0.267"" (6.78mm), 0.287"" (7.29mm)","1.279"" (32.50mm)","Clear","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=D-146-020X&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/624512-000.jpg,A104786-ND,D-146-0207,"TE Connectivity Aerospace, Defense and Marine",D-146-0207,670,0,"5.05000","0","1","SolderSleeve D-146","Active","Wire to Wire","0.181"" (4.60mm), 0.200"" (5.08mm)","0.591"" (15.01mm)","Transparent - Blue","Pre-Installed Lead Wire"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-XX-01&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/133962-000.jpg,SO63-2-01-ND,SO63-2-01,"TE Connectivity Aerospace, Defense and Marine",SOLDER SHIELD TERM NIK PLT BRAID,680,0,"5.45000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.105"" (2.67mm), 0.145"" (3.68mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Braid"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=SO63-X-9030&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/S063-3-9030.jpg,A101234-ND,SO63-3-9030,"TE Connectivity Aerospace, Defense and Marine",SOLDER SHIELD TERM TIN PLT BRAID,478,0,"5.53000","0","1","SolderSleeve SO63","Active","Wire to Wire","0.170"" (4.32mm), 0.200"" (5.08mm)","0.650"" (16.51mm)","Transparent - Blue","Immersion Resistant, Pre-Installed Braid"
