Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Shrinkage Ratio","Length","Inner Diameter - Supplied","Inner Diameter - Recovered","Recovered Wall Thickness","Material","Features","Color","Operating Temperature","Shrink Temperature"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DR-25&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/DR-25-1-0-SP.JPG,A124386-DS-ND,DR-25-1-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 1"" BLACK FEET,2137,0,"9.27000","0","1","Thermofit DR-25","Active","Tubing, Flexible","2 to 1","Digi-Spool™, Continuous Spool","1.000"" (25.40mm)","0.500"" (12.70mm)","0.070"" (1.78mm)","Elastomer, Irradiated","Abrasion Resistant, Chemical Resistant, Heat Resistant, Fluid Resistant, Flame Retardant, Fuel Resistant, Oil Resistant","Black","-75°C ~ 150°C","150°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/ATUM-4^1-0-STK.JPG,ATM041K-ND,NB11022001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 4MM X 4',6922,0,"9.46000","0","1","ATUM","Active","Tubing, Semi-Flexible","4 to 1","4.00' (1.22m)","0.157"" (3.99mm)","0.039"" (0.99mm)","0.039"" (0.99mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
http://multimedia.3m.com/mws/media/23026O/3mtm-heat-shrink-tubing-eps-300.pdf,//media.digikey.com/photos/3M%20Photos/EPS3018K.jpg,EPS3018K-ND,EPS-300 1/8"" BL48""BX,3M,HEATSHRINK EPS300 1/8""X4' BLACK,902,0,"9.50000","0","1","EPS-300","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.125"" (3.18mm)","0.040"" (1.02mm)","0.040"" (1.02mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Corrosion Resistant, Flame Retardant, Fluid Resistant, Self Extinguishing, Water Resistant","Black","-55°C ~ 110°C","121°C"
https://www.molex.com/pdm_docs/sd/192690028_sd.pdf,//media.digikey.com/Photos/Molex/0192690028.JPG,WM7377-ND,0192690028,Molex,HEATSHRINK 1/2"" X 4' BLACK,999,300,"9.53000","0","1","Perma-Fit 19269","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.157"" (3.99mm)","0.055"" (1.40mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Corrosion Resistant, Strain Resistant, Vibration Resistant","Black","-55°C ~ 125°C","120°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q54X.pdf,//media.digikey.com/Photos/Qualtek%20Photos/Q5-4X-3%5E4-01-QB48IN-5.JPG,Q665-ND,Q5-4X-3/4-01-QB48IN-5,Qualtek,HEATSHRINK 3/4""-48"" BLACK,1977,20,"9.58000","0","1","Q5-4X","Active","Tubing, Flexible","4 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.175"" (4.45mm)","0.091"" (2.30mm)","Polyolefin (PO)","Adhesive Lined, Fluid Resistant","Black","-55°C ~ 125°C","80°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q53X.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q5-3X-1%201^4-01-QB48IN-5.JPG,Q53X114B-ND,Q5-3X-1 1/4-01-QB48IN-5,Qualtek,HEATSHRINK 1.181"" X 4' BLACK,5339,0,"9.94000","0","1","Q5-3X","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","1.181"" (30.00mm)","0.394"" (10.01mm)","0.094"" (2.40mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant","Black","-55°C ~ 125°C","80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1654025_Sec3_SFR&DocType=CS&DocLang=English,-,A132492-DS-ND,SFR-1/8-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 1/8"" BLACK,200,0,"10.21000","0","1","SFR, Raychem","Active","Tubing, Flexible","1.75 to 1","Digi-Spool™, Continuous Spool","0.125"" (3.18mm)","0.070"" (1.78mm)","0.025"" (0.64mm)","Silicone Elastomer","Flame Retardant","Black","-75°C ~ 180°C","135°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DWP-125&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/DWP-125-1^2-0-STK.JPG,DWP012K-ND,DWP-125-1/2-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK POLY 1/2""X4' BLK,409,0,"10.38000","0","1","DWP","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.157"" (3.99mm)","0.067"" (1.70mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant","Black","-40°C ~ 110°C","80°C"
http://multimedia.3m.com/mws/media/23026O/3mtm-heat-shrink-tubing-eps-300.pdf,//media.digikey.com/photos/3M%20Photos/EPS3316K.jpg,EPS3316K-ND,EPS-300 3/16""BL48""BX,3M,HEATSHRINK EPS300 3/16""X4' BLACK,548,0,"10.40000","0","1","EPS-300","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.187"" (4.75mm)","0.062"" (1.57mm)","0.040"" (1.02mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Corrosion Resistant, Flame Retardant, Fluid Resistant, Self Extinguishing, Water Resistant","Black","-55°C ~ 110°C","121°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/ATU062K.jpg,ATU062K-ND,NB11652001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 6MM X 4',11301,0,"11.32000","0","1","ATUM","Active","Tubing, Semi-Flexible","3 to 1","4.00' (1.22m)","0.236"" (5.99mm)","0.079"" (2.01mm)","0.039"" (0.99mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
http://multimedia.3m.com/mws/media/23027O/eps-400-tubing.pdf,//media.digikey.com/Photos/3M%20Photos/EPS-400-.700-48-BLACK-BOX.JPG,3M155815-ND,EPS-400-.700-48-BLACK-BUL,3M,HEATSHRINK 0.7"" X 4' BLACK,532,0,"12.08000","0","1","EPS-400","Active","Tubing, Semi Rigid","4 to 1","4.00' (1.22m)","0.700"" (17.78mm)","0.175"" (4.45mm)","0.060"" (1.52mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","121°C"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPS-200%20Tubing.pdf,//media.digikey.com/Renders/3M%20Renders/EPS2034-2-ND.jpg,EPS2034-ND,EPS-200 3/4"" BL48""BX,3M,HEATSHRINK EPS200 3/4""X4' BLACK,158,0,"12.29000","0","1","EPS-200","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.375"" (9.53mm)","0.037"" (0.94mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","121°C"
http://multimedia.3m.com/mws/media/23026O/3mtm-heat-shrink-tubing-eps-300.pdf,//media.digikey.com/photos/3M%20Photos/EPS3014K.jpg,EPS3014K-ND,EPS-300 1/4"" BL48""BX,3M,HEATSHRINK EPS300 1/4""X4' BLACK,5938,0,"12.35000","0","1","EPS-300","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.080"" (2.03mm)","0.040"" (1.02mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Corrosion Resistant, Flame Retardant, Fluid Resistant, Self Extinguishing, Water Resistant","Black","-55°C ~ 110°C","121°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q53X.pdf,//media.digikey.com/photos/Qualtek%20Photos/q5-3x-1%201%202-01-qb48in-5.JPG,Q53X112B-ND,Q5-3X-1 1/2-01-QB48IN-5,Qualtek,HEATSHRINK 1.575"" X 4' BLACK,668,0,"12.82000","0","1","Q5-3X","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","1.575"" (40.01mm)","0.512"" (13.00mm)","0.094"" (2.40mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant","Black","-55°C ~ 125°C","80°C"
http://multimedia.3m.com/mws/media/23078O/3mtm-mfpr-heat-shrink-tubing.pdf,//media.digikey.com/photos/3M%20Photos/KY014C.jpg,KY014C-ND,MFP 1/4"" CR 48"" BX,3M,HEATSHRINK MFP 1/4""X 4' CLEAR,325,0,"13.94000","0","1","MFP","Active","Tubing, Semi Rigid","2 to 1","4.00' (1.22m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.012"" (0.30mm)","Polyvinylidene Fluoride (PVDF), Irradiated","Abrasion and Cut Resistant, Chemical Resistant, Flame Retardant, Fuel Resistant, Solvent Resistant","Clear","-55°C ~ 175°C","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DWP-125&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/photos/Tyco%20Photos/dwp-125-3^4-0-stk.JPG,DWP034K-ND,DWP-125-3/4-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK POLY 3/4""X4' BLK,703,0,"15.29000","0","1","DWP","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.230"" (5.84mm)","0.080"" (2.03mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant","Black","-40°C ~ 110°C","80°C"
http://multimedia.3m.com/mws/media/23026O/3mtm-heat-shrink-tubing-eps-300.pdf,//media.digikey.com/Renders/3M%20Renders/EPS3012K-2-ND.jpg,EPS3012K-ND,EPS-300 1/2"" BL48""BX,3M,HEATSHRINK EPS300 1/2""X 4' BLACK,204,0,"16.31000","0","1","EPS-300","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.500"" (12.70mm)","0.160"" (4.06mm)","0.070"" (1.78mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Corrosion Resistant, Flame Retardant, Fluid Resistant, Self Extinguishing, Water Resistant","Black","-55°C ~ 110°C","121°C"
//media.digikey.com/pdf/Data%20Sheets/Daburn%20PDFs/SM278.pdf,//media.digikey.com/photos/Daburn%20Elect.%20Photos/W206.jpg,W206-ND,SM278-1/2"",Daburn Electronics,HEATSHRINK DUAL WALL BLK 1/2""X4',198,0,"16.54000","0","1","SM278","Active","Tubing, Flexible","4 to 1","4.00' (1.22m)","0.472"" (11.99mm)","0.118"" (2.99mm)","0.051"" (1.30mm)","Polyolefin (PO)","Adhesive Lined, Fluid Resistant","Black","-55°C ~ 135°C","120°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT70021?device=pdf,-,F70021BK132-ND,F70021 BK132,Alpha Wire,HEATSHRINK 3/4 IN X 1FT BLACK,702,0,"17.01000","0","1","FIT®-700","Active","Tubing, Flexible","3 to 1","1.00' (304.80mm, 12.00"")","0.750"" (19.05mm)","0.240"" (6.10mm)","0.120"" (3.05mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Flame Retardant, Fluid Resistant, Heat Resistant, UV Resistant","Black","-55°C ~ 110°C","120°C"
//media.digikey.com/pdf/Data%20Sheets/3M%20PDFs/EPS-200%20Tubing.pdf,//media.digikey.com/Renders/3M%20Renders/EPS2100-2-ND.jpg,EPS2100-ND,EPS-200 1"" BL 48"" BX,3M,HEATSHRINK EPS200 1""X4' BLACK,511,0,"17.21000","0","1","EPS-200","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","1.000"" (25.40mm)","0.500"" (12.70mm)","0.046"" (1.17mm)","Polyolefin (PO)","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","121°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F3X.pdf,//media.digikey.com/photos/Qualtek%20Photos/q2-f3x-1%204-01-qb48in-25.JPG,Q2F3X014B-100-ND,Q2-F3X-1/4-01-MS100FT,Qualtek,HEATSHRINK POLY 1/4"" BLK 100',441,0,"17.37000","0","1","Q2-F3X","Active","Tubing, Flexible","3 to 1","100.0' (30.5m)","0.250"" (6.35mm)","0.080"" (2.03mm)","0.026"" (0.66mm)","Polyolefin (PO)","Corrosion Resistant, Flame Retardant","Black","-55°C ~ 135°C","70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/ATU124K.jpg,ATU124K-ND,NB09312001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUALWALL 12MM X 4',634,0,"18.74000","0","1","ATUM","Active","Tubing, Semi-Flexible","3 to 1","4.00' (1.22m)","0.472"" (11.99mm)","0.157"" (3.99mm)","0.070"" (1.78mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ATUM-123-0-STK.JPG,ATM123K-ND,NB09012001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 12MM X 4',875,0,"19.41000","0","1","ATUM","Active","Tubing, Semi-Flexible","4 to 1","4.00' (1.22m)","0.472"" (11.99mm)","0.118"" (2.99mm)","0.055"" (1.40mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=DR-25&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/DR-25-1-1%5E2-0-SP.JPG,A124393-DS-ND,DR-25-1-1/2-0-SP,"TE Connectivity Aerospace, Defense and Marine",HEATSHRINK 1 1/2"" BLACK FEET,740,0,"19.57000","0","1","Thermofit DR-25","Active","Tubing, Flexible","2 to 1","Digi-Spool™, Continuous Spool","1.500"" (38.10mm)","0.750"" (19.05mm)","0.095"" (2.41mm)","Elastomer, Irradiated","Abrasion Resistant, Chemical Resistant, Heat Resistant, Fluid Resistant, Flame Retardant, Fuel Resistant, Oil Resistant","Black","-75°C ~ 150°C","150°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1-1773862-9_DWFR_Tubing&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/DWFR_12-16-19.JPG,DWFR-16/4-0-STK-ND,DWFR-16/4-0-STK,TE Connectivity Raychem Cable Protection,HEATSHRINK 0.63"" X 4' BLACK,811,0,"21.13000","0","1","DWFR","Active","Tubing, Semi-Flexible","4 to 1","4.00' (1.22m)","0.630"" (16.00mm)","0.157"" (3.99mm)","0.070"" (1.78mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant","Black","-40°C ~ 110°C","60°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ATUM-19%5E6-0-STK.jpg,ATU196K-ND,NB09952001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 19MM X 4',3229,0,"23.73000","0","1","ATUM","Active","Tubing, Semi-Flexible","3 to 1","4.00' (1.22m)","0.748"" (19.00mm)","0.236"" (5.99mm)","0.088"" (2.25mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
http://multimedia.3m.com/mws/media/23027O/eps-400-tubing.pdf,//media.digikey.com/Photos/3M%20Photos/EPS-400-.700-48-BLACK-BOX.JPG,3M15379-ND,EPS-400-.700-48-BLACK-BOX,3M,HEATSHRINK 0.7"" X 4' BLACK 1=1PC,535,0,"24.30000","0","1","EPS-400","Active","Tubing, Semi Rigid","4 to 1","4.00' (1.22m)","0.700"" (17.78mm)","0.175"" (4.45mm)","0.060"" (1.52mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","121°C"
//media.digikey.com/pdf/Data%20Sheets/Daburn%20PDFs/SM278.pdf,//media.digikey.com/Photos/Daburn%20Elect.%20Photos/SM278-1.jpg,W205-ND,SM278-1"",Daburn Electronics,HEATSHRINK DUAL WALL BK 1"" X 4',382,0,"24.95000","0","1","SM278","Active","Tubing, Flexible","4 to 1","4.00' (1.22m)","0.945"" (24.00mm)","0.236"" (5.99mm)","0.083"" (2.11mm)","Polyolefin (PO)","Adhesive Lined, Fluid Resistant","Black","-55°C ~ 135°C","120°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ATUM-16%5E4-0-STK.JPG,ATM164K-ND,NB09542001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 16MM X 4',960,0,"25.87000","0","1","ATUM","Active","Tubing, Semi-Flexible","4 to 1","4.00' (1.22m)","0.630"" (16.00mm)","0.157"" (3.99mm)","0.070"" (1.78mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT3211_4?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221B3%5E16-BK.jpg,F3211/4BK103-ND,F3211/4 BK103,Alpha Wire,HEATSHRINK 0.252"" X 4' BLACK,179,168,"26.00000","0","1","FIT®-321","Active","Tubing, Flexible","3 to 1","4.00' (1.22m)","0.252"" (6.40mm)","0.073"" (1.85mm)","0.047"" (1.19mm)","Polyolefin (PO)","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Fluid Resistant, Heat Resistant, UV Resistant, Water Resistant","Black","-55°C ~ 125°C","110°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Shrink-Tubing/FIT7503_4?device=pdf,-,F7503/4BK105-ND,F7503/4 BK105,Alpha Wire,HEATSHRINK 3/4"" X 4' BLACK,483,265,"29.94000","0","1","FIT®-750","Active","Tubing, Flexible","2 to 1","4.00' (1.22m)","0.750"" (19.05mm)","0.375"" (9.53mm)","0.037"" (0.94mm)","Polyolefin (PO), Irradiated","Abrasion Resistant, Adhesive Lined, Chemical Resistant, Fluid Resistant, Heat Resistant, Self Extinguishing, UV Resistant","Black","-55°C ~ 110°C","110°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F3X.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q2-F3X-1^2-01-QB48IN-5.JPG,Q2F3X012B-150-ND,Q2-F3X-1/2-01-SS150FT,Qualtek,HEATSHRINK POLY 1/2"" BLK 150',433,0,"40.20000","0","1","Q2-F3X","Active","Tubing, Flexible","3 to 1","150.0' (45.7m)","0.500"" (12.70mm)","0.157"" (3.99mm)","0.032"" (0.81mm)","Polyolefin (PO)","Corrosion Resistant, Flame Retardant","Black","-55°C ~ 135°C","70°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F3X.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q2-F3X-3^8-01-SS250FT.JPG,Q2F3X038B-250-ND,Q2-F3X-3/8-01-SS250FT,Qualtek,HEATSHRINK POLY 3/8"" BLK 250',177,25,"45.22000","0","1","Q2-F3X","Active","Tubing, Flexible","3 to 1","250.0' (76.2m)","0.375"" (9.53mm)","0.118"" (2.99mm)","0.030"" (0.76mm)","Polyolefin (PO)","Corrosion Resistant, Flame Retardant","Black","-55°C ~ 135°C","70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/ATUM-32%5E8-0-STK.jpg,ATM328K-ND,NB10802001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 32MM X 4',129,0,"45.39000","0","1","ATUM","Active","Tubing, Semi-Flexible","4 to 1","4.00' (1.22m)","1.260"" (32.00mm)","0.315"" (8.00mm)","0.100"" (2.54mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F3X.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q2-F3X-1%201^2-01-QB48IN-5.JPG,Q2F3X112B-50-ND,Q2-F3X-1 1/2-01-MS50FT,Qualtek,HEATSHRINK POLY 1 1/2"" BLACK 50',115,26,"53.76000","0","1","Q2-F3X","Active","Tubing, Flexible","3 to 1","50.0' (15.2m)","1.535"" (38.99mm)","0.512"" (13.00mm)","0.049"" (1.24mm)","Polyolefin (PO)","Corrosion Resistant, Flame Retardant","Black","-55°C ~ 135°C","70°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=ATUM&DocType=DS&DocLang=English,//media.digikey.com/Photos/Tyco%20Photos/ATUM-5213-0-STK.jpg,ATM5213K-ND,NB11382001,TE Connectivity Raychem Cable Protection,HEATSHRINK DUAL WALL 52MM X 4',201,0,"58.10000","0","1","ATUM","Active","Tubing, Semi-Flexible","4 to 1","4.00' (1.22m)","2.050"" (52.07mm)","0.512"" (13.00mm)","0.100"" (2.54mm)","Polyolefin (PO), Irradiated","Adhesive Lined, Flame Retardant, Fluid Resistant","Black","-55°C ~ 110°C","80°C"
http://multimedia.3m.com/mws/media/23031O/3mtm-heat-shrink-tubing-fp-301.pdf,//media.digikey.com/photos/3M%20Photos/FP014K%20SERIES.jpg,FP014K-200-ND,FP-301 1/4"" BL 200',3M,HEATSHRINK FP301 1/4""X200' BLK,245,0,"83.33000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","200.0' (61.0m)","0.250"" (6.35mm)","0.125"" (3.18mm)","0.025"" (0.64mm)","Polyolefin (PO)","Flame Retardant, Solvent Resistant","Black","-55°C ~ 135°C","100°C"
http://multimedia.3m.com/mws/media/23031O/3mtm-heat-shrink-tubing-fp-301.pdf,//media.digikey.com/photos/3M%20Photos/FP038B%20SERIES.jpg,FP038B-200-ND,FP-301 3/8"" BU 200',3M,HEATSHRINK FP301 3/8"" 200' BLU,109,0,"92.22000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","200.0' (61.0m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.025"" (0.64mm)","Polyolefin (PO)","Flame Retardant, Solvent Resistant","Blue","-55°C ~ 135°C","100°C"
http://multimedia.3m.com/mws/media/23031O/3mtm-heat-shrink-tubing-fp-301.pdf,//media.digikey.com/photos/3M%20Photos/FP038K%20SERIES.jpg,FP038K-200-ND,FP-301 3/8"" BL 200',3M,HEATSHRINK FP301 3/8"" X 200' BLK,43,0,"92.22000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","200.0' (61.0m)","0.375"" (9.53mm)","0.187"" (4.75mm)","0.025"" (0.64mm)","Polyolefin (PO)","Flame Retardant, Solvent Resistant","Black","-55°C ~ 135°C","100°C"
http://multimedia.3m.com/mws/media/23031O/3mtm-heat-shrink-tubing-fp-301.pdf,//media.digikey.com/photos/3M%20Photos/FP-301%203^32^%20BL%20500'.JPG,FP332K-500-ND,FP-301 3/32"" BL 500',3M,HEATSHRINK FP301 3/32"" X 500'BLK,37,0,"130.40000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","500.0' (152.4m)","0.093"" (2.36mm)","0.046"" (1.17mm)","0.020"" (0.51mm)","Polyolefin (PO)","Flame Retardant, Solvent Resistant","Black","-55°C ~ 135°C","100°C"
http://multimedia.3m.com/mws/media/23031O/3mtm-heat-shrink-tubing-fp-301.pdf,//media.digikey.com/photos/3M%20Photos/FP-301%203^32^%20CR%20500'.JPG,FP332C-500-ND,FP-301 3/32"" CR 500',3M,HEATSHRINK FP301 3/32"" 500' CLR,30,0,"130.40000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","500.0' (152.4m)","0.093"" (2.36mm)","0.046"" (1.17mm)","0.020"" (0.51mm)","Polyolefin (PO)","Solvent Resistant","Clear","-55°C ~ 135°C","100°C"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=VERSAFIT&DocType=DS&DocLang=English,//media.digikey.com/photos/Tyco%20Raychem%20Photos/VER316K.jpg,VERSAFIT-1/4-0-SP-500-ND,VERSAFIT-1/4-0-SP,TE Connectivity Raychem Cable Protection,HEATSHRINK 0.28"" X 500' BLACK,54,0,"137.44000","0","1","Versafit","Active","Tubing, Flexible","2 to 1","500.0' (152.4m)","0.280"" (7.11mm)","0.125"" (3.18mm)","0.025"" (0.64mm)","Polyolefin (PO)","Flame Retardant","Black","-55°C ~ 135°C","70°C"
http://multimedia.3m.com/mws/media/23031O/3mtm-heat-shrink-tubing-fp-301.pdf,//media.digikey.com/photos/3M%20Photos/FP018K%20SERIES.jpg,FP018K-500-ND,FP-301 1/8"" BL 500',3M,HEATSHRINK FP301 1/8"" X 500' BLK,36,0,"139.52000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","500.0' (152.4m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.020"" (0.51mm)","Polyolefin (PO)","Flame Retardant, Solvent Resistant","Black","-55°C ~ 135°C","100°C"
http://www.qualtekusa.com/images/Heatshrink/PDFs/Q2F3X.pdf,//media.digikey.com/photos/Qualtek%20Photos/Q2-F3X-1%201^2-01-QB48IN-5.JPG,Q2F3X112B-150-ND,Q2-F3X-1 1/2-01-SS150FT,Qualtek,HEATSHRINK 1.535"" X 150' BLACK,75,0,"141.12000","0","1","Q2-F3X","Active","Tubing, Flexible","3 to 1","150.0' (45.7m)","1.535"" (38.99mm)","0.512"" (13.00mm)","0.049"" (1.24mm)","Polyolefin (PO)","Corrosion Resistant, Flame Retardant","Black","-55°C ~ 135°C","70°C"
http://multimedia.3m.com/mws/media/23031O/3mtm-heat-shrink-tubing-fp-301.pdf,//media.digikey.com/photos/3M%20Photos/FP-301%203^4%20BL200.jpg,FP034K-200-ND,FP-301 3/4"" BL 200',3M,HEATSHRINK FP301 3/4"" X 200' BLK,26,0,"143.07000","0","1","FP-301","Active","Tubing, Flexible","2 to 1","200.0' (61.0m)","0.750"" (19.05mm)","0.375"" (9.53mm)","0.030"" (0.76mm)","Polyolefin (PO)","Flame Retardant, Solvent Resistant","Black","-55°C ~ 135°C","100°C"
http://www.alphawire.com/Home/Products/TubingAccessories/FIT-Heat-Shrink-Tubing/Large-Putup-Heat-Shrink-Tubing/FIT221B1_8?device=pdf,//media.digikey.com/Photos/Alpha%20Wire%20Photos/F221B1%5E8-BK.jpg,A018B-500-ND,F221B1/8 BK206,Alpha Wire,HEATSHRINK 1/8 IN X 500FT BLACK,76,126,"163.81000","0","1","FIT®-221B","Active","Tubing, Flexible","2 to 1","500.0' (152.4m)","0.125"" (3.18mm)","0.062"" (1.57mm)","0.020"" (0.51mm)","Polyolefin (PO), Irradiated","Flame Resistant, Fluid Resistant, UV Resistant","Black","-55°C ~ 135°C","90°C"
