Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Mounting Type","Size / Dimension","For Use With/Related Products","Material","Color"
http://www.panduit.com/heiler/PartDrawings/SGABM50_01.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SGABM50-A-L.jpg,298-15864-ND,SGABM50-A-L,Panduit Corp,ADH MNT WITH RUBBER ADHES 2 X 2,270,0,"2.12000","0","1","Super-Grip®","Active","Quad Opening","Adhesive, Screw, #8","2.00"" L x 2.00"" W x 0.36"" H (50.8mm x 50.8mm x 9.1mm)","Super-Grip® SGM, SGI, SGS, SGLH, SGH Ties","Nylon","White"
http://www.panduit.com/heiler/Brochures/SA-WACB06%20(ABM%20Brochure)2.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_SMS-A-C.jpg,298-15871-ND,SMS-A-C,Panduit Corp,SNAP-IN ADH MT,300,0,"2.18000","0","1","-","Active","Single Opening","Adhesive","2.00"" L x 1.00"" W x 0.31"" H (50.8mm x 25.4mm x 7.9mm)","Standard Ties","ABS","White"
http://www.panduit.com/heiler/PartDrawings/PPF2S-S25-V%20Product%20Page_4.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/PP2S-S10-X.JPG,298-15568-ND,PP2S-S12-X,Panduit Corp,POST STANDOFF 4.62"" HEIGHT #12 S,613,0,"2.28000","0","1","Pan-Post™","Active","Multiple Opening","Screw, #12 (M5)","1.06"" L x 0.72"" W x 4.60"" H (26.9mm x 18.3mm x 116.8mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/SS_27629TieMt.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_TM2S8-C71.jpg,298-14158-ND,TM2S8-C71,Panduit Corp,TIE MOUNT #8 M4 SCREW PEEK,636,0,"2.29000","0","1","-","Active","Dual Opening","Screw, #8 (M4)","0.63"" L x 0.42"" W x 0.27"" H (16.0mm x 10.8mm x 7.0mm)","M, I, S Ties","Polyetheretherketone (PEEK)","Brown, Translucent"
http://www.panduit.com/heiler/PartDrawings/C-WASMS-A-GB0239LA-R0--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_SMS-A-C15.jpg,298-15870-ND,SMS-A-C15,Panduit Corp,SNAP-IN ADH. BACK MT,525,0,"2.31000","0","1","-","Active","Single Opening","Adhesive","2.00"" L x 1.00"" W x 0.31"" H (50.8mm x 25.4mm x 7.9mm)","Standard Ties","ABS","Ivory"
http://www.panduit.com/heiler/PartDrawings/C-WATMEH-GB0239EL-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_TMEH-SX-XXX.jpg,298-15916-ND,TMEH-S10-X0,Panduit Corp,CABLE TIE MOUNT #10 SCREW,484,0,"2.31000","0","1","-","Active","Dual Opening","Screw, #10 (M5)","1.62"" L x 0.72"" W x 0.61"" H (41.1mm x 18.3mm x 15.5mm)","I, S, H, EH Ties","Nylon, Weather Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/C-WAABM3H-A-GB0239GW-R2--ENG.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_ABM3H-A-L20.jpg,298-14193-ND,ABM3H-A-L20,Panduit Corp,1.5"" 4 WAY ADH. BACK MOUN,1000,0,"2.38000","0","1","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","1.50"" L x 1.50"" W x 0.25"" H (38.1mm x 38.1mm x 6.4mm)","M, I, S, LH, H Ties","Nylon","Black"
http://www.panduit.com/heiler/PartDrawings/ABMT-A_R1.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ABMT-A-Q.JPG,298-12192-ND,ABMT-A-Q,Panduit Corp,TIE HOLDER,118,0,"2.40000","0","1","TAK-TY®","Active","Dual Opening","Adhesive, Screw, #6 (M3)","1.12"" L x 1.12"" W x 0.34"" H (28.4mm x 28.4mm x 8.6mm)","HTL/HLS Tak-Ty® Hook and Loop Ties","Nylon","Natural"
http://www.panduit.com/heiler/CatalogCutSheets/ABM1M-A-C%20Product%20Page.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_ABM4H-AT-L.jpg,298-14195-ND,ABM4H-AT-L,Panduit Corp,ADHESIVE BACKED MNT,225,0,"2.47000","0","1","-","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6 (M3)","2.00"" L x 2.00"" W x 0.25"" H (50.8mm x 50.8mm x 6.4mm)","M, I, S, LH, H Ties","Nylon, Heat Stabilized for Temperatures up to 180°F","White"
http://www.panduit.com/heiler/PartDrawings/ABMT-A_R1.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_ABMT_Blk.jpg,298-12193-ND,ABMT-A-Q20,Panduit Corp,TIE HOLDER ADH 1.12X1.12"",146,0,"2.64000","0","1","TAK-TY®","Active","Dual Opening","Adhesive, Screw, #6 (M3)","1.12"" L x 1.12"" W x 0.34"" H (28.4mm x 28.4mm x 8.6mm)","HTL/HLS Tak-Ty® Hook and Loop Ties","Nylon","Black"
http://www.panduit.com/heiler/PartDrawings/C-WATM1-TM3-GB02446BA--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/TM3-X2-C0.jpg,298-1308-ND,TM3-X2-C0Y,Panduit Corp,CABLE TIE MOUNT SWIVEL 120LBS,4339,0,"2.74000","0","1","-","Active","2 - Dual Opening, Swivel","-","0.87"" L x 0.62"" W x 0.75"" H (22.1mm x 15.7mm x 19.1mm)","M, I, S, LH Ties","Nylon, Weather Resistant","Black"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/LHMS-S10-C~.PDF,-,298-19926-ND,LHMS-S10-C,Panduit Corp,CABLE TIE MOUNT #10 SCREW,400,0,"2.77000","0","1","-","Active","Single Opening","Rivet or Screw, 3/16"" or #10 (M5)","0.75"" L x 0.70"" W x 1.08"" H (19.1mm x 17.8mm x 27.4mm)","M, I, S Ties","Nylon","Natural"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/LHMS-S6-C~.PDF,-,298-19929-ND,LHMS-S6-C,Panduit Corp,CABLE TIE MOUNT #6 SCREW,200,0,"2.77000","0","1","-","Active","Single Opening","Rivet or Screw, 9/64"" or #6 (M3)","0.75"" L x 0.70"" W x 1.08"" H (19.1mm x 17.8mm x 27.4mm)","M, I, S Ties","Nylon","Natural"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/System%20for%20Harsh%20Environments%20Catalog.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_MPWM-H56-Q.jpg,298-13220-ND,MPWM-H56-Q,Panduit Corp,TIE MOUNT STEEL PUSH WING,175,0,"2.86000","0","1","-","Active","Single Opening","Push In - Arrowhead, Winged","0.98"" L x 0.29"" W x 0.56"" H (24.7mm x 7.3mm x 14.2mm)","Pan-Steel® MLT and MLTFC (Standard, Light-Heavy, Heavy), MLTC (Heavy) Ties","Stainless Steel 304","Silver"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19975-ND,MTP4S-E10-C,Panduit Corp,MULTI TIE PLATE 4 BDL 5.50""L,500,0,"2.92000","0","1","MTP","Active","Multiple Opening","Screw, #10","5.50"" L x 0.50"" W x 0.12"" H (139.7mm x 12.7mm x 3.0mm)","M, I, S Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/C-WATM1-TM3-GB02446BA--ENG.pdf,-,298-20424-ND,TM1-X2-C,Panduit Corp,SWIVEL TIE MOUNT NAT NYLON 6.6,300,0,"2.92000","0","1","-","Active","2 - Dual Opening, Swivel","-","0.52"" L x 0.32"" W x 0.46"" H (13.2mm x 8.1mm x 11.7mm)","M Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19976-ND,MTP4S-E6-C,Panduit Corp,MULTI TIE PLATE 4 BDL 5.50""L,400,0,"3.00000","0","1","MTP","Active","Multiple Opening","Screw, #6","5.50"" L x 0.50"" W x 0.12"" H (139.7mm x 12.7mm x 3.0mm)","M, I, S Ties","Nylon","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/17-2118-002-CSU.PDF,-,1436-2428-ND,151-02096,HellermannTyton,"HIGH TORQUE MOUNT, MOUNTING HOLE",500,0,"3.08000","0","1","-","Active","Single Opening","Torque Mount","1.85"" L x 0.99"" W (47.0mm x 25.1mm)","Cable Ties up to 0.500"" (12.7mm) Width","Nylon, Impact Resistant, Heat Stabilized, UV Resistant","Black"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/151-02094.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_151-02094.jpg,1436-1846-ND,151-02094,HellermannTyton,MOUNT HDM320 W/BUSHING,452,0,"3.08000","0","1","-","Active","Single Opening","Torque Mount","1.85"" L x 0.99"" W (47.0mm x 25.1mm)","Cable Ties up to 0.500"" (12.7mm) Width","Nylon, Impact Resistant, Heat Stabilized, UV Resistant","Black"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/151-02099.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/151-02099.JPG,1436-1847-ND,151-02099,HellermannTyton,MOUNT SAM320B W/BUSHING,440,0,"3.09000","0","1","-","Active","Single Opening","Torque Mount","1.77"" L x 1.18"" W x 0.96"" H (44.9mm x 29.9mm x 24.3mm)","Cable Ties up to 0.500"" (12.7mm) Width","Nylon, Impact Resistant, Heat Stabilized, UV Resistant","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/17-2117-002-CSU.pdf,-,1436-2427-ND,151-02102,HellermannTyton,"HIGH TORQUE AXIAL MOUNT, BOLT HO",500,0,"3.27000","0","1","-","Active","Single Opening","Torque Mount","1.77"" L x 1.18"" W x 0.96"" H (44.9mm x 29.9mm x 24.3mm)","Cable Ties up to 0.500"" (12.7mm) Width","Nylon, Impact Resistant, Heat Stabilized, UV Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/GB2446BB_TMEHX2s_03.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/TMEH-X2-L0.jpg,298-15919-ND,TMEH-X2-L0Y,Panduit Corp,SWIVEL TIE MNT BLK WR NYLON 6.6,800,0,"3.29000","0","1","-","Active","2 - Dual Opening, Swivel","-","1.64"" L x 0.73"" W x 1.23"" H (41.7mm x 18.5mm x 31.2mm)","EH Ties","Nylon, Weather Resistant","Black"
http://www.panduit.com/heiler/PartDrawings/C-SSMTM2H-N41074BS--ENG.PDF,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MTM2H-Q.jpg,298-13224-ND,MTM2H-Q,Panduit Corp,TIE MOUNTING STL 2HOLE #8 SCR,252,0,"3.33000","0","1","-","Active","Single Opening","Screw, #8","0.71"" L x 0.71"" W x 0.30"" H (18.0mm x 18.0mm x 8.0mm)","Pan-Steel® MLT and MLTFC (Standard, Light-Heavy, Heavy), MLTC (Heavy) Ties","Stainless Steel 304","Silver"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/13-0219-200-CSU.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_151-01565.jpg,1436-1967-ND,151-01565,HellermannTyton,CBL TIE WEDGE CLIP BLK-GRN,511,0,"3.85000","0","1","-","Active","Quad Opening","Adhesive","-","Cable Ties","Nylon 6.6, Heat Stabilized","Black, Green"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/13-0219-200-CSU.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_151-01567.jpg,1436-1969-ND,151-01567,HellermannTyton,CBL TIE WEDGE CLIP BLK-GRY,484,0,"3.85000","0","1","-","Active","Quad Opening","Adhesive","-","Cable Ties","Nylon 6.6, Heat Stabilized","Black, Gray"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19979-ND,MTP5S-E6-C,Panduit Corp,MULTI TIE PLATE 5 BDL 6.75""L,300,0,"4.18000","0","1","MTP","Active","Multiple Opening","Screw, #6","6.75"" L x 0.50"" W x 0.12"" H (171.4mm x 12.7mm x 3.0mm)","M, I, S Ties","Nylon","Natural"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/133-00285.pdf,-,1436-2271-ND,133-00285,HellermannTyton,"CABLE GUIDE STANDOFF, 1.0"" MAX B",450,0,"4.32000","0","1","-","Active","Single Opening","Tie Mount","3.23"" L x 1.50"" W (82.0mm x 38.1mm)","Button Head Ties","Nylon, Impact Resistant, Heat Stabilized","Black"
//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/ASMS-A-T~.PDF,//media.digikey.com/Photos/Panduit%20Corp%20Photos/ASMS-A-X.JPG,298-12133-ND,ASMS-A-T,Panduit Corp,CABLE TIE MOUNT EPOXY SWIVEL,380,0,"5.29000","0","1","-","Active","Dual Opening, Swivel","Epoxy","1.13"" L x 1.13"" W x 0.35"" H (28.7mm x 28.7mm x 8.9mm)","M, I, S, SGM, SGI Ties","Aluminum, Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19973-ND,MTP4H-E10-C,Panduit Corp,MULTI TIE PLATE 4 BDL 6.59""L,200,0,"6.07000","0","1","MTP","Active","Multiple Opening","Screw, #10","6.59"" L x 0.62"" W x 0.20"" H (167.4mm x 15.7mm x 5.1mm)","M, I, S, HS, LH, H Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19974-ND,MTP4H-E6-C,Panduit Corp,MULTI TIE PLATE 4 BDL 6.59""L,200,0,"6.25000","0","1","MTP","Active","Multiple Opening","Screw, #6","6.59"" L x 0.62"" W x 0.20"" H (167.4mm x 15.7mm x 5.1mm)","M, I, S, HS, LH, H Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19977-ND,MTP5H-E10-C,Panduit Corp,MULTI TIE PLATE 5 BDL 8.09""L,180,0,"6.52000","0","1","MTP","Active","Multiple Opening","Screw, #10","8.09"" L x 0.62"" W x 0.20"" H (205.5mm x 15.7mm x 5.1mm)","M, I, S, HS, LH, H Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19980-ND,MTP6H-E10-C,Panduit Corp,MULTI TIE PLATE 6 BDL 9.59""L,300,0,"7.42000","0","1","MTP","Active","Multiple Opening","Screw, #10","9.59"" L x 0.62"" W x 0.20"" H (243.6mm x 15.7mm x 5.1mm)","M, I, S, HS, LH, H Ties","Nylon","Natural"
http://www.panduit.com/heiler/PartDrawings/MTP_SERIES_R5.pdf.pdf,-,298-19981-ND,MTP6H-E6-C,Panduit Corp,MULTI TIE PLATE 6 BDL 9.59""L,300,0,"7.64000","0","1","MTP","Active","Multiple Opening","Screw, #6","9.59"" L x 0.62"" W x 0.20"" H (243.6mm x 15.7mm x 5.1mm)","M, I, S, HS, LH, H Ties","Nylon","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XMT-HTG070-CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/151-00432.JPG,1436-1384-ND,151-00432,HellermannTyton,MB3APT BLACK 5673F ADH MOUNT,27300,0,"0.81554","0","10000","-","Last Time Buy","Quad Opening","Adhesive, Heavy Bonding","0.75"" L x 0.75"" W x 0.15"" H (19.1mm x 19.1mm x 3.8mm)","T18, T30 Cable Ties","Nylon","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/XMT-HMAN051CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/151-00433.JPG,1436-1406-ND,151-00433,HellermannTyton,MB4APT BLACK 5673F ADH MOUNT,4446,0,"3.15000","0","1","-","Obsolete","Quad Opening","Adhesive, Heavy Bonding","1.10"" L x 1.10"" W x 0.19"" H (28.0mm x 28.0mm x 4.7mm)","T18 - T50 Cable Ties","Nylon","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/16-0338-001-CSU.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_151-016xx.jpg,1436-1932-ND,151-01631,HellermannTyton,"VHB ADH BASE 1.12"" X 1.12"", .18""",500,0,"1.22270","0","100","-","Active","Quad Opening","Adhesive","1.12"" L x 1.12"" W x 0.22"" H (28.4mm x 28.4mm x 5.6mm)","T18 - T50 Cable Ties","Nylon, Impact Resistant, Heat Stabilized, UV Resistant","Black"
https://katalog.we-online.de/em/datasheet/530909000.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/530909100.jpg,732-12420-ND,530909000,Wurth Electronics Inc.,"TWO-WAY BASE, SELF-ADHESIVE 19,1",375,0,"0.29000","0","1","WA-CTIB","Active","Quad Opening","Adhesive","0.75"" L x 0.67"" W x 0.16"" H (19.0mm x 17.0mm x 4.1mm)","Cable Ties","Nylon 6.6","Natural"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/151-31103.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/CTAM110xx.JPG,1436-1319-ND,CTAM110C2,HellermannTyton,ANCHOR MOUNT .17""DIA 0.2""W WHITE,183,0,"0.31050","0","100","-","Active","Single Opening","Screw, #8","0.80"" L x 0.40"" W x 0.20"" H (20.3mm x 10.2mm x 5.1mm)","T18 - T50 Cable Ties","Nylon","White"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/151-31101.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/CTAM10xx.JPG,1436-1321-ND,CTAM10C2,HellermannTyton,ANCHOR MOUNT .17""DIA .2""W BLACK,600,0,"0.31760","0","100","-","Active","Single Opening","Screw, #8","0.80"" L x 0.40"" W x 0.20"" H (20.3mm x 10.2mm x 5.1mm)","T18 - T50 Cable Ties","Nylon","Black"
http://www.panduit.com/heiler/CatalogCutSheets/TM1S4-C%20Product%20Page_7.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/TMxS6-C.JPG,298-10384-ND,TM2S6-C,Panduit Corp,CABLE TIE MOUNT #6 SCREW,796,0,"0.52000","0","1","-","Active","Dual Opening","Screw, #6 (M3)","0.63"" L x 0.42"" W x 0.27"" H (16.0mm x 10.8mm x 7.0mm)","M, I, S Ties","Nylon","Natural"
http://www.essentracomponents.com.sg/images-line/pdfs/FTH-24.pdf,//media.digikey.com/Photos/Essentra%20Components%20Photos/FTH-24-01.JPG,RPC1089-ND,FTH-24-01,Essentra Components,TIE HOLD FLAT NAT WIT 18-60,612,0,"1.07000","0","1","FTH","Active","Multiple Opening","Screw, #10 (M5)","1.09"" L x 0.73"" W x 4.58"" H (27.7mm x 18.5mm x 116.4mm)","WIT-18 through -60 and QTE-18 through -50 Ties","Nylon, Flame Retardant","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MT2001103CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MB4A0H4.JPG,1436-1514-ND,MB4A0C2,HellermannTyton,4WAY MNT W/RBBR ADH 1.12'' BK,800,0,"1.09670","0","100","-","Active","Quad Opening","Screw, #8, Adhesive","1.12"" L x 1.12"" W x 0.22"" H (28.4mm x 28.4mm x 5.6mm)","T18 - T50 Cable Ties","Nylon","Black"
//media.digikey.com/pdf/Data%20Sheets/HellermannTyton%20PDFs/15-0351-001-CSU_Dwg.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_HDM190HIRC2.jpg,1436-1823-ND,HDM190HIRC2,HellermannTyton,HEAVY DUTY MOUNT .1875"",249,0,"1.25000","0","1","-","Active","Single Opening","Torque Mount","1.43"" L x 0.76"" W (36.3mm x 19.3mm)","Cable Ties up to 0.500"" (12.7mm) Width","Nylon, Impact Resistant","Black"
"//media.digikey.com/pdf/Data%20Sheets/Panduit%20PDFs/SGABM25(A,AV,AT)_Dwg.pdf",//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_SGABM25-A-C.jpg,298-15858-ND,SGABM25-A-C,Panduit Corp,CABLE TIE HLDR ADH 2=2 HOLDERS,876,0,"1.25500","0","2","Super-Grip®","Active","Quad Opening - Paired Strip","Adhesive, Screw, #6","1.00"" L x 1.00"" W x 0.33"" H (25.4mm x 25.4mm x 8.4mm)","Super-Grip® SGM, SGI, SGS Ties","Nylon","White"
http://www.panduit.com/heiler/Brochures/SA-WACB06%20(ABM%20Brochure)2.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/FCM1-A-C14.jpg,298-1309-ND,FCM1-A-C14,Panduit Corp,CABLE MNT ADH FOAM GRY NYL 1"",341,0,"1.40000","0","1","-","Active","Single Opening","Screw, #6, Adhesive","1.21"" L x 1.00"" W x 0.39"" H (30.7mm x 25.4mm x 9.9mm)","-","Nylon","Gray"
http://www.panduit.com/heiler/PartDrawings/FCM2_R3.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/FCM2-S6-C14.jpg,298-1316-ND,FCM2-S6-C14,Panduit Corp,CABLE MNT #6 SCREW GRY NYL 2"",628,0,"1.41000","0","1","-","Active","Single Opening","Screw, #6, Adhesive","2.22"" L x 1.00"" W x 0.48"" H (56.4mm x 25.4mm x 12.2mm)","-","Nylon","Gray"
http://www.panduit.com/heiler/PartDrawings/C-SSMTM1H-C-N41042BS--ENG.PDF,//media.digikey.com/Photos/Panduit%20Corp%20Photos/MFG_MTM1H-C.jpg,298-13221-ND,MTM1H-C,Panduit Corp,TIE MOUNTING STL 1HOLE #8 SCR,715,0,"1.51000","0","1","-","Active","Single Opening","Screw, #8","0.90"" L x 0.40"" W x 0.17"" H (22.9mm x 10.2mm x 4.4mm)","Pan-Steel® MLT and MLTFC (Standard, Light-Heavy, Heavy), MLTC (Heavy) Ties","Stainless Steel 304","Silver"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/151-01857%20Drawing.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_151-01857.jpg,1436-1890-ND,151-01857,HellermannTyton,MB5A WIDE STRAP MOUNT BLK,900,0,"1.58800","0","100","-","Active","Quad Opening","Adhesive","1.49"" L x 1.49"" W x 0.30"" H (37.8mm x 37.8mm x 7.6mm)","Cable Ties up to 0.500"" (12.7mm) Width","Nylon 6.6, Heat Stabilized","Black"
http://www.panduit.com/heiler/PartDrawings/C-WATM2S8-C76-SS-27262-R4--ENG.pdf,//media.digikey.com/photos/Panduit%20Corp%20Photos/MFG_TM2S8-C76.jpg,298-14159-ND,TM2S8-C76,Panduit Corp,TIE MOUNT #8 M4 SCREW AQUA B,737,0,"1.65000","0","1","-","Active","Dual Opening","Screw, #8 (M4)","0.63"" L x 0.42"" W x 0.27"" H (16.0mm x 10.8mm x 7.0mm)","M, I, S Ties","Ethylenterafluorineethylene (ETFE)","Blue"
https://cl-pdfv10.ae-admin.com/hellermanntyton/files/151-02098.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MFG_151-02098.jpg,1436-1845-ND,151-02098,HellermannTyton,MOUNT HDM320 W/BUSHING,94,0,"3.23000","0","1","-","Active","Single Opening","Torque Mount","1.85"" L x 0.99"" W (47.0mm x 25.1mm)","Cable Ties up to 0.500"" (12.7mm) Width","Nylon, Impact Resistant, Heat Stabilized, UV Resistant","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MT2001101CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MB29M4.JPG,1436-1137-ND,MB29M4,HellermannTyton,LOW PROFILE .807''X.490'' NATURA,1000,0,"0.25431","0","1000","-","Active","Single Opening","Screw, #8","0.81"" L x 0.49"" W x 0.13"" H (20.6mm x 12.4mm x 3.3mm)","T18 - T50 Cable Ties","Nylon","Natural"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MT2003100SER.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/CTM-Dual%20Open.JPG,1436-1316-ND,CTM110C2,HellermannTyton,MOUNT .19"" DIA 0.2""W WHITE,700,0,"0.28200","0","100","-","Active","Dual Opening","Screw, #8","0.58"" L x 0.37"" W x 0.27"" H (14.7mm x 9.4mm x 6.8mm)","T18 - T50 Cable Ties","Nylon","White"
http://www.panduit.com/heiler/PartDrawings/GB0239MQ%20A%20RV%2009B%20PUM-925-_30.pdf,//media.digikey.com/Photos/Panduit%20Corp%20Photos/PUM-925-C30.JPG,298-10240-ND,PUM-925-C30,Panduit Corp,CABLE TIE PUSH UMBRELLA MOUNT,400,0,"0.29050","0","100","-","Active","Single Opening","Push In - Ribbed Shaft","0.77"" Dia x 1.05"" H (19.6mm x 26.7mm)","M, I, S, LH, H Ties","Nylon 6.6, Heat Stabilized","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MT2001101CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MB2.5A10M4.JPG,1436-1159-ND,MB2.5A10M4,HellermannTyton,4WAY MNT W/RBBR ADH .625"" WH,1000,0,"0.34348","0","1000","-","Active","Quad Opening","Screw, #3, Adhesive","0.62"" L x 0.62"" W x 0.16"" H (15.9mm x 15.9mm x 4.1mm)","T18 Cable Ties","Nylon","White"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/MT2007001CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/TM1SF10M4.JPG,1436-1491-ND,TM1SF10C2,HellermannTyton,PUSH MOUNT .616X.401'' WHITE,800,0,"0.37070","0","100","-","Active","Single Opening","Push In - Arrowhead","0.40"" W x 0.61"" H (10.2mm x 15.6mm)","T18 - T50 Cable Ties","Nylon","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MT2004002CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/MMB.50C2.JPG,1436-1330-ND,MMB.50C2,HellermannTyton,MASONRY MNT 1.244'X.375'' BLACK,300,0,"0.43640","0","100","-","Active","Single Opening","Masonry Screw","0.37"" L x 0.37"" W x 1.24"" H (9.5mm x 9.5mm x 31.5mm)","T18 - T50 Cable Ties","Nylon","Black"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/MT2008001CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/PBM10M4.jpg,1436-1336-ND,PBM10C2,HellermannTyton,PUSH BUTTON MNT .26'X.40'' WHITE,200,0,"0.46310","0","100","-","Active","Single Opening","Push In - Snap Lock","0.26"" W x 0.40"" H (6.6mm x 10.2mm)","T18 - T50 Cable Ties","Nylon","White"
https://gp1.wpc.edgecastcdn.net/00AC62/drawings/MT2008001CST.pdf,//media.digikey.com/Photos/HellermannTyton%20Photos/PBM0M4.JPG,1436-1342-ND,PBM0C2,HellermannTyton,PUSH BUTTON MNT .26'X.40'' BLACK,1000,0,"0.50940","0","100","-","Active","Single Opening","Push In - Snap Lock","0.26"" W x 0.40"" H (6.6mm x 10.2mm)","T18 - T50 Cable Ties","Nylon","Black"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MT2003100SER.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/CTM-Dual%20Open.JPG,1436-1349-ND,CTM210C2,HellermannTyton,CBL TIE MNT .18""DIA .31""W WHITE,409,0,"0.61260","0","100","-","Active","Dual Opening","Screw, #8","0.86"" L x 0.61"" W x 0.37"" H (21.8mm x 15.5mm x 9.4mm)","T18 - T120 Cable Ties","Nylon","White"
http://wpc.ac62.edgecastcdn.net/00AC62/drawings/MT2003100SER.pdf,//media.digikey.com/photos/HellermannTyton%20Photos/CTM410xx.JPG,1436-1351-ND,CTM410C2,HellermannTyton,CBL TIE MNT .25""DIA .31""W WHITE,278,0,"0.61260","0","100","-","Active","Dual Opening","Screw, 1/4""","0.87"" L x 0.62"" W x 0.37"" H (22.0mm x 15.7mm x 9.4mm)","T18 - T120 Cable Ties","Nylon","White"
