Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Type","Frequency","Number of Mixers","Gain","Noise Figure","Secondary Attributes","Current - Supply","Voltage - Supply","Package / Case","Supplier Device Package"
http://www.linear.com/docs/1720,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5519EUF#PBF-ND,LT5519EUF#PBF,Linear Technology/Analog Devices,IC MIXER 700MHZ-1.4GHZ UP 16QFN,719,1547,"10.05000","0","1","Tube","LT5519","Active","General Purpose","700MHz ~ 1.4GHz","1","-0.6dB","13.6dB","Up Converter","60mA","4.5V ~ 5.25V","16-WQFN Exposed Pad","16-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC219B.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-3571-ND,HMC219BMS8GE,Analog Devices Inc.,IC MMIC MIXER 2.5-7GHZ 8MINISOEP,176,0,"12.45000","0","1","Strip","-","Active","-","2.5GHz ~ 7GHz","1","-","8dB","-","-","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MiniSO-EP"
http://www.linear.com/docs/3100,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5522EUF#PBF-ND,LT5522EUF#PBF,Linear Technology/Analog Devices,IC MIXER 400MHZ-2.7GHZ DWN 16QFN,992,0,"12.60000","0","1","Tube","LT5522","Active","Cellular, PCS, UMTS","400MHz ~ 2.7GHz","1","-0.2dB","13.9dB","Down Converter","56mA","4.5V ~ 5.25V","16-WQFN Exposed Pad","16-QFN (4x4)"
http://www.linear.com/docs/28408,//media.digikey.com/Renders/Linear%20Tech%20Renders/24%20QFN%2005-08-1747.jpg,LT5578IUH#PBF-ND,LT5578IUH#PBF,Linear Technology/Analog Devices,IC MIXER 400MHZ-2.7GHZ UP 24QFN,367,0,"12.72000","0","1","Tube","-","Active","GSM, ISM, PCS, WCDMA","400MHz ~ 2.7GHz","1","1.4dB","8.6dB","Up Converter","170mA","3.3V","24-WQFN Exposed Pad","24-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc213b.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-TSSOP_8-MSOP.jpg,1127-3762-ND,HMC213BMS8E,Analog Devices Inc.,MIXER,229,0,"16.10000","0","1","Strip","-","Active","General Purpose","1.5GHz ~ 4.5GHz","1","-","-","Up/Down Converter","9mA","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
http://www.linear.com/docs/46512,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LTC5576IUF#PBF-ND,LTC5576IUF#PBF,Linear Technology/Analog Devices,IC MIXER DOWN CONVERTER 16QFN,379,0,"19.13000","0","1","Tube","-","Active","Cellular, WLAN","3GHz ~ 8GHz","1","-0.6dB","17.5dB","-","105mA","3.1V ~ 5.3V","16-WQFN Exposed Pad","16-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc524a.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-3749-2-ND,HMC524ALC3BTR,Analog Devices Inc.,IC MMIC IQ MIXER 12SMD,800,0,"33.83000","0","100","Tape & Reel (TR)","-","Active","-","22GHz ~ 32GHz","2","-","-","-","-","-","12-VFQFN Exposed Pad, CSP","12-CSMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc524a.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-3749-1-ND,HMC524ALC3BTR,Analog Devices Inc.,IC MMIC IQ MIXER 12SMD,811,0,"43.81000","0","1","Cut Tape (CT)","-","Active","-","22GHz ~ 32GHz","2","-","-","-","-","-","12-VFQFN Exposed Pad, CSP","12-CSMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc524a.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-3749-6-ND,HMC524ALC3BTR,Analog Devices Inc.,IC MMIC IQ MIXER 12SMD,811,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","22GHz ~ 32GHz","2","-","-","-","-","-","12-VFQFN Exposed Pad, CSP","12-CSMT (3x3)"
https://datasheets.maximintegrated.com/en/ds/MAX2660-MAX2673.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2660EUT+TTR-ND,MAX2660EUT+T,Maxim Integrated,IC MIXR 400MHZ-2.5GHZ UP SOT23-6,2500,7500,"0.90450","0","2500","Tape & Reel (TR)","-","Active","Cellular, ISM, PCS, WLAN","400MHz ~ 2.5GHz","1","4.6dB","11.9dB","Up Converter","4.8mA","2.7V ~ 5.5V","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2660-MAX2673.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2660EUT+TCT-ND,MAX2660EUT+T,Maxim Integrated,IC MIXR 400MHZ-2.5GHZ UP SOT23-6,3917,7500,"2.04000","0","1","Cut Tape (CT)","-","Active","Cellular, ISM, PCS, WLAN","400MHz ~ 2.5GHz","1","4.6dB","11.9dB","Up Converter","4.8mA","2.7V ~ 5.5V","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2660-MAX2673.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2660EUT+TDKR-ND,MAX2660EUT+T,Maxim Integrated,IC MIXR 400MHZ-2.5GHZ UP SOT23-6,3917,7500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cellular, ISM, PCS, WLAN","400MHz ~ 2.5GHz","1","4.6dB","11.9dB","Up Converter","4.8mA","2.7V ~ 5.5V","SOT-23-6","SOT-23-6"
https://www.nxp.com/docs/en/data-sheet/SA612A.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg",568-5045-2-ND,"SA612AD/01,118",NXP USA Inc.,IC MIXER 500MHZ UP CONVRT 8SO,0,0,"1.04990","0","2500","Tape & Reel (TR)","SA612","Active","Cellular, HF, VHF","500MHz","1","17dB","5dB","Up Converter","2.4mA","4.5V ~ 8V","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.nxp.com/docs/en/data-sheet/SA612A.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg",568-5045-1-ND,"SA612AD/01,118",NXP USA Inc.,IC MIXER 500MHZ UP CONVRT 8SO,1677,0,"2.36000","0","1","Cut Tape (CT)","SA612","Active","Cellular, HF, VHF","500MHz","1","17dB","5dB","Up Converter","2.4mA","4.5V ~ 8V","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.nxp.com/docs/en/data-sheet/SA612A.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg",568-5045-6-ND,"SA612AD/01,118",NXP USA Inc.,IC MIXER 500MHZ UP CONVRT 8SO,1677,0,"Digi-Reel","0","1","Digi-Reel®","SA612","Active","Cellular, HF, VHF","500MHz","1","17dB","5dB","Up Converter","2.4mA","4.5V ~ 8V","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.nxp.com/docs/en/data-sheet/SA612A.pdf,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT96-1;%20D,S,T,TN2;8.jpg",568-1204-5-ND,"SA612AD/01,112",NXP USA Inc.,IC MIXER 500MHZ UP CONVRT 8SO,1996,0,"2.29000","0","1","Tube","SA612","Active","Cellular, HF, VHF","500MHz","1","17dB","5dB","Up Converter","2.4mA","4.5V ~ 8V","8-SOIC (0.154"", 3.90mm Width)","8-SO"
https://www.nxp.com/docs/en/data-sheet/SA636.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/20-SSOP_SOT266-1.jpg,568-4327-2-ND,"SA636DK/01,118",NXP USA Inc.,IC MIXER 500MHZ RSSI 20SSOP,2500,0,"2.58592","0","2500","Tape & Reel (TR)","SA636","Active","Cellular, ASK, DECT, FSK, UHF, VHF","500MHz","1","11dB","12dB","RSSI Equipped","6.5mA","2.7V ~ 5.5V","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP"
https://www.nxp.com/docs/en/data-sheet/SA636.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/20-SSOP_SOT266-1.jpg,568-4327-1-ND,"SA636DK/01,118",NXP USA Inc.,IC MIXER 500MHZ RSSI 20SSOP,2810,0,"5.31000","0","1","Cut Tape (CT)","SA636","Active","Cellular, ASK, DECT, FSK, UHF, VHF","500MHz","1","11dB","12dB","RSSI Equipped","6.5mA","2.7V ~ 5.5V","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP"
https://www.nxp.com/docs/en/data-sheet/SA636.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/20-SSOP_SOT266-1.jpg,568-4327-6-ND,"SA636DK/01,118",NXP USA Inc.,IC MIXER 500MHZ RSSI 20SSOP,2810,0,"Digi-Reel","0","1","Digi-Reel®","SA636","Active","Cellular, ASK, DECT, FSK, UHF, VHF","500MHz","1","11dB","12dB","RSSI Equipped","6.5mA","2.7V ~ 5.5V","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP"
https://www.nxp.com/docs/en/data-sheet/SA636.pdf,//media.digikey.com/Renders/NXP%20Semi%20Renders/20-SSOP_SOT266-1.jpg,568-5046-5-ND,"SA636DK/01,112",NXP USA Inc.,IC MIXER 500MHZ UP CONVRT 20SSOP,991,0,"5.15000","0","1","Tube","SA636","Active","Cellular, ASK, DECT, FSK, UHF, VHF","500MHz","1","11dB","12dB","Up Converter","6.5mA","2.7V ~ 5.5V","20-LSSOP (0.173"", 4.40mm Width)","20-SSOP"
https://datasheets.maximintegrated.com/en/ds/MAX2660-MAX2673.pdf,//media.digikey.com/Renders/Maxim%20Renders/MSOP-8.jpg,MAX2673EUA+-ND,MAX2673EUA+,Maxim Integrated,IC MIXER 400MHZ-2.5GHZ UP 8UMAX,372,5650,"3.07000","0","1","Tube","-","Active","Cellular, ISM, PCS, WLAN","400MHz ~ 2.5GHz","1","8.6dB","10.4dB","Up Converter","20.5mA","2.7V ~ 5.5V","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-uMAX"
https://datasheets.maximintegrated.com/en/ds/MAX2690.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;-21-0061;-UB;-10.jpg,MAX2690EUB+-ND,MAX2690EUB+,Maxim Integrated,IC MIXER 400MHZ-2.5GZ DWN 10UMAX,450,0,"4.32000","0","1","Tube","-","Active","Cellular, CDMA, ISM, PCS, WLAN","400MHz ~ 2.5GHz","1","7.9dB","12dB","Down Converter","20.1mA","2.7V ~ 5.5V","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-uMAX"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD608.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16%20SOIC.jpg,AD608ARZ-ND,AD608ARZ,Analog Devices Inc.,IC MIXER 500MHZ DOWN CONV 16SOIC,488,0,"6.84000","0","1","Tube","AD608","Active","FM, GSM, PM, PHS, FM","500MHz","1","24dB","16dB","Down Converter","7.3mA","2.7V ~ 5.5V","16-SOIC (0.154"", 3.90mm Width)","16-SOIC"
http://www.linear.com/docs/3380,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;%2005-08-1663%20var%20BA;%20FE;%2016.jpg,LT5511EFE#PBF-ND,LT5511EFE#PBF,Linear Technology/Analog Devices,IC MIXER 10MHZ-3GHZ UP 16TSSOP,190,2375,"8.98000","0","1","Tube","LT5511","Active","CATV","10MHz ~ 3GHz","1","0dB","15dB","Up Converter","65mA","4V ~ 5.25V","16-TSSOP (0.173"", 4.40mm Width) Exposed Pad","16-TSSOP-EP"
http://www.linear.com/docs/5659,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5525EUF#PBF-ND,LT5525EUF#PBF,Linear Technology/Analog Devices,IC MIXER 800MHZ-2.5GHZ DWN 16QFN,388,364,"9.21000","0","1","Tube","LT5525","Active","General Purpose","800MHz ~ 2.5GHz","1","-1.9dB","15.1dB","Down Converter","33mA","3.6V ~ 5.3V","16-WQFN Exposed Pad","16-QFN (4x4)"
https://www.idt.com/document/dst/f1792-datasheet-revo,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NLG24;NLG;24.jpg",800-3582-ND,F1792NLGI,"IDT, Integrated Device Technology Inc",RF SINGLE WIDEBAND GAIN-SETTABLE,470,0,"10.68000","0","1","Tray","-","Active","-","400MHz ~ 3.8GHz","1","11dB","10.7dB","-","147mA","3.3V","24-VFQFN Exposed Pad","24-TQFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD831.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;P-20A;P;20.jpg,AD831APZ-ND,AD831APZ,Analog Devices Inc.,IC MIXER 500MHZ DWN CONV 20PLCC,362,588,"15.12000","0","1","Tube","AD831","Active","HF, VHF","500MHz","1","0dB","14dB","Down Converter","125mA","4.5V ~ 5.5V","20-LCC (J-Lead)","20-PLCC (9x9)"
http://www.linear.com/docs/28822,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1818;UH;20.jpg,LTC5540IUH#PBF-ND,LTC5540IUH#PBF,Linear Technology/Analog Devices,IC MIXER 600MHZ-1.3GHZ DWN 20QFN,419,146,"15.76000","0","1","Tube","-","Active","GSM, LTE, W-CDMA","600MHz ~ 1.3GHz","1","8dB","10.4dB","Down Converter","193mA","3.1V ~ 3.5V","20-WFQFN Exposed Pad","20-QFN-EP (5x5)"
http://www.linear.com/docs/28732,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1818;UH;20.jpg,LTC5541IUH#PBF-ND,LTC5541IUH#PBF,Linear Technology/Analog Devices,IC MIXR 1.3-2.3GHZ DWNCONV 20QFN,417,1095,"15.76000","0","1","Tube","-","Active","W-CDMA","1.3GHz ~ 2.3GHz","1","7.8dB","9.6dB","Down Converter","192mA","3.1V ~ 3.5V","20-WFQFN Exposed Pad","20-QFN-EP (5x5)"
http://www.linear.com/docs/39691,//media.digikey.com/Renders/Linear%20Tech%20Renders/24%20QFN%2005-08-1747.jpg,LTC5590IUH#PBF-ND,LTC5590IUH#PBF,Linear Technology/Analog Devices,IC MIXER 600MHZ-1.7GHZ 24QFN,196,4964,"18.42000","0","1","Tube","-","Active","GSM, LTE, W-CDMA","600MHz ~ 1.7GHz","2","8.7dB","9.9dB","-","379mA","3.1V ~ 5.3V","24-WQFN Exposed Pad","24-QFN (5x5)"
http://www.linear.com/docs/39778,//media.digikey.com/Renders/Linear%20Tech%20Renders/24%20QFN%2005-08-1747.jpg,LTC5592IUH#PBF-ND,LTC5592IUH#PBF,Linear Technology/Analog Devices,IC MIXR 1.6-2.7GHZ DWNCONV 24QFN,171,2190,"18.42000","0","1","Tube","-","Active","GSM, LTE, W-CDMA","1.6GHz ~ 2.7GHz","2","8.1dB","9.9dB","Down Converter","401mA","3.1V ~ 5.3V","24-WQFN Exposed Pad","24-QFN (5x5)"
http://www.linear.com/docs/39667,//media.digikey.com/Renders/Linear%20Tech%20Renders/24%20QFN%2005-08-1747.jpg,LTC5591IUH#PBF-ND,LTC5591IUH#PBF,Linear Technology/Analog Devices,IC MIXER 1.3-2.3GHZ 24QFN,158,1606,"18.42000","0","1","Tube","-","Active","W-CDMA, CDMA, GSM, UMTS","1.3GHz ~ 2.3GHz","2","8.5dB","9.9dB","-","239mA","3.1V ~ 3.5V","24-WQFN Exposed Pad","24-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc264lc3b.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-1751-2-ND,HMC264LC3BTR,Analog Devices Inc.,IC MIXER SUB-HARMONIC 12SMD,300,5400,"51.43430","0","100","Tape & Reel (TR)","-","Active","General Purpose","21GHz ~ 31GHz","1","-","9dB","-","28mA","3V ~ 4V","12-VFQFN Exposed Pad","12-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc264lc3b.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-1751-1-ND,HMC264LC3BTR,Analog Devices Inc.,IC MIXER SUB-HARMONIC 12SMD,314,5400,"66.61000","0","1","Cut Tape (CT)","-","Active","General Purpose","21GHz ~ 31GHz","1","-","9dB","-","28mA","3V ~ 4V","12-VFQFN Exposed Pad","12-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc264lc3b.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-1751-6-ND,HMC264LC3BTR,Analog Devices Inc.,IC MIXER SUB-HARMONIC 12SMD,314,5400,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","21GHz ~ 31GHz","1","-","9dB","-","28mA","3V ~ 4V","12-VFQFN Exposed Pad","12-SMT (3x3)"
http://cdn.macom.com/datasheets/MD_MDC_MDS-169.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MDS-169-PIN.jpg,1465-1113-ND,MDS-169-PIN,M/A-Com Technology Solutions,MIXER TB RF TIM,86,175,"139.98000","0","1","Bulk","-","Active","General Purpose","1MHz ~ 3.5GHz","1","-","-","-","-","-","-","SF-1"
http://cdn.macom.com/datasheets/SM4T17.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/SM4T17.jpg,1465-1117-ND,SM4T17,M/A-Com Technology Solutions,MIXER SURFACE MOUNT,59,0,"152.08000","0","1","Bulk","-","Active","General Purpose","3.4GHz","1","-","-","-","-","-","Module","Module"
http://cdn.macom.com/datasheets/MAMXSS0013.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/SOT-25.jpg,1465-1336-2-ND,MAMXSS0013TR-3000,M/A-Com Technology Solutions,MIXER SMT 1400-2100MHZ SOT25-5LD,6000,36000,"1.09350","0","3000","Tape & Reel (TR)","-","Active","General Purpose","1.4GHz ~ 2.1GHz","1","-","-","Up/Down Converter","-","-","SC-74A, SOT-753","SOT-25-5"
http://cdn.macom.com/datasheets/MAMXSS0013.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/SOT-25.jpg,1465-1336-1-ND,MAMXSS0013TR-3000,M/A-Com Technology Solutions,MIXER SMT 1400-2100MHZ SOT25-5LD,7406,37592,"2.59000","0","1","Cut Tape (CT)","-","Active","General Purpose","1.4GHz ~ 2.1GHz","1","-","-","Up/Down Converter","-","-","SC-74A, SOT-753","SOT-25-5"
http://cdn.macom.com/datasheets/MAMXSS0013.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/SOT-25.jpg,1465-1336-6-ND,MAMXSS0013TR-3000,M/A-Com Technology Solutions,MIXER SMT 1400-2100MHZ SOT25-5LD,7406,37592,"Digi-Reel","0","1","Digi-Reel®","-","Active","General Purpose","1.4GHz ~ 2.1GHz","1","-","-","Up/Down Converter","-","-","SC-74A, SOT-753","SOT-25-5"
https://datasheets.maximintegrated.com/en/ds/MAX2660-MAX2673.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2663EUT+T-ND,MAX2663EUT+T,Maxim Integrated,IC MIXR 400MHZ-2.5GHZ UP SOT23-6,2500,0,"1.81000","0","1","Strip","-","Active","Cellular, ISM, PCS, WLAN","400MHz ~ 2.5GHz","1","1.4dB","12.7dB","Up Converter","3mA","2.7V ~ 5.5V","SOT-23-6","SOT-23-6"
https://www.nxp.com/docs/en/data-sheet/SA639.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP.jpg,568-1106-2-ND,"SA639DH/01,118",NXP USA Inc.,IC MIXER 500MHZ UP CONV 24TSSOP,5000,0,"2.73368","0","2500","Tape & Reel (TR)","SA639","Active","ASK, DECT, FSK","500MHz","2","9.2dB","11dB","Up Converter","10mA","2.7V ~ 5.5V","24-TSSOP (0.173"", 4.40mm Width)","24-TSSOP"
https://www.nxp.com/docs/en/data-sheet/SA639.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP.jpg,568-1106-1-ND,"SA639DH/01,118",NXP USA Inc.,IC MIXER 500MHZ UP CONV 24TSSOP,5351,0,"5.61000","0","1","Cut Tape (CT)","SA639","Active","ASK, DECT, FSK","500MHz","2","9.2dB","11dB","Up Converter","10mA","2.7V ~ 5.5V","24-TSSOP (0.173"", 4.40mm Width)","24-TSSOP"
https://www.nxp.com/docs/en/data-sheet/SA639.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP.jpg,568-1106-6-ND,"SA639DH/01,118",NXP USA Inc.,IC MIXER 500MHZ UP CONV 24TSSOP,5351,0,"Digi-Reel","0","1","Digi-Reel®","SA639","Active","ASK, DECT, FSK","500MHz","2","9.2dB","11dB","Up Converter","10mA","2.7V ~ 5.5V","24-TSSOP (0.173"", 4.40mm Width)","24-TSSOP"
http://www.skyworksinc.com/uploads/documents/200716F.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1085-2-ND,SKY73070-11,Skyworks Solutions Inc.,IC MIXER 700MHZ-1GHZ DWN 20MCM,2500,0,"7.08736","0","2500","Tape & Reel (TR)","-","Active","CDMA, EDGE, GSM, UMTS, WCDMA","700MHz ~ 1GHz","1","9.5dB","8.3dB","Down Converter","210mA","4.75V ~ 5.25V","20-TQFN Exposed Pad","20-MCM (5x5)"
http://www.skyworksinc.com/uploads/documents/200716F.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1085-1-ND,SKY73070-11,Skyworks Solutions Inc.,IC MIXER 700MHZ-1GHZ DWN 20MCM,4968,0,"11.98000","0","1","Cut Tape (CT)","-","Active","CDMA, EDGE, GSM, UMTS, WCDMA","700MHz ~ 1GHz","1","9.5dB","8.3dB","Down Converter","210mA","4.75V ~ 5.25V","20-TQFN Exposed Pad","20-MCM (5x5)"
http://www.skyworksinc.com/uploads/documents/200716F.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65135-21.jpg,863-1085-6-ND,SKY73070-11,Skyworks Solutions Inc.,IC MIXER 700MHZ-1GHZ DWN 20MCM,4968,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","CDMA, EDGE, GSM, UMTS, WCDMA","700MHz ~ 1GHz","1","9.5dB","8.3dB","Down Converter","210mA","4.75V ~ 5.25V","20-TQFN Exposed Pad","20-MCM (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9993.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9993ETP+TTR-ND,MAX9993ETP+T,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 20TQFN,2500,0,"7.39102","0","2500","Tape & Reel (TR)","MAX9993","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","1","8.5dB","9.5dB","Down Converter","230mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-QFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9993.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9993ETP+TCT-ND,MAX9993ETP+T,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 20TQFN,5000,0,"15.41000","0","1","Cut Tape (CT)","MAX9993","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","1","8.5dB","9.5dB","Down Converter","230mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-QFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9993.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9993ETP+TDKR-ND,MAX9993ETP+T,Maxim Integrated,IC MIXER 1.7-2.2GHZ DWN 20TQFN,5000,0,"Digi-Reel","0","1","Digi-Reel®","MAX9993","Active","Cellular, DCS, EDGE, PCS, UMTS, WLL","1.7GHz ~ 2.2GHz","1","8.5dB","9.5dB","Down Converter","230mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-QFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9982.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9982ETP+TTR-ND,MAX9982ETP+T,Maxim Integrated,IC MIXER 825-915MHZ 20TQFN,5000,0,"9.11056","0","2500","Tape & Reel (TR)","MAX9982","Active","Cellular, EDGE, GSM","825MHz ~ 915MHz","1","2.6dB","11.3dB","-","193mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9982.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9982ETP+TCT-ND,MAX9982ETP+T,Maxim Integrated,IC MIXER 825-915MHZ 20TQFN,5000,0,"19.54000","0","1","Cut Tape (CT)","MAX9982","Active","Cellular, EDGE, GSM","825MHz ~ 915MHz","1","2.6dB","11.3dB","-","193mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN (5x5)"
https://datasheets.maximintegrated.com/en/ds/MAX9982.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0139;TP;20.jpg,MAX9982ETP+TDKR-ND,MAX9982ETP+T,Maxim Integrated,IC MIXER 825-915MHZ 20TQFN,5000,0,"Digi-Reel","0","1","Digi-Reel®","MAX9982","Active","Cellular, EDGE, GSM","825MHz ~ 915MHz","1","2.6dB","11.3dB","-","193mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-TQFN (5x5)"
https://www.idt.com/document/dst/idtf1751-datasheetrev1,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG20;NBG;20.jpg",800-3572-ND,F1751NBGI,"IDT, Integrated Device Technology Inc",IC MIXER 1.4-2.5GHZ 20VFQFPN,273,0,"10.28000","0","1","Tray","-","Active","-","1.4GHz ~ 2.5GHz","1","11.8dB","10.5dB","-","190mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-QFN (5x5)"
https://www.idt.com/document/dst/idtf1701-datasheetrevo,//media.digikey.com/Renders/Allegro%20Microsystems%20Renders/20-VFQFN.jpg,800-3183-ND,F1701NBGI,"IDT, Integrated Device Technology Inc",IC MIXER RX 1CH 20VFQFPN,158,0,"10.50000","0","1","Tray","-","Active","-","600MHz ~ 1.1GHz","1","11.8dB","9.2dB","-","184mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","-"
https://www.idt.com/document/dst/idtf1763-datasheetrevo,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NBG20;NBG;20.jpg",800-3287-ND,F1763NBGI,"IDT, Integrated Device Technology Inc",IC DPD MIXER BICMOS VFQFPN,118,6860,"10.50000","0","1","Tray","-","Active","-","2.3GHz ~ 2.7GHz","1","12.2dB","10.9dB","-","200mA","4.75V ~ 5.25V","20-WQFN Exposed Pad","20-QFN (5x5)"
