Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","RF Family/Standard","Frequency Group","Frequency (Center/Band)","Frequency Range","Antenna Type","Number of Bands","VSWR","Return Loss","Gain","Power - Max","Features","Termination","Ingress Protection","Mounting Type","Height (Max)","Applications"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W3796/doc_part/W3796.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_W3796.JPG,553-3657-1-ND,W3796,PulseLarsen Antennas,RF ANT 829MHZ/1.575GHZ FLAT BAR,4293,0,"4.30000","0","1","Cut Tape (CT)","Domino","Active","Cellular, Navigation","Wide Band","829MHz, 1.575GHz, 1.9GHz, 2.5GHz","698MHz ~ 960MHz, 1.43GHz ~ 1.66GHz, 1.69GHz ~ 2.2GHz, 2.3GHz ~ 2.7GHz","Flat Bar","4","3","-6dB","1.5dBi, 2dBi, 5.5dBi, 5dBi","5W","-","Solder","-","Surface Mount","0.118"" (3.00mm)","GPS, LTE"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W3796/doc_part/W3796.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_W3796.JPG,553-3657-6-ND,W3796,PulseLarsen Antennas,RF ANT 829MHZ/1.575GHZ FLAT BAR,4293,0,"Digi-Reel","0","1","Digi-Reel®","Domino","Active","Cellular, Navigation","Wide Band","829MHz, 1.575GHz, 1.9GHz, 2.5GHz","698MHz ~ 960MHz, 1.43GHz ~ 1.66GHz, 1.69GHz ~ 2.2GHz, 2.3GHz ~ 2.7GHz","Flat Bar","4","3","-6dB","1.5dBi, 2dBi, 5.5dBi, 5dBi","5W","-","Solder","-","Surface Mount","0.118"" (3.00mm)","GPS, LTE"
https://abracon.com/patchantenna/APAE1590R2540AKDB1-T.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_GPS+GLONASS.JPG,535-11940-ND,APAE1590R2540AKDB1-T,Abracon LLC,RF ANT 1.575/1.602GHZ CER PATCH,15983,0,"2.21000","0","1","Tray","-","Active","Navigation","UHF (1GHz ~ 2GHz)","1.575GHz, 1.602GHz","1.575GHz ~ 1.608GHz","Ceramic Patch","2","1.5","-7dB","-","-","-","Pin","-","Adhesive","0.181"" (4.60mm)","GLONASS, GPS"
https://www.molex.com/pdm_docs/sd/1461530300_sd.pdf,//media.digikey.com/photos/Molex/146153-Series.jpg,WM12218-ND,1461530100,Molex,RF ANT 2.4/5GHZ FLAT PATCH 100MM,13957,12800,"2.29000","0","1","Bulk","146153","Active","802.15.4, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5GHz","2.4GHz ~ 2.483GHz, 5.15GHz ~ 5.85GHz","Flat Patch","2","-","-10dB","3dBi, 4.5dBi","2W","Cable - 100mm","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.004"" (0.10mm)","WLAN, Zigbee™"
https://cdn.taoglas.com/datasheets/LA.02.pdf,//media.digikey.com/photos/Taoglas/LA.02.JPG,931-1428-2-ND,LA.02,Taoglas Limited,RF ANT 2.4GHZ CHIP SOLDER SMD,4000,0,"2.30824","0","2000","Tape & Reel (TR)","-","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","2","-","1dBi","-","-","Solder","-","Surface Mount","0.079"" (2.00mm)","Bluetooth, Wi-Fi, Zigbee™"
https://cdn.taoglas.com/datasheets/LA.02.pdf,//media.digikey.com/photos/Taoglas/LA.02.JPG,931-1428-1-ND,LA.02,Taoglas Limited,RF ANT 2.4GHZ CHIP SOLDER SMD,7510,0,"6.40000","0","1","Cut Tape (CT)","-","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","2","-","1dBi","-","-","Solder","-","Surface Mount","0.079"" (2.00mm)","Bluetooth, Wi-Fi, Zigbee™"
https://cdn.taoglas.com/datasheets/LA.02.pdf,//media.digikey.com/photos/Taoglas/LA.02.JPG,931-1428-6-ND,LA.02,Taoglas Limited,RF ANT 2.4GHZ CHIP SOLDER SMD,7510,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Chip","1","2","-","1dBi","-","-","Solder","-","Surface Mount","0.079"" (2.00mm)","Bluetooth, Wi-Fi, Zigbee™"
https://abracon.com/patchantenna/APAE1575R2540BBDB1-T.pdf,//media.digikey.com/Photos/Abracon%20Corporation%20Photos/MFG_GPS.JPG,535-11941-ND,APAE1575R2540BBDB1-T,Abracon LLC,RF ANT 1.575GHZ CER PATCH PIN,2350,0,"2.31000","0","1","Tray","-","Active","Navigation","UHF (1GHz ~ 2GHz)","1.575GHz","1.573GHz ~ 1.587GHz","Ceramic Patch","1","1.5","-","4.5dBic","-","-","Pin","-","Adhesive","0.181"" (4.60mm)","GPS"
https://linxtechnologies.com/wp/wp-content/uploads/ant-916-sp.pdf,"//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-433-SP,ANT-916-SP.JPG",ANT-916-SP-ND,ANT-916-SP,Linx Technologies Inc.,RF ANT 916MHZ CHIP SOLDER SMD,5827,0,"2.37000","0","1","Tube","Splatch™","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","900MHz ~ 930MHz","Chip","1","1.9","-","1.4dBi","-","-","Solder","-","Surface Mount","0.059"" (1.50mm)","ISM, LoRa, Sensor Networks, SigFox"
https://assets.lairdtech.com/home/brandworld/files/ANT-DS-MINI-NANOBLADE_0617.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MAF94264.JPG,994-1035-ND,MAF94264,Laird Technologies IAS,RF ANT 2.4GHZ/5.5GHZ PCB TRACE,3292,0,"2.39000","0","1","Bulk","-","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5.5GHz","2.4GHz ~ 2.5GHz, 4.9GHz ~ 6GHz","PCB Trace","2","2","-","2.5dBi, 4.8dBi","-","Cable - 80mm","U.FL (UMCC), IPEX MHF1","-","Surface Mount","0.475"" (12.06mm)","Bluetooth, WLAN"
https://linxtechnologies.com/wp/wp-content/uploads/ant-fff-chp-x.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-916-CHP-T.JPG,ANT-916-CHP-TTR-ND,ANT-916-CHP-T,Linx Technologies Inc.,RF ANT 916MHZ CHIP SOLDER SMD,15000,0,"2.40000","0","3000","Tape & Reel (TR)","CHP","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","911MHz ~ 921MHz","Chip","1","2","-","0.5dBi","3W","-","Solder","-","Surface Mount","0.067"" (1.70mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-fff-chp-x.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-916-CHP-T.JPG,ANT-916-CHP-TCT-ND,ANT-916-CHP-T,Linx Technologies Inc.,RF ANT 916MHZ CHIP SOLDER SMD,19584,0,"2.49000","0","1","Cut Tape (CT)","CHP","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","911MHz ~ 921MHz","Chip","1","2","-","0.5dBi","3W","-","Solder","-","Surface Mount","0.067"" (1.70mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-fff-chp-x.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-916-CHP-T.JPG,ANT-916-CHP-TDKR-ND,ANT-916-CHP-T,Linx Technologies Inc.,RF ANT 916MHZ CHIP SOLDER SMD,19584,0,"Digi-Reel","0","1","Digi-Reel®","CHP","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","911MHz ~ 921MHz","Chip","1","2","-","0.5dBi","3W","-","Solder","-","Surface Mount","0.067"" (1.70mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-fff-chp-x.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-868-CHP-T.JPG,ANT-868-CHP-TTR-ND,ANT-868-CHP-T,Linx Technologies Inc.,RF ANT 868MHZ CHIP SOLDER SMD,6000,0,"2.40000","0","3000","Tape & Reel (TR)","CHP","Active","General ISM","UHF (300MHz ~ 1GHz)","868MHz","863MHz ~ 873MHz","Chip","1","2","-","0.5dBi","3W","-","Solder","-","Surface Mount","0.067"" (1.70mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-fff-chp-x.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-868-CHP-T.JPG,ANT-868-CHP-TCT-ND,ANT-868-CHP-T,Linx Technologies Inc.,RF ANT 868MHZ CHIP SOLDER SMD,7089,0,"2.49000","0","1","Cut Tape (CT)","CHP","Active","General ISM","UHF (300MHz ~ 1GHz)","868MHz","863MHz ~ 873MHz","Chip","1","2","-","0.5dBi","3W","-","Solder","-","Surface Mount","0.067"" (1.70mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-fff-chp-x.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-868-CHP-T.JPG,ANT-868-CHP-TDKR-ND,ANT-868-CHP-T,Linx Technologies Inc.,RF ANT 868MHZ CHIP SOLDER SMD,7089,0,"Digi-Reel","0","1","Digi-Reel®","CHP","Active","General ISM","UHF (300MHz ~ 1GHz)","868MHz","863MHz ~ 873MHz","Chip","1","2","-","0.5dBi","3W","-","Solder","-","Surface Mount","0.067"" (1.70mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-2.4-jjb-tt.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-2.4-JJB-ST.jpg,ANT-2.4-JJB-ST-ND,ANT-2.4-JJB-ST,Linx Technologies Inc.,RF ANT 2.4GHZ DOME SLD TH 7MM,5262,0,"2.42000","0","1","Bulk","JJB","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.39GHz ~ 2.48GHz","Dome","1","2","-","-1.5dBi","-","-","Solder","-","Through Hole","0.693"" (17.60mm)","Bluetooth, Thread, Wi-Fi, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-868-jjb-tt.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/MFG_ANT-868-JJB-ST.jpg,ANT-868-JJB-ST-ND,ANT-868-JJB-ST,Linx Technologies Inc.,RF ANT 868MHZ DOME SLD TH,2775,0,"2.42000","0","1","Bulk","JJB","Active","General ISM","UHF (300MHz ~ 1GHz)","868MHz","855MHz ~ 880MHz","Dome","1","2","-","-8.9dBi","-","-","Solder","-","Through Hole","0.693"" (17.60mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-868-jjb-tt.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/MFG_ANT-868-JJB-RA.jpg,ANT-868-JJB-RA-ND,ANT-868-JJB-RA,Linx Technologies Inc.,RF ANT 868MHZ DOME SLD TH,2144,0,"2.42000","0","1","Bulk","JJB","Active","General ISM","UHF (300MHz ~ 1GHz)","868MHz","855MHz ~ 880MHz","Dome","1","2","-","-1dBi","-","-","Solder","-","Through Hole","0.571"" (14.50mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-2.4-jjb-tt.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-2.4-JJB-RA.jpg,ANT-2.4-JJB-RA-ND,ANT-2.4-JJB-RA,Linx Technologies Inc.,RF ANT 2.4GHZ DOME SLD TH 7MM,1320,0,"2.42000","0","1","Bulk","JJB","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.39GHz ~ 2.48GHz","Dome","1","2","-","3.3dBi","-","-","Solder","-","Through Hole","0.571"" (14.50mm)","Bluetooth, Thread, Wi-Fi, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-916-jjb-tt.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-916-JJB-RA.jpg,ANT-916-JJB-RA-ND,ANT-916-JJB-RA,Linx Technologies Inc.,RF ANT 916MHZ DOME SLD TH 7MM,754,0,"2.42000","0","1","Bulk","JJB","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","901MHz ~ 931MHz","Dome","1","2","-","-0.5dBi","-","-","Solder","-","Through Hole","0.571"" (14.50mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-916-jjb-tt.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-916-JJB-ST.jpg,ANT-916-JJB-ST-ND,ANT-916-JJB-ST,Linx Technologies Inc.,RF ANT 916MHZ DOME SLD TH 7MM,187,0,"2.42000","0","1","Bulk","JJB","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","901MHz ~ 931MHz","Dome","1","2","-","-10.2dBi","-","-","Solder","-","Through Hole","0.693"" (17.60mm)","ISM, LoRa, Sensor Networks, SigFox"
http://www.antenova-m2m.com/wp-content/uploads/2015/12/Lucida-LTE-SR4L002-PS-1.0.pdf,//media.digikey.com/Photos/Antenova%20Photos/MFG_SR4L002-U1.jpg,627-1075-2-ND,SR4L002,Antenova,RF ANT 829MHZ/1.9GHZ CHIP SLD,53000,0,"2.42903","0","1000","Tape & Reel (TR)","Lucida","Active","Cellular","Wide Band","829MHz, 1.9GHz, 2.4GHz, 2.6GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.17GHz, 2.3GHz ~ 2.4GHz, 2.49GHz ~ 2.69GHz","Chip","4","3","-5dB","1dBi","-","-","Solder","-","Surface Mount","0.126"" (3.20mm)","LTE"
http://www.antenova-m2m.com/wp-content/uploads/2015/12/Lucida-LTE-SR4L002-PS-1.0.pdf,//media.digikey.com/Photos/Antenova%20Photos/MFG_SR4L002-U1.jpg,627-1075-1-ND,SR4L002,Antenova,RF ANT 829MHZ/1.9GHZ CHIP SLD,53067,0,"5.00000","0","1","Cut Tape (CT)","Lucida","Active","Cellular","Wide Band","829MHz, 1.9GHz, 2.4GHz, 2.6GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.17GHz, 2.3GHz ~ 2.4GHz, 2.49GHz ~ 2.69GHz","Chip","4","3","-5dB","1dBi","-","-","Solder","-","Surface Mount","0.126"" (3.20mm)","LTE"
http://www.antenova-m2m.com/wp-content/uploads/2015/12/Lucida-LTE-SR4L002-PS-1.0.pdf,//media.digikey.com/Photos/Antenova%20Photos/MFG_SR4L002-U1.jpg,627-1075-6-ND,SR4L002,Antenova,RF ANT 829MHZ/1.9GHZ CHIP SLD,53067,0,"Digi-Reel","0","1","Digi-Reel®","Lucida","Active","Cellular","Wide Band","829MHz, 1.9GHz, 2.4GHz, 2.6GHz","698MHz ~ 960MHz, 1.71GHz ~ 2.17GHz, 2.3GHz ~ 2.4GHz, 2.49GHz ~ 2.69GHz","Chip","4","3","-5dB","1dBi","-","-","Solder","-","Surface Mount","0.126"" (3.20mm)","LTE"
https://linxtechnologies.com/wp/wp-content/uploads/ant-433-sp.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-433-SP_.JPG,ANT-433-SP-ND,ANT-433-SP,Linx Technologies Inc.,RF ANT 433MHZ CHIP SOLDER SMD,764,0,"2.43000","0","1","Tube","Splatch™","Active","General ISM","UHF (300MHz ~ 1GHz)","433MHz","429MHz ~ 437MHz","Chip","1","1.9","-","-6.4dBi","-","-","Solder","-","Surface Mount","0.059"" (1.50mm)","Alarms, ISM, Remote Control, Security Systems"
https://linxtechnologies.com/wp/wp-content/uploads/ant-418-sp.pdf,"//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-315-SP,ANT-418-SP,ANT-868-SP.JPG",ANT-418-SP-ND,ANT-418-SP,Linx Technologies Inc.,RF ANT 418MHZ CHIP SOLDER SMD,482,0,"2.43000","0","1","Tube","Splatch™","Active","General ISM","UHF (300MHz ~ 1GHz)","418MHz","414MHz ~ 422MHz","Chip","1","1.9","-","-8dBi","-","-","Solder","-","Surface Mount","0.059"" (1.50mm)","Alarms, ISM, Remote Control, Security Systems"
http://www.antenova-m2m.com/wp-content/uploads/2015/11/Rubra-A10393-PS-1-1.pdf,//media.digikey.com/Photos/Antenova%20Photos/A10393.JPG,627-1049-2-ND,A10393,Antenova,RF ANT 850/900MHZ PCB TRACE SLD,2000,0,"2.47401","0","1000","Tape & Reel (TR)","Rubra","Not For New Designs","Cellular","Wide Band","850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","824MHz ~ 960MHz, 1.71GHz ~ 2.17GHz","PCB Trace","5","2.6","-6dB","1.8dBi, 3.8dBi","-","-","Solder","-","Surface Mount","0.126"" (3.20mm)","GSM, UMTS, WCDMA"
http://www.antenova-m2m.com/wp-content/uploads/2015/11/Rubra-A10393-PS-1-1.pdf,//media.digikey.com/Photos/Antenova%20Photos/A10393.JPG,627-1049-1-ND,A10393,Antenova,RF ANT 850/900MHZ PCB TRACE SLD,3928,0,"5.09000","0","1","Cut Tape (CT)","Rubra","Not For New Designs","Cellular","Wide Band","850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","824MHz ~ 960MHz, 1.71GHz ~ 2.17GHz","PCB Trace","5","2.6","-6dB","1.8dBi, 3.8dBi","-","-","Solder","-","Surface Mount","0.126"" (3.20mm)","GSM, UMTS, WCDMA"
http://www.antenova-m2m.com/wp-content/uploads/2015/11/Rubra-A10393-PS-1-1.pdf,//media.digikey.com/Photos/Antenova%20Photos/A10393.JPG,627-1049-6-ND,A10393,Antenova,RF ANT 850/900MHZ PCB TRACE SLD,3928,0,"Digi-Reel","0","1","Digi-Reel®","Rubra","Not For New Designs","Cellular","Wide Band","850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","824MHz ~ 960MHz, 1.71GHz ~ 2.17GHz","PCB Trace","5","2.6","-6dB","1.8dBi, 3.8dBi","-","-","Solder","-","Surface Mount","0.126"" (3.20mm)","GSM, UMTS, WCDMA"
https://cdn.taoglas.com/datasheets/FXP73.07.0100A.pdf,//media.digikey.com/Photos/Taoglas/MFG_FXP73_07_0100A.jpg,931-1076-ND,FXP73.07.0100A,Taoglas Limited,RF ANT 2.4GHZ FLAT PATCH IPEX,125888,0,"2.54000","0","1","Bulk","Blue Diamond","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.483.5GHz","Flat Patch","1","2","-","2.5dBi","5W","-","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.004"" (0.10mm)","Bluetooth, WLAN, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-916-pw-lp.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/ANT-916-PW-LP.jpg,ANT-916-PW-LP-ND,ANT-916-PW-LP,Linx Technologies Inc.,RF ANT 916MHZ WHIP STR SCREW-MNT,2251,0,"2.55000","0","1","Bulk","LP","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","881MHz ~ 951MHz","Whip, Straight","1","1.9","-","2.4dBi","-","-","Screw-Mount","-","Panel Mount","1.988"" (50.50mm)","ISM, LoRa, Sensor Networks, SigFox"
https://linxtechnologies.com/wp/wp-content/uploads/ant-433-pw-lp.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/ANT-433-PW-LP.jpg,ANT-433-PW-LP-ND,ANT-433-PW-LP,Linx Technologies Inc.,RF ANT 433MHZ WHIP STR SCREW-MNT,239,0,"2.67000","0","1","Bulk","LP","Active","General ISM","UHF (300MHz ~ 1GHz)","433MHz","427MHz ~ 439MHz","Whip, Straight","1","1.9","-","-1.9dBi","-","-","Screw-Mount","-","Panel Mount","1.988"" (50.50mm)","Alarms, ISM, Remote Control, Security Systems"
https://www.molex.com/pdm_docs/sd/1461530300_sd.pdf,//media.digikey.com/photos/Molex/146153-Series.jpg,WM16862-ND,1461530200,Molex,RF ANT 2.4/5GHZ FLAT PATCH 200MM,1175,0,"2.69000","0","1","Bulk","146153","Active","802.15.4, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5GHz","2.4GHz ~ 2.483GHz, 5.15GHz ~ 5.85GHz","Flat Patch","2","-","-10dB","2.6dBi, 4dBi","2W","Cable - 200mm","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.004"" (0.10mm)","WLAN, Zigbee™"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/Wireless_Device_Antennas.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MAF94045.jpg,994-1030-ND,MAF94045,Laird Technologies IAS,RF ANT 2.4GHZ PCB TRACE CAB SMD,17938,0,"2.76000","0","1","Bulk","NanoBlue","Active","Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","PCB Trace","1","-","-","2dBi","-","Cable - 100mm","U.FL (UMCC), IPEX MHF1","-","Surface Mount","0.032"" (0.81mm)","Bluetooth, Wi-Fi"
http://www.yageo.com/documents/recent/GPS%20&%20Glonass_18184_PIN%20D_ANT1818B00DT1516S.pdf,//media.digikey.com/Photos/Yageo%20Photos/MFG_ANT1818B00DT1516S.jpg,311-1532-ND,ANT1818B00DT1516S,Yageo,RF ANT 1.575/1.602GHZ CER PATCH,4173,0,"2.80000","0","1","Tray","-","Active","Navigation","UHF (1GHz ~ 2GHz)","1.575GHz, 1.602GHz","1.575GHz ~ 1.606GHz","Ceramic Patch","2","2","-26.080dB, -26.781dB","2.65dBi, 2.79dBi","-","-","Pin","-","Adhesive","0.157"" (4.00mm)","GLONASS, GPS"
https://www.molex.com/pdm_docs/sd/1052620002_sd.pdf,//media.digikey.com/Photos/Molex/1052620001.jpg,WM9669-ND,1052620001,Molex,RF ANT 866MHZ/915MHZ FLAT 100MM,3413,0,"2.85000","0","1","Tray","105262","Active","-","UHF (300MHz ~ 1GHz)","866MHz, 915MHz","863MHz ~ 870MHz, 902MHz ~ 928MHz","Flat Patch","2","-","-11dB, -13dB","0.4dBi, 1.4dBi","2W","Cable - 100mm","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.004"" (0.10mm)","-"
http://www.inventeksys.com/wp-content/uploads/W24-SSMA_Functional_Spec-200031-1.2.pdf,//media.digikey.com/photos/Inventek/W24-SSMA-M.jpg,1475-1014-ND,W24-SSMA-M,Inventek Systems,RF ANT 2.4GHZ WHIP STR SMA MALE,2204,0,"2.99000","0","1","Bulk","-","Active","WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Straight","1","1.5","-17dBi","2.15dBi","50W","-","SMA Male","-","Connector Mount","1.969"" (50.00mm)","WLAN"
http://www.inventeksys.com/wp-content/uploads/W24-SSMA_Functional_Spec-200031-1.2.pdf,//media.digikey.com/Photos/Inventek/W24-RSMA-M.jpg,1475-1025-ND,W24-RSMA-M,Inventek Systems,RF ANT 2.4GHZ WHIP RA SMA MALE,1017,0,"2.99000","0","1","Bulk","-","Active","WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.5GHz","Whip, Right Angle","1","1.5","-17dBi","2.15dBi","50W","-","SMA Male","-","Connector Mount","1.829"" (46.46mm)","WLAN"
https://www.molex.com/pdm_docs/sd/1461530300_sd.pdf,//media.digikey.com/photos/Molex/146153-Series.jpg,WM11935-ND,1461530300,Molex,RF ANT 2.4/5GHZ FLAT PATCH 300MM,6135,0,"3.06000","0","1","Bulk","146153","Active","802.15.4, WiFi","UHF (2GHz ~ 3GHz), SHF (f > 4GHz)","2.4GHz, 5GHz","2.4GHz ~ 2.483GHz, 5.15GHz ~ 5.85GHz","Flat Patch","2","-","-10dB","2.2dBi, 3.3dBi","2W","Cable - 300mm","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.004"" (0.10mm)","WLAN, Zigbee™"
https://linxtechnologies.com/wp/wp-content/uploads/ant-916-jjb-ht-t.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/ANT-916-JJB-HT-B.jpg,ANT-916-JJB-HT-T-ND,ANT-916-JJB-HT-T,Linx Technologies Inc.,RF ANT 916MHZ DOME SLD TH,4959,0,"3.15000","0","1","Strip","JJB-HT","Active","General ISM","UHF (300MHz ~ 1GHz)","916MHz","902MHz ~ 928MHz","Dome","1","2","-","-12.3dBi","-","-","Solder","-","Through Hole","0.480"" (12.20mm)","ISM, LoRa, Sensor Networks, SigFox"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/W3538XXXXX/doc_part/W3538XXXXX.pdf,//media.digikey.com/Photos/Pulse%20Photos/W3538B0150.JPG,553-2585-ND,W3538B0150,PulseLarsen Antennas,RF ANT 850/900MHZ PCB TRAC 150MM,8201,0,"3.22000","0","1","Tray","-","Active","Cellular","Wide Band","850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","824MHz ~ 960MHz, 1.71GHz ~ 2.17GHz","PCB Trace","5","-","-3dB, -6dB","1.5dBi, 4.5dBi, 3.9dBi","-","Cable - 150mm","U.FL (UMCC), IPEX MHF1","-","Surface Mount","0.028"" (0.70mm)","GSM, WCDMA"
https://www.molex.com/pdm_docs/sd/1461860100_sd.pdf,//media.digikey.com/Photos/Molex/146186-Series.jpg,WM12391-ND,1461860100,Molex,RF ANT 1.561/1.575GHZ FLAT 100MM,2991,0,"3.39000","0","1","Bulk","146186","Active","Navigation, WiFi","Wide Band","1.561GHz, 1.575GHz, 1.602GHz, 2.4GHz, 5GHz","1.575GHz ~ 1.602GHz, 2.4GHz ~ 2.483GHz, 5.15GHz ~ 5.85GHz, 3GHz ~ 6GHz","Flat Patch","5","-","-10dB","3dBi, 4dBi, 4.7dBi","2W","Cable - 100mm","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.004"" (0.10mm)","BeiDou, GLONASS, WiMax, WLAN, Wi-Fi"
https://cdn.taoglas.com/datasheets/FXP70.07.0053A.pdf,//media.digikey.com/Photos/Taoglas/MFG_FXP70_07_0053A.jpg,931-1074-ND,FXP70.07.0053A,Taoglas Limited,RF ANT 2.4GHZ FLAT PATCH IPEX,3970,0,"3.45000","0","1","Bulk","Freedom","Active","802.15.4, Bluetooth, WiFi","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.483.5GHz","Flat Patch","1","1.5","-","5dBi","5W","-","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.003"" (0.08mm)","Bluetooth, WLAN, Zigbee™"
https://www.lsr.com/downloads/products/330-0149.pdf,//media.digikey.com/Photos/LS%20Research%20LLC/001-0014.JPG,001-0014-ND,001-0014,Laird - Wireless & Thermal Systems,RF ANT 2.4GHZ FLEXPIFA U.FL ADH,954,0,"3.50000","0","1","Bulk","FlexPIFA™","Active","-","UHF (2GHz ~ 3GHz)","2.4GHz","2.4GHz ~ 2.48GHz","FlexPIFA","1","2","-","2dBi","-","Cable - 100mm","U.FL (UMCC), IPEX MHF1","-","Adhesive","0.098"" (2.50mm)","-"
