Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","RF Type","Input Range","Accuracy","Voltage - Supply","Current - Supply","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5500.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-4;CB;4.jpg,ADL5500ACBZ-P7DKR-ND,ADL5500ACBZ-P7,Analog Devices Inc.,IC RF DETECT 100MHZ-6GHZ 4WLCSP,2338,1737000,"Digi-Reel","0","1","Digi-Reel®","-","Active","100MHz ~ 6GHz","Cellular, CDMA2000, W-CDMA","-18.5dBm ~ 6dBm","±0.1dB","2.7V ~ 5.5V","1mA","4-WFBGA, WLCSP","4-WLCSP (0.96x0.96)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5505.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-4-6;CB;4.jpg,ADL5505ACBZ-P7TR-ND,ADL5505ACBZ-P7,Analog Devices Inc.,IC RF DETECT 450MHZ-6GHZ 4WLCSP,0,21000,"3.22392","0","3000","Tape & Reel (TR)","TruPwr™","Active","450MHz ~ 6GHz","LTE, WiMax","-22dBm ~ 15dBm","±0.25dB","2.5V ~ 3.3V","1.8mA","4-WFBGA, WLCSP","4-WLCSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5505.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-4-6;CB;4.jpg,ADL5505ACBZ-P7CT-ND,ADL5505ACBZ-P7,Analog Devices Inc.,IC RF DETECT 450MHZ-6GHZ 4WLCSP,2919,21000,"6.99000","0","1","Cut Tape (CT)","TruPwr™","Active","450MHz ~ 6GHz","LTE, WiMax","-22dBm ~ 15dBm","±0.25dB","2.5V ~ 3.3V","1.8mA","4-WFBGA, WLCSP","4-WLCSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5505.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-4-6;CB;4.jpg,ADL5505ACBZ-P7DKR-ND,ADL5505ACBZ-P7,Analog Devices Inc.,IC RF DETECT 450MHZ-6GHZ 4WLCSP,2919,21000,"Digi-Reel","0","1","Digi-Reel®","TruPwr™","Active","450MHz ~ 6GHz","LTE, WiMax","-22dBm ~ 15dBm","±0.25dB","2.5V ~ 3.3V","1.8mA","4-WFBGA, WLCSP","4-WLCSP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5504.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-6-8;CB;6.jpg,ADL5504ACBZ-P7TR-ND,ADL5504ACBZ-P7,Analog Devices Inc.,IC RF DETECT 450MHZ-6GHZ 6WLCSP,0,3000,"3.80770","0","3000","Tape & Reel (TR)","TruPwr™","Active","450MHz ~ 6GHz","CDMA, QPSK, W-CDMA","-25dB ~ 15dB","±0.25dB","2.5V ~ 3.3V","1.8mA","6-WFBGA, WLCSP","6-WLCSP (1.19x0.79)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5504.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-6-8;CB;6.jpg,ADL5504ACBZ-P7CT-ND,ADL5504ACBZ-P7,Analog Devices Inc.,IC RF DETECT 450MHZ-6GHZ 6WLCSP,2343,3000,"7.24000","0","1","Cut Tape (CT)","TruPwr™","Active","450MHz ~ 6GHz","CDMA, QPSK, W-CDMA","-25dB ~ 15dB","±0.25dB","2.5V ~ 3.3V","1.8mA","6-WFBGA, WLCSP","6-WLCSP (1.19x0.79)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5504.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CB-6-8;CB;6.jpg,ADL5504ACBZ-P7DKR-ND,ADL5504ACBZ-P7,Analog Devices Inc.,IC RF DETECT 450MHZ-6GHZ 6WLCSP,2343,3000,"Digi-Reel","0","1","Digi-Reel®","TruPwr™","Active","450MHz ~ 6GHz","CDMA, QPSK, W-CDMA","-25dB ~ 15dB","±0.25dB","2.5V ~ 3.3V","1.8mA","6-WFBGA, WLCSP","6-WLCSP (1.19x0.79)"
http://www.linear.com/docs/8877,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5537EDDB#TRPBFTR-ND,LT5537EDDB#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-1GHZ 8DFN,0,0,"3.74400","0","2500","Tape & Reel (TR)","-","Active","10MHz ~ 1GHz","General Purpose","-76dBm ~ 14dBm","±1dB","2.7V ~ 5.25V","15mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/8877,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5537EDDB#TRPBFCT-ND,LT5537EDDB#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-1GHZ 8DFN,2497,0,"7.56000","0","1","Cut Tape (CT)","-","Active","10MHz ~ 1GHz","General Purpose","-76dBm ~ 14dBm","±1dB","2.7V ~ 5.25V","15mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
http://www.linear.com/docs/8877,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1702;DDB;8.jpg,LT5537EDDB#TRPBFDKR-ND,LT5537EDDB#TRPBF,Linear Technology/Analog Devices,IC RF DETECT 10MHZ-1GHZ 8DFN,2497,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","10MHz ~ 1GHz","General Purpose","-76dBm ~ 14dBm","±1dB","2.7V ~ 5.25V","15mA","8-WFDFN Exposed Pad","8-DFN (3x2)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc909.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1178-2-ND,HMC909LP4ETR,Analog Devices Inc.,IC RF DETECT 0HZ-5.8GHZ 24QFN,0,3000,"5.13586","0","500","Tape & Reel (TR)","-","Active","0Hz ~ 5.8GHz","General Purpose","-51dBm ~ -11dBm","±1dB","4.5V ~ 5.5V","41.6mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc909.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1178-1-ND,HMC909LP4ETR,Analog Devices Inc.,IC RF DETECT 0HZ-5.8GHZ 24QFN,484,3000,"8.46000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 5.8GHz","General Purpose","-51dBm ~ -11dBm","±1dB","4.5V ~ 5.5V","41.6mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc909.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1178-6-ND,HMC909LP4ETR,Analog Devices Inc.,IC RF DETECT 0HZ-5.8GHZ 24QFN,484,3000,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 5.8GHz","General Purpose","-51dBm ~ -11dBm","±1dB","4.5V ~ 5.5V","41.6mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8363.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-16-10;CP;16.jpg,AD8363ACPZ-R7TR-ND,AD8363ACPZ-R7,Analog Devices Inc.,IC RF DETECT 50HZ-6GHZ 16LFCSP,0,3000,"4.84043","0","1500","Tape & Reel (TR)","-","Active","50Hz ~ 6GHz","Cellular, GSM, CDMA, W-CDMA","-50dBm ~ 0dBm","±0.5dB","4.5V ~ 5.5V","60mA","16-VQFN Exposed Pad, CSP","16-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8363.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-16-10;CP;16.jpg,AD8363ACPZ-R7CT-ND,AD8363ACPZ-R7,Analog Devices Inc.,IC RF DETECT 50HZ-6GHZ 16LFCSP,744,3000,"8.86000","0","1","Cut Tape (CT)","-","Active","50Hz ~ 6GHz","Cellular, GSM, CDMA, W-CDMA","-50dBm ~ 0dBm","±0.5dB","4.5V ~ 5.5V","60mA","16-VQFN Exposed Pad, CSP","16-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8363.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-16-10;CP;16.jpg,AD8363ACPZ-R7DKR-ND,AD8363ACPZ-R7,Analog Devices Inc.,IC RF DETECT 50HZ-6GHZ 16LFCSP,744,3000,"Digi-Reel","0","1","Digi-Reel®","-","Active","50Hz ~ 6GHz","Cellular, GSM, CDMA, W-CDMA","-50dBm ~ 0dBm","±0.5dB","4.5V ~ 5.5V","60mA","16-VQFN Exposed Pad, CSP","16-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8314.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8314ARMZ-REEL7TR-ND,AD8314ARMZ-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.7GHZ 8MSOP,0,41000,"5.69943","0","1000","Tape & Reel (TR)","-","Active","100MHz ~ 2.7GHz","Cellular, GSM, TDMA, CDMA","-45dBm ~ 0dBm","-","2.7V ~ 5.5V","5.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8314.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8314ARMZ-REEL7CT-ND,AD8314ARMZ-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.7GHZ 8MSOP,1920,41000,"10.44000","0","1","Cut Tape (CT)","-","Active","100MHz ~ 2.7GHz","Cellular, GSM, TDMA, CDMA","-45dBm ~ 0dBm","-","2.7V ~ 5.5V","5.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8314.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RM-8.jpg,AD8314ARMZ-REEL7DKR-ND,AD8314ARMZ-REEL7,Analog Devices Inc.,IC RF DETECT 100MHZ-2.7GHZ 8MSOP,1920,41000,"Digi-Reel","0","1","Digi-Reel®","-","Active","100MHz ~ 2.7GHz","Cellular, GSM, TDMA, CDMA","-45dBm ~ 0dBm","-","2.7V ~ 5.5V","5.7mA","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width)","8-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8318.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-4;CP;16.jpg,AD8318ACPZ-REEL7TR-ND,AD8318ACPZ-REEL7,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 16LFCSP,0,0,"6.78367","0","1500","Tape & Reel (TR)","-","Active","1MHz ~ 8GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-60dBm ~ -2dBm","±1dB","4.5V ~ 5.5V","68mA","16-VQFN Exposed Pad, CSP","16-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8318.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-4;CP;16.jpg,AD8318ACPZ-REEL7CT-ND,AD8318ACPZ-REEL7,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 16LFCSP,943,0,"11.03000","0","1","Cut Tape (CT)","-","Active","1MHz ~ 8GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-60dBm ~ -2dBm","±1dB","4.5V ~ 5.5V","68mA","16-VQFN Exposed Pad, CSP","16-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8318.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-4;CP;16.jpg,AD8318ACPZ-REEL7DKR-ND,AD8318ACPZ-REEL7,Analog Devices Inc.,IC RF DETECT 1MHZ-8GHZ 16LFCSP,943,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","1MHz ~ 8GHz","RADAR, 802.11/WiFi, 8.2.16/WiMax, Wireless LAN","-60dBm ~ -2dBm","±1dB","4.5V ~ 5.5V","68mA","16-VQFN Exposed Pad, CSP","16-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5906.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-23;CP;16.jpg,ADL5906ACPZN-R7TR-ND,ADL5906ACPZN-R7,Analog Devices Inc.,IC RF DETECT 10MHZ-10GHZ 16CSP,0,6000,"7.50905","0","1500","Tape & Reel (TR)","TruPwr™","Active","10MHz ~ 10GHz","General Purpose","-65dBm ~ 8dBm","±1dB","4.75V ~ 5.25V","86mA","16-WQFN Exposed Pad, CSP","16-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5906.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-23;CP;16.jpg,ADL5906ACPZN-R7CT-ND,ADL5906ACPZN-R7,Analog Devices Inc.,IC RF DETECT 10MHZ-10GHZ 16CSP,220,6000,"12.21000","0","1","Cut Tape (CT)","TruPwr™","Active","10MHz ~ 10GHz","General Purpose","-65dBm ~ 8dBm","±1dB","4.75V ~ 5.25V","86mA","16-WQFN Exposed Pad, CSP","16-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5906.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-23;CP;16.jpg,ADL5906ACPZN-R7DKR-ND,ADL5906ACPZN-R7,Analog Devices Inc.,IC RF DETECT 10MHZ-10GHZ 16CSP,220,6000,"Digi-Reel","0","1","Digi-Reel®","TruPwr™","Active","10MHz ~ 10GHz","General Purpose","-65dBm ~ 8dBm","±1dB","4.75V ~ 5.25V","86mA","16-WQFN Exposed Pad, CSP","16-LFCSP-WQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1120.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-VQFN%20Exposed%20Pad.jpg,1127-2833-2-ND,HMC1120LP4ETR,Analog Devices Inc.,IC RF DETECT 0HZ-3.9GHZ 24QFN,0,0,"10.57672","0","500","Tape & Reel (TR)","-","Active","0Hz ~ 3.9GHz","-","-60dBm ~ 8dBm","±1dB","3.15V ~ 3.45V","100mA","24-VFQFN Exposed Pad, CSP","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1120.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-VQFN%20Exposed%20Pad.jpg,1127-2833-1-ND,HMC1120LP4ETR,Analog Devices Inc.,IC RF DETECT 0HZ-3.9GHZ 24QFN,484,0,"16.34000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 3.9GHz","-","-60dBm ~ 8dBm","±1dB","3.15V ~ 3.45V","100mA","24-VFQFN Exposed Pad, CSP","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1120.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/24-VQFN%20Exposed%20Pad.jpg,1127-2833-6-ND,HMC1120LP4ETR,Analog Devices Inc.,IC RF DETECT 0HZ-3.9GHZ 24QFN,484,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 3.9GHz","-","-60dBm ~ 8dBm","±1dB","3.15V ~ 3.45V","100mA","24-VFQFN Exposed Pad, CSP","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8364.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-3;CP;32.jpg,AD8364ACPZ-REEL7TR-ND,AD8364ACPZ-REEL7,Analog Devices Inc.,IC RF DETECT 2.7GHZ 32LFCSP,0,0,"10.66580","0","1500","Tape & Reel (TR)","-","Active","2.7GHz","Cellular, CDMA","-55dBm ~ 5dBm","±0.5dB","4.5V ~ 5.5V","70mA","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8364.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-3;CP;32.jpg,AD8364ACPZ-REEL7CT-ND,AD8364ACPZ-REEL7,Analog Devices Inc.,IC RF DETECT 2.7GHZ 32LFCSP,1103,0,"17.35000","0","1","Cut Tape (CT)","-","Active","2.7GHz","Cellular, CDMA","-55dBm ~ 5dBm","±0.5dB","4.5V ~ 5.5V","70mA","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8364.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-3;CP;32.jpg,AD8364ACPZ-REEL7DKR-ND,AD8364ACPZ-REEL7,Analog Devices Inc.,IC RF DETECT 2.7GHZ 32LFCSP,1103,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.7GHz","Cellular, CDMA","-55dBm ~ 5dBm","±0.5dB","4.5V ~ 5.5V","70mA","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)"
https://cdn.macom.com/datasheets/MADT-011000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1465-1830-2-ND,MADT-011000-TR1000,M/A-Com Technology Solutions,IC POWER DETECTOR 5-44 GHZ 16QFN,0,0,"10.24100","0","1000","Tape & Reel (TR)","-","Active","5GHz ~ 44GHz","Radar","-15dBm ~ 15dBm","-","4.5V","70µA","16-VFQFN Exposed Pad","16-PQFN (3x3)"
https://cdn.macom.com/datasheets/MADT-011000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1465-1830-1-ND,MADT-011000-TR1000,M/A-Com Technology Solutions,IC POWER DETECTOR 5-44 GHZ 16QFN,708,0,"17.45000","0","1","Cut Tape (CT)","-","Active","5GHz ~ 44GHz","Radar","-15dBm ~ 15dBm","-","4.5V","70µA","16-VFQFN Exposed Pad","16-PQFN (3x3)"
https://cdn.macom.com/datasheets/MADT-011000.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-VFQFN%20Exposed%20Pad.jpg,1465-1830-6-ND,MADT-011000-TR1000,M/A-Com Technology Solutions,IC POWER DETECTOR 5-44 GHZ 16QFN,708,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","5GHz ~ 44GHz","Radar","-15dBm ~ 15dBm","-","4.5V","70µA","16-VFQFN Exposed Pad","16-PQFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5906.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-23;CP;16.jpg,ADL5906SCPZN-R7TR-ND,ADL5906SCPZN-R7,Analog Devices Inc.,IC RF DETECT 10MHZ-10GHZ 16CSP,0,10500,"16.50441","0","1500","Tape & Reel (TR)","TruPwr™","Active","10MHz ~ 10GHz","CDMA, GSM, LTE, WiMAX","-","±1dB","4.75V ~ 5.25V","86mA","16-WQFN Exposed Pad, CSP","16-LFCSP (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5906.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-23;CP;16.jpg,ADL5906SCPZN-R7CT-ND,ADL5906SCPZN-R7,Analog Devices Inc.,IC RF DETECT 10MHZ-10GHZ 16CSP,1212,10500,"25.50000","0","1","Cut Tape (CT)","TruPwr™","Active","10MHz ~ 10GHz","CDMA, GSM, LTE, WiMAX","-","±1dB","4.75V ~ 5.25V","-","16-WQFN Exposed Pad, CSP","16-LFCSP (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5906.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-16-23;CP;16.jpg,ADL5906SCPZN-R7DKR-ND,ADL5906SCPZN-R7,Analog Devices Inc.,IC RF DETECT 10MHZ-10GHZ 16CSP,1212,10500,"Digi-Reel","0","1","Digi-Reel®","TruPwr™","Active","10MHz ~ 10GHz","CDMA, GSM, LTE, WiMAX","-","±1dB","4.75V ~ 5.25V","-","16-WQFN Exposed Pad, CSP","16-LFCSP (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8302.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/14-TSSOP.jpg,AD8302ARUZ-RL7TR-ND,AD8302ARUZ-RL7,Analog Devices Inc.,IC RF DETECT 2.7GHZ 14TSSOP,0,0,"17.34473","0","1000","Tape & Reel (TR)","-","Active","2.7GHz","General Purpose","-60dBm ~ 0dBm","±0.5dB","2.7V ~ 5.5V","23mA","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8302.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/14-TSSOP.jpg,AD8302ARUZ-RL7CT-ND,AD8302ARUZ-RL7,Analog Devices Inc.,IC RF DETECT 2.7GHZ 14TSSOP,933,0,"26.80000","0","1","Cut Tape (CT)","-","Active","2.7GHz","General Purpose","-60dBm ~ 0dBm","±0.5dB","2.7V ~ 5.5V","23mA","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8302.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/14-TSSOP.jpg,AD8302ARUZ-RL7DKR-ND,AD8302ARUZ-RL7,Analog Devices Inc.,IC RF DETECT 2.7GHZ 14TSSOP,933,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","2.7GHz","General Purpose","-60dBm ~ 0dBm","±0.5dB","2.7V ~ 5.5V","23mA","14-TSSOP (0.173"", 4.40mm Width)","14-TSSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc601.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1475-2-ND,HMC601LP4ETR,Analog Devices Inc.,IC RF DETECT 10MHZ-4GHZ 24QFN,0,500,"22.25232","0","500","Tape & Reel (TR)","-","Active","10MHz ~ 4GHz","WiMAX / WiBro","-","-","2.7V ~ 5.5V","30mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc601.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1475-1-ND,HMC601LP4ETR,Analog Devices Inc.,IC RF DETECT 10MHZ-4GHZ 24QFN,213,500,"33.11000","0","1","Cut Tape (CT)","-","Active","10MHz ~ 4GHz","WiMAX / WiBro","-","-","2.7V ~ 5.5V","30mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc601.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1475-6-ND,HMC601LP4ETR,Analog Devices Inc.,IC RF DETECT 10MHZ-4GHZ 24QFN,213,500,"Digi-Reel","0","1","Digi-Reel®","-","Active","10MHz ~ 4GHz","WiMAX / WiBro","-","-","2.7V ~ 5.5V","30mA","24-VFQFN Exposed Pad","24-QFN (4x4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiwr1642,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4223365;-ABL;-161.jpg,296-49120-2-ND,IWR1642AQAGABLR,Texas Instruments,IC RF DETECT 76-81GHZ 161FC/CSP,0,0,"23.37209","0","1000","Tape & Reel (TR)","mmWave","Active","76GHz ~ 81GHz","General Purpose","-","-","1.71V ~ 1.89V, 3.15V ~ 3.45V","-","161-TFBGA, FCCSP","161-FCBGA (10.4x10.4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiwr1642,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4223365;-ABL;-161.jpg,296-49120-1-ND,IWR1642AQAGABLR,Texas Instruments,IC RF DETECT 76-81GHZ 161FC/CSP,978,0,"42.53000","0","1","Cut Tape (CT)","mmWave","Active","76GHz ~ 81GHz","General Purpose","-","-","1.71V ~ 1.89V, 3.15V ~ 3.45V","-","161-TFBGA, FCCSP","161-FCBGA (10.4x10.4)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fiwr1642,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;-4223365;-ABL;-161.jpg,296-49120-6-ND,IWR1642AQAGABLR,Texas Instruments,IC RF DETECT 76-81GHZ 161FC/CSP,978,0,"Digi-Reel","0","1","Digi-Reel®","mmWave","Active","76GHz ~ 81GHz","General Purpose","-","-","1.71V ~ 1.89V, 3.15V ~ 3.45V","-","161-TFBGA, FCCSP","161-FCBGA (10.4x10.4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc439.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/MIC3223%2016-TSSOP%20EPad.jpg,1127-1387-2-ND,HMC439QS16GETR,Analog Devices Inc.,IC RF DETECT 10MHZ-1.3GHZ 16QSOP,0,500,"34.87206","0","500","Tape & Reel (TR)","-","Active","10MHz ~ 1.3GHz","General Purpose","-10dBm ~ 10dBm","-","4.8V ~ 5.2V","96mA","16-SSOP (0.154"", 3.90mm Width) Exposed Pad","16-QSOPG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc439.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/MIC3223%2016-TSSOP%20EPad.jpg,1127-1387-1-ND,HMC439QS16GETR,Analog Devices Inc.,IC RF DETECT 10MHZ-1.3GHZ 16QSOP,236,500,"48.34000","0","1","Cut Tape (CT)","-","Active","10MHz ~ 1.3GHz","General Purpose","-10dBm ~ 10dBm","-","4.8V ~ 5.2V","96mA","16-SSOP (0.154"", 3.90mm Width) Exposed Pad","16-QSOPG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc439.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/MIC3223%2016-TSSOP%20EPad.jpg,1127-1387-6-ND,HMC439QS16GETR,Analog Devices Inc.,IC RF DETECT 10MHZ-1.3GHZ 16QSOP,236,500,"Digi-Reel","0","1","Digi-Reel®","-","Active","10MHz ~ 1.3GHz","General Purpose","-10dBm ~ 10dBm","-","4.8V ~ 5.2V","96mA","16-SSOP (0.154"", 3.90mm Width) Exposed Pad","16-QSOPG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc439.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/MIC3223%2016-TSSOP%20EPad.jpg,1127-2963-ND,HMC439QS16GE,Analog Devices Inc.,IC RF DETECT 10MHZ-1.3GHZ 16QSOP,91,0,"46.93000","0","1","Strip","-","Active","10MHz ~ 1.3GHz","General Purpose","-10dBm ~ 10dBm","-","4.8V ~ 5.2V","96mA","16-SSOP (0.154"", 3.90mm Width) Exposed Pad","16-QSOPG"
