Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Function","Modulation or Protocol","Frequency","Applications","Interface","Sensitivity","Power - Output","Data Rate (Max)","Features"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ds.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-433-HH-KF2-MS.JPG,OTX-418-HH-KF2-DS-ND,OTX-418-HH-KF2-DS,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 2 BUTTON,0,0,"23.14000","0","25","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","-","-","-","-","2 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ds.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_otx-xxx-hh-kf3-ms.jpg,OTX-418-HH-KF3-DS-ND,OTX-418-HH-KF3-DS,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 3 BUTTON,0,0,"23.14000","0","25","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","-","-","-","-","3 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ds.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-315-HH-KF4-MS.JPG,OTX-418-HH-KF4-DS-ND,OTX-418-HH-KF4-DS,Linx Technologies Inc.,XMITTER KEYFOB 418MHZ 4 BUTTON,0,0,"23.14000","0","25","-","Active","Transmitter","ASK, OOK","418MHz","General Remote Control, Home Automation, RKE","-","-","-","-","4 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ds.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_otx-xxx-hh-kf3-ms.jpg,OTX-433-HH-KF3-DS-ND,OTX-433-HH-KF3-DS,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 3 BUTTON,0,0,"23.14000","0","25","-","Active","Transmitter","ASK, OOK","433.92MHz","General Remote Control, Home Automation, RKE","-","-","-","-","3 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ds.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/OTX-315-HH-KF4-MS.JPG,OTX-433-HH-KF4-DS-ND,OTX-433-HH-KF4-DS,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 4 BUTTON,0,0,"23.14000","0","25","-","Active","Transmitter","ASK, OOK","433.92MHz","General Remote Control, Home Automation, RKE","-","-","-","-","4 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-kf-ht.pdf,//media.digikey.com/Photos/Linx%20Tech%20Photos/MFG_OTX-4xx-HH-KF4-HT.jpg,OTX-433-HH-KF4-HT-ND,OTX-433-HH-KF4-HT,Linx Technologies Inc.,XMITTER KEYFOB 433MHZ 4 BUTTON,0,0,"24.66000","0","25","-","Active","Transmitter","ASK, OOK","433MHz","General Remote Control, Home Automation, RKE","Handheld, 4 Button","-","-","-","4 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-cp8-ms.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/MFG_OTX-315-HH-CP8-MS.jpg,OTX-315-HH-CP8-MS-ND,OTX-315-HH-CP8-MS,Linx Technologies Inc.,REMOTE CONTROL TX MS 315MHZ 8BTN,0,0,"33.76000","0","25","-","Active","Transmitter","ASK, OOK","315MHz","General Remote Control, Home Automation, RKE","Handheld, 8 Button","-","-","-","8 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/cmd-hhcp-fff.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/CMD-HHCP-315-MD.JPG,CMD-HHCP-315-MD-ND,CMD-HHCP-315-MD,Linx Technologies Inc.,XMITTER HANDHELD 315MHZ 8 BUTTON,0,0,"34.20000","0","25","-","Active","Transmitter","ASK, OOK","315MHz","General Remote Control, Garage Opener, RKE","Handheld, 8 Button","-","-","-","8 Buttons, 750 ft. Operating Distance"
https://linxtechnologies.com/wp/wp-content/uploads/otx-fff-hh-lr8-ms.pdf,//media.digikey.com/photos/Linx%20Tech%20Photos/MFG_OTX-315-HH-LR8-MS.jpg,OTX-315-HH-LR8-MS-ND,OTX-315-HH-LR8-MS,Linx Technologies Inc.,REMOTE CONTROL TX MS 315MHZ 8BTN,0,0,"37.41040","0","25","-","Active","Transmitter","ASK, OOK","315MHz","General Remote Control, Home Automation, RKE","Handheld, 8 Button","-","-","-","8 Buttons, 1000 ft. Operating Distance"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0518-ETRX357USB.pdf,-,ETRX357USB--ND,ETRX357USB-,Silicon Labs,USB STICK ZIGBEE BLANK CASE R309,0,0,"43.35800","0","500","-","Active","Transceiver, ZigBee™","802.15.4 Zigbee™","2.4GHz","ISM","USB","-","-","-","-"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0518-ETRX357USB.pdf,-,ETRX357USB8M--ND,ETRX357USB8M-,Silicon Labs,USB STICK ZIGBEE BLANK CASE R309,0,0,"45.60570","0","500","-","Active","Transceiver","ZigBee™","2.4GHz","-","USB","-","20dBm","-","-"
-,//media.digikey.com/photos/Digital-Six-Labs/SS-900-0000.jpg,1661-1029-ND,SS-900-0000,Digital Six Labs,BASIC SENSORSQUARE - DEVELOPER P,0,0,"49.00000","0","5","-","Active","-","-","-","-","-","-","-","-","-"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0518-ETRX357USB.pdf,-,ETRX357USB-LRS--ND,ETRX357USB-LRS-,Silicon Labs,USB STICK ZIGBEE BLANK CASE R309,0,0,"50.87250","0","500","-","Active","Transceiver","ZigBee™","2.4GHz","General Purpose","USB","-","-","-","-"
https://www.rfsolutions.co.uk/downloads/1455894493DS-VIPER.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/FIREFLY-TX1.JPG,FIREFLY-TX1-ND,FIREFLY-TX1,RF Solutions,TRANSMITTER FM REMOTE 433MHZ 1SW,0,0,"51.73500","0","2","-","Active","Transmitter","FM","433.92MHz","General Purpose","Handheld, 1 Button","-","10mW","-","1 Switch"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0518-ETRX357USB.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_ETRX357USB-LRS8M.jpg,ETRX357USB-LRS8M-ND,ETRX357USB-LRS8M,Silicon Labs,"TELEGESIS USB STICK ETRX357USB,",0,0,"53.93544","0","500","-","Active","Transceiver","ZigBee™","2.4GHz","General Purpose","USB","-","8dBm","-","-"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0518-ETRX357USB.pdf,//media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_ETRX357USB-LRS8M.jpg,ETRX357USB-LRS8M--ND,ETRX357USB-LRS8M-,Silicon Labs,"TELEGESIS USB STICK ETRX357USB,",0,0,"53.93544","0","500","-","Active","Transceiver","ZigBee™","2.4GHz","General Purpose","USB","-","8dBm","-","-"
https://www.rfsolutions.co.uk/downloads/1455894493DS-VIPER.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/FIREFLY-TX2.JPG,FIREFLY-TX2-ND,FIREFLY-TX2,RF Solutions,TRANSMITTER FM REMOTE 433MHZ 2SW,0,0,"55.73500","0","2","-","Active","Transmitter","FM","433.92MHz","General Purpose","Handheld, 2 Button","-","10mW","-","2 Switches"
https://www.rfsolutions.co.uk/downloads/1455894493DS-VIPER.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/FIREFLY-TX4.JPG,FIREFLY-TX4-ND,FIREFLY-TX4,RF Solutions,TRANSMITTER FM REMOTE 433MHZ 4SW,0,0,"60.97500","0","2","-","Active","Transmitter","FM","433.92MHz","General Purpose","Handheld, 4 Button","-","10mW","-","4 Switches"
http://www.dragino.com/downloads/index.php?dir=LoRa_Gateway/LG01N/&file=Datasheet_LG01N_OLG01N.pdf,-,1597-1750-ND,113990662,"Seeed Technology Co., Ltd",LG01-N 1CH LORA GATEWAY 915MHZ,0,0,"63.62000","0","1","-","Active","Gateway","802.11 b/g/n, LoRa","915MHz","Wireless","Ethernet, RJ-45, USB","-","-","-","-"
-,//media.digikey.com/photos/Bulgin%20Photos/px0880%202.JPG,708-1001-ND,PX0880/2,Bulgin,ADAPTER BLUETOOTH USB DONGL IP68,0,0,"65.67500","0","3000","Buccaneer®","Active","Transceiver, Bluetooth","Bluetooth v1.2, Class 2","2.4GHz","General Purpose","USB","-76dBm","4dBm (2.5mW)","723kbps","Dust Tight, Waterproof"
https://assets.lairdtech.com/home/brandworld/files/Sentrius%20RS1xx%20User%20Guide%20v1_0.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_455-000x.jpg,455-0004-ND,455-0004,Laird - Wireless & Thermal Systems,TEMP HUMIDITY SENSOR LORA & BLE,0,0,"66.55000","0","100","Sentrius™","Active","Sensor","Bluetooth v4.2, LoRaWAN","863MHz ~ 870MHz, 902MHz ~ 928MHz","General Purpose","-","-","-","-","-"
https://assets.lairdtech.com/home/brandworld/files/Sentrius%20RS1xx%20User%20Guide%20v1_0.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_455-000x.jpg,455-0003-ND,455-0003,Laird - Wireless & Thermal Systems,TEMP HUMIDITY SENSOR LORA & BLE,0,0,"66.55000","0","100","Sentrius™","Active","Sensor","Bluetooth v4.2, LoRaWAN","868MHz, 915MHz, 2.4GHz","General Purpose","-","-","-","-","-"
https://www.rfsolutions.co.uk/downloads/1455894493DS-VIPER.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/FIREFLY-TX16.JPG,FIREFLY-TX16-ND,FIREFLY-TX16,RF Solutions,TRANSMITTER FM RMT 433MHZ 16SW,0,0,"67.07500","0","2","-","Active","Transmitter","FM","433.92MHz","General Purpose","Handheld, 15 Button","-","10mW","-","16 Switches"
https://www.rfsolutions.co.uk/downloads/1456225531FL-GSM-HSUPA.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/GSM-HSUPA.jpg,GSM-HSUPA-ND,GSM-HSUPA,RF Solutions,GSM INTERNET USB STICK 7.2MBPS,0,0,"68.10333","0","3","-","Active","Transceiver","GSM","850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","General Purpose","USB","-","-","7.2Mbps","-"
-,//media.digikey.com/Photos/Maestro%20Wireless/MFG_MT-40-Series.jpg,MT-41-ND,MT-41,Maestro Wireless Solutions,MICROTRACKER 4BAND GSM/GPRS IP67,0,0,"77.49000","0","125","MT-40","Active","Transceiver","GPRS, GSM","850MHz, 900MHz, 1.8GHz, 1.9GHz","-","I²C","-162dBm","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Phoenix%20Contact%20PDFs/Bluetooth%20USB%20Adapter.pdf,-,2313083-ND,2313083,Phoenix Contact,BLUETOOTH-USB ADAPTER,0,0,"80.92000","0","1","-","Active","Transceiver, Bluetooth","Bluetooth v2.0+EDR, Class 1","2.4GHz","-","USB 2.0","-80dBm","20dBm (100mW)","2.1Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/118%20Series.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/118C1-315AR1.jpg,118C1-315AR1-ND,118C1-315AR1,RF Solutions,TRANSMITTER AM REMOTE 315MHZ 1SW,0,0,"83.14000","0","2","118","Active","Transmitter, KeeLoq","KEELOQ","315MHz","General Remote Control, Garage Opener, RKE","Handheld, 1 Button","-","10mW","-","1 Switch"
-,//media.digikey.com/photos/Bulgin%20Photos/px0880%201.JPG,708-1000-ND,PX0880/1,Bulgin,ADAPTER BLUETOOTH USB DONGL IP68,0,0,"84.16250","0","1000","Buccaneer®","Active","Transceiver, Bluetooth","Bluetooth v1.2, Class 1","2.4GHz","General Purpose","USB","-76dBm","20dBm (100mW)","723kbps","Dust Tight, Waterproof"
https://www.rfsolutions.co.uk/downloads/1455816818DS-HORNET.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_HORNET-S1M.jpg,HORNET-S1M-ND,HORNET-S1M,RF Solutions,"1 CH REMOTE CONTROL SYS 230VAC,",0,0,"88.03500","0","2","-","Active","Transmitter and Receiver, Set","FM","433.92MHz","General Purpose","Handheld, 1 Button","-","10mW","-","1 Channel"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/118%20Series.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/118C3-315AR1.jpg,118C3-315AR1-ND,118C3-315AR1,RF Solutions,TRANSMITTER AM REMOTE 315MHZ 3SW,0,0,"89.40500","0","2","118","Active","Transmitter, KeeLoq","KEELOQ","315MHz","General Remote Control, Garage Opener, RKE","Handheld, 3 Button","-","10mW","-","3 Switches"
http://update.maestro-wireless.com/M100/M100%20Series%20-%20Product%20Brief%20-%20V2.pdf,//media.digikey.com/Photos/Maestro%20Wireless/MFG_M1002G.jpg,M1002G-ND,M1002G,Maestro Wireless Solutions,MODEM SMARTPACK 2G M100,0,0,"89.64000","0","100","-","Active","Transceiver","EDGE, GPRS","850MHz, 900MHz, 1.8GHz, 1.9GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
https://www.rfsolutions.co.uk/downloads/1456308871DS200.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/210-433F.jpg,210-433F-ND,210-433F,RF Solutions,RF RECEIVER 433MHZ,0,0,"98.31000","0","1","-","Active","-","-","433MHz","-","-","-","-","-","-"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0518-ETRX357USB.pdf,-,ETRX357USB-HA-ND,ETRX357USB-HA,Silicon Labs,USB STICK ZIGBEE LOGO HA CICIE,0,0,"101.36560","0","500","-","Active","Transceiver","ZigBee™","2.4GHz","General Purpose","USB","-","-","-","-"
-,-,ETRX3USB-IHD-TEST-ND,ETRX3USB-IHD-TEST,Silicon Labs,USB STICK ZIGBEE SE1.1B R300,0,0,"101.36560","0","500","-","Active","Transceiver, ZigBee","ZigBee","2.4GHz","General Purpose","USB","-","13.2dBm","-","-"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/Sentrius_RS1xx_External_Series_v1_0_12-14-18.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_SentriusSeriesSensor_wProbe.jpg,455-0013-ND,455-0013,Laird - Wireless & Thermal Systems,TEMP PROBE 868 MHZ LORA BLE,0,0,"101.63756","0","90","Sentrius™","Active","Sensor","Bluetooth v4.2, LoRaWAN","868MHz","LTE","-","-","-","-","IP65"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/Sentrius_RS1xx_External_Series_v1_0_12-14-18.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/MFG_SentriusSeriesSensor_wProbe.jpg,455-0012-ND,455-0012,Laird - Wireless & Thermal Systems,TEMP PROBE 915 MHZ LORA BLE,0,0,"101.63756","0","90","Sentrius™","Active","Sensor","Bluetooth v4.2, LoRaWAN","915MHz","LTE","-","-","-","-","IP65"
-,-,ETRX3USB-IHD-ND,ETRX3USB-IHD,Silicon Labs,USB STICK ZIGBEE SE1.1B R300,0,0,"103.29760","0","500","-","Active","Transceiver, ZigBee","ZigBee","2.4GHz","General Purpose","USB","-","13.2dBm","-","-"
http://www.lsr.com/downloads/products/330-0067.pdf,//media.digikey.com/Photos/LS%20Research%20LLC/450-0102.jpg,450-0102-ND,450-0102,Laird - Wireless & Thermal Systems,MODFLEX MGU WITH PROFLEX01-R2,0,0,"103.45000","0","1","-","Active","Transceiver, Gateway","-","2.4GHz","-","USB","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Maestro%20Wireless%20PDFs/MicroTracker_PB_Sep2011.pdf,//media.digikey.com/Photos/Maestro%20Wireless/MT-02B.jpg,1530-1002-ND,MT-02B,Maestro Wireless Solutions,GPS MICRO TRACKER,0,0,"103.75000","0","20","-","Active","Transceiver, Modem","GPRS, GPS, GSM","850MHz, 900MHz, 1.8GHz, 1.9GHz","AT&T Networks (USA)","Connector","-163dBm","-","-","LED Indicator"
https://www.rfsolutions.co.uk/downloads/1455894493DS-VIPER.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/VIPER-S1.JPG,VIPER-S1-ND,VIPER-S1,RF Solutions,REMOTE CONTROL SYSTEM FM 1CH,0,0,"108.15000","0","1","-","Active","Transmitter and Receiver, Set","-","433.92MHz","General Purpose","Handheld, 1 Channel","-","10mW","-","-"
https://www.rfsolutions.co.uk/downloads/1455894493DS-VIPER.pdf,//media.digikey.com/photos/RF%20Solutions%20Photos/VIPER-S2.JPG,VIPER-S2-ND,VIPER-S2,RF Solutions,REMOTE CONTROL SYSTEM FM 2CH,0,0,"112.21000","0","1","-","Active","Transmitter and Receiver, Set","-","433.92MHz","General Purpose","Handheld, 2 Channel","-","10mW","-","-"
https://www.multitech.com/documents/publications/data-sheets/86002164.pdf,-,MTC-MNA1-B01-ND,MTC-MNA1-B01,Multi-Tech Systems Inc.,RF MODEM LTE CAT M1 RS-232,0,0,"117.61000","0","1","MultiConnect® Cell 100","Active","Modem","LTE","700MHz, 1.7GHz, 1.9GHz","General Purpose","RS-232","-","-","300kbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002164.pdf,-,MTC-MNA1-B03-ND,MTC-MNA1-B03,Multi-Tech Systems Inc.,RF MODEM LTE CAT M1 USB,0,0,"117.61000","0","1","MultiConnect® Cell 100","Active","Modem","LTE","700MHz, 1.7GHz, 1.9GHz","General Purpose","USB","-","-","300kbps","-"
https://www.digi.com/pdf/ds_xbeeadapters.pdf,//media.digikey.com/Photos/Digi%20Int'l%20Photos/XA-Z14-CS4PH-A.jpg,602-1185-ND,XA-Z14-CS4PH-A,Digi International,XBEE PRO DIGITAL EX RPSMA,1,0,"118.50000","0","1","XBee-Pro®","Obsolete","Transceiver, ZigBee™","DSSS","2.4GHz","General Purpose","Digital","-102dBm","17dBm (50mW)","250kbps","-"
-,//media.digikey.com/Photos/Maestro%20Wireless/MFG_MT-40-Series.jpg,MT-45-ND,MT-45,Maestro Wireless Solutions,MICROTRACKER 5BAND HSPA IP67,0,0,"120.88800","0","75","MT-40","Active","Transceiver","GPRS, GSM","850MHz, 900MHz, 1.8GHz, 1.9GHz, 2.1GHz","-","I²C","-162dBm","-","-","-"
https://connectivity-staging.s3.us-east-2.amazonaws.com/s3fs-public/2018-10/Product%20Brief%20-%20ConnexLink.pdf,-,CL024-100-ND,CL024-100,Laird - Wireless & Thermal Systems,TXRX RS232 2.4GHZ 100MW DB9,0,0,"121.50130","0","100","-","Active","Transceiver","-","2.4GHz","Industrial Monitoring and Control, Wireless Alarm and Security Systems","RS-232 (DB9)","-","-","-","-"
http://update.maestro-wireless.com/M100/M100%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT02-ND,M1003GXT02,Maestro Wireless Solutions,M100 SERIES DUAL BAND 3G MODEM F,0,0,"125.51100","0","50","M100","Active","Transceiver, Modem","EDGE, GPRS, GSM, HSDPA, WCDMA","-","General Purpose","RS-232, USB","-155dBm","-","3.6Mbps","-"
http://update.maestro-wireless.com/M100/M100%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT04-ND,M1003GXT04,Maestro Wireless Solutions,M100 SERIES 3-BAND 3G MODEM FOR,0,0,"125.51100","0","50","-","Active","Transceiver, Modem","EDGE, GPRS, GSM, HSDPA, WCDMA","-","General Purpose","RS-232, USB","-155dBm","-","3.6Mbps","-"
http://update.maestro-wireless.com/M100/M100%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT04NTT-ND,M1003GXT04NTT,Maestro Wireless Solutions,M100 SERIES 3-BAND 3G MODEM FOR,0,0,"125.51100","0","50","-","Active","Transceiver, Modem","EDGE, GPRS, GSM, HSDPA, WCDMA","-","General Purpose","RS-232, USB","-155dBm","-","3.6Mbps","-"
http://update.maestro-wireless.com/M100/M100%20485%20Series%20-%20Product%20Brief%20-%20V2.pdf,//media.digikey.com/Photos/Maestro%20Wireless/M100CDMA485-V.jpg,1530-1021-ND,M100CDMA485-V,Maestro Wireless Solutions,M100 SERIES DUAL BAND CDMA MODEM,0,0,"135.99900","0","50","-","Active","Transceiver","CDMA2000","800MHz, 1.9GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0510-ZigBeeCommunicationsGateway.pdf,-,GW-357-1-ND,GW-357-1,Silicon Labs,GATEWAY ETRX357 R309,0,0,"137.95000","0","20","-","Active","Gateway","ZigBee","-","General Purpose","RS-232, RS-485, RJ-45, USB","-","8dBm","100Mbps","-"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0510-ZigBeeCommunicationsGateway.pdf,-,GW-357-2-ND,GW-357-2,Silicon Labs,GATEWAY ETRX357HR SMA R309,0,0,"137.95000","0","20","-","Active","Gateway","ZigBee","-","General Purpose","RS-232, RS-485, RJ-45, USB","-","8dBm","100Mbps","-"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/ESPRIT_QSG.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/MFG_ESPRIT-4S4.jpg,ESPRIT-4S4-ND,ESPRIT-4S4,RF Solutions,ESPRIT-4S4U,0,0,"142.76000","0","1","ESPIRIT","Active","Remote Control System","-","-","Remote Control","-","-","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/RF%20Solutions%20PDFs/ESPRIT_QSG.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/ESPRIT-4SL4.jpg,ESPRIT-4SL4-ND,ESPRIT-4SL4,RF Solutions,ESPRIT-4S4U,0,0,"142.76000","0","1","ESPIRIT","Active","Remote Control System","-","-","Remote Control","-","-","-","-","-"
http://update.maestro-wireless.com/M100/M100%20485%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT48502-ND,M1003GXT48502,Maestro Wireless Solutions,M100 SERIES DUAL BAND 3G MODEM F,0,0,"144.43800","0","50","-","Active","Transceiver","HSDPA","850MHz, 900MHz, 1.9GHz, 2.1GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
http://update.maestro-wireless.com/M100/M100%20485%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT48504-ND,M1003GXT48504,Maestro Wireless Solutions,M100 SERIES DUAL BAND 3G MODEM F,0,0,"144.43800","0","50","-","Active","Transceiver","HSDPA","850MHz, 900MHz, 1.9GHz, 2.1GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
http://update.maestro-wireless.com/M100/M100%20485%20Series%20-%20Product%20Brief%20-%20V2.pdf,-,M1003GXT48504NTT-ND,M1003GXT48504NTT,Maestro Wireless Solutions,M100 SERIES 3-BAND 3G MODEM FOR,0,0,"144.43800","0","50","-","Active","Transceiver","HSDPA","850MHz, 900MHz, 1.9GHz, 2.1GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0510-ZigBeeCommunicationsGateway.pdf,-,GW-357-3-ND,GW-357-3,Silicon Labs,GATEWAY ETRX357-LRS R309,0,0,"145.37450","0","20","-","Active","Gateway","ZigBee","-","General Purpose","RS-232, RS-485, RJ-45, USB","-","8dBm","100Mbps","-"
https://www.silabs.com/documents/public/reference-manuals/TG-PM-0510-ZigBeeCommunicationsGateway.pdf,-,GW-357-4-ND,GW-357-4,Silicon Labs,GATEWAY ETRX357HR-LRS R309,0,0,"145.37450","0","20","-","Active","Gateway","ZigBee","-","General Purpose","RS-232, RS-485, RJ-45, USB","-","8dBm","100Mbps","-"
https://www.rfsolutions.co.uk/downloads/1459758803DS-BLIZZARD.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/BLIZZARD-868.jpg,BLIZZARD-868-ND,BLIZZARD-868,RF Solutions,"RADIO MODEM USB / RS232 868MHZ,",0,0,"147.92500","0","2","-","Active","Transceiver","-","868MHz ~ 870MHz","General Purpose","RS-232, USB","-116dBm","20dBm","256kbps","-"
https://www.multitech.com/documents/publications/data-sheets/86002164.pdf,-,MTC-MNA1-B01-US-ND,MTC-MNA1-B01-US,Multi-Tech Systems Inc.,RF MODEM LTE CAT M1 RS-232,0,0,"155.52000","0","1","MultiConnect® Cell 100","Active","Modem","LTE","700MHz, 1.7GHz, 1.9GHz","General Purpose","RS-232","-","-","300kbps","-"
http://update.maestro-wireless.com/M100/M100%20Series%20-%20Product%20Brief%20-%20V2.pdf,//media.digikey.com/Photos/Maestro%20Wireless/MFG_M100-Series.jpg,M1003GXTO2B-ND,M1003GXTO2B,Maestro Wireless Solutions,MODEM 2M2 3G CELL WAN LAN WI-FI,0,0,"170.90500","0","50","-","Active","Transceiver","HSDPA","850MHz, 900MHz, 1.9GHz, 2.1GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
http://www.multitech.com/documents/publications/data-sheets/86002164.pdf,-,MTC-H5-B03-ND,MTC-H5-B03,Multi-Tech Systems Inc.,INTERFACE MODEM CELLULAR,0,0,"183.17000","0","1","MultiConnect® Cell","Active","Modem","HSPA+","850MHz, 900MHz, 1.7GHz, 1.9GHz, 2.1GHz","General Purpose","USB","-","-","21Mbps","-"
http://update.maestro-wireless.com/M100/M100%20485%20Series%20-%20Product%20Brief%20-%20V2.pdf,//media.digikey.com/Photos/Maestro%20Wireless/MFG_M100-Series.jpg,M100CDMA485-VB-ND,M100CDMA485-VB,Maestro Wireless Solutions,MODEM 2M2 CDMA2000 1X VERIZON,0,0,"188.35500","0","4","-","Active","Transceiver","CDMA2000","800MHz, 1.9GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
-,//media.digikey.com/Photos/Multi-Tech%20Photos/MTC-C2-B08-N16-KIT.jpg,881-1189-ND,MTC-C2-B08-N16-KIT,Multi-Tech Systems Inc.,MODEM ETHERNET USB,1,0,"190.66000","0","1","MultiConnect® Cell","Obsolete","Transceiver, CDMA, Modem","1XRTT","800MHz, 1.9GHz","Aeris Networks (USA)","USB","-","-","153.6kbps","USB Powered"
http://update.maestro-wireless.com/M100/M100%20Series%20-%20Product%20Brief%20-%20V2.pdf,//media.digikey.com/Photos/Maestro%20Wireless/MFG_M100-Series.jpg,M1003GXTO4B-ND,M1003GXTO4B,Maestro Wireless Solutions,MODEM 2M2 3G 4BAND HSPA WI-FI,0,0,"193.11600","0","50","-","Active","Transceiver","HSDPA","850MHz, 900MHz, 1.9GHz, 2.1GHz","-","SPI, USB","-158dBm","-","3.6Mbps","-"
https://www.rfsolutions.co.uk/downloads/1459759461DS-C2O.pdf,//media.digikey.com/Photos/RF%20Solutions%20Photos/C2O.jpg,C2O-ND,C2O,RF Solutions,CONTROL SOLUTION IP68 CALL2OPEN,0,0,"210.94000","0","1","-","Active","Switch","GPRS, GSM","-","Access Control Systems","Screw Terminals","-","-","-","LED Indicator"
https://connectivity-staging.s3.us-east-2.amazonaws.com/s3fs-public/2018-10/Product%20Brief%20-%20ConnexLink.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/CL4790-1000-485-SP.JPG,CL4790-1000-485-SP-ND,CL4790-1000-485-SP,Laird - Wireless & Thermal Systems,TXRX 900MHZ RS485 1W W/ANT'S DB9,0,0,"225.00000","0","1","-","Active","2 Transceivers","FHSS, FSK","902MHz ~ 928MHz","General Purpose","RS-485","-99dBm","1000mW","76.8kbps","2 ConnexLink RS485 Units"
