Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Applications","Modulation or Protocol","Data Rate (Max)","Power - Output","Current - Transmitting","Data Interface","Antenna Connector","Memory Size","Features","Voltage - Supply","Operating Temperature","Package / Case"
https://datasheets.maximintegrated.com/en/ds/MAX7044.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-8%20PKG.jpg,MAX7044AKA+TCT-ND,MAX7044AKA+T,Maxim Integrated,RF TX IC ASK 300-450MHZ SOT23-8,673,1857,"3.82000","0","1","Cut Tape (CT)","-","Active","300MHz ~ 450MHz","RKE, TPM, Security Systems","ASK, OOK","100kbps","12.5dBm","14mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 125°C","SOT-23-8"
https://datasheets.maximintegrated.com/en/ds/MAX7044.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-8%20PKG.jpg,MAX7044AKA+TDKR-ND,MAX7044AKA+T,Maxim Integrated,RF TX IC ASK 300-450MHZ SOT23-8,673,1857,"Digi-Reel","0","1","Digi-Reel®","-","Active","300MHz ~ 450MHz","RKE, TPM, Security Systems","ASK, OOK","100kbps","12.5dBm","14mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 125°C","SOT-23-8"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF7012.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP_SOT355-1.jpg,ADF7012BRUZ-RLTR-ND,ADF7012BRUZ-RL,Analog Devices Inc.,RF TX IC ASK 75MHZ-1GHZ 24TSSOP,0,0,"1.74629","0","2500","Tape & Reel (TR)","-","Active","75MHz ~ 1GHz","Data Transfer, RKE, Remote Control/Security Systems","ASK, FSK, GFSK, OOK","179.2kbps","-16dBm ~ 14dBm","35mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.3V ~ 3.6V","-40°C ~ 85°C","24-TSSOP (0.173"", 4.40mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF7012.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP_SOT355-1.jpg,ADF7012BRUZ-RLCT-ND,ADF7012BRUZ-RL,Analog Devices Inc.,RF TX IC ASK 75MHZ-1GHZ 24TSSOP,2489,0,"3.86000","0","1","Cut Tape (CT)","-","Active","75MHz ~ 1GHz","Data Transfer, RKE, Remote Control/Security Systems","ASK, FSK, GFSK, OOK","179.2kbps","-16dBm ~ 14dBm","35mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.3V ~ 3.6V","-40°C ~ 85°C","24-TSSOP (0.173"", 4.40mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADF7012.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP_SOT355-1.jpg,ADF7012BRUZ-RLDKR-ND,ADF7012BRUZ-RL,Analog Devices Inc.,RF TX IC ASK 75MHZ-1GHZ 24TSSOP,2489,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","75MHz ~ 1GHz","Data Transfer, RKE, Remote Control/Security Systems","ASK, FSK, GFSK, OOK","179.2kbps","-16dBm ~ 14dBm","35mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.3V ~ 3.6V","-40°C ~ 85°C","24-TSSOP (0.173"", 4.40mm Width)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1175,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-35670-2-ND,CC1175RHBR,Texas Instruments,RF TX IC ISM 164-192MHZ 32VFQFN,0,0,"1.75560","0","3000","Tape & Reel (TR)","-","Active","164MHz ~ 192MHz, 274MHz ~ 320MHz, 410MHz ~ 480MHz, 820MHz ~ 960MHz","Home/Building Automation, Industrial Control and Monitoring","ISM, SRD","200kbps","16dBm","54mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1175,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-35670-1-ND,CC1175RHBR,Texas Instruments,RF TX IC ISM 164-192MHZ 32VFQFN,2632,0,"3.88000","0","1","Cut Tape (CT)","-","Active","164MHz ~ 192MHz, 274MHz ~ 320MHz, 410MHz ~ 480MHz, 820MHz ~ 960MHz","Home/Building Automation, Industrial Control and Monitoring","ISM, SRD","200kbps","16dBm","54mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1175,//media.digikey.com/renders/Texas%20Instr%20Renders/32-QFN-Pkg.jpg,296-35670-6-ND,CC1175RHBR,Texas Instruments,RF TX IC ISM 164-192MHZ 32VFQFN,2632,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","164MHz ~ 192MHz, 274MHz ~ 320MHz, 410MHz ~ 480MHz, 820MHz ~ 960MHz","Home/Building Automation, Industrial Control and Monitoring","ISM, SRD","200kbps","16dBm","54mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si4010.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/MFG_MSOP10.jpg,336-4342-2-ND,SI4010-C2-GTR,Silicon Labs,RF TX IC FSK 27-960MHZ 10TFSOP,0,0,"1.78220","0","2500","Tape & Reel (TR)","EZRadio®","Active","27MHz ~ 960MHz","Garage Openers, RKE, Security Alarms","FSK, OOK","100kBaud","10dBm","19.8mA","PCB, Surface Mount","PCB, Surface Mount","4kB RAM","8051 MCU Core, Crystal-less Operation","1.8V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si4010.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/MFG_MSOP10.jpg,336-4342-1-ND,SI4010-C2-GTR,Silicon Labs,RF TX IC FSK 27-960MHZ 10TFSOP,2438,0,"4.02000","0","1","Cut Tape (CT)","EZRadio®","Active","27MHz ~ 960MHz","Garage Openers, RKE, Security Alarms","FSK, OOK","100kBaud","10dBm","19.8mA","PCB, Surface Mount","PCB, Surface Mount","4kB RAM","8051 MCU Core, Crystal-less Operation","1.8V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.silabs.com/Support%20Documents/TechnicalDocs/Si4010.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/MFG_MSOP10.jpg,336-4342-6-ND,SI4010-C2-GTR,Silicon Labs,RF TX IC FSK 27-960MHZ 10TFSOP,2438,0,"Digi-Reel","0","1","Digi-Reel®","EZRadio®","Active","27MHz ~ 960MHz","Garage Openers, RKE, Security Alarms","FSK, OOK","100kBaud","10dBm","19.8mA","PCB, Surface Mount","PCB, Surface Mount","4kB RAM","8051 MCU Core, Crystal-less Operation","1.8V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NXQ1TXH5.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/568;SOT617-3;HN;32.jpg,568-12937-2-ND,NXQ1TXH5/101J,NXP USA Inc.,RF XMITTER 110-205KHZ 32VFQFN,0,0,"1.96350","0","6000","Tape & Reel (TR)","-","Active","110kHz ~ 205kHz","General Purpose","-","-","-","20mA","I²C","-","-","-","1.8V","-20°C ~ 85°C","32-VFQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NXQ1TXH5.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/568;SOT617-3;HN;32.jpg,568-12937-1-ND,NXQ1TXH5/101J,NXP USA Inc.,RF XMITTER 110-205KHZ 32VFQFN,453,0,"4.53000","0","1","Cut Tape (CT)","-","Active","110kHz ~ 205kHz","General Purpose","-","-","-","20mA","I²C","-","-","-","1.8V","-20°C ~ 85°C","32-VFQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/NXQ1TXH5.pdf,//media.digikey.com/renders/NXP%20Semi%20Renders/568;SOT617-3;HN;32.jpg,568-12937-6-ND,NXQ1TXH5/101J,NXP USA Inc.,RF XMITTER 110-205KHZ 32VFQFN,453,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","110kHz ~ 205kHz","General Purpose","-","-","-","20mA","I²C","-","-","-","1.8V","-20°C ~ 85°C","32-VFQFN Exposed Pad"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-TSSOP.jpg,568-15077-2-ND,PCF7961ATT/D1AC07J,NXP USA Inc.,IC REMOTE KEYLESS ENTRY 20TSSOP,0,0,"2.44414","0","2500","Tape & Reel (TR)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","20-TSSOP (0.173"", 4.40mm Width)"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-TSSOP.jpg,568-15077-1-ND,PCF7961ATT/D1AC07J,NXP USA Inc.,IC REMOTE KEYLESS ENTRY 20TSSOP,2475,0,"5.02000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","20-TSSOP (0.173"", 4.40mm Width)"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/20-TSSOP.jpg,568-15077-6-ND,PCF7961ATT/D1AC07J,NXP USA Inc.,IC REMOTE KEYLESS ENTRY 20TSSOP,2475,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","20-TSSOP (0.173"", 4.40mm Width)"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589649,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5124.01-4;;32.jpg,ATA6286C-PNPWTR-ND,ATA6286C-PNPW,Microchip Technology,RF TX IC ASK/FSK 433MHZ 32VFQFN,0,0,"Obsolete","0","1500","Tape & Reel (TR)","-","Obsolete","433MHz","TPM (Tire Pressure Monitor)","ASK, FSK","20kbps","6dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","8kB Flash, 512B SRAM","-","1.9V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589649,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5124.01-4;;32.jpg,ATA6286C-PNPWCT-ND,ATA6286C-PNPW,Microchip Technology,RF TX IC ASK/FSK 433MHZ 32VFQFN,1356,0,"5.23000","0","1","Cut Tape (CT)","-","Obsolete","433MHz","TPM (Tire Pressure Monitor)","ASK, FSK","20kbps","6dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","8kB Flash, 512B SRAM","-","1.9V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589649,//media.digikey.com/Renders/Atmel%20Renders/313;6.543-5124.01-4;;32.jpg,ATA6286C-PNPWDKR-ND,ATA6286C-PNPW,Microchip Technology,RF TX IC ASK/FSK 433MHZ 32VFQFN,1356,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","433MHz","TPM (Tire Pressure Monitor)","ASK, FSK","20kbps","6dBm","8.5mA","PCB, Surface Mount","PCB, Surface Mount","8kB Flash, 512B SRAM","-","1.9V ~ 3.6V","-40°C ~ 85°C","32-VFQFN Exposed Pad"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1050,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040064-6;PW;24.jpg,296-19581-2-ND,CC1050PWR,Texas Instruments,RF TX IC FSK 300MHZ-1GHZ 24TSSOP,0,7500,"2.65468","0","2500","Tape & Reel (TR)","-","Not For New Designs","300MHz ~ 1GHz","AMR, ISM, RKE, SRD","FSK","76.8kBaud","-20dBm ~ 12dBm","24.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 85°C","24-TSSOP (0.173"", 4.40mm Width)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1050,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040064-6;PW;24.jpg,296-19581-1-ND,CC1050PWR,Texas Instruments,RF TX IC FSK 300MHZ-1GHZ 24TSSOP,2185,9932,"5.87000","0","1","Cut Tape (CT)","-","Not For New Designs","300MHz ~ 1GHz","AMR, ISM, RKE, SRD","FSK","76.8kBaud","-20dBm ~ 12dBm","24.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 85°C","24-TSSOP (0.173"", 4.40mm Width)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcc1050,//media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040064-6;PW;24.jpg,296-19581-6-ND,CC1050PWR,Texas Instruments,RF TX IC FSK 300MHZ-1GHZ 24TSSOP,2185,9932,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","300MHz ~ 1GHz","AMR, ISM, RKE, SRD","FSK","76.8kBaud","-20dBm ~ 12dBm","24.9mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 3.6V","-40°C ~ 85°C","24-TSSOP (0.173"", 4.40mm Width)"
https://datasheets.maximintegrated.com/en/ds/MAX2900-MAX2904.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0140;TI;28.jpg,MAX2904ETI+-ND,MAX2904ETI+,Maxim Integrated,RF TX IC ASK 868/915MHZ 28WFQFN,480,0,"6.04000","0","1","Tube","-","Active","868MHz, 915MHz","ISM","ASK, BPSK","-","20dBm","200mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.7V ~ 4.5V","-40°C ~ 85°C","28-WFQFN Exposed Pad"
-,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT361-1;DH,DP,PW,TT;28.jpg",568-15029-2-ND,PCF7953MTTC1AC2200,NXP USA Inc.,IC KEYLESS ENTRY/GO 28TSSOP,0,0,"3.47449","0","2500","Tape & Reel (TR)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","28-TSSOP (0.173"", 4.40mm Width)"
-,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT361-1;DH,DP,PW,TT;28.jpg",568-15029-1-ND,PCF7953MTTC1AC2200,NXP USA Inc.,IC KEYLESS ENTRY/GO 28TSSOP,2475,0,"6.40000","0","1","Cut Tape (CT)","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","28-TSSOP (0.173"", 4.40mm Width)"
-,"//media.digikey.com/Renders/NXP%20Semi%20Renders/568;SOT361-1;DH,DP,PW,TT;28.jpg",568-15029-6-ND,PCF7953MTTC1AC2200,NXP USA Inc.,IC KEYLESS ENTRY/GO 28TSSOP,2475,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","28-TSSOP (0.173"", 4.40mm Width)"
https://www.digikey.com/en/resources/development-tools/product-selector,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP.jpg,568-11945-2-ND,"PCF7952ATT/M1CC15,",NXP USA Inc.,RF TRANSMITTER UHF 24TSSOP,0,0,"3.58801","0","2500","Tape & Reel (TR)","-","Active","-","Remote Keyless Entry","UHF","-","-","-","-","-","512B RAM, 1kB EEPROM, 8kB ROM","-","-","-","24-TSSOP (0.173"", 4.40mm Width)"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP.jpg,568-11945-1-ND,"PCF7952ATT/M1CC15,",NXP USA Inc.,RF TRANSMITTER UHF 24TSSOP,1514,0,"6.80000","0","1","Cut Tape (CT)","-","Active","-","Remote Keyless Entry","UHF","-","-","-","-","-","512B RAM, 1kB EEPROM, 8kB ROM","-","-","-","24-TSSOP (0.173"", 4.40mm Width)"
-,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP.jpg,568-11945-6-ND,"PCF7952ATT/M1CC15,",NXP USA Inc.,RF TRANSMITTER UHF 24TSSOP,1514,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","Remote Keyless Entry","UHF","-","-","-","-","-","512B RAM, 1kB EEPROM, 8kB ROM","-","-","-","24-TSSOP (0.173"", 4.40mm Width)"
//media.digikey.com/pdf/Data Sheets/Rohm PDFs/BH1426KN.pdf,//media.digikey.com/renders/Rohm%20Renders/28-VQFN_VQFN28%20Pkg.jpg,BH1426KN-E2TR-ND,BH1426KN-E2,Rohm Semiconductor,RF XMITTER FM 76-108MHZ 28VFQFN,2500,0,"7.25200","0","2500","Tape & Reel (TR)","-","Not For New Designs","76MHz ~ 108MHz","Wireless Audio Link LSI","FM","-","-8dBm ~ -2dBm","23mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.7V ~ 3.6V","-20°C ~ 85°C","28-VFQFN"
//media.digikey.com/pdf/Data Sheets/Rohm PDFs/BH1426KN.pdf,//media.digikey.com/renders/Rohm%20Renders/28-VQFN_VQFN28%20Pkg.jpg,BH1426KN-E2CT-ND,BH1426KN-E2,Rohm Semiconductor,RF XMITTER FM 76-108MHZ 28VFQFN,0,0,"11.42000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","76MHz ~ 108MHz","Wireless Audio Link LSI","FM","-","-8dBm ~ -2dBm","23mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.7V ~ 3.6V","-20°C ~ 85°C","28-VFQFN"
//media.digikey.com/pdf/Data Sheets/Rohm PDFs/BH1426KN.pdf,//media.digikey.com/renders/Rohm%20Renders/28-VQFN_VQFN28%20Pkg.jpg,BH1426KN-E2DKR-ND,BH1426KN-E2,Rohm Semiconductor,RF XMITTER FM 76-108MHZ 28VFQFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","76MHz ~ 108MHz","Wireless Audio Link LSI","FM","-","-8dBm ~ -2dBm","23mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.7V ~ 3.6V","-20°C ~ 85°C","28-VFQFN"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BH1417F.pdf,//media.digikey.com/photos/Rohm%20Photos/511-22-SOP.jpg,BH1417F-E2TR-ND,BH1417F-E2,Rohm Semiconductor,RF XMITTER FM 76-90MHZ 22SOIC,0,0,"6.28600","0","2000","Tape & Reel (TR)","-","Not For New Designs","76MHz ~ 90MHz, 87.5MHz ~ 108MHz","Wireless Audio Link LSI","FM","-","-7dBm","20mA","PCB, Surface Mount","PCB, Surface Mount","-","-","4V ~ 6V","-40°C ~ 85°C","22-SOIC (0.213"", 5.40mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BH1417F.pdf,//media.digikey.com/photos/Rohm%20Photos/511-22-SOP.jpg,BH1417F-E2CT-ND,BH1417F-E2,Rohm Semiconductor,RF XMITTER FM 76-90MHZ 22SOIC,1466,0,"11.31000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","76MHz ~ 90MHz, 87.5MHz ~ 108MHz","Wireless Audio Link LSI","FM","-","-7dBm","20mA","PCB, Surface Mount","PCB, Surface Mount","-","-","4V ~ 6V","-40°C ~ 85°C","22-SOIC (0.213"", 5.40mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Rohm%20PDFs/BH1417F.pdf,//media.digikey.com/photos/Rohm%20Photos/511-22-SOP.jpg,BH1417F-E2DKR-ND,BH1417F-E2,Rohm Semiconductor,RF XMITTER FM 76-90MHZ 22SOIC,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","76MHz ~ 90MHz, 87.5MHz ~ 108MHz","Wireless Audio Link LSI","FM","-","-7dBm","20mA","PCB, Surface Mount","PCB, Surface Mount","-","-","4V ~ 6V","-40°C ~ 85°C","22-SOIC (0.213"", 5.40mm Width)"
https://www.silabs.com/documents/public/data-sheets/Si4710-11-B30.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.60-3x3;M;20.jpg,336-4479-2-ND,SI4711-B30-GMR,Silicon Labs,RF XMITTER FM 76-108MHZ 20UFQFN,0,0,"4.22623","0","2500","Tape & Reel (TR)","-","Not For New Designs","76MHz ~ 108MHz","General Purpose","FM","-","-","18.8mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.7V ~ 5.5V","-20°C ~ 85°C","20-UFQFN Exposed Pad"
https://www.silabs.com/documents/public/data-sheets/Si4710-11-B30.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.60-3x3;M;20.jpg,336-4479-1-ND,SI4711-B30-GMR,Silicon Labs,RF XMITTER FM 76-108MHZ 20UFQFN,2490,0,"13.42000","0","1","Cut Tape (CT)","*","Not For New Designs","-","-","-","-","-","-","-","-","-","-","-","-","20-UFQFN Exposed Pad"
https://www.silabs.com/documents/public/data-sheets/Si4710-11-B30.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.60-3x3;M;20.jpg,336-4479-6-ND,SI4711-B30-GMR,Silicon Labs,RF XMITTER FM 76-108MHZ 20UFQFN,2490,0,"Digi-Reel","0","1","Digi-Reel®","*","Not For New Designs","-","-","-","-","-","-","-","-","-","-","-","-","20-UFQFN Exposed Pad"
https://www.silabs.com/documents/public/data-sheets/Si4710-11-B30.pdf,//media.digikey.com/Renders/Silicon%20Labs%20Renders/336;20QFN-.60-3x3;M;20.jpg,SI4711-B30-GM-ND,SI4711-B30-GM,Silicon Labs,RF XMITTER FM 76-108MHZ 20UFQFN,803,0,"13.42000","0","1","Tray","-","Not For New Designs","76MHz ~ 108MHz","General Purpose","FM","-","-","18.8mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.7V ~ 5.5V","-20°C ~ 85°C","20-UFQFN Exposed Pad"
https://www.infineon.com/dgdl/Infineon-TDA7100-DS-v01_00-EN.pdf?fileId=5546d4625debb399015e28920bd73d6f,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDA7100HTMA1TR-ND,TDA7100HTMA1,Infineon Technologies,RF TX IC ASK 433-435MHZ 10TFSOP,0,0,"0.42773","0","5000","Tape & Reel (TR)","-","Active","433MHz ~ 435MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","6.9dBm","7.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-20°C ~ 70°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDA7100-DS-v01_00-EN.pdf?fileId=5546d4625debb399015e28920bd73d6f,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDA7100HTMA1CT-ND,TDA7100HTMA1,Infineon Technologies,RF TX IC ASK 433-435MHZ 10TFSOP,1985,0,"1.18000","0","1","Cut Tape (CT)","-","Active","433MHz ~ 435MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","6.9dBm","7.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-20°C ~ 70°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.infineon.com/dgdl/Infineon-TDA7100-DS-v01_00-EN.pdf?fileId=5546d4625debb399015e28920bd73d6f,"//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-TFSOP,%2010-MSOP.jpg",TDA7100HTMA1DKR-ND,TDA7100HTMA1,Infineon Technologies,RF TX IC ASK 433-435MHZ 10TFSOP,1985,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","433MHz ~ 435MHz","Alarm Systems, Communication Systems","ASK, FSK","20kbps","6.9dBm","7.5mA","PCB, Surface Mount","PCB, Surface Mount","-","-","2.1V ~ 4V","-20°C ~ 70°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
http://cdn.sparkfun.com/datasheets/Wireless/General/TWS-BS-3_433.92MHz_ASK_RF_Transmitter_Module_Data_Sheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/WRL-10534.JPG,1568-1175-ND,WRL-10534,SparkFun Electronics,RF LINK TRANSMITTER - 434MHZ,68,0,"4.95000","0","1","Bulk","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","Module"
https://www.silabs.com/documents/public/data-sheets/Si4012.pdf,//media.digikey.com/photos/Silicon%20Labs%20Photos/MFG_MSOP10.jpg,336-1975-5-ND,SI4012-C1001GT,Silicon Labs,RF TX IC FSK 27-960MHZ 10TFSOP,138,0,"1.04000","0","1","Tube","EZRadio®","Active","27MHz ~ 960MHz","Home Automation, Remote Sensing, RKE","FSK, OOK","100kBaud","10dBm","19.8mA","PCB, Surface Mount","PCB, Surface Mount","-","Crystal-less Operation","1.8V ~ 3.6V","-40°C ~ 85°C","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72036-datasheet-melexis.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/10-DFN%20PKG.jpg,TH72036KLD-CAA-000-SP-ND,TH72036KLD-CAA-000-SP,Melexis Technologies NV,RF TX IC ISM 850-930MHZ 10VFDFN,148,0,"1.95000","0","1","Bulk","-","Active","850MHz ~ 930MHz","General Purpose","ISM","40kbps","9.5dBm","20mA","-","-","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","10-VFDFN Exposed Pad"
https://www.melexis.com/-/media/files/documents/datasheets/th72011-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72011KDC-BAA-000-SP-ND,TH72011KDC-BAA-000-SP,Melexis Technologies NV,RF TRANSMITTER FSK 433MHZ 8SOIC,70,0,"2.43000","0","1","Bulk","-","Active","433MHz","General Purpose","FSK","40kbps","10dBm","11mA","-","-","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
https://www.melexis.com/-/media/files/documents/datasheets/th72012-datasheet-melexis.pdf,//media.digikey.com/Renders/Melexis%20Renders/8-SOIC.jpg,TH72012KDC-BAA-000-TU-ND,TH72012KDC-BAA-000-TU,Melexis Technologies NV,RF XMITTER ASK 380-450MHZ 8SOIC,184,0,"2.46000","0","1","Tube","-","Active","380MHz ~ 450MHz","Alarm and Security Systems, RKE, TPMS","ASK","40kbps","-12dBm ~ 10dBm","3.4mA ~ 10.6mA","PCB, Surface Mount","PCB, Surface Mount","-","-","1.95V ~ 5.5V","-40°C ~ 125°C","8-SOIC (0.154"", 3.90mm Width)"
http://cdn.sparkfun.com/datasheets/Wireless/General/TWS-BS-6_315MHz_ASK_RF_Transmitter_Module_Data_Sheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/WRL-10535.JPG,1568-1176-ND,WRL-10535,SparkFun Electronics,RF LINK TRANSMITTER - 315MHZ,30,0,"4.95000","0","1","Bulk","-","Active","-","-","-","-","-","-","-","-","-","-","-","-","Module"
