Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Height - Overall","Length - Overall","Width - Overall","Ventilation","Mounting Type"
https://katalog.we-online.de/pbs/datasheet/36003200S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36003200S.jpg,732-11539-6-ND,36003200S,Wurth Electronics Inc.,RF SHIELD 0.823"" X 0.823"" SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","Cover","0.118"" (3.00mm)","0.823"" (20.90mm)","0.823"" (20.90mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-401.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-401F.jpg,1798-1207-2-ND,SMS-401F,Leader Tech Inc.,RF SHIELD 0.5"" X 0.538"" SMD,0,0,"0.73950","0","1000","Tape & Reel (TR)","-","Active","Frame","0.100"" (2.54mm)","0.538"" (13.67mm)","0.500"" (12.70mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-401.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-401F.jpg,1798-1207-1-ND,SMS-401F,Leader Tech Inc.,RF SHIELD 0.5"" X 0.538"" SMD,877,0,"1.63000","0","1","Cut Tape (CT)","-","Active","Frame","0.100"" (2.54mm)","0.538"" (13.67mm)","0.500"" (12.70mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-401.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-401F.jpg,1798-1207-6-ND,SMS-401F,Leader Tech Inc.,RF SHIELD 0.5"" X 0.538"" SMD,877,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.100"" (2.54mm)","0.538"" (13.67mm)","0.500"" (12.70mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-303.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-303.jpg,1798-1202-2-ND,SMS-303,Leader Tech Inc.,RF SHIELD 1.032"" X 1.032"" SMD,0,0,"1.36000","0","300","Tape & Reel (TR)","-","Active","Cover","0.200"" (5.08mm)","1.032"" (26.21mm)","1.032"" (26.21mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-303.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-303.jpg,1798-1202-1-ND,SMS-303,Leader Tech Inc.,RF SHIELD 1.032"" X 1.032"" SMD,58,0,"2.17000","0","1","Cut Tape (CT)","-","Active","Cover","0.200"" (5.08mm)","1.032"" (26.21mm)","1.032"" (26.21mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-303.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-303.jpg,1798-1202-6-ND,SMS-303,Leader Tech Inc.,RF SHIELD 1.032"" X 1.032"" SMD,58,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cover","0.200"" (5.08mm)","1.032"" (26.21mm)","1.032"" (26.21mm)","Non-Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/36005260S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11185-2-ND,36005260S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 26.21 X,0,0,"1.48000","0","500","Tape & Reel (TR)","WE-SHC","Active","Cover","-","-","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36005260S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11185-1-ND,36005260S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 26.21 X,285,0,"2.25000","0","1","Cut Tape (CT)","WE-SHC","Active","Cover","-","-","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36005260S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11185-6-ND,36005260S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 26.21 X,285,0,"Digi-Reel","0","1","Digi-Reel®","WE-SHC","Active","Cover","-","-","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36105266S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36105266S.jpg,732-11188-2-ND,36105266S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 26.21 X,0,0,"1.66500","0","200","Tape & Reel (TR)","WE-SHC","Active","Frame","0.200"" (5.08mm)","-","-","-","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36105266S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36105266S.jpg,732-11188-1-ND,36105266S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 26.21 X,146,0,"2.25000","0","1","Cut Tape (CT)","WE-SHC","Active","Frame","0.200"" (5.08mm)","-","-","-","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36105266S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36105266S.jpg,732-11188-6-ND,36105266S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 26.21 X,146,0,"Digi-Reel","0","1","Digi-Reel®","WE-SHC","Active","Frame","0.200"" (5.08mm)","-","-","-","Snap Fit"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-457-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-457F.jpg,1798-1227-2-ND,SMS-457F,Leader Tech Inc.,RF SHIELD 1.07"" X 1.304"" SMD,0,0,"2.13752","0","210","Tape & Reel (TR)","-","Active","Frame","0.236"" (6.00mm)","1.304"" (33.12mm)","1.070"" (27.18mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-457-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-457F.jpg,1798-1227-1-ND,SMS-457F,Leader Tech Inc.,RF SHIELD 1.07"" X 1.304"" SMD,212,0,"2.31000","0","1","Cut Tape (CT)","-","Active","Frame","0.236"" (6.00mm)","1.304"" (33.12mm)","1.070"" (27.18mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-457-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-457F.jpg,1798-1227-6-ND,SMS-457F,Leader Tech Inc.,RF SHIELD 1.07"" X 1.304"" SMD,212,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.236"" (6.00mm)","1.304"" (33.12mm)","1.070"" (27.18mm)","-","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/36905266S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36905266S.jpg,732-11194-2-ND,36905266S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 26.21 X,0,0,"1.85000","0","200","Tape & Reel (TR)","WE-SHC","Active","Cover","0.200"" (5.08mm)","-","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36905266S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36905266S.jpg,732-11194-1-ND,36905266S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 26.21 X,174,0,"2.50000","0","1","Cut Tape (CT)","WE-SHC","Active","Cover","0.200"" (5.08mm)","-","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36905266S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36905266S.jpg,732-11194-6-ND,36905266S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 26.21 X,174,0,"Digi-Reel","0","1","Digi-Reel®","WE-SHC","Active","Cover","0.200"" (5.08mm)","-","-","Vent Holes in Pattern","Snap Fit"
https://leadertechinc.com/wp-content/uploads/2016/04/SMS-409-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-409F.jpg,1798-1221-2-ND,SMS-409F,Leader Tech Inc.,RF SHIELD 0.728"" X 1.156"" SMD,0,0,"1.68000","0","325","Tape & Reel (TR)","-","Active","Frame","0.276"" (7.01mm)","1.156"" (29.36mm)","0.728"" (18.49mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/04/SMS-409-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-409F.jpg,1798-1221-1-ND,SMS-409F,Leader Tech Inc.,RF SHIELD 0.728"" X 1.156"" SMD,303,0,"2.68000","0","1","Cut Tape (CT)","-","Active","Frame","0.276"" (7.01mm)","1.156"" (29.36mm)","0.728"" (18.49mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/04/SMS-409-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-409F.jpg,1798-1221-6-ND,SMS-409F,Leader Tech Inc.,RF SHIELD 0.728"" X 1.156"" SMD,303,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.276"" (7.01mm)","1.156"" (29.36mm)","0.728"" (18.49mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-305.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-305.jpg,1798-1204-2-ND,SMS-305,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" SMD,0,0,"1.74000","0","250","Tape & Reel (TR)","-","Active","Cover","0.236"" (6.00mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-305.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-305.jpg,1798-1204-1-ND,SMS-305,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" SMD,164,0,"2.78000","0","1","Cut Tape (CT)","-","Active","Cover","0.236"" (6.00mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-305.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-305.jpg,1798-1204-6-ND,SMS-305,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" SMD,164,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cover","0.236"" (6.00mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-458-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-458F.jpg,1798-1229-2-ND,SMS-458F,Leader Tech Inc.,RF SHIELD 1.07"" X 1.54"" SMD,0,0,"2.19350","0","240","Tape & Reel (TR)","-","Active","Frame","0.236"" (6.00mm)","1.540"" (39.12mm)","1.070"" (27.18mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-458-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-458F.jpg,1798-1229-1-ND,SMS-458F,Leader Tech Inc.,RF SHIELD 1.07"" X 1.54"" SMD,214,0,"2.94000","0","1","Cut Tape (CT)","-","Active","Frame","0.236"" (6.00mm)","1.540"" (39.12mm)","1.070"" (27.18mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-458-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-458F.jpg,1798-1229-6-ND,SMS-458F,Leader Tech Inc.,RF SHIELD 1.07"" X 1.54"" SMD,214,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.236"" (6.00mm)","1.540"" (39.12mm)","1.070"" (27.18mm)","-","Surface Mount"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/BMI-S-106.jpg,903-1011-2-ND,BMI-S-106,Laird Technologies EMI,RF SHIELD 1.326""X1.45"" SLDR 1PC,0,0,"2.44877","0","300","Tape & Reel (TR)","SMT 1 Piece","Active","Shield, 1-Piece","0.200"" (5.08mm)","1.450"" (36.83mm)","1.326"" (33.68mm)","Vent Holes in Pattern","Solder"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/BMI-S-106.jpg,903-1011-1-ND,BMI-S-106,Laird Technologies EMI,RF SHIELD 1.326""X1.45"" SLDR 1PC,213,0,"3.82000","0","1","Cut Tape (CT)","SMT 1 Piece","Active","Shield, 1-Piece","0.200"" (5.08mm)","1.450"" (36.83mm)","1.326"" (33.68mm)","Vent Holes in Pattern","Solder"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/BMI-S-106.jpg,903-1011-6-ND,BMI-S-106,Laird Technologies EMI,RF SHIELD 1.326""X1.45"" SLDR 1PC,213,0,"Digi-Reel","0","1","Digi-Reel®","SMT 1 Piece","Active","Shield, 1-Piece","0.200"" (5.08mm)","1.450"" (36.83mm)","1.326"" (33.68mm)","Vent Holes in Pattern","Solder"
https://katalog.we-online.de/pbs/datasheet/36107406S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36107406S.jpg,732-11190-2-ND,36107406S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 44.37 X,0,0,"3.33000","0","80","Tape & Reel (TR)","WE-SHC","Active","Frame","0.384"" (9.75mm)","-","-","-","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36107406S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36107406S.jpg,732-11190-1-ND,36107406S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 44.37 X,77,0,"4.50000","0","1","Cut Tape (CT)","WE-SHC","Active","Frame","0.384"" (9.75mm)","-","-","-","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36107406S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36107406S.jpg,732-11190-6-ND,36107406S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET 44.37 X,77,0,"Digi-Reel","0","1","Digi-Reel®","WE-SHC","Active","Frame","0.384"" (9.75mm)","-","-","-","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36907406S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36907406S.jpg,732-11196-2-ND,36907406S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET44.37 X,0,0,"3.42000","0","80","Tape & Reel (TR)","WE-SHC","Active","Cover","0.384"" (9.75mm)","-","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36907406S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36907406S.jpg,732-11196-1-ND,36907406S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET44.37 X,41,0,"4.63000","0","1","Cut Tape (CT)","WE-SHC","Active","Cover","0.384"" (9.75mm)","-","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36907406S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36907406S.jpg,732-11196-6-ND,36907406S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET44.37 X,41,0,"Digi-Reel","0","1","Digi-Reel®","WE-SHC","Active","Cover","0.384"" (9.75mm)","-","-","Vent Holes in Pattern","Snap Fit"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,20S-CBSFNSV-1.5X3.0X0.35-ND,20S-CBSFNSV-1.5X3.0X0.35,Leader Tech Inc.,RF SHIELD 1.5"" X 3"" SMD,60,0,"21.36000","0","1","-","20-CBS","Active","Shield, 2-Piece","0.350"" (8.89mm)","3.000"" (76.20mm)","1.500"" (38.10mm)","Vent Holes in Pattern","Surface Mount"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,14-CBSA-1.75X5.75X0.13-ND,14-CBSA-1.75X5.75X0.13,Leader Tech Inc.,RF SHIELD 1.75"" X 5.75"" T/H,21,0,"24.92000","0","1","Bulk","10-CBS","Active","Shield, 2-Piece","0.130"" (3.30mm)","5.750"" (146.05mm)","1.750"" (44.45mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_80-CBS.JPG,80-CBSFND-1.25X3.25X0.8-ND,80-CBSFND-1.25X3.25X0.8,Leader Tech Inc.,RF SHIELD 1.25"" X 3.25"" SMD,20,0,"33.40000","0","1","-","80-CBS","Active","Shield, 2-Piece","0.800"" (20.32mm)","3.250"" (82.55mm)","1.250"" (31.75mm)","Non-Vented","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/BMI-S-205.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/BMI-S-205-F.jpg,903-1054-2-ND,BMI-S-205-F,Laird Technologies EMI,RF SHIELD 1"" X 1.5"" SOLDER,0,0,"1.74800","0","250","Tape & Reel (TR)","SMT 2 Piece","Active","Frame","0.236"" (6.00mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","-","Solder"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/BMI-S-205.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/BMI-S-205-F.jpg,903-1054-1-ND,BMI-S-205-F,Laird Technologies EMI,RF SHIELD 1"" X 1.5"" SOLDER,0,0,"2.79000","0","1","Cut Tape (CT)","SMT 2 Piece","Active","Frame","0.236"" (6.00mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","-","Solder"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/BMI-S-205.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/BMI-S-205-F.jpg,903-1054-6-ND,BMI-S-205-F,Laird Technologies EMI,RF SHIELD 1"" X 1.5"" SOLDER,0,0,"Digi-Reel","0","1","Digi-Reel®","SMT 2 Piece","Active","Frame","0.236"" (6.00mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","-","Solder"
https://cdn.harwin.com/pdfs/S02-XXXXXXX0.pdf,//media.digikey.com/Photos/Harwin/S01-50250500.jpg,952-2634-ND,S02-30200250,Harwin Inc.,RF SHIELD 0.8"" X 1.181"" SMD,0,0,"4.36000","0","1","Bulk","EZ BoardWare","Active","CAN","0.100"" (2.54mm)","1.181"" (30.00mm)","0.80"" (20.3mm)","Non-Vented","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-457-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-457C.jpg,1798-1226-ND,SMS-457C,Leader Tech Inc.,RF SHIELD 1.094"" X 1.328"" SMD,0,0,"0.72000","0","1","Bulk","-","Active","Cover","0.118"" (3.00mm)","1.328"" (33.73mm)","1.094"" (27.79mm)","Non-Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/36503255.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/36503255.jpg,732-2490-ND,36503255,Wurth Electronics Inc.,RF SHIELD 1.024"" X 1.024"" T/H,16,0,"4.62000","0","1","Bulk","WE-SHC","Active","Frame","0.118"" (3.00mm)","1.024"" (26.00mm)","1.024"" (26.00mm)","-","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_24-CBSA.jpg,1798-1022-ND,24-CBSA-0.5X1.0X0.2,Leader Tech Inc.,RF SHIELD 0.5"" X 1"" THROUGH HOLE,11,0,"11.15000","0","1","Bulk","-","Active","Shield, 2-Piece","0.200"" (5.08mm)","1.000"" (25.40mm)","0.500"" (12.70mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_44-CBSA.jpg,1798-1026-ND,44-CBSA-1.0X1.0X0.4,Leader Tech Inc.,RF SHIELD 1"" X 1"" THROUGH HOLE,16,0,"13.14000","0","1","Bulk","-","Active","Shield, 2-Piece","0.400"" (10.16mm)","1.000"" (25.40mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://leadertechinc.com/wp-content/uploads/2015/10/1-82.jpg,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_14R-CBSA.jpg,1798-1019-ND,14R-CBSA-0.5X1.0X0.13,Leader Tech Inc.,RF SHIELD 0.5"" X 1"" THROUGH HOLE,13,0,"14.12000","0","1","Bulk","-","Active","Shield, 2-Piece","0.130"" (3.30mm)","1.000"" (25.40mm)","0.500"" (12.70mm)","Non-Vented","Through Hole"
https://leadertechinc.com/wp-content/uploads/2015/10/1-82.jpg,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_14R-CBSA.jpg,1798-1020-ND,14R-CBSA-1.0X1.0X0.13,Leader Tech Inc.,RF SHIELD 1"" X 1"" THROUGH HOLE,14,0,"19.89000","0","1","Bulk","-","Active","Shield, 2-Piece","0.130"" (3.30mm)","1.000"" (25.40mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_84-CBSA.jpg,1798-1032-ND,84-CBSA-1.0X1.0X0.8,Leader Tech Inc.,RF SHIELD 1"" X 1"" THROUGH HOLE,9,0,"19.89000","0","1","Bulk","-","Active","Shield, 2-Piece","0.800"" (20.32mm)","1.000"" (25.40mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_84-CBSA.jpg,1798-1031-ND,84-CBSA-0.5X1.0X0.8,Leader Tech Inc.,RF SHIELD 0.5"" X 1"" THROUGH HOLE,25,0,"21.19000","0","1","Bulk","-","Active","Shield, 2-Piece","0.800"" (20.32mm)","1.000"" (25.40mm)","0.500"" (12.70mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_54-CBSA.jpg,1798-1028-ND,54-CBSA-0.5X1.0X0.5,Leader Tech Inc.,RF SHIELD 0.5"" X 1"" THROUGH HOLE,15,0,"21.19000","0","1","Bulk","-","Active","Shield, 2-Piece","0.500"" (12.70mm)","1.000"" (25.40mm)","0.500"" (12.70mm)","Non-Vented","Through Hole"
https://katalog.we-online.de/pbs/datasheet/3600213120S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11643-2-ND,3600213120S,Wurth Electronics Inc.,RF SHIELD 0.556"" SNAP FIT,0,0,"0.77200","0","950","Tape & Reel (TR)","WE-SHC","Active","Cover","0.079"" (2.00mm)","0.556"" (14.12mm)","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/3600213120S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11643-1-ND,3600213120S,Wurth Electronics Inc.,RF SHIELD 0.556"" SNAP FIT,0,0,"1.03000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-"
https://katalog.we-online.de/pbs/datasheet/3600213120S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11643-6-ND,3600213120S,Wurth Electronics Inc.,RF SHIELD 0.556"" SNAP FIT,0,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-"
https://katalog.we-online.de/pbs/datasheet/3610637256S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36103205S.jpg,732-11658-ND,3610637256S,Wurth Electronics Inc.,RF SHIELD 1.484"" SURFACE MOUNT,20,0,"1.39000","0","1","Tray","WE-SHC","Active","Frame","0.236"" (6.00mm)","1.484"" (37.70mm)","-","-","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/3610536336S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36103205S.jpg,732-11657-ND,3610536336S,Wurth Electronics Inc.,RF SHIELD SURFACE MOUNT,11,0,"1.44000","0","1","Tray","WE-SHC","Active","Frame","0.200"" (5.08mm)","-","-","-","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/36503505S.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/36503505.jpg,732-11661-ND,36503505S,Wurth Electronics Inc.,RF SHIELD 1.969"" THROUGH HOLE,23,0,"1.80000","0","1","Tray","WE-SHC","Active","Frame","0.118"" (3.00mm)","1.969"" (50.00mm)","-","-","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Leader%20Tech%20PDFs/Vent_Panel_Brochure.pdf,-,1798-1302-ND,9100-0001-94,Leader Tech Inc.,EMI VENT PANEL - 3"" X 3"",0,0,"63.68000","0","1","-","-","Active","Shield, 1-Piece","0.725"" (18.42mm)","3.000"" (76.20mm)","3.000"" (76.20mm)","Vent Holes in Pattern","-"
//media.digikey.com/pdf/Data%20Sheets/Leader%20Tech%20PDFs/Vent_Panel_Brochure.pdf,-,1798-1304-ND,9100-0004-94,Leader Tech Inc.,EMI VENT PANEL - 5"" X 5"",0,0,"78.59000","0","1","-","-","Active","Shield, 1-Piece","0.725"" (18.42mm)","5.000"" (127.00mm)","5.000"" (127.00mm)","Vent Holes in Pattern","-"
https://leadertechinc.com/assets/files/catalogs/emi-catalog-lr.pdf,-,SMS-410C-ND,SMS-410C,Leader Tech Inc.,1.201X1.732X0.118--TWO PC SURFAC,0,0,"0.32000","0","1250","-","-","Active","-","-","-","-","-","-"
-,-,BMI-S-111-ND,BMI-S-111,Laird Technologies EMI,RF SHIELD 2.026.2126.21MM,0,0,"0.47173","0","4550","-","SMT 1 Piece","Active","-","-","-","-","-","-"
http://assets.lairdtech.com/home/brandworld/files/Board%20Level%20Shields%20Catalog%20Download.pdf,-,BMI-C-004-SN-ND,BMI-C-004-SN,Laird Technologies EMI,SP CON S SN TNR,0,0,"0.62963","0","1400","-","BMI-C","Active","-","0.235"" (5.97mm)","-","0.170"" (4.31mm)","Vented","Solder"
//media.digikey.com/pdf/Data%20Sheets/Laird%20Technologies/BMI-S-203-C-20_Dwg.pdf,-,BMI-S-203-C-20-ND,BMI-S-203-C-20,Laird Technologies EMI,RF SHIELD 1.048"" X 1.048"" T/H,0,0,"0.89151","0","750","Bulk","SMT 2 Piece","Active","Shield, 2-Piece","0.069"" (1.75mm)","1.048"" (26.62mm)","1.048"" (26.62mm)","Vent Holes in Pattern","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,29-CBSF-1.25X3.75-ND,29-CBSF-1.25X3.75,Leader Tech Inc.,RF SHIELD 1.25"" X 3.75"" T/H,0,0,"1.56250","0","10000","-","20-CBS","Active","Shield, 2-Piece","0.200"" (5.08mm)","3.750"" (95.25mm)","1.250"" (31.75mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,-,29-CBSF-1.5X4.0-ND,29-CBSF-1.5X4.0,Leader Tech Inc.,RF SHIELD 1.5"" X 4"" THROUGH HOLE,0,0,"1.61250","0","10000","-","20-CBS","Active","Shield, 2-Piece","0.200"" (5.08mm)","4.000"" (101.60mm)","1.500"" (38.10mm)","Non-Vented","Through Hole"
