Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","P1dB","Gain","Noise Figure","RF Type","Voltage - Supply","Current - Supply","Test Frequency","Package / Case","Supplier Device Package"
http://www.skyworksinc.com/uploads/documents/SKY65162_70LF_201212J.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65015-70LF.jpg,863-1599-1-ND,SKY65162-70LF,Skyworks Solutions Inc.,IC AMP LTE 400MHZ-2.7GHZ SOT89-4,12975,0,"3.64000","0","1","Cut Tape (CT)","-","Active","400MHz ~ 2.7GHz","29dBm","23.5dB","10dB","LTE, WiMax","4.75V ~ 5.5V","188mA","400MHz","TO-243AA","SOT-89-4"
http://www.skyworksinc.com/uploads/documents/SKY65162_70LF_201212J.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65015-70LF.jpg,863-1599-6-ND,SKY65162-70LF,Skyworks Solutions Inc.,IC AMP LTE 400MHZ-2.7GHZ SOT89-4,12975,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","400MHz ~ 2.7GHz","29dBm","23.5dB","10dB","LTE, WiMax","4.75V ~ 5.5V","188mA","400MHz","TO-243AA","SOT-89-4"
https://datasheets.maximintegrated.com/en/ds/MAX2640-MAX2641.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2640EUT+TTR-ND,MAX2640EUT+T,Maxim Integrated,IC AMP CEL 300MHZ-2.5GHZ SOT23-6,2500,0,"1.73100","0","2500","Tape & Reel (TR)","-","Active","300MHz ~ 2.5GHz","-22dBm","15.1dB","0.9dB ~ 1.1dB","Cellular, GPS, PCS","2.7V ~ 5.5V","6.4mA","900MHz","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2640-MAX2641.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2640EUT+TCT-ND,MAX2640EUT+T,Maxim Integrated,IC AMP CEL 300MHZ-2.5GHZ SOT23-6,4205,0,"3.55000","0","1","Cut Tape (CT)","-","Active","300MHz ~ 2.5GHz","-22dBm","15.1dB","0.9dB ~ 1.1dB","Cellular, GPS, PCS","2.7V ~ 5.5V","6.4mA","900MHz","SOT-23-6","SOT-23-6"
https://datasheets.maximintegrated.com/en/ds/MAX2640-MAX2641.pdf,//media.digikey.com/renders/Maxim%20Renders/SOT-23-6%20PKG.jpg,MAX2640EUT+TDKR-ND,MAX2640EUT+T,Maxim Integrated,IC AMP CEL 300MHZ-2.5GHZ SOT23-6,4205,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","300MHz ~ 2.5GHz","-22dBm","15.1dB","0.9dB ~ 1.1dB","Cellular, GPS, PCS","2.7V ~ 5.5V","6.4mA","900MHz","SOT-23-6","SOT-23-6"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5602.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RK-3.jpg,ADL5602ARKZ-R7TR-ND,ADL5602ARKZ-R7,Analog Devices Inc.,IC AMP CELLULAR 50MHZ-4GHZ SOT89,10000,0,"2.47450","0","1000","Tape & Reel (TR)","-","Active","50MHz ~ 4GHz","19.3dBm","19.5dB","3.3dB","Cellular, CATV","5V","89mA","2GHz","TO-243AA","SOT-89-3"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5602.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RK-3.jpg,ADL5602ARKZ-R7CT-ND,ADL5602ARKZ-R7,Analog Devices Inc.,IC AMP CELLULAR 50MHZ-4GHZ SOT89,11031,0,"5.20000","0","1","Cut Tape (CT)","-","Active","50MHz ~ 4GHz","19.3dBm","19.5dB","3.3dB","Cellular, CATV","5V","89mA","2GHz","TO-243AA","SOT-89-3"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5602.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RK-3.jpg,ADL5602ARKZ-R7DKR-ND,ADL5602ARKZ-R7,Analog Devices Inc.,IC AMP CELLULAR 50MHZ-4GHZ SOT89,11031,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","50MHz ~ 4GHz","19.3dBm","19.5dB","3.3dB","Cellular, CATV","5V","89mA","2GHz","TO-243AA","SOT-89-3"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5536.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RK-3.jpg,ADL5536ARKZ-R7TR-ND,ADL5536ARKZ-R7,Analog Devices Inc.,IC RF AMP GP 20MHZ-1GHZ SOT89-3,5000,1000,"2.47450","0","1000","Tape & Reel (TR)","-","Active","20MHz ~ 1GHz","19.7dBm","19.4dB","2.7dB","General Purpose","4.5V ~ 5.5V","105mA","380MHz","TO-243AA","SOT-89-3"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5536.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RK-3.jpg,ADL5536ARKZ-R7CT-ND,ADL5536ARKZ-R7,Analog Devices Inc.,IC RF AMP GP 20MHZ-1GHZ SOT89-3,5283,1000,"5.20000","0","1","Cut Tape (CT)","-","Active","20MHz ~ 1GHz","19.7dBm","19.4dB","2.7dB","General Purpose","4.5V ~ 5.5V","105mA","380MHz","TO-243AA","SOT-89-3"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5536.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RK-3.jpg,ADL5536ARKZ-R7DKR-ND,ADL5536ARKZ-R7,Analog Devices Inc.,IC RF AMP GP 20MHZ-1GHZ SOT89-3,5283,1000,"Digi-Reel","0","1","Digi-Reel®","-","Active","20MHz ~ 1GHz","19.7dBm","19.4dB","2.7dB","General Purpose","4.5V ~ 5.5V","105mA","380MHz","TO-243AA","SOT-89-3"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5535.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RK-3.jpg,ADL5535ARKZ-R7TR-ND,ADL5535ARKZ-R7,Analog Devices Inc.,IC RF AMP GP 20MHZ-1GHZ SOT89-3,2000,0,"2.47450","0","1000","Tape & Reel (TR)","-","Active","20MHz ~ 1GHz","18.9dBm","16dB","3.2dB","General Purpose","4.5V ~ 5.5V","97mA","190MHz","TO-243AA","SOT-89-3"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5535.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RK-3.jpg,ADL5535ARKZ-R7CT-ND,ADL5535ARKZ-R7,Analog Devices Inc.,IC RF AMP GP 20MHZ-1GHZ SOT89-3,2444,0,"5.20000","0","1","Cut Tape (CT)","-","Active","20MHz ~ 1GHz","18.9dBm","16dB","3.2dB","General Purpose","4.5V ~ 5.5V","97mA","190MHz","TO-243AA","SOT-89-3"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADL5535.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/RK-3.jpg,ADL5535ARKZ-R7DKR-ND,ADL5535ARKZ-R7,Analog Devices Inc.,IC RF AMP GP 20MHZ-1GHZ SOT89-3,2444,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","20MHz ~ 1GHz","18.9dBm","16dB","3.2dB","General Purpose","4.5V ~ 5.5V","97mA","190MHz","TO-243AA","SOT-89-3"
http://cdn.macom.com/datasheets/MAAL-011078.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/8-PDFN.jpg,1465-1489-2-ND,MAAL-011078-TR1000,M/A-Com Technology Solutions,IC RF AMP 700MHZ-6GHZ 8DFN,4000,0,"2.80000","0","1000","Tape & Reel (TR)","-","Active","700MHz ~ 6GHz","17.5dBm","23dB","0.35dB","-","3V ~ 5V","50mA","1.9GHz","8-VFDFN Exposed Pad","8-DFN (2x2)"
http://cdn.macom.com/datasheets/MAAL-011078.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/8-PDFN.jpg,1465-1489-1-ND,MAAL-011078-TR1000,M/A-Com Technology Solutions,IC RF AMP 700MHZ-6GHZ 8DFN,4413,718,"5.88000","0","1","Cut Tape (CT)","-","Active","700MHz ~ 6GHz","17.5dBm","23dB","0.35dB","-","3V ~ 5V","50mA","1.9GHz","8-VFDFN Exposed Pad","8-DFN (2x2)"
http://cdn.macom.com/datasheets/MAAL-011078.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/8-PDFN.jpg,1465-1489-6-ND,MAAL-011078-TR1000,M/A-Com Technology Solutions,IC RF AMP 700MHZ-6GHZ 8DFN,4413,718,"Digi-Reel","0","1","Digi-Reel®","-","Active","700MHz ~ 6GHz","17.5dBm","23dB","0.35dB","-","3V ~ 5V","50mA","1.9GHz","8-VFDFN Exposed Pad","8-DFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY67153_396LF_202887H.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/8-DFN.jpg,863-1560-2-ND,SKY67153-396LF,Skyworks Solutions Inc.,IC RF AMP GSM 700MHZ-3.8GHZ 8DFN,6000,0,"3.00248","0","3000","Tape & Reel (TR)","-","Active","700MHz ~ 3.8GHz","2dBm","19dB","0.5dB","GSM, LTE, W-CDMA","3V ~ 5V","72mA","2.5GHz","8-WFDFN Exposed Pad","8-DFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY67153_396LF_202887H.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/8-DFN.jpg,863-1560-1-ND,SKY67153-396LF,Skyworks Solutions Inc.,IC RF AMP GSM 700MHZ-3.8GHZ 8DFN,8920,0,"6.64000","0","1","Cut Tape (CT)","-","Active","700MHz ~ 3.8GHz","2dBm","19dB","0.5dB","GSM, LTE, W-CDMA","3V ~ 5V","72mA","2.5GHz","8-WFDFN Exposed Pad","8-DFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY67153_396LF_202887H.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/8-DFN.jpg,863-1560-6-ND,SKY67153-396LF,Skyworks Solutions Inc.,IC RF AMP GSM 700MHZ-3.8GHZ 8DFN,8920,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","700MHz ~ 3.8GHz","2dBm","19dB","0.5dB","GSM, LTE, W-CDMA","3V ~ 5V","72mA","2.5GHz","8-WFDFN Exposed Pad","8-DFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY67150_396LF_202922I.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/8-DFN.jpg,863-1559-2-ND,SKY67150-396LF,Skyworks Solutions Inc.,IC RF AMP GSM 300MHZ-2.2GHZ 8DFN,3000,0,"3.00248","0","3000","Tape & Reel (TR)","-","Active","300MHz ~ 2.2GHz","1.5dBm","20.5dB","0.23dB","GSM, LTE, W-CDMA","5V","82mA","849MHz","8-WFDFN Exposed Pad","8-DFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY67150_396LF_202922I.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/8-DFN.jpg,863-1559-1-ND,SKY67150-396LF,Skyworks Solutions Inc.,IC RF AMP GSM 300MHZ-2.2GHZ 8DFN,5839,0,"6.64000","0","1","Cut Tape (CT)","-","Active","300MHz ~ 2.2GHz","1.5dBm","20.5dB","0.23dB","GSM, LTE, W-CDMA","5V","82mA","849MHz","8-WFDFN Exposed Pad","8-DFN (2x2)"
http://www.skyworksinc.com/uploads/documents/SKY67150_396LF_202922I.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/8-DFN.jpg,863-1559-6-ND,SKY67150-396LF,Skyworks Solutions Inc.,IC RF AMP GSM 300MHZ-2.2GHZ 8DFN,5839,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","300MHz ~ 2.2GHz","1.5dBm","20.5dB","0.23dB","GSM, LTE, W-CDMA","5V","82mA","849MHz","8-WFDFN Exposed Pad","8-DFN (2x2)"
http://cdn.macom.com/datasheets/MAAM-011100.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/6-WFDFN.jpg,1465-1282-2-ND,MAAM-011100-TR1000,M/A-Com Technology Solutions,IC RF AMP GP 400MHZ-20GHZ 6DFN,2000,32000,"5.14350","0","1000","Tape & Reel (TR)","-","Active","400MHz ~ 20GHz","15dBm","12dB","5dB","General Purpose","5V","70mA","-","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
http://cdn.macom.com/datasheets/MAAM-011100.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/6-WFDFN.jpg,1465-1282-1-ND,MAAM-011100-TR1000,M/A-Com Technology Solutions,IC RF AMP GP 400MHZ-20GHZ 6DFN,2754,32756,"9.60000","0","1","Cut Tape (CT)","-","Active","400MHz ~ 20GHz","15dBm","12dB","5dB","General Purpose","5V","70mA","-","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
http://cdn.macom.com/datasheets/MAAM-011100.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/6-WFDFN.jpg,1465-1282-6-ND,MAAM-011100-TR1000,M/A-Com Technology Solutions,IC RF AMP GP 400MHZ-20GHZ 6DFN,2754,32756,"Digi-Reel","0","1","Digi-Reel®","-","Active","400MHz ~ 20GHz","15dBm","12dB","5dB","General Purpose","5V","70mA","-","6-WFDFN Exposed Pad","6-TDFN (1.5x1.2)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc311sc70.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1127-1018-2-ND,HMC311SC70ETR,Analog Devices Inc.,IC RF AMP GP 0HZ-8GHZ SC70-6,1500,0,"5.55752","0","500","Tape & Reel (TR)","-","Active","0Hz ~ 8GHz","11dBm","13dB","5dB","General Purpose","5V","74mA","-","6-TSSOP, SC-88, SOT-363","SC-70-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc311sc70.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1127-1018-1-ND,HMC311SC70ETR,Analog Devices Inc.,IC RF AMP GP 0HZ-8GHZ SC70-6,1729,0,"8.79000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 8GHz","11dBm","13dB","5dB","General Purpose","5V","74mA","-","6-TSSOP, SC-88, SOT-363","SC-70-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc311sc70.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1127-1018-6-ND,HMC311SC70ETR,Analog Devices Inc.,IC RF AMP GP 0HZ-8GHZ SC70-6,1729,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 8GHz","11dBm","13dB","5dB","General Purpose","5V","74mA","-","6-TSSOP, SC-88, SOT-363","SC-70-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc374.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1127-3543-ND,HMC374SC70E,Analog Devices Inc.,IC RF AMP GP 300MHZ-3GHZ SC70-6,129,3577,"6.23000","0","1","Strip","-","Active","300MHz ~ 3GHz","17dBm","15dB","1.6dB","General Purpose","3V ~ 3.6V","75mA","-","6-TSSOP, SC-88, SOT-363","SC-70-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5330.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-2;CP;24.jpg,ADL5330ACPZ-REEL7TR-ND,ADL5330ACPZ-REEL7,Analog Devices Inc.,IC AMP CEL 10MHZ-3GHZ 24LFCSP-VQ,1500,1500,"6.77023","0","1500","Tape & Reel (TR)","-","Active","10MHz ~ 3GHz","1.2dBm","10dB","-","Cellular, CDMA2000, W-CDMA, GSM","4.75V ~ 5.25V","250mA","2.7GHz","24-VFQFN Exposed Pad, CSP","24-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5330.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-2;CP;24.jpg,ADL5330ACPZ-REEL7CT-ND,ADL5330ACPZ-REEL7,Analog Devices Inc.,IC AMP CEL 10MHZ-3GHZ 24LFCSP-VQ,1933,1500,"11.22000","0","1","Cut Tape (CT)","-","Active","10MHz ~ 3GHz","1.2dBm","10dB","-","Cellular, CDMA2000, W-CDMA, GSM","4.75V ~ 5.25V","250mA","2.7GHz","24-VFQFN Exposed Pad, CSP","24-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5330.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-2;CP;24.jpg,ADL5330ACPZ-REEL7DKR-ND,ADL5330ACPZ-REEL7,Analog Devices Inc.,IC AMP CEL 10MHZ-3GHZ 24LFCSP-VQ,1933,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","10MHz ~ 3GHz","1.2dBm","10dB","-","Cellular, CDMA2000, W-CDMA, GSM","4.75V ~ 5.25V","250mA","2.7GHz","24-VFQFN Exposed Pad, CSP","24-LFCSP-VQ (4x4)"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8351.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;RM-10;RM;10.jpg,AD8351ARMZ-ND,AD8351ARMZ,Analog Devices Inc.,IC RF AMP GP 0HZ-2.2GHZ 10MSOP,9431,0,"7.05000","0","1","Tube","-","Active","0Hz ~ 2.2GHz","13.5dBm","26dB","-","General Purpose","3V ~ 5.5V","28mA ~ 32mA","10MHz","10-TFSOP, 10-MSOP (0.118"", 3.00mm Width)","10-MSOP"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc311lp3.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1017-2-ND,HMC311LP3ETR,Analog Devices Inc.,IC RF AMP GP 0HZ-6GHZ 16SMT,500,1000,"7.06040","0","500","Tape & Reel (TR)","-","Active","0Hz ~ 6GHz","13dBm","14dB","4.5dB","General Purpose","5V","74mA","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc311lp3.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1017-1-ND,HMC311LP3ETR,Analog Devices Inc.,IC RF AMP GP 0HZ-6GHZ 16SMT,897,1000,"11.17000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 6GHz","13dBm","14dB","4.5dB","General Purpose","5V","74mA","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc311lp3.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1017-6-ND,HMC311LP3ETR,Analog Devices Inc.,IC RF AMP GP 0HZ-6GHZ 16SMT,897,1000,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 6GHz","13dBm","14dB","4.5dB","General Purpose","5V","74mA","-","16-VFQFN Exposed Pad","16-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc741.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/TO-243AA.jpg,1127-1067-2-ND,HMC741ST89ETR,Analog Devices Inc.,IC RF AMP GP 50MHZ-3GHZ SOT89,2000,0,"7.12302","0","500","Tape & Reel (TR)","-","Active","50MHz ~ 3GHz","16dBm","19dB","2.5dB","General Purpose","5V","96mA","-","TO-243AA","SOT-89"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc741.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/TO-243AA.jpg,1127-1067-1-ND,HMC741ST89ETR,Analog Devices Inc.,IC RF AMP GP 50MHZ-3GHZ SOT89,2301,0,"11.27000","0","1","Cut Tape (CT)","-","Active","50MHz ~ 3GHz","16dBm","19dB","2.5dB","General Purpose","5V","96mA","-","TO-243AA","SOT-89"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc741.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/TO-243AA.jpg,1127-1067-6-ND,HMC741ST89ETR,Analog Devices Inc.,IC RF AMP GP 50MHZ-3GHZ SOT89,2301,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","50MHz ~ 3GHz","16dBm","19dB","2.5dB","General Purpose","5V","96mA","-","TO-243AA","SOT-89"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc311sc70.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1127-2930-ND,HMC311SC70E,Analog Devices Inc.,IC RF AMP GP 0HZ-8GHZ SC70-6,117,0,"8.53000","0","1","Strip","-","Active","0Hz ~ 8GHz","11dBm","13dB","5dB","General Purpose","5V","74mA","-","6-TSSOP, SC-88, SOT-363","SC-70-6"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc326.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DGN-8-MSOP%20Exp%20Pad%20Pkg.jpg,1127-1333-ND,HMC326MS8GE,Analog Devices Inc.,IC RF AMP GP 3GHZ-4.5GHZ 8MSOP,545,0,"11.51000","0","1","Strip","-","Active","3GHz ~ 4.5GHz","23.5dBm","21dB","5dB","General Purpose","5V","130mA","-","8-TSSOP, 8-MSOP (0.118"", 3.00mm Width) Exposed Pad","8-MSOPG"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc408.pdf,//media.digikey.com/renders/Rohm%20Renders/VQFN016V3030.jpg,1127-1370-ND,HMC408LP3E,Analog Devices Inc.,IC AMP HIPERLAN 5.1-5.9GHZ 16SMT,403,0,"12.17000","0","1","Strip","-","Active","5.1GHz ~ 5.9GHz","30dBm","20dB","6dB","HiperLAN, UNII","5V","750mA","5.8GHz","16-VFQFN Exposed Pad","16-SMT (3x3)"
http://cdn.macom.com/datasheets/CMM0511-QT.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/16-VFQFN.jpg,1465-1213-2-ND,CMM0511-QT-0G0T,M/A-Com Technology Solutions,IC RF AMP GP 5GHZ-14GHZ 16QFN,1000,0,"12.41800","0","500","Tape & Reel (TR)","-","Active","5GHz ~ 14GHz","11dBm","20dB","-","General Purpose","5V ~ 7V","90mA","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://cdn.macom.com/datasheets/CMM0511-QT.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/16-VFQFN.jpg,1465-1213-1-ND,CMM0511-QT-0G0T,M/A-Com Technology Solutions,IC RF AMP GP 5GHZ-14GHZ 16QFN,1413,0,"19.56000","0","1","Cut Tape (CT)","-","Active","5GHz ~ 14GHz","11dBm","20dB","-","General Purpose","5V ~ 7V","90mA","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
http://cdn.macom.com/datasheets/CMM0511-QT.pdf,//media.digikey.com/Renders/MACom%20Technology%20Solutions/16-VFQFN.jpg,1465-1213-6-ND,CMM0511-QT-0G0T,M/A-Com Technology Solutions,IC RF AMP GP 5GHZ-14GHZ 16QFN,1413,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","5GHz ~ 14GHz","11dBm","20dB","-","General Purpose","5V ~ 7V","90mA","-","16-VFQFN Exposed Pad","16-QFN (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc788alp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1868-2-ND,HMC788ALP2ETR,Analog Devices Inc.,IC RF AMP LTE 0HZ-10GHZ 6LFCSP,3000,0,"14.39604","0","500","Tape & Reel (TR)","-","Active","0Hz ~ 10GHz","18dBm","12dB","7dB","LTE, WiMax","5V","76mA","6GHz ~ 10GHz","6-VDFN Exposed Pad","6-LFCSP (2x2)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc788alp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1868-1-ND,HMC788ALP2ETR,Analog Devices Inc.,IC RF AMP LTE 0HZ-10GHZ 6LFCSP,3593,0,"19.74000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 10GHz","18dBm","12dB","7dB","LTE, WiMax","5V","76mA","6GHz ~ 10GHz","6-VDFN Exposed Pad","6-LFCSP (2x2)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc788alp2.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/6-VDFN%20Exposed%20Pad.jpg,1127-1868-6-ND,HMC788ALP2ETR,Analog Devices Inc.,IC RF AMP LTE 0HZ-10GHZ 6LFCSP,3593,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 10GHz","18dBm","12dB","7dB","LTE, WiMax","5V","76mA","6GHz ~ 10GHz","6-VDFN Exposed Pad","6-LFCSP (2x2)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc3653.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-2846-2-ND,HMC3653LP3BETR,Analog Devices Inc.,IC RF AMP VSAT 7GHZ-15GHZ 12SMT,500,0,"18.24364","0","500","Tape & Reel (TR)","-","Active","7GHz ~ 15GHz","16dBm","15dB","4dB","VSAT","5V","40mA","7GHz ~ 15GHz","12-VFQFN Exposed Pad","12-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc3653.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-2846-1-ND,HMC3653LP3BETR,Analog Devices Inc.,IC RF AMP VSAT 7GHZ-15GHZ 12SMT,658,0,"27.67000","0","1","Cut Tape (CT)","-","Active","7GHz ~ 15GHz","16dBm","15dB","4dB","VSAT","5V","40mA","7GHz ~ 15GHz","12-VFQFN Exposed Pad","12-SMT (3x3)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc3653.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/12-VFQFN%20Exposed%20Pad.jpg,1127-2846-6-ND,HMC3653LP3BETR,Analog Devices Inc.,IC RF AMP VSAT 7GHZ-15GHZ 12SMT,658,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","7GHz ~ 15GHz","16dBm","15dB","4dB","VSAT","5V","40mA","7GHz ~ 15GHz","12-VFQFN Exposed Pad","12-SMT (3x3)"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Flmh2832,//media.digikey.com/Renders/Texas%20Instr%20Renders/40VQFN.jpg,296-44624-ND,LMH2832IRHAT,Texas Instruments,IC RF AMP 1.1GHZ 40VQFN,392,2500,"19.02000","0","1","Bulk","-","Active","1.1GHz","16.5dBm","30dB","6.5dB","-","5V","108mA","-","40-VFQFN Exposed Pad","40-VQFN (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc960.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-3045-ND,HMC960LP4E,Analog Devices Inc.,IC RF AMP GP 0HZ-100MHZ 24QFN,208,0,"19.49000","0","1","Strip","-","Active","0Hz ~ 100MHz","-","40dB","6dB","General Purpose","4.5V ~ 5.5V","70mA","-","24-VFQFN Exposed Pad","24-QFN (4x4)"
