Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Frequency Bands (Low / High)","Low Band Attenuation (min / max dB)","High Band Attenuation (min / max dB)","Return Loss (Low Band / High Band)","Mounting Type","Package / Case"
http://www.passivecomponent.com/wp-content/uploads/2015/11/RFDIP2012050L7T.pdf,//media.digikey.com/Renders/Walsin%20Technology/0805%20%282012%20Metric%29%206PC%20Pad.jpg,1292-1033-2-ND,RFDIP2012050L7T,Walsin Technology Corporation,RF DIPLEXER 2.45GHZ/5.4GHZ 0805,0,0,"0.16296","0","2000","Tape & Reel (TR)","RFDIP","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.9GHz","18.00dB / -","19.00dB / -","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
http://www.passivecomponent.com/wp-content/uploads/2015/11/RFDIP2012050L7T.pdf,//media.digikey.com/Renders/Walsin%20Technology/0805%20%282012%20Metric%29%206PC%20Pad.jpg,1292-1033-1-ND,RFDIP2012050L7T,Walsin Technology Corporation,RF DIPLEXER 2.45GHZ/5.4GHZ 0805,425,0,"0.43000","0","1","Cut Tape (CT)","RFDIP","Discontinued at Digi-Key","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.9GHz","18.00dB / -","19.00dB / -","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
http://www.passivecomponent.com/wp-content/uploads/2015/11/RFDIP2012050L7T.pdf,//media.digikey.com/Renders/Walsin%20Technology/0805%20%282012%20Metric%29%206PC%20Pad.jpg,1292-1033-6-ND,RFDIP2012050L7T,Walsin Technology Corporation,RF DIPLEXER 2.45GHZ/5.4GHZ 0805,0,0,"Digi-Reel","0","1","Digi-Reel®","RFDIP","Discontinued at Digi-Key","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.9GHz","18.00dB / -","19.00dB / -","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
-,"//media.digikey.com/Renders/STMicro%20Renders/4-UFBGA,%20FCBGA.jpg",497-13235-2-ND,DIP2450-01D3,STMicroelectronics,RF DIPLEXER 2.4415/5.375GHZ 4BGA,0,0,"Obsolete","0","5000","Tape & Reel (TR)","-","Obsolete","Diplexer","2.4GHz ~ 2.483GHz / 4.9GHz ~ 5.85GHz","20.00dB / -","18.00dB / -","-","Surface Mount","4-UFBGA, FCBGA"
-,"//media.digikey.com/Renders/STMicro%20Renders/4-UFBGA,%20FCBGA.jpg",497-13235-1-ND,DIP2450-01D3,STMicroelectronics,RF DIPLEXER 2.4415/5.375GHZ 4BGA,3943,0,"0.45000","0","1","Cut Tape (CT)","-","Obsolete","Diplexer","2.4GHz ~ 2.483GHz / 4.9GHz ~ 5.85GHz","20.00dB / -","18.00dB / -","-","Surface Mount","4-UFBGA, FCBGA"
-,"//media.digikey.com/Renders/STMicro%20Renders/4-UFBGA,%20FCBGA.jpg",497-13235-6-ND,DIP2450-01D3,STMicroelectronics,RF DIPLEXER 2.4415/5.375GHZ 4BGA,3943,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Diplexer","2.4GHz ~ 2.483GHz / 4.9GHz ~ 5.85GHz","20.00dB / -","18.00dB / -","-","Surface Mount","4-UFBGA, FCBGA"
http://www.yageo.com/documents/recent/An_Diplexer_2450&5000_2012_Type85_0.pdf,//media.digikey.com/Renders/Walsin%20Technology/RFLPF%20Series%200805.jpg,311-1567-2-ND,DPX2012LL85R2455A,Yageo,RF DIPLEXER 2.45/5.425GHZ 0805,0,0,"0.20817","0","4000","Tape & Reel (TR)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","20.00dB / -","20.00dB / -","9.5dB / 9.5dB","Surface Mount","0805 (2012 Metric), 8 PC Pad"
http://www.yageo.com/documents/recent/An_Diplexer_2450&5000_2012_Type85_0.pdf,//media.digikey.com/Renders/Walsin%20Technology/RFLPF%20Series%200805.jpg,311-1567-1-ND,DPX2012LL85R2455A,Yageo,RF DIPLEXER 2.45/5.425GHZ 0805,137,0,"0.55000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","20.00dB / -","20.00dB / -","9.5dB / 9.5dB","Surface Mount","0805 (2012 Metric), 8 PC Pad"
http://www.yageo.com/documents/recent/An_Diplexer_2450&5000_2012_Type85_0.pdf,//media.digikey.com/Renders/Walsin%20Technology/RFLPF%20Series%200805.jpg,311-1567-6-ND,DPX2012LL85R2455A,Yageo,RF DIPLEXER 2.45/5.425GHZ 0805,137,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","20.00dB / -","20.00dB / -","9.5dB / 9.5dB","Surface Mount","0805 (2012 Metric), 8 PC Pad"
http://datasheets.avx.com/0805_CDMA_Diplexer.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200805.jpg,478-8061-2-ND,DP05A1920TTR,AVX Corporation,RF DIPLEXER 859MHZ/1.92GHZ 0805,0,0,"0.27132","0","3000","Tape & Reel (TR)","-","Active","Diplexer","824MHz ~ 894MHz / 1.85GHz ~ 1.99GHz","-","-","-","Surface Mount","0805 (2012 Metric)"
http://datasheets.avx.com/0805_CDMA_Diplexer.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200805.jpg,478-8061-1-ND,DP05A1920TTR,AVX Corporation,RF DIPLEXER 859MHZ/1.92GHZ 0805,995,0,"0.71000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Diplexer","824MHz ~ 894MHz / 1.85GHz ~ 1.99GHz","-","-","-","Surface Mount","0805 (2012 Metric)"
http://datasheets.avx.com/0805_CDMA_Diplexer.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200805.jpg,478-8061-6-ND,DP05A1920TTR,AVX Corporation,RF DIPLEXER 859MHZ/1.92GHZ 0805,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Diplexer","824MHz ~ 894MHz / 1.85GHz ~ 1.99GHz","-","-","-","Surface Mount","0805 (2012 Metric)"
http://datasheets.avx.com/0603WLAN.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200805.jpg,478-9327-2-ND,DP03B5425TTR/500,AVX Corporation,RF DIPLEXER 0603 6 PC PAD,0,0,"0.29070","0","1500","Tape & Reel (TR)","MLO™","Active","Diplexer","-","-","-","-","Surface Mount","0603 (1608 Metric), 6 PC Pad"
http://datasheets.avx.com/0603WLAN.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200805.jpg,478-9327-1-ND,DP03B5425TTR/500,AVX Corporation,RF DIPLEXER 0603 6 PC PAD,945,0,"0.71000","0","1","Cut Tape (CT)","MLO™","Discontinued at Digi-Key","Diplexer","-","-","-","-","Surface Mount","0603 (1608 Metric), 6 PC Pad"
http://datasheets.avx.com/0603WLAN.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200805.jpg,478-9327-6-ND,DP03B5425TTR/500,AVX Corporation,RF DIPLEXER 0603 6 PC PAD,0,0,"Digi-Reel","0","1","Digi-Reel®","MLO™","Discontinued at Digi-Key","Diplexer","-","-","-","-","Surface Mount","0603 (1608 Metric), 6 PC Pad"
http://datasheets.avx.com/0603WLAN.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200805.jpg,478-9326-2-ND,DP03A5425TTR/500,AVX Corporation,RF DIPLEXER 0603,0,0,"0.29070","0","1500","Tape & Reel (TR)","MLO™","Active","Diplexer","-","-","-","-","Surface Mount","0603 (1608 Metric)"
http://datasheets.avx.com/0603WLAN.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200805.jpg,478-9326-1-ND,DP03A5425TTR/500,AVX Corporation,RF DIPLEXER 0603,485,0,"0.71000","0","1","Cut Tape (CT)","MLO™","Discontinued at Digi-Key","Diplexer","-","-","-","-","Surface Mount","0603 (1608 Metric)"
http://datasheets.avx.com/0603WLAN.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200805.jpg,478-9326-6-ND,DP03A5425TTR/500,AVX Corporation,RF DIPLEXER 0603,0,0,"Digi-Reel","0","1","Digi-Reel®","MLO™","Discontinued at Digi-Key","Diplexer","-","-","-","-","Surface Mount","0603 (1608 Metric)"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/0603_WLAN_BT_Diplexer.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200603.jpg,478-9328-2-ND,DP03A2450TTR/500,AVX Corporation,RF DIPLEXER 2.45/5.425GHZ 0603,0,0,"0.29070","0","1500","Tape & Reel (TR)","MLO™","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","25.00dB / -","25.00dB / -","-","Surface Mount","0603 (1608 Metric), 6 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/0603_WLAN_BT_Diplexer.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200603.jpg,478-9328-1-ND,DP03A2450TTR/500,AVX Corporation,RF DIPLEXER 2.45/5.425GHZ 0603,475,0,"0.71000","0","1","Cut Tape (CT)","MLO™","Discontinued at Digi-Key","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","25.00dB / -","25.00dB / -","-","Surface Mount","0603 (1608 Metric), 6 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/AVX%20PDFs/0603_WLAN_BT_Diplexer.pdf,//media.digikey.com/Renders/AVX%20Renders/MLO%20Series%200603.jpg,478-9328-6-ND,DP03A2450TTR/500,AVX Corporation,RF DIPLEXER 2.45/5.425GHZ 0603,0,0,"Digi-Reel","0","1","Digi-Reel®","MLO™","Discontinued at Digi-Key","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","25.00dB / -","25.00dB / -","-","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165950dt-8030a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX%200603%20%281608%20Metric%29.jpg,445-15632-2-ND,DPX165950DT-8030A1,TDK Corporation,RF DIPLEXER 2.45/5.425GHZ 0603,0,0,"0.31108","0","4000","Tape & Reel (TR)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","20.00dB / 31.00dB","20.00dB / 28.00dB","9.5dB / 9.5dB","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165950dt-8030a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX%200603%20%281608%20Metric%29.jpg,445-15632-1-ND,DPX165950DT-8030A1,TDK Corporation,RF DIPLEXER 2.45/5.425GHZ 0603,969,0,"0.82000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","20.00dB / 31.00dB","20.00dB / 28.00dB","9.5dB / 9.5dB","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165950dt-8030a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX%200603%20%281608%20Metric%29.jpg,445-15632-6-ND,DPX165950DT-8030A1,TDK Corporation,RF DIPLEXER 2.45/5.425GHZ 0603,969,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","20.00dB / 31.00dB","20.00dB / 28.00dB","9.5dB / 9.5dB","Surface Mount","0603 (1608 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165850dt-8117a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX%200603%281608%20Metric%29.jpg,445-15629-2-ND,DPX165850DT-8117A1,TDK Corporation,RF DIPLEXER 892MHZ/1.94GHZ 0603,0,0,"0.31108","0","4000","Tape & Reel (TR)","DPX","Active","Diplexer","824MHz ~ 960MHz / 1.71GHz ~ 2.17GHz","15.00dB / 19.00dB","20.00dB / 24.00dB","21.0dB / 20.0dB","Surface Mount","0603 (1608 Metric), 4 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165850dt-8117a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX%200603%281608%20Metric%29.jpg,445-15629-1-ND,DPX165850DT-8117A1,TDK Corporation,RF DIPLEXER 892MHZ/1.94GHZ 0603,904,0,"0.82000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","824MHz ~ 960MHz / 1.71GHz ~ 2.17GHz","15.00dB / 19.00dB","20.00dB / 24.00dB","21.0dB / 20.0dB","Surface Mount","0603 (1608 Metric), 4 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx165850dt-8117a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX%200603%281608%20Metric%29.jpg,445-15629-6-ND,DPX165850DT-8117A1,TDK Corporation,RF DIPLEXER 892MHZ/1.94GHZ 0603,904,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","824MHz ~ 960MHz / 1.71GHz ~ 2.17GHz","15.00dB / 19.00dB","20.00dB / 24.00dB","21.0dB / 20.0dB","Surface Mount","0603 (1608 Metric), 4 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/FI_212P082931-T_SS.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212P.jpg,587-4347-2-ND,FI212P082931-T,Taiyo Yuden,RF DIPLEXER 829MHZ/2.055GHZ 0805,0,0,"0.38400","0","3000","Tape & Reel (TR)","-","Active","Diplexer","698MHz ~ 960MHz / 1.42GHz ~ 2.69GHz","13.00dB / -","13.00dB / -","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/FI_212P082931-T_SS.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212P.jpg,587-4347-1-ND,FI212P082931-T,Taiyo Yuden,RF DIPLEXER 829MHZ/2.055GHZ 0805,934,0,"0.86000","0","1","Cut Tape (CT)","-","Active","Diplexer","698MHz ~ 960MHz / 1.42GHz ~ 2.69GHz","13.00dB / -","13.00dB / -","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
//media.digikey.com/pdf/Data%20Sheets/Taiyo%20Yuden%20PDFs%20URL%20links/FI_212P082931-T_SS.pdf,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/FI212P.jpg,587-4347-6-ND,FI212P082931-T,Taiyo Yuden,RF DIPLEXER 829MHZ/2.055GHZ 0805,934,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Diplexer","698MHz ~ 960MHz / 1.42GHz ~ 2.69GHz","13.00dB / -","13.00dB / -","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202690dt-4149a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15621-2-ND,DPX202690DT-4149A2,TDK Corporation,RF DIPLEXER 832MHZ/2.2GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","704MHz ~ 960MHz / 1.71GHz ~ 2.69GHz","13.00dB / 17.00dB","17.00dB / 20.00dB","12.0dB / 14.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202690dt-4149a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15621-1-ND,DPX202690DT-4149A2,TDK Corporation,RF DIPLEXER 832MHZ/2.2GHZ 0805,988,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","704MHz ~ 960MHz / 1.71GHz ~ 2.69GHz","13.00dB / 17.00dB","17.00dB / 20.00dB","12.0dB / 14.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx202690dt-4149a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15621-6-ND,DPX202690DT-4149A2,TDK Corporation,RF DIPLEXER 832MHZ/2.2GHZ 0805,988,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","704MHz ~ 960MHz / 1.71GHz ~ 2.69GHz","13.00dB / 17.00dB","17.00dB / 20.00dB","12.0dB / 14.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205850dt-4154b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX202500DT-9032A1.jpg,445-175629-2-ND,DPX205850DT-4154B1,TDK Corporation,RF DIPLEXER 0805 6 PC PAD,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","-","-","-","10.0dB / 10.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205850dt-4154b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX202500DT-9032A1.jpg,445-175629-1-ND,DPX205850DT-4154B1,TDK Corporation,RF DIPLEXER 0805 6 PC PAD,938,0,"0.92000","0","1","Cut Tape (CT)","*","Active","Diplexer","-","-","-","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205850dt-4154b1_en.pdf,//media.digikey.com/photos/TDK%20Photos/MFG_DPX202500DT-9032A1.jpg,445-175629-6-ND,DPX205850DT-4154B1,TDK Corporation,RF DIPLEXER 0805 6 PC PAD,938,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","Diplexer","-","-","-","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205950dt-9126a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15635-2-ND,DPX205950DT-9126A1,TDK Corporation,RF DIPLEXER 2.45/5.425GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","20.00dB / 36.00dB","15.00dB / 28.00dB","17.0dB / 16.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205950dt-9126a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15635-1-ND,DPX205950DT-9126A1,TDK Corporation,RF DIPLEXER 2.45/5.425GHZ 0805,919,0,"0.92000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","20.00dB / 36.00dB","15.00dB / 28.00dB","17.0dB / 16.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx205950dt-9126a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15635-6-ND,DPX205950DT-9126A1,TDK Corporation,RF DIPLEXER 2.45/5.425GHZ 0805,919,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","2.4GHz ~ 2.5GHz / 4.9GHz ~ 5.95GHz","20.00dB / 36.00dB","15.00dB / 28.00dB","17.0dB / 16.0dB","Surface Mount","0805 (2012 Metric), 6 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx252500dt-5217a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX%201008%20%282520%20Metric%29.jpg,445-15628-2-ND,DPX252500DT-5217A1,TDK Corporation,RF DIPLEXER 1.575/2.45GHZ 1008,0,0,"0.38920","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","1.57GHz ~ 1.58GHz / 2.4GHz ~ 2.5GHz","25.00dB / 33.00dB","25.00dB / 54.00dB","23.0dB / 22.0dB","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx252500dt-5217a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX%201008%20%282520%20Metric%29.jpg,445-15628-1-ND,DPX252500DT-5217A1,TDK Corporation,RF DIPLEXER 1.575/2.45GHZ 1008,378,0,"1.02000","0","1","Cut Tape (CT)","DPX","Active","Diplexer","1.57GHz ~ 1.58GHz / 2.4GHz ~ 2.5GHz","25.00dB / 33.00dB","25.00dB / 54.00dB","23.0dB / 22.0dB","Surface Mount","1008 (2520 Metric), 8 PC Pad"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx252500dt-5217a1_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX%201008%20%282520%20Metric%29.jpg,445-15628-6-ND,DPX252500DT-5217A1,TDK Corporation,RF DIPLEXER 1.575/2.45GHZ 1008,378,0,"Digi-Reel","0","1","Digi-Reel®","DPX","Active","Diplexer","1.57GHz ~ 1.58GHz / 2.4GHz ~ 2.5GHz","25.00dB / 33.00dB","25.00dB / 54.00dB","23.0dB / 22.0dB","Surface Mount","1008 (2520 Metric), 8 PC Pad"
-,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2450DM40A1575.jpg,712-1562-2-ND,2450DM40A1575E,Johanson Technology Inc.,RF DIPLEXER 1.575GHZ/2.45GHZ,0,0,"Obsolete","0","2000","Tape & Reel (TR)","-","Obsolete","Diplexer","1.574GHz ~ 1.576GHz / 2.4GHz ~ 2.5GHz","50.00dB / -","30.00dB / -","10.0dB / 10.0dB","Surface Mount","-"
-,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2450DM40A1575.jpg,712-1562-1-ND,2450DM40A1575E,Johanson Technology Inc.,RF DIPLEXER 1.575GHZ/2.45GHZ,702,0,"1.22000","0","1","Cut Tape (CT)","-","Obsolete","Diplexer","1.574GHz ~ 1.576GHz / 2.4GHz ~ 2.5GHz","50.00dB / -","30.00dB / -","10.0dB / 10.0dB","Surface Mount","-"
-,//media.digikey.com/Renders/Johanson%20Tech%20Renders/2450DM40A1575.jpg,712-1562-6-ND,2450DM40A1575E,Johanson Technology Inc.,RF DIPLEXER 1.575GHZ/2.45GHZ,702,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Diplexer","1.574GHz ~ 1.576GHz / 2.4GHz ~ 2.5GHz","50.00dB / -","30.00dB / -","10.0dB / 10.0dB","Surface Mount","-"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,-,587-5655-2-ND,D5DA881M5K2E4-Z,Taiyo Yuden,RF DUPLEXER 8SMD NO LEAD,0,0,"0.63885","0","3000","Tape & Reel (TR)","*","Active","Duplexer","-","-","-","-","Surface Mount","8-SMD, No Lead"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,-,587-5655-1-ND,D5DA881M5K2E4-Z,Taiyo Yuden,RF DUPLEXER 8SMD NO LEAD,455,0,"1.45000","0","1","Cut Tape (CT)","*","Active","Duplexer","-","-","-","-","Surface Mount","8-SMD, No Lead"
https://www.yuden.co.jp/productdata/catalog/sawfilter01_e.pdf,-,587-5655-6-ND,D5DA881M5K2E4-Z,Taiyo Yuden,RF DUPLEXER 8SMD NO LEAD,455,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","Duplexer","-","-","-","-","Surface Mount","8-SMD, No Lead"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=D5PF876M5M3U9 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/D5PF788M0M3Y9-Z.jpg,587-4697-2-ND,D5PF876M5M3U9-Z,Taiyo Yuden,RF DUPLEXER 830MHZ/876.5MHZ 9SMD,0,0,"1.27770","0","3000","Tape & Reel (TR)","-","Active","Duplexer","815MHz ~ 845MHz / 859MHz ~ 894MHz","52.00dB / 56.00dB","42.00dB / 47.00dB","-","Surface Mount","9-SMD, No Lead"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=D5PF876M5M3U9 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/D5PF788M0M3Y9-Z.jpg,587-4697-1-ND,D5PF876M5M3U9-Z,Taiyo Yuden,RF DUPLEXER 830MHZ/876.5MHZ 9SMD,642,0,"2.90000","0","1","Cut Tape (CT)","-","Active","Duplexer","815MHz ~ 845MHz / 859MHz ~ 894MHz","52.00dB / 56.00dB","42.00dB / 47.00dB","-","Surface Mount","9-SMD, No Lead"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=D5PF876M5M3U9 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/D5PF788M0M3Y9-Z.jpg,587-4697-6-ND,D5PF876M5M3U9-Z,Taiyo Yuden,RF DUPLEXER 830MHZ/876.5MHZ 9SMD,642,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Duplexer","815MHz ~ 845MHz / 859MHz ~ 894MHz","52.00dB / 56.00dB","42.00dB / 47.00dB","-","Surface Mount","9-SMD, No Lead"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=D5DA737M5K2H2 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/D5DA737M5K2H2-Z.jpg,587-4563-2-ND,D5DA737M5K2H2-Z,Taiyo Yuden,RF DUPLEXER 707.5/737.5MHZ 8SMD,0,0,"1.27770","0","3000","Tape & Reel (TR)","-","Active","Duplexer","699MHz ~ 716MHz / 729MHz ~ 746MHz","55.00dB / 62.00dB","45.00dB / 54.00dB","-","Surface Mount","8-SMD, No Lead"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=D5DA737M5K2H2 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/D5DA737M5K2H2-Z.jpg,587-4563-1-ND,D5DA737M5K2H2-Z,Taiyo Yuden,RF DUPLEXER 707.5/737.5MHZ 8SMD,10,0,"2.90000","0","1","Cut Tape (CT)","-","Active","Duplexer","699MHz ~ 716MHz / 729MHz ~ 746MHz","55.00dB / 62.00dB","45.00dB / 54.00dB","-","Surface Mount","8-SMD, No Lead"
https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=D5DA737M5K2H2 &u=M,//media.digikey.com/Renders/Taiyo%20Yuden%20Renders/D5DA737M5K2H2-Z.jpg,587-4563-6-ND,D5DA737M5K2H2-Z,Taiyo Yuden,RF DUPLEXER 707.5/737.5MHZ 8SMD,10,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Duplexer","699MHz ~ 716MHz / 729MHz ~ 746MHz","55.00dB / 62.00dB","45.00dB / 54.00dB","-","Surface Mount","8-SMD, No Lead"
https://product.tdk.com/info/en/documents/data_sheet/rf_dpx_dpx201990dt-4151a2_en.pdf,//media.digikey.com/Renders/TDK%20Renders/DPX20.jpg,445-15623-2-ND,DPX201990DT-4151A2,TDK Corporation,RF DIPLEXER 872.5MZ/1.78GHZ 0805,0,0,"0.35000","0","2000","Tape & Reel (TR)","DPX","Active","Diplexer","800MHz ~ 945MHz / 1.57GHz ~ 1.99GHz","25.00dB / 31.00dB","23.00dB / 28.00dB","-","Surface Mount","0805 (2012 Metric), 6 PC Pad"
