Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Tolerance","Power (Watts)","Composition","Temperature Coefficient","Operating Temperature","Features","Coating, Housing Type","Mounting Feature","Size / Dimension","Height - Seated (Max)","Lead Style","Package / Case","Failure Rate"
-,//media.digikey.com/photos/Huntington%20Electric%20Photos/FSOT%20SERIES%2010W-20W.jpg,FSOT20-5-ND,FSOT2011E5R000KE,Vishay Huntington Electric Inc.,RES CHAS MNT 5 OHM 10% 20W,109,0,"4.65000","0","1","Bulk","FSOT","Active","5 Ohms","±10%","20W","Wirewound","±400ppm/°C","-55°C ~ 350°C","-","Silicone Coated","Flange Braces, Right Angle","2.000"" L x 0.375"" W (50.80mm x 9.52mm)","0.343"" (8.71mm)","Solder Lugs","Radial, Flat Oval","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_AHA_AHP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/AHA500JB-10R.jpg,YAG1043-ND,AHA50AFB-3R,Yageo,RES CHAS MNT 3 OHM 1% 50W,268,0,"4.95000","0","1","Bulk","AHA","Active","3 Ohms","±1%","50W","Wirewound","±200ppm/°C","-55°C ~ 250°C","-","Aluminum","Flanges","1.969"" L x 1.142"" W (50.00mm x 29.00mm)","0.650"" (16.50mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102176-ND,HSA50680RJ,TE Connectivity Passive Product,RES CHAS MNT 680 OHM 5% 50W,1429,0,"4.97000","0","1","Bulk","HS, CGS","Active","680 Ohms","±5%","50W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102433-ND,HSA50180RJ,TE Connectivity Passive Product,RES CHAS MNT 180 OHM 5% 50W,585,0,"4.97000","0","1","Bulk","HS, CGS","Active","180 Ohms","±5%","50W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,//media.digikey.com/Photos/TE%20Connectivity/HSA502R7J.jpg,A102438-ND,HSA502R7J,TE Connectivity Passive Product,RES CHAS MNT 2.7 OHM 5% 50W,546,0,"4.97000","0","1","Bulk","HS, CGS","Active","2.7 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A103860-ND,HSA50R02J,TE Connectivity Passive Product,RES CHAS MNT 0.02 OHM 5% 50W,518,0,"4.97000","0","1","Bulk","HS, CGS","Active","20 mOhms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102439-ND,HSA50330RJ,TE Connectivity Passive Product,RES CHAS MNT 330 OHM 5% 50W,486,0,"4.97000","0","1","Bulk","HS, CGS","Active","330 Ohms","±5%","50W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102171-ND,HSA504R7J,TE Connectivity Passive Product,RES CHAS MNT 4.7 OHM 5% 50W,362,0,"4.97000","0","1","Bulk","HS, CGS","Active","4.7 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1630186&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102441-ND,HSA5050RJ,TE Connectivity Passive Product,RES CHAS MNT 50 OHM 5% 50W,291,0,"4.97000","0","1","Bulk","HS, CGS","Active","50 Ohms","±5%","50W","Wirewound","±50ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1625984&DocType=Customer+Drawing&DocLang=English,"//media.digikey.com/Photos/TE%20Connectivity/HS,-CGS-51.jpg",A102172-ND,HSA50560RJ,TE Connectivity Passive Product,RES CHAS MNT 560 OHM 5% 50W,197,0,"4.97000","0","1","Tray","HS, CGS","Active","560 Ohms","±5%","50W","Wirewound","±30ppm/°C","-55°C ~ 200°C","-","Aluminum","Flanges","2.008"" L x 1.181"" W (51.00mm x 30.00mm)","0.669"" (17.00mm)","Solder Lugs","Axial, Box","-"
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_AHA_AHP_2013.pdf,//media.digikey.com/Renders/Yageo%20Renders/AHA500JB-10R.jpg,YAG1034-ND,AHA50AFB-2R5,Yageo,RES CHAS MNT 2.5 OHM 1% 50W,125,0,"5.21000","0","1","Bulk","AHA","Active","2.5 Ohms","±1%","50W","Wirewound","±200ppm/°C","-55°C ~ 250°C","-","Aluminum","Flanges","1.969"" L x 1.142"" W (50.00mm x 29.00mm)","0.650"" (16.50mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/30201/rhnh.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/RH%20SERIES%2026.97x27.43mm.JPG,RHRC-3.0-ND,RH0253R000FE02,Vishay Dale,RES CHAS MNT 3 OHM 1% 25W,120,0,"5.45000","0","1","Bulk","RH","Active","3 Ohms","±1%","25W","Wirewound","±50ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","1.062"" L x 1.080"" W (26.97mm x 27.43mm)","0.561"" (14.25mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/31838/fvt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FVT%20SERIES.jpg,FVT50-1.0K-ND,FVT05006E1K000JE,Vishay Huntington Electric Inc.,RES CHAS MNT 1K OHM 5% 50W,1335,0,"6.05000","0","1","Bulk","FVT","Active","1 kOhms","±5%","50W","Wirewound","±260ppm/°C","-55°C ~ 350°C","-","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 4.000"" L (14.30mm x 101.60mm)","-","Solder Lugs","Radial, Tubular","-"
http://www.vishay.com/docs/31838/fvt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FVT%20SERIES.jpg,FVT50-100-ND,FVT05006E100R0JE,Vishay Huntington Electric Inc.,RES CHAS MNT 100 OHM 5% 50W,822,0,"6.05000","0","1","Bulk","FVT","Active","100 Ohms","±5%","50W","Wirewound","±260ppm/°C","-55°C ~ 350°C","-","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 4.000"" L (14.30mm x 101.60mm)","-","Solder Lugs","Radial, Tubular","-"
http://www.vishay.com/docs/31838/fvt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FVT%20SERIES.jpg,FVT50-500-ND,FVT05006E500R0JE,Vishay Huntington Electric Inc.,RES CHAS MNT 500 OHM 5% 50W,314,0,"6.05000","0","1","Bulk","FVT","Active","500 Ohms","±5%","50W","Wirewound","±260ppm/°C","-55°C ~ 350°C","-","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 4.000"" L (14.30mm x 101.60mm)","-","Solder Lugs","Radial, Tubular","-"
http://www.vishay.com/docs/31838/fvt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FVT%20SERIES.jpg,FVT50-10-ND,FVT05006E10R00JE,Vishay Huntington Electric Inc.,RES CHAS MNT 10 OHM 5% 50W,124,0,"6.05000","0","1","Bulk","FVT","Active","10 Ohms","±5%","50W","Wirewound","±400ppm/°C","-55°C ~ 350°C","-","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 4.000"" L (14.30mm x 101.60mm)","-","Solder Lugs","Radial, Tubular","-"
http://www.vishay.com/docs/30201/rhnh.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/RH%20SERIES%2049.99x28.96mm.JPG,RHRD-3.3-ND,RH0503R300FE02,Vishay Dale,RES CHAS MNT 3.3 OHM 1% 50W,207,0,"6.10000","0","1","Bulk","RH","Active","3.3 Ohms","±1%","50W","Wirewound","±50ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.625"" (15.87mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/31838/fvt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FVT%20SERIES.jpg,FVT50-5.0K-ND,FVT05006E5K000JE,Vishay Huntington Electric Inc.,RES CHAS MNT 5K OHM 5% 50W,294,0,"6.27000","0","1","Bulk","FVT","Active","5 kOhms","±5%","50W","Wirewound","±260ppm/°C","-55°C ~ 350°C","-","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 4.000"" L (14.30mm x 101.60mm)","-","Solder Lugs","Radial, Tubular","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/805F%20SERIES.jpg,805F2R0E-ND,805F2R0E,Ohmite,RES CHAS MNT 2 OHM 1% 5W,163,0,"6.31000","0","1","Bulk","Metal-Mite®89","Active","2 Ohms","±1%","5W","Wirewound","±50ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","0.600"" L x 0.646"" W (15.24mm x 16.41mm)","0.330"" (8.38mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/30337/fsotxx.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FSOT%20SERIES%2030W-95W.jpg,FSOT30-1-ND,FSOT3009E1R000KE,Vishay Huntington Electric Inc.,RES CHAS MNT 1 OHM 10% 30W,195,0,"6.43000","0","1","Bulk","FSOT","Active","1 Ohms","±10%","30W","Wirewound","±400ppm/°C","-55°C ~ 350°C","-","Silicone Coated","Flange Braces, Right Angle","1.252"" L x 1.000"" W (31.80mm x 25.40mm)","0.594"" (15.08mm)","Solder Lugs","Radial, Flat Oval","-"
http://www.vishay.com/docs/30337/fsotxx.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FSOT%20SERIES%2030W-95W.jpg,FSOT30-10-ND,FSOT3009E10R00KE,Vishay Huntington Electric Inc.,RES CHAS MNT 10 OHM 10% 30W,139,0,"6.43000","0","1","Bulk","FSOT","Active","10 Ohms","±10%","30W","Wirewound","±400ppm/°C","-55°C ~ 350°C","-","Silicone Coated","Flange Braces, Right Angle","1.252"" L x 1.000"" W (31.80mm x 25.40mm)","0.594"" (15.08mm)","Solder Lugs","Radial, Flat Oval","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/810F%20SERIES.jpg,810F15RE-ND,810F15RE,Ohmite,RES CHAS MNT 15 OHM 1% 10W,196,0,"6.65000","0","1","Bulk","Metal-Mite®89","Active","15 Ohms","±1%","10W","Wirewound","±20ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","0.750"" L x 0.812"" W (19.05mm x 20.63mm)","0.400"" (10.16mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/805F%20SERIES.jpg,805F75RE-ND,805F75RE,Ohmite,RES CHAS MNT 75 OHM 1% 5W,173,0,"6.91000","0","1","Bulk","Metal-Mite®89","Active","75 Ohms","±1%","5W","Wirewound","±20ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","0.600"" L x 0.646"" W (15.24mm x 16.41mm)","0.330"" (8.38mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/30337/fsotxx.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FSOT%20SERIES%2030W-95W.jpg,FSOT40-250-ND,FSOT4009E250R0KE,Vishay Huntington Electric Inc.,RES CHAS MNT 250 OHM 10% 40W,181,0,"6.96000","0","1","Bulk","FSOT","Active","250 Ohms","±10%","40W","Wirewound","±260ppm/°C","-55°C ~ 350°C","-","Silicone Coated","Flange Braces, Right Angle","2.000"" L x 1.187"" W (50.80mm x 30.16mm)","0.594"" (15.08mm)","Solder Lugs","Radial, Flat Oval","-"
http://www.vishay.com/docs/31837/fvtlfvtsfvwl.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FVTS%20SERIES.jpg,FVTS10-50.0K-ND,FVTS10R1E50K00JE,Vishay Huntington Electric Inc.,RES CHAS MNT 50K OHM 5% 12W,2293,0,"7.08000","0","1","Bulk","FVTS","Active","50 kOhms","±5%","12W","Wirewound","±260ppm/°C","-55°C ~ 350°C","-","Vitreous Enamel Coated","Brackets (not included)","0.313"" Dia x 1.750"" L (7.94mm x 44.45mm)","-","Combo Leads","Radial, Tubular","-"
http://www.vishay.com/docs/30201/rhnh.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/RH%20SERIES%2015.24x16.41mm.JPG,RHRA-1.0-ND,RH0051R000FE02,Vishay Dale,RES CHAS MNT 1 OHM 1% 7.5W,124,0,"7.32000","0","1","Bulk","RH","Active","1 Ohms","±1%","7.5W","Wirewound","±50ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","0.600"" L x 0.646"" W (15.24mm x 16.41mm)","0.335"" (8.51mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/30201/rhnh.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/RH%20SERIES%2015.24x16.41mm.JPG,RHRA-300-ND,RH005300R0FE02,Vishay Dale,RES CHAS MNT 300 OHM 1% 7.5W,120,0,"7.32000","0","1","Bulk","RH","Active","300 Ohms","±1%","7.5W","Wirewound","±20ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","0.600"" L x 0.646"" W (15.24mm x 16.41mm)","0.335"" (8.51mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/31806/tmc.pdf,//media.digikey.com/photos/Vishay%20Dale%20Photos/TMC%20SERIES%2019.05mm.JPG,TMC10-100-ND,TMC010100R0FE02,Vishay Dale,RES CHAS MNT 100 OHM 1% 12.5W,314,0,"7.68000","0","1","Bulk","TMC","Active","100 Ohms","±1%","12.5W","Wirewound","±20ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","0.750"" L x 0.800"" W (19.05mm x 20.32mm)","0.405"" (10.29mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/31806/tmc.pdf,//media.digikey.com/photos/Vishay%20Dale%20Photos/TMC%20SERIES%2019.05mm.JPG,TMC10-75-ND,TMC01075R00FE02,Vishay Dale,RES CHAS MNT 75 OHM 1% 12.5W,208,0,"7.68000","0","1","Bulk","TMC","Active","75 Ohms","±1%","12.5W","Wirewound","±20ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","0.750"" L x 0.800"" W (19.05mm x 20.32mm)","0.405"" (10.29mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/res_270.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/270-Series-25-Watt.jpg,L25J75RE-ND,L25J75RE,Ohmite,RES CHAS MNT 75 OHM 5% 25W,1227,0,"7.99000","0","1","Bulk","270","Active","75 Ohms","±5%","25W","Wirewound","±260ppm/°C","-55°C ~ 350°C","Flame Retardant Coating, Safety","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)","-","Solder Lugs","Radial, Tubular","-"
http://www.ohmite.com/assets/docs/res_270.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/270-Series-25-Watt.jpg,L25J500E-ND,L25J500E,Ohmite,RES CHAS MNT 500 OHM 5% 25W,138,0,"7.99000","0","1","Bulk","270","Active","500 Ohms","±5%","25W","Wirewound","±260ppm/°C","-55°C ~ 350°C","Flame Retardant Coating, Safety","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)","-","Solder Lugs","Radial, Tubular","-"
http://www.vishay.com/docs/31806/tmc.pdf,//media.digikey.com/photos/Vishay%20Dale%20Photos/TMC%20SERIES%2015.24mm.JPG,TMC5-100-ND,TMC005100R0FE02,Vishay Dale,RES CHAS MNT 100 OHM 1% 7.5W,302,0,"8.35000","0","1","Bulk","TMC","Active","100 Ohms","±1%","7.5W","Wirewound","±20ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","0.600"" L x 0.646"" W (15.24mm x 16.41mm)","0.335"" (8.51mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/31806/tmc.pdf,//media.digikey.com/photos/Vishay%20Dale%20Photos/TMC%20SERIES%2015.24mm.JPG,TMC5-12-ND,TMC00512R00FE02,Vishay Dale,RES CHAS MNT 12 OHM 1% 7.5W,284,0,"8.35000","0","1","Bulk","TMC","Active","12 Ohms","±1%","7.5W","Wirewound","±20ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","0.600"" L x 0.646"" W (15.24mm x 16.41mm)","0.335"" (8.51mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/31806/tmc.pdf,//media.digikey.com/photos/Vishay%20Dale%20Photos/TMC%20SERIES%2015.24mm.JPG,TMC5-10-ND,TMC00510R00FE02,Vishay Dale,RES CHAS MNT 10 OHM 1% 7.5W,231,0,"8.35000","0","1","Bulk","TMC","Active","10 Ohms","±1%","7.5W","Wirewound","±20ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","0.600"" L x 0.646"" W (15.24mm x 16.41mm)","0.335"" (8.51mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/res_270.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/270-Series-25-Watt.jpg,L25J4K0E-ND,L25J4K0E,Ohmite,RES CHAS MNT 4K OHM 5% 25W,1618,0,"8.45000","0","1","Bulk","270","Active","4 kOhms","±5%","25W","Wirewound","±260ppm/°C","-55°C ~ 350°C","Flame Retardant Coating, Safety","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 2.000"" L (14.30mm x 50.80mm)","-","Solder Lugs","Radial, Tubular","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/825F%20SERIES.jpg,825F7R5E-ND,825F7R5E,Ohmite,RES CHAS MNT 7.5 OHM 1% 25W,718,0,"8.52000","0","1","Bulk","Metal-Mite®89","Active","7.5 Ohms","±1%","25W","Wirewound","±50ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","1.062"" L x 1.094"" W (26.98mm x 27.79mm)","0.556"" (14.12mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/30337/fsotxx.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FSOT%20SERIES%2030W-95W.jpg,FSOT55-1K-ND,FSOT5509E1K000KE,Vishay Huntington Electric Inc.,RES CHAS MNT 1K OHM 10% 55W,1371,0,"9.31000","0","1","Bulk","FSOT","Active","1 kOhms","±10%","55W","Wirewound","±260ppm/°C","-55°C ~ 350°C","-","Silicone Coated","Flange Braces, Right Angle","3.500"" L x 1.187"" W (88.90mm x 30.16mm)","0.594"" (15.08mm)","Solder Lugs","Radial, Flat Oval","-"
http://www.vishay.com/docs/30337/fsotxx.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FSOT%20SERIES%2030W-95W.jpg,FSOT55-10-ND,FSOT5509E10R00KE,Vishay Huntington Electric Inc.,RES CHAS MNT 10 OHM 10% 55W,109,0,"9.31000","0","1","Bulk","FSOT","Active","10 Ohms","±10%","55W","Wirewound","±400ppm/°C","-55°C ~ 350°C","-","Silicone Coated","Flange Braces, Right Angle","3.500"" L x 1.187"" W (88.90mm x 30.16mm)","0.594"" (15.08mm)","Solder Lugs","Radial, Flat Oval","-"
http://www.vishay.com/docs/30337/fsotxx.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FSOT%20SERIES%2030W-95W.jpg,FSOT55-2.5K-ND,FSOT5509E2K500KE,Vishay Huntington Electric Inc.,RES CHAS MNT 2.5K OHM 10% 55W,192,0,"9.31000","0","1","Bulk","FSOT","Active","2.5 kOhms","±10%","55W","Wirewound","±260ppm/°C","-55°C ~ 350°C","-","Silicone Coated","Flange Braces, Right Angle","3.500"" L x 1.187"" W (88.90mm x 30.16mm)","0.594"" (15.08mm)","Solder Lugs","Radial, Flat Oval","-"
http://www.vishay.com/docs/30337/fsotxx.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/FSOT%20SERIES%2030W-95W.jpg,FSOT55-25-ND,FSOT5509E25R00KE,Vishay Huntington Electric Inc.,RES CHAS MNT 25 OHM 10% 55W,182,0,"9.31000","0","1","Bulk","FSOT","Active","25 Ohms","±10%","55W","Wirewound","±260ppm/°C","-55°C ~ 350°C","-","Silicone Coated","Flange Braces, Right Angle","3.500"" L x 1.187"" W (88.90mm x 30.16mm)","0.594"" (15.08mm)","Solder Lugs","Radial, Flat Oval","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/825F%20SERIES.jpg,825FR30E-ND,825FR30E,Ohmite,RES CHAS MNT 0.3 OHM 1% 25W,922,0,"9.43000","0","1","Bulk","Metal-Mite®89","Active","300 mOhms","±1%","25W","Wirewound","±90ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","1.062"" L x 1.094"" W (26.98mm x 27.79mm)","0.556"" (14.12mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/850F%20SERIES.jpg,850F3R0E-ND,850F3R0E,Ohmite,RES CHAS MNT 3 OHM 1% 50W,636,0,"9.86000","0","1","Bulk","Metal-Mite®89","Active","3 Ohms","±1%","50W","Wirewound","±50ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","1.938"" L x 1.156"" W (49.23mm x 29.36mm)","0.620"" (15.75mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/850F%20SERIES.jpg,850F25RE-ND,850F25RE,Ohmite,RES CHAS MNT 25 OHM 1% 50W,257,0,"9.86000","0","1","Bulk","Metal-Mite®89","Active","25 Ohms","±1%","50W","Wirewound","±20ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","1.938"" L x 1.156"" W (49.23mm x 29.36mm)","0.620"" (15.75mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/850F%20SERIES.jpg,850F1R0E-ND,850F1R0E,Ohmite,RES CHAS MNT 1 OHM 1% 50W,102,0,"9.86000","0","1","Bulk","Metal-Mite®89","Active","1 Ohms","±1%","50W","Wirewound","±50ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","1.938"" L x 1.156"" W (49.23mm x 29.36mm)","0.620"" (15.75mm)","Solder Lugs","Axial, Box","-"
http://www.vishay.com/docs/30201/rhnh.pdf,//media.digikey.com/Photos/Vishay%20Dale%20Photos/RH%20SERIES%2049.99x28.96mm.JPG,RHRD-300-ND,RH050300R0FE02,Vishay Dale,RES CHAS MNT 300 OHM 1% 50W,182,0,"10.32000","0","1","Bulk","RH","Active","300 Ohms","±1%","50W","Wirewound","±20ppm/°C","-55°C ~ 250°C","Moisture Resistant","Aluminum","Flanges","1.968"" L x 1.140"" W (49.99mm x 28.96mm)","0.625"" (15.87mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/850F%20SERIES.jpg,850FR10E-ND,850FR10E,Ohmite,RES CHAS MNT 0.1 OHM 1% 50W,135,0,"11.00000","0","1","Bulk","Metal-Mite®89","Active","100 mOhms","±1%","50W","Wirewound","±90ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","1.938"" L x 1.156"" W (49.23mm x 29.36mm)","0.620"" (15.75mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/acl_hs1.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/HS100-150R-J.jpg,HS100150RJ-ND,HS100 150R J,Ohmite,RES CHAS MNT 150 OHM 5% 100W,150,0,"11.07000","0","1","Bulk","ARCOL, HS","Active","150 Ohms","±5%","100W","Wirewound","±100ppm/°C","-","-","Aluminum","Flanges","2.566"" L x 1.075"" W (65.20mm x 27.30mm)","0.949"" (24.10mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/acl_hs1.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/HS100-150R-J.jpg,HS1002R2J-ND,HS100 2R2 J,Ohmite,RES CHAS MNT 2.2 OHM 5% 100W,143,0,"11.07000","0","1","Bulk","ARCOL, HS","Active","2.2 Ohms","±5%","100W","Wirewound","±100ppm/°C","-","-","Aluminum","Flanges","2.566"" L x 1.075"" W (65.20mm x 27.30mm)","0.949"" (24.10mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/res_89.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/850F%20SERIES.jpg,850F5K0E-ND,850F5K0E,Ohmite,RES CHAS MNT 5K OHM 1% 50W,174,0,"11.14000","0","1","Bulk","Metal-Mite®89","Active","5 kOhms","±1%","50W","Wirewound","±20ppm/°C","-55°C ~ 275°C","-","Aluminum","Flanges","1.938"" L x 1.156"" W (49.23mm x 29.36mm)","0.620"" (15.75mm)","Solder Lugs","Axial, Box","-"
http://www.ohmite.com/assets/docs/res_270.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/270-Series-L150J.jpg,L50J1K0E-ND,L50J1K0E,Ohmite,RES CHAS MNT 1K OHM 5% 50W,225,0,"11.45000","0","1","Bulk","270","Active","1 kOhms","±5%","50W","Wirewound","±260ppm/°C","-55°C ~ 350°C","Flame Retardant Coating, Safety","Vitreous Enamel Coated","Brackets (not included)","0.563"" Dia x 4.000"" L (14.30mm x 101.60mm)","-","Solder Lugs","Radial, Tubular","-"
