Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Composition","Resistance","Tolerance","Power (Watts)","Temperature Coefficient","Operating Temperature","Mounting Type"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P1.2KCGTR-ND,ERA-V27J122V,Panasonic Electronic Components,RES TEMP SENS 1.2K OHM 5% 1/16W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.2 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P1.2KCGCT-ND,ERA-V27J122V,Panasonic Electronic Components,RES TEMP SENS 1.2K OHM 5% 1/16W,7096,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.2 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P1.2KCGDKR-ND,ERA-V27J122V,Panasonic Electronic Components,RES TEMP SENS 1.2K OHM 5% 1/16W,7096,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.2 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P1.5KCGTR-ND,ERA-V27J152V,Panasonic Electronic Components,RES TEMP SENS 1.5K OHM 5% 1/16W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.5 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P1.5KCGCT-ND,ERA-V27J152V,Panasonic Electronic Components,RES TEMP SENS 1.5K OHM 5% 1/16W,7749,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.5 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P1.5KCGDKR-ND,ERA-V27J152V,Panasonic Electronic Components,RES TEMP SENS 1.5K OHM 5% 1/16W,7749,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","1.5 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P2.7KCGTR-ND,ERA-V27J272V,Panasonic Electronic Components,RES TEMP SENS 2.7K OHM 5% 1/16W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","2.7 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P2.7KCGCT-ND,ERA-V27J272V,Panasonic Electronic Components,RES TEMP SENS 2.7K OHM 5% 1/16W,10349,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","2.7 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P2.7KCGDKR-ND,ERA-V27J272V,Panasonic Electronic Components,RES TEMP SENS 2.7K OHM 5% 1/16W,10349,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","2.7 kOhms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P47CHTR-ND,ERA-V33J470V,Panasonic Electronic Components,RES TEMP SENS 47 OHM 5% 1/16W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","47 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P47CHCT-ND,ERA-V33J470V,Panasonic Electronic Components,RES TEMP SENS 47 OHM 5% 1/16W,9879,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","47 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P47CHDKR-ND,ERA-V33J470V,Panasonic Electronic Components,RES TEMP SENS 47 OHM 5% 1/16W,9879,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","47 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P180CHTR-ND,ERA-V33J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/16W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P180CHCT-ND,ERA-V33J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/16W,7790,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P180CHDKR-ND,ERA-V33J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/16W,7790,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P8.2CJTR-ND,ERA-V39J8R2V,Panasonic Electronic Components,RES TEMP SENS 8.2 OHM 5% 1/16W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","8.2 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P8.2CJCT-ND,ERA-V39J8R2V,Panasonic Electronic Components,RES TEMP SENS 8.2 OHM 5% 1/16W,8415,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","8.2 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P8.2CJDKR-ND,ERA-V39J8R2V,Panasonic Electronic Components,RES TEMP SENS 8.2 OHM 5% 1/16W,8415,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","8.2 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P68CJTR-ND,ERA-V39J680V,Panasonic Electronic Components,RES TEMP SENS 68 OHM 5% 1/16W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","68 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P68CJCT-ND,ERA-V39J680V,Panasonic Electronic Components,RES TEMP SENS 68 OHM 5% 1/16W,8938,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","68 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P68CJDKR-ND,ERA-V39J680V,Panasonic Electronic Components,RES TEMP SENS 68 OHM 5% 1/16W,8938,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","68 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P82CJTR-ND,ERA-V39J820V,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/16W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P82CJCT-ND,ERA-V39J820V,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/16W,8720,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P82CJDKR-ND,ERA-V39J820V,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/16W,8720,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P330CJTR-ND,ERA-V39J331V,Panasonic Electronic Components,RES TEMP SENS 330 OHM 5% 1/16W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","330 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P330CJCT-ND,ERA-V39J331V,Panasonic Electronic Components,RES TEMP SENS 330 OHM 5% 1/16W,9042,0,"0.42000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","330 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P330CJDKR-ND,ERA-V39J331V,Panasonic Electronic Components,RES TEMP SENS 330 OHM 5% 1/16W,9042,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","330 Ohms","±5%","0.063W, 1/16W","3900ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P120CBTR-ND,ERA-S15J121V,Panasonic Electronic Components,RES TEMP SENS 120 OHM 5% 1/10W,5000,0,"0.11864","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","120 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P120CBCT-ND,ERA-S15J121V,Panasonic Electronic Components,RES TEMP SENS 120 OHM 5% 1/10W,5768,0,"0.51000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","120 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P120CBDKR-ND,ERA-S15J121V,Panasonic Electronic Components,RES TEMP SENS 120 OHM 5% 1/10W,5768,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","120 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P47CMTR-ND,ERA-W33J470X,Panasonic Electronic Components,RES TEMP SENS 47 OHM 5% 1/32W,20000,0,"0.09666","0","10000","Tape & Reel (TR)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","47 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P47CMCT-ND,ERA-W33J470X,Panasonic Electronic Components,RES TEMP SENS 47 OHM 5% 1/32W,39021,0,"0.34000","0","1","Cut Tape (CT)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","47 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P47CMDKR-ND,ERA-W33J470X,Panasonic Electronic Components,RES TEMP SENS 47 OHM 5% 1/32W,39021,0,"Digi-Reel","0","1","Digi-Reel®","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","47 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P390CMTR-ND,ERA-W33J391X,Panasonic Electronic Components,RES TEMP SENS 390 OHM 5% 1/32W,30000,0,"0.09666","0","10000","Tape & Reel (TR)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","390 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P390CMCT-ND,ERA-W33J391X,Panasonic Electronic Components,RES TEMP SENS 390 OHM 5% 1/32W,36884,0,"0.34000","0","1","Cut Tape (CT)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","390 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P390CMDKR-ND,ERA-W33J391X,Panasonic Electronic Components,RES TEMP SENS 390 OHM 5% 1/32W,36884,0,"Digi-Reel","0","1","Digi-Reel®","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","390 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P82CLTR-ND,ERA-W27J820X,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/32W,20000,0,"0.09666","0","10000","Tape & Reel (TR)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.03W, 1/32W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P82CLCT-ND,ERA-W27J820X,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/32W,29549,0,"0.34000","0","1","Cut Tape (CT)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.03W, 1/32W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P82CLDKR-ND,ERA-W27J820X,Panasonic Electronic Components,RES TEMP SENS 82 OHM 5% 1/32W,29549,0,"Digi-Reel","0","1","Digi-Reel®","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","82 Ohms","±5%","0.03W, 1/32W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P39CMTR-ND,ERA-W33J390X,Panasonic Electronic Components,RES TEMP SENS 39 OHM 5% 1/32W,20000,0,"0.09666","0","10000","Tape & Reel (TR)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","39 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P39CMCT-ND,ERA-W33J390X,Panasonic Electronic Components,RES TEMP SENS 39 OHM 5% 1/32W,28742,0,"0.34000","0","1","Cut Tape (CT)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","39 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P39CMDKR-ND,ERA-W33J390X,Panasonic Electronic Components,RES TEMP SENS 39 OHM 5% 1/32W,28742,0,"Digi-Reel","0","1","Digi-Reel®","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","39 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P33CMTR-ND,ERA-W33J330X,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/32W,10000,0,"0.09666","0","10000","Tape & Reel (TR)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P33CMCT-ND,ERA-W33J330X,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/32W,21243,0,"0.34000","0","1","Cut Tape (CT)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P33CMDKR-ND,ERA-W33J330X,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/32W,21243,0,"Digi-Reel","0","1","Digi-Reel®","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P27CMTR-ND,ERA-W33J270X,Panasonic Electronic Components,RES TEMP SENS 27 OHM 5% 1/32W,10000,0,"0.09666","0","10000","Tape & Reel (TR)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","27 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
https://industrial.panasonic.com/cdbs/www-data/pdf/AOF0000/AOF0000C4.pdf,//media.digikey.com/Renders/Panasonic%20Renders/ERAW%20Series%200402%20Pkg.jpg,P27CMCT-ND,ERA-W33J270X,Panasonic Electronic Components,RES TEMP SENS 27 OHM 5% 1/32W,19016,0,"0.34000","0","1","Cut Tape (CT)","ERAW","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","27 Ohms","±5%","0.03W, 1/32W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
