Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Temperature Coefficient","Number of Turns","Adjustment Type","Resistive Material","Mounting Type","Termination Style","Size / Dimension"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/67.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/67_Series_TopAdjustment.jpg,987-1090-ND,67WR20KLF,TT Electronics/BI,TRIMMER 20K OHM 0.5W PC PIN TOP,2793,0,"1.56000","0","1","Bulk","67","Active","20 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","20","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.195"" Face x 0.409"" H (9.53mm x 4.95mm x 10.40mm)"
https://www.bourns.com/docs/Product-Datasheets/3386.pdf,//media.digikey.com/photos/Bourns%20Photos/3386P%20SERIES.jpg,3386P-502LF-ND,3386P-1-502LF,Bourns Inc.,TRIMMER 5K OHM 0.5W PC PIN TOP,11490,0,"1.60000","0","1","Tube","Trimpot® 3386 - Sealed","Active","5 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.375"" x 0.375"" Face x 0.190"" H (9.53mm x 9.53mm x 4.83mm)"
https://www.bourns.com/docs/Product-Datasheets/3386.pdf,//media.digikey.com/photos/Bourns%20Photos/3386P%20SERIES.jpg,3386P-103LF-ND,3386P-1-103LF,Bourns Inc.,TRIMMER 10K OHM 0.5W PC PIN TOP,6477,0,"1.60000","0","1","Tube","Trimpot® 3386 - Sealed","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.375"" x 0.375"" Face x 0.190"" H (9.53mm x 9.53mm x 4.83mm)"
https://www.bourns.com/docs/Product-Datasheets/3386.pdf,//media.digikey.com/photos/Bourns%20Photos/3386P%20SERIES.jpg,3386F-202LF-ND,3386F-1-202LF,Bourns Inc.,TRIMMER 2K OHM 0.5W PC PIN TOP,3462,0,"1.60000","0","1","Tube","Trimpot® 3386 - Sealed","Active","2 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.375"" x 0.375"" Face x 0.190"" H (9.53mm x 9.53mm x 4.83mm)"
https://www.bourns.com/docs/Product-Datasheets/3386.pdf,//media.digikey.com/photos/Bourns%20Photos/3386P%20SERIES.jpg,3386P-102LF-ND,3386P-1-102LF,Bourns Inc.,TRIMMER 1K OHM 0.5W PC PIN TOP,3001,0,"1.60000","0","1","Tube","Trimpot® 3386 - Sealed","Active","1 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.375"" x 0.375"" Face x 0.190"" H (9.53mm x 9.53mm x 4.83mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/ct-94.pdf,//media.digikey.com/photos/Copal%20Photos/CT94EY%20SERIES.jpg,CT94EY103-ND,CT94EY103,Nidec Copal Electronics,TRIMMER 10K OHM 0.5W PC PIN TOP,9864,0,"1.64000","0","1","Bulk","CT94","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","18","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.378"" L x 0.189"" W x 0.378"" H (9.60mm x 4.80mm x 9.60mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/ct-94.pdf,//media.digikey.com/photos/Copal%20Photos/CT94EW%20SERIES.jpg,CT94EW104-ND,CT94EW104,Nidec Copal Electronics,TRIMMER 100K OHM 0.5W PC PIN TOP,6281,0,"1.64000","0","1","Bulk","CT94","Active","100 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","18","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.378"" L x 0.189"" W x 0.378"" H (9.60mm x 4.80mm x 9.60mm)"
https://www.bourns.com/docs/Product-Datasheets/3386.pdf,"//media.digikey.com/Photos/Bourns%20Photos/3386B,C,J%20SERIES.jpg",3386C-103LF-ND,3386C-1-103LF,Bourns Inc.,TRIMMER 10K OHM 0.5W PC PIN SIDE,3546,0,"1.72000","0","1","Tube","Trimpot® 3386 - Sealed","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Side Adjustment","Cermet","Through Hole","PC Pins","Square - 0.375"" x 0.375"" Face x 0.375"" H (9.53mm x 9.53mm x 9.53mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214J%20SERIES.jpg,3214J-503ETR-ND,3214J-1-503E,Bourns Inc.,TRIMMER 50KOHM 0.25W J LEAD SIDE,10000,0,"1.74800","0","500","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Side Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.146"" H (4.80mm x 3.50mm x 3.71mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214J%20SERIES.jpg,3214J-503ECT-ND,3214J-1-503E,Bourns Inc.,TRIMMER 50KOHM 0.25W J LEAD SIDE,10147,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Side Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.146"" H (4.80mm x 3.50mm x 3.71mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214J%20SERIES.jpg,3214J-503EDKR-ND,3214J-1-503E,Bourns Inc.,TRIMMER 50KOHM 0.25W J LEAD SIDE,10147,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Side Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.146"" H (4.80mm x 3.50mm x 3.71mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214J%20SERIES.jpg,3214J-203ETR-ND,3214J-1-203E,Bourns Inc.,TRIMMER 20KOHM 0.25W J LEAD SIDE,4000,0,"1.74800","0","500","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Side Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.146"" H (4.80mm x 3.50mm x 3.71mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214J%20SERIES.jpg,3214J-203ECT-ND,3214J-1-203E,Bourns Inc.,TRIMMER 20KOHM 0.25W J LEAD SIDE,4199,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Side Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.146"" H (4.80mm x 3.50mm x 3.71mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214J%20SERIES.jpg,3214J-203EDKR-ND,3214J-1-203E,Bourns Inc.,TRIMMER 20KOHM 0.25W J LEAD SIDE,4199,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","5","Side Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.146"" H (4.80mm x 3.50mm x 3.71mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214J%20SERIES.jpg,3214J-501ETR-ND,3214J-1-501E,Bourns Inc.,TRIMMER 500OHM 0.25W J LEAD SIDE,2500,0,"1.74800","0","500","Tape & Reel (TR)","Trimpot® 3214 - Sealed","Active","500 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Side Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.146"" H (4.80mm x 3.50mm x 3.71mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214J%20SERIES.jpg,3214J-501ECT-ND,3214J-1-501E,Bourns Inc.,TRIMMER 500OHM 0.25W J LEAD SIDE,2667,0,"3.24000","0","1","Cut Tape (CT)","Trimpot® 3214 - Sealed","Active","500 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Side Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.146"" H (4.80mm x 3.50mm x 3.71mm)"
https://www.bourns.com/docs/Product-Datasheets/3214.pdf,//media.digikey.com/photos/Bourns%20Photos/3214J%20SERIES.jpg,3214J-501EDKR-ND,3214J-1-501E,Bourns Inc.,TRIMMER 500OHM 0.25W J LEAD SIDE,2667,0,"Digi-Reel","0","1","Digi-Reel®","Trimpot® 3214 - Sealed","Active","500 Ohms","0.25W, 1/4W","±10%","±100ppm/°C","5","Side Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.189"" x 0.138"" Face x 0.146"" H (4.80mm x 3.50mm x 3.71mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM-31TW102.JPG,SM-31TW103TR-ND,SM-31TW103,Nidec Copal Electronics,TRIMMER 10KOHM 0.125W J LEAD TOP,2500,0,"1.76018","0","500","Tape & Reel (TR)","SM31","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.154"" L x 0.126"" W x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM-31TW102.JPG,SM-31TW103CT-ND,SM-31TW103,Nidec Copal Electronics,TRIMMER 10KOHM 0.125W J LEAD TOP,2871,0,"3.36000","0","1","Cut Tape (CT)","SM31","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.154"" L x 0.126"" W x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM-31TW102.JPG,SM-31TW103DKR-ND,SM-31TW103,Nidec Copal Electronics,TRIMMER 10KOHM 0.125W J LEAD TOP,2871,0,"Digi-Reel","0","1","Digi-Reel®","SM31","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","5","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.154"" L x 0.126"" W x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-1-103RLFTR-ND,3296W-1-103RLF,Bourns Inc.,TRIMMER 10K OHM 0.5W PC PIN TOP,4000,0,"1.81350","0","1000","Tape & Reel (TR)","Trimpot® 3296 - Sealed","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.bourns.com/docs/Product-Datasheets/3296.pdf,//media.digikey.com/photos/Bourns%20Photos/3296W%20SERIES.jpg,3296W-1-103RLFCT-ND,3296W-1-103RLF,Bourns Inc.,TRIMMER 10K OHM 0.5W PC PIN TOP,4582,0,"4.12000","0","1","Cut Tape (CT)","Trimpot® 3296 - Sealed","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","25","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.375"" x 0.190"" Face x 0.395"" H (9.53mm x 4.83mm x 10.03mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/84.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_84-Model-Series.jpg,987-1808-2-ND,84WR20KLFTR,TT Electronics/BI,TRIMMER 20K OHM 0.25W SMD TOP,2400,0,"1.81700","0","400","Tape & Reel (TR)","84","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","12","Top Adjustment","Cermet","Surface Mount","Surface Mount","Rectangular - 0.250"" x 0.170"" Face x 0.295"" H (6.35mm x 4.32mm x 7.49mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/84.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_84-Model-Series.jpg,987-1808-1-ND,84WR20KLFTR,TT Electronics/BI,TRIMMER 20K OHM 0.25W SMD TOP,3170,0,"2.87000","0","1","Cut Tape (CT)","84","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","12","Top Adjustment","Cermet","Surface Mount","Surface Mount","Rectangular - 0.250"" x 0.170"" Face x 0.295"" H (6.35mm x 4.32mm x 7.49mm)"
https://www.ttelectronics.com/TTElectronics/media/ProductFiles/Trimmers/Datasheets/84.pdf,//media.digikey.com/Photos/TT%20Electronics%20BI/MFG_84-Model-Series.jpg,987-1808-6-ND,84WR20KLFTR,TT Electronics/BI,TRIMMER 20K OHM 0.25W SMD TOP,3170,0,"Digi-Reel","0","1","Digi-Reel®","84","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","12","Top Adjustment","Cermet","Surface Mount","Surface Mount","Rectangular - 0.250"" x 0.170"" Face x 0.295"" H (6.35mm x 4.32mm x 7.49mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA103.JPG,SM-42TA103TR-ND,SM-42TA103,Nidec Copal Electronics,TRIMMER 10KOHM 0.25W J LEAD SIDE,8000,0,"1.93316","0","500","Tape & Reel (TR)","SM42","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA103.JPG,SM-42TA103CT-ND,SM-42TA103,Nidec Copal Electronics,TRIMMER 10KOHM 0.25W J LEAD SIDE,8554,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA103.JPG,SM-42TA103DKR-ND,SM-42TA103,Nidec Copal Electronics,TRIMMER 10KOHM 0.25W J LEAD SIDE,8554,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","10 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA203.JPG,SM-42TA203TR-ND,SM-42TA203,Nidec Copal Electronics,TRIMMER 20KOHM 0.25W J LEAD SIDE,4490,0,"1.93316","0","500","Tape & Reel (TR)","SM42","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA203.JPG,SM-42TA203CT-ND,SM-42TA203,Nidec Copal Electronics,TRIMMER 20KOHM 0.25W J LEAD SIDE,4658,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA203.JPG,SM-42TA203DKR-ND,SM-42TA203,Nidec Copal Electronics,TRIMMER 20KOHM 0.25W J LEAD SIDE,4658,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA503.JPG,SM-42TA503TR-ND,SM-42TA503,Nidec Copal Electronics,TRIMMER 50KOHM 0.25W J LEAD SIDE,2500,0,"1.93316","0","500","Tape & Reel (TR)","SM42","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA503.JPG,SM-42TA503CT-ND,SM-42TA503,Nidec Copal Electronics,TRIMMER 50KOHM 0.25W J LEAD SIDE,2973,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA503.JPG,SM-42TA503DKR-ND,SM-42TA503,Nidec Copal Electronics,TRIMMER 50KOHM 0.25W J LEAD SIDE,2973,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","50 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA104.JPG,SM-42TA104TR-ND,SM-42TA104,Nidec Copal Electronics,TRIMMER 100K OHM 0.25W J LEAD,2000,0,"1.93316","0","500","Tape & Reel (TR)","SM42","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA104.JPG,SM-42TA104CT-ND,SM-42TA104,Nidec Copal Electronics,TRIMMER 100K OHM 0.25W J LEAD,2269,0,"3.58000","0","1","Cut Tape (CT)","SM42","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-42&sm-43.pdf,//media.digikey.com/photos/Copal%20Photos/SM-42TA104.JPG,SM-42TA104DKR-ND,SM-42TA104,Nidec Copal Electronics,TRIMMER 100K OHM 0.25W J LEAD,2269,0,"Digi-Reel","0","1","Digi-Reel®","SM42","Active","100 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","11","Side Adjustment","Cermet","Surface Mount","J Lead","Square - 0.189"" L x 0.181"" W x 0.146"" H (4.80mm x 4.60mm x 3.70mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM3TW%20SERIES.jpg,SM-3TW502TR-ND,SM-3TW502,Nidec Copal Electronics,TRIMMER 5K OHM 0.125W J LEAD TOP,16500,0,"1.95350","0","500","Tape & Reel (TR)","SM3","Active","5 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.154"" x 0.126"" Face x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM3TW%20SERIES.jpg,SM-3TW502CT-ND,SM-3TW502,Nidec Copal Electronics,TRIMMER 5K OHM 0.125W J LEAD TOP,16516,0,"3.61000","0","1","Cut Tape (CT)","SM3","Active","5 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.154"" x 0.126"" Face x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM3TW%20SERIES.jpg,SM-3TW502DKR-ND,SM-3TW502,Nidec Copal Electronics,TRIMMER 5K OHM 0.125W J LEAD TOP,16516,0,"Digi-Reel","0","1","Digi-Reel®","SM3","Active","5 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.154"" x 0.126"" Face x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM3TW%20SERIES.jpg,SM-3TW102TR-ND,SM-3TW102,Nidec Copal Electronics,TRIMMER 1K OHM 0.125W J LEAD TOP,10500,0,"1.95350","0","500","Tape & Reel (TR)","SM3","Active","1 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.154"" x 0.126"" Face x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM3TW%20SERIES.jpg,SM-3TW102CT-ND,SM-3TW102,Nidec Copal Electronics,TRIMMER 1K OHM 0.125W J LEAD TOP,10814,0,"3.61000","0","1","Cut Tape (CT)","SM3","Active","1 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.154"" x 0.126"" Face x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM3TW%20SERIES.jpg,SM-3TW102DKR-ND,SM-3TW102,Nidec Copal Electronics,TRIMMER 1K OHM 0.125W J LEAD TOP,10814,0,"Digi-Reel","0","1","Digi-Reel®","SM3","Active","1 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.154"" x 0.126"" Face x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM3TW%20SERIES.jpg,SM-3TW103TR-ND,SM-3TW103,Nidec Copal Electronics,TRIMMER 10KOHM 0.125W J LEAD TOP,5500,0,"1.95350","0","500","Tape & Reel (TR)","SM3","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.154"" x 0.126"" Face x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM3TW%20SERIES.jpg,SM-3TW103CT-ND,SM-3TW103,Nidec Copal Electronics,TRIMMER 10KOHM 0.125W J LEAD TOP,5603,0,"3.61000","0","1","Cut Tape (CT)","SM3","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.154"" x 0.126"" Face x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/sm-3&sm-31.pdf,//media.digikey.com/photos/Copal%20Photos/SM3TW%20SERIES.jpg,SM-3TW103DKR-ND,SM-3TW103,Nidec Copal Electronics,TRIMMER 10KOHM 0.125W J LEAD TOP,5603,0,"Digi-Reel","0","1","Digi-Reel®","SM3","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","11","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.154"" x 0.126"" Face x 0.154"" H (3.90mm x 3.20mm x 3.90mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-5.pdf,//media.digikey.com/photos/Copal%20Photos/ST5ETW%20SERIES.jpg,ST5ETW203TR-ND,ST5ETW203,Nidec Copal Electronics,TRIMMER 20K OHM 0.25W GW TOP ADJ,1000,0,"1.96452","0","500","Tape & Reel (TR)","ST5","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","14","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.236"" L x 0.169"" W x 0.266"" H (6.00mm x 4.30mm x 6.75mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-5.pdf,//media.digikey.com/photos/Copal%20Photos/ST5ETW%20SERIES.jpg,ST5ETW203CT-ND,ST5ETW203,Nidec Copal Electronics,TRIMMER 20K OHM 0.25W GW TOP ADJ,1528,0,"3.83000","0","1","Cut Tape (CT)","ST5","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","14","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.236"" L x 0.169"" W x 0.266"" H (6.00mm x 4.30mm x 6.75mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-5.pdf,//media.digikey.com/photos/Copal%20Photos/ST5ETW%20SERIES.jpg,ST5ETW203DKR-ND,ST5ETW203,Nidec Copal Electronics,TRIMMER 20K OHM 0.25W GW TOP ADJ,1528,0,"Digi-Reel","0","1","Digi-Reel®","ST5","Active","20 kOhms","0.25W, 1/4W","±10%","±100ppm/°C","14","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.236"" L x 0.169"" W x 0.266"" H (6.00mm x 4.30mm x 6.75mm)"
