Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Number of Turns","Adjustment Type","Size / Dimension","Termination","Mounting Type"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-203-ND,3352P-1-203,Bourns Inc.,POT 20K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-253-ND,3352P-1-253,Bourns Inc.,POT 25K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","25 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-503-ND,3352P-1-503,Bourns Inc.,POT 50K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","50 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-104-ND,3352P-1-104,Bourns Inc.,POT 100K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","100 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-204-ND,3352P-1-204,Bourns Inc.,POT 200K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","200 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-254-ND,3352P-1-254,Bourns Inc.,POT 250K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","250 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-504-ND,3352P-1-504,Bourns Inc.,POT 500K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","500 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-105-ND,3352P-1-105,Bourns Inc.,POT 1.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","1 MOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-101-ND,3352T-1-101,Bourns Inc.,POT 100 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","100 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-201-ND,3352T-1-201,Bourns Inc.,POT 200 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","200 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-501-ND,3352T-1-501,Bourns Inc.,POT 500 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","500 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-102-ND,3352T-1-102,Bourns Inc.,POT 1.0K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","1 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-202-ND,3352T-1-202,Bourns Inc.,POT 2.0K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","2 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-502-ND,3352T-1-502,Bourns Inc.,POT 5.0K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","5 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-103-ND,3352T-1-103,Bourns Inc.,POT 10K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","10 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-203-ND,3352T-1-203,Bourns Inc.,POT 20K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-503-ND,3352T-1-503,Bourns Inc.,POT 50K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","50 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-104-ND,3352T-1-104,Bourns Inc.,POT 100K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","100 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-204-ND,3352T-1-204,Bourns Inc.,POT 200K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","200 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-254-ND,3352T-1-254,Bourns Inc.,POT 250K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","250 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-504-ND,3352T-1-504,Bourns Inc.,POT 500K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","500 kOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-105-ND,3352T-1-105,Bourns Inc.,POT 1.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","1 MOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-101-ND,3352W-1-101,Bourns Inc.,POT 100 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","100 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-201-ND,3352W-1-201,Bourns Inc.,POT 200 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","200 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-501-ND,3352W-1-501,Bourns Inc.,POT 500 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","500 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-102-ND,3352W-1-102,Bourns Inc.,POT 1.0K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","1 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-202-ND,3352W-1-202,Bourns Inc.,POT 2.0K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","2 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-502-ND,3352W-1-502,Bourns Inc.,POT 5.0K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","5 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-103-ND,3352W-1-103,Bourns Inc.,POT 10K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","10 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-203-ND,3352W-1-203,Bourns Inc.,POT 20K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-253-ND,3352W-1-253,Bourns Inc.,POT 25K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","25 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-503-ND,3352W-1-503,Bourns Inc.,POT 50K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","50 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-104-ND,3352W-1-104,Bourns Inc.,POT 100K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","100 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-204-ND,3352W-1-204,Bourns Inc.,POT 200K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","200 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-254-ND,3352W-1-254,Bourns Inc.,POT 250K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","250 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-504-ND,3352W-1-504,Bourns Inc.,POT 500K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","500 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-105-ND,3352W-1-105,Bourns Inc.,POT 1.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","1 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352E%20SERIES.jpg,3352E-1-100-ND,3352E-1-100,Bourns Inc.,THUMBWHEEL POT 10 0.5W TOP ADJ,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","10 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352E%20SERIES.jpg,3352E-1-200-ND,3352E-1-200,Bourns Inc.,POT 20 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352E%20SERIES.jpg,3352E-1-205-ND,3352E-1-205,Bourns Inc.,POT 2.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","2 MOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352E%20SERIES.jpg,3352E-1-500-ND,3352E-1-500,Bourns Inc.,POT 50 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","50 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352H%20SERIES.jpg,3352H-1-200-ND,3352H-1-200,Bourns Inc.,POT 20 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352H%20SERIES.jpg,3352H-1-205-ND,3352H-1-205,Bourns Inc.,POT 2.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","2 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352H%20SERIES.jpg,3352H-1-500-ND,3352H-1-500,Bourns Inc.,POT 50 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","50 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.350"" H (8.89mm x 8.89mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-1-100-ND,3352P-1-100,Bourns Inc.,POT 10 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","10 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-1-200-ND,3352P-1-200,Bourns Inc.,POT 20 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-1-205-ND,3352P-1-205,Bourns Inc.,POT 2.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","2 MOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352P%20SERIES.jpg,3352P-1-500-ND,3352P-1-500,Bourns Inc.,POT 50 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","50 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-1-100-ND,3352T-1-100,Bourns Inc.,POT 10 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","10 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-1-200-ND,3352T-1-200,Bourns Inc.,POT 20 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-1-205-ND,3352T-1-205,Bourns Inc.,POT 2.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","2 MOhms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352T%20SERIES.jpg,3352T-1-500-ND,3352T-1-500,Bourns Inc.,POT 50 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","50 Ohms","0.5W, 1/2W","±20%","1","Top Adjustment","Round - 0.350"" Dia x 0.150"" H (8.89mm x 3.81mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-100-ND,3352V-1-100,Bourns Inc.,POT 10 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","10 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-101-ND,3352V-1-101,Bourns Inc.,POT 100 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","100 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-102-ND,3352V-1-102,Bourns Inc.,POT 1.0K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","1 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-103-ND,3352V-1-103,Bourns Inc.,POT 10K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","10 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-104-ND,3352V-1-104,Bourns Inc.,POT 100K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","100 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-105-ND,3352V-1-105,Bourns Inc.,POT 1.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","1 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-200-ND,3352V-1-200,Bourns Inc.,POT 20 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
