Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Mat Type","Shape","Length","Width","Thickness","Color","Material","Number of Layers","Features"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8412.jpg,84123M-ND,8412,SCS,FLOOR TILE DISSP WHT 0.125 X12"",0,0,"7.30511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","White","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8411.jpg,84113M-ND,8411,SCS,FLOOR TILE DISSP BRN 0.125 X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Brown","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8413.jpg,84133M-ND,8413,SCS,FLOOR TILE DISSP GRY 0.125 X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Gray","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8415.jpg,84153M-ND,8415,SCS,FLOOR TILE DISSP GRN 0.125 X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Green","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8416.jpg,84163M-ND,8416,SCS,FLOOR TILE DISSP GRN 0.125 X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Maroon","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8421.jpg,84213M-ND,8421,SCS,FLOOR TILE DISS REV BRN .125X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Brown, Reverse","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8424.jpg,84243M-ND,8424,SCS,FLOOR TILE DISS REV BLU .125X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Blue, Reverse","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8427.jpg,84273M-ND,8427,SCS,FLOOR TILE DISS REV BLK .125X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Black, Reverse","Vinyl","1","Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8431.jpg,84313M-ND,8431,SCS,FLOOR TILE COND BRN 0.125 X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Brown","Vinyl","1","Conductive"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8433.jpg,84333M-ND,8433,SCS,FLOOR TILE COND GRY 0.125 X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Gray","Vinyl","1","Conductive"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8435.jpg,84353M-ND,8435,SCS,FLOOR TILE COND GRN 0.125 X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Green","Vinyl","1","Conductive"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8437.jpg,84373M-ND,8437,SCS,FLOOR TILE COND BLK 0.125 X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Black","Vinyl","1","Conductive"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8441.jpg,8441-ND,8441,SCS,FLOOR TILE COND REV BRN .125X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Brown, Reverse","Vinyl","1","Conductive"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8443.jpg,8443-ND,8443,SCS,FLOOR TILE COND REV GRY .125X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Gray, Reverse","Vinyl","1","Conductive"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8444.jpg,8444-ND,8444,SCS,FLOOR TILE COND REV BLU .125X12"",0,0,"8.02511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Blue, Reverse","Vinyl","1","Conductive"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8417.jpg,84173M-ND,8417,SCS,FLOOR TILE DISSP BLK 0.125 X12"",0,0,"9.22511","0","45","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Black","Vinyl","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,37670-ND,37670,Desco,MAT MALE SNP 11-3/4X35-1/2X1/16,0,0,"10.12000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","2.96' (0.90m)","0.98' (0.30m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,39780-ND,39780,Desco,MAT FEML SNAP 11-3/4X35-1/2X1/16,0,0,"10.12000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","2.96' (0.90m)","0.98' (0.30m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,37671-ND,37671,Desco,MAT MALE SNP 11-3/4X47-1/2X1/16,0,0,"10.86000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","3.96' (1.21m)","0.98' (0.30m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,39784-ND,39784,Desco,MAT FEML SNAP 11-3/4X47-1/2X1/16,0,0,"10.86000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","3.96' (1.21m)","0.98' (0.30m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,37673-ND,37673,Desco,MAT MALE SNP 17-1/2X35-1/2X1/16,0,0,"12.13000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","2.96' (0.90m)","1.48' (0.45m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,39792-ND,39792,Desco,MAT FEML SNAP 17-1/2X35-1/2X1/16,0,0,"12.13000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","2.96' (0.90m)","1.48' (0.45m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,37672-ND,37672,Desco,MAT MALE SNP 11-3/4X59-1/2X1/16,0,0,"13.17000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","4.96' (1.51m)","0.98' (0.30m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,39787-ND,39787,Desco,MAT FEML SNAP 11-3/4X59-1/2X1/16,0,0,"13.17000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","4.96' (1.51m)","0.98' (0.30m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,37676-ND,37676,Desco,MAT MALE SNP 23-1/2X35-1/2X1/16,0,0,"14.15000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","2.96' (0.90m)","1.96' (0.60m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,39858-ND,39858,Desco,MAT FEML SNAP 23-1/2X35-1/2X1/16,0,0,"14.15000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","2.96' (0.90m)","1.96' (0.60m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,37674-ND,37674,Desco,MAT MALE SNP 23-1/2X47-1/2X1/16,0,0,"16.14000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","3.96' (1.21m)","1.96' (0.60m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,39796-ND,39796,Desco,MAT FEML SNAP 23-1/2X47-1/2X1/16,0,0,"16.14000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","3.96' (1.21m)","1.96' (0.60m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,37675-ND,37675,Desco,MAT MALE SNP 23-1/2X59-1/2X1/16,0,0,"18.77000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","4.96' (1.51m)","1.96' (0.60m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.protektivepak.com/PDF/37670.pdf,-,39800-ND,39800,Desco,MAT FEML SNAP 23-1/2X59-1/2X1/16,0,0,"18.77000","0","1","Pro Mats™","Active","Table, Workbench","Rectangle","4.96' (1.51m)","1.96' (0.60m)","0.06"" (1.52mm)","-","-","1","Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,-,66165-ND,66165,Desco,2-LYR BL TRY LNR .060''X16''X24',0,0,"24.54000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.06"" (1.52mm)","Blue, Dark","Vinyl","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,-,66173-ND,66173,Desco,TABLE MAT VINYL GRN 2'X1.33',0,0,"24.54000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.06"" (1.52mm)","Green","Vinyl","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66216-ND,66216,Desco,DL RBBR MT LT BL .060''X16''X24',0,0,"30.09000","0","1","-","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66222-ND,66222,Desco,DL RBBR MT DK BL .06''X16''X24"",0,0,"30.09000","0","1","-","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66228-ND,66228,Desco,DL RBBR MT GR .060''X16''X24'',0,0,"30.09000","0","1","-","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
-,-,42550-ND,42550,Desco,MAT 3-LYR VNYL BL .125''X16''X24,0,0,"30.17000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.13"" (3.30mm)","Blue","Vinyl","3","Conductive, Dissipative"
-,-,42554-ND,42554,Desco,MAT 3-LYR VNYL GR .125''X16''X24,0,0,"30.17000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.13"" (3.30mm)","Gray","Vinyl","3","Conductive, Dissipative"
-,-,42558-ND,42558,Desco,MAT 3-LYR VNYL GN .125''X16''X24,0,0,"30.17000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.125"" (3.18mm)","Green","Vinyl","3","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,-,66125-ND,66125,Desco,TBL MAT RUBBER BLUE 2'X1.33',0,0,"31.78000","0","1","Statfree® T2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.06"" (1.52mm)","Blue","Rubber","2","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,-,66126-ND,66126,Desco,TBL MAT RUBBER DK BLUE 2'X1.33',0,0,"31.78000","0","1","Statfree® T2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,-,66127-ND,66127,Desco,TBL MAT RUBBER DK GRAY 2'X1.33',0,0,"31.78000","0","1","Statfree® T2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.06"" (1.52mm)","Gray, Dark","Rubber","2","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,-,66128-ND,66128,Desco,TBL MAT RUBBER GREEN 2'X1.33',0,0,"31.78000","0","1","Statfree® T2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.06"" (1.52mm)","Green","Rubber","2","Dissipative"
http://documents.desco.com/PDF/PM-131.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66321.jpg,66321-ND,66321,Desco,TABLE MAT RUBBER BLUE 2' X 1.33',0,0,"40.80000","0","1","STATFREE UC2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.08"" (2.03mm)","Blue","Rubber","2","Conductive, Dissipative"
//media.digikey.com/pdf/Data%20Sheets/Pi%20Supply%20PDFs/PIS-0983_Web.pdf,-,PIS-0983-ND,PIS-0983,Pi Supply,IFIXIT PORTABLE ANTI-STATIC-MAT,0,0,"46.72000","0","5","iFixit","Active","Table, Workbench","Square","2' (0.61m)","2' (0.61m)","-","Blue","-","-","Anti-Static"
-,-,2071-B6223-ND,B6223,Botron Company Inc.,B6223 GREEN DISSIPATIVE 2 LAYER,5,0,"56.05000","0","1","-","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Green","Rubber","2","Conductive, Dissipative"
-,-,TM2436L1GR-L-ND,TM2436L1GR-L,SCS,MAT KIT VINYL ESD GRAY 2'X3',0,0,"60.66000","0","1","-","Not For New Designs","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.093"" (2.36mm)","Gray","Vinyl","1","Dissipative"
https://www.descoindustries.com/PDF/Premium-Quality-Vinyl-Table-Mat.pdf,-,TM2436L3BL-L-ND,TM2436L3BL-L,SCS,PREMIUM 24X36 BLU TBLE MAT W/SGC,0,0,"63.10000","0","1","-","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","-","Blue","Vinyl","3","Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66211-ND,66211,Desco,DL RBBR MT LT BL .060''X24''X36',0,0,"63.18000","0","1","-","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66217-ND,66217,Desco,DL RBBR MT DK BL .060''X24''X36',0,0,"63.18000","0","1","-","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66223-ND,66223,Desco,DL RBBR MT GR .060''X24''X36'' G,0,0,"63.18000","0","1","-","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
-,//media.digikey.com/Photos/3M%20Photos/MFG_TM2436L1BL-L.jpg,TM2436L1BL-L-ND,TM2436L1BL-L,SCS,QUALITY 24X36 BLU TBLE MAT W/SGC,0,0,"63.69000","0","1","-","Not For New Designs","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","-","Blue","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,-,66174-ND,66174,Desco,24"" X 36"" KIT GREEN,0,0,"71.29000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Green","Vinyl","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Gray.jpg,5822448-ND,5822448,ACL Staticide Inc,TABLE RUN POLY LT GRAY 4'X2',0,0,"73.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Gray, Light","Polymer","2","Conductive, Dissipative"
https://www.descoindustries.com/PDF/Premium-Quality-Vinyl-Table-Mat.pdf,-,TM2448L3BL-L-ND,TM2448L3BL-L,SCS,PREMIUM 24X48 BLU TBLE MAT W/SGC,0,0,"80.75000","0","1","-","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","-","Blue","Vinyl","3","Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66212-ND,66212,Desco,DL RBBR MT LT BL .060''X24''X48',0,0,"84.24000","0","1","-","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66218-ND,66218,Desco,DL RBBR MT DK BL .060''X24''X48',0,0,"84.24000","0","1","-","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66224-ND,66224,Desco,DL RBBR MT GR .060''X24''X48'' G,0,0,"84.24000","0","1","-","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,"//media.digikey.com/renders/Desco%20Renders/Blue,%20Royal.jpg",66051-ND,66051,Desco,MAT RUBBER DARK BLUE 24X36"",0,0,"91.98000","0","1","Statfree T2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-122.pdf,//media.digikey.com/renders/Desco%20Renders/Green.jpg,66057-ND,66057,Desco,MAT RUBBER GREEN 24X36"",0,0,"91.98000","0","1","Statfree T2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Green","Rubber","2","Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,-,66175-ND,66175,Desco,24"" X 48"" KIT GREEN,0,0,"95.03000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Green","Vinyl","2","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/renders/Desco%20Renders/Gray.jpg,16-1095-ND,42475,Desco,TABLE MAT VINYL GRAY 4'X2',0,0,"100.89800","0","5","Statfree Z2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.13"" (3.30mm)","Gray","Vinyl","3","Dissipative"
http://documents.desco.com/PDF/pm-121.pdf,-,66302-ND,66302,Desco,UC 2-LYR RBBR MAT SY BL .080''X2,0,0,"111.32000","0","1","Statfree UC™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Light","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Blue.jpg,5933060-ND,5933060,ACL Staticide Inc,TABLE RUN POLY ROYAL BLUE 5'X2.5,0,0,"112.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Royal","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD_Grounding%20Mat.jpg,6253660-ND,6253660,ACL Staticide Inc,TABLE RUN POLY LT BLUE 5'X3',0,0,"123.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","5' (1.52m)","3' (0.91m)","0.10"" (2.54mm)","Blue, Light","Polymer","1","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,"//media.digikey.com/renders/Desco%20Renders/Blue,%20Royal.jpg",66056-ND,66056,Desco,MAT RUBBER DARK BLUE 24X48"",0,0,"123.17000","0","1","Statfree T2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-122.pdf,//media.digikey.com/renders/Desco%20Renders/Green.jpg,66058-ND,66058,Desco,MAT RUBBER GREEN 24X48"",0,0,"123.17000","0","1","Statfree T2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Green","Rubber","2","Dissipative"
http://documents.desco.com/PDF/pm-107.pdf,//media.digikey.com/renders/Desco%20Renders/Black.jpg,16-1090-ND,40930,Desco,MAT RUBBER BUBBLE 24X36X.5"" BLK,0,0,"125.58400","0","5","Statfree i™","Active","Floor","Rectangle","3' (0.91m)","2' (0.61m)","0.5"" (12.7mm)","Black","Rubber","1","Anti Fatigue, Conductive"
http://documents.desco.com/PDF/66200.pdf,-,66213-ND,66213,Desco,DL RBBR MT LT BL .060''X30''X60',0,0,"131.62000","0","1","-","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66219-ND,66219,Desco,DL RBBR MT DK BL .060''X30''X60',0,0,"131.62000","0","1","-","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66225-ND,66225,Desco,DL RBBR MT GR .060''X30''X60'' G,0,0,"131.62000","0","1","-","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Gray.jpg,5863660-ND,5863660,ACL Staticide Inc,TABLE RUN POLY LT GRAY 5'X3',0,0,"133.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","5' (1.52m)","3' (0.91m)","0.06"" (1.52mm)","Gray, Light","Polymer","2","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-121.pdf,-,66303-ND,66303,Desco,UC 2-LYR RBBR MAT SY BL .080''X2,0,0,"147.74000","0","1","Statfree UC™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Light","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,-,66176-ND,66176,Desco,30"" X 60"" KIT GREEN,0,0,"148.34000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.06"" (1.52mm)","Green","Vinyl","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66214-ND,66214,Desco,DL RBBR MT LT BL .060''X30''X72',0,0,"157.95000","0","1","-","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66220-ND,66220,Desco,DL RBBR MT DK BL .060''X30''X72',0,0,"157.95000","0","1","-","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/8400_Series_Static_Control_Vinyl_Floor_Tile.pdf,//media.digikey.com/Photos/SCS/MFG_8423.jpg,84233M-ND,8423,SCS,FLOOR TILE DISS REV GRY .125X12"",0,0,"167.58000","0","1","8400","Active","Floor, Tile","Square","1' (0.30m)","1' (0.30m)","0.13"" (3.30mm)","Gray, Reverse","Vinyl","1","Dissipative"
-,-,42555-ND,42555,Desco,MAT 3-LYR VNYL GR .125''X30''X60,0,0,"170.75000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","2' (0.61m)","1.33' (0.41m)","0.13"" (3.30mm)","Gray","Vinyl","3","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_8285RBx-Series.jpg,8285RBM3660-ND,8285RBM3660,ACL Staticide Inc,MAT TABLE ESD 36""X60"" RYL BLU,0,0,"171.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","3' (0.91m)","0.08"" (2.03mm)","Blue, Royal","Elastomer","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,-,66177-ND,66177,Desco,30"" X 72"" KIT GREEN,0,0,"178.21000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.06"" (1.52mm)","Green","Vinyl","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66215-ND,66215,Desco,DL RBBR MT LT BL .060''X36''X72',0,0,"189.54000","0","1","-","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66221-ND,66221,Desco,DL RBBR MT DK BL .060''X36''X72',0,0,"189.54000","0","1","-","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Dark","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/66200.pdf,-,66227-ND,66227,Desco,DL RBBR MT GR .060''X36''X72'' G,0,0,"189.54000","0","1","-","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
