Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Metal Layer","Static Discharge Shielding","Closure System","Thickness","Length - Inside","Width - Inside","Tensile Strength","Color"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP708-ND,8171824,SCS,STAT SHLD BAG MTL IN 18X24 1=1EA,172,0,"1.19000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","24"" (609.6mm)","18"" (457.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3000-SERIES.jpg,SCP610-ND,D301220,SCS,BAG MOISTURE BARR MTL IN 20""X12"",878,0,"1.31000","0","1","Dri-Shield® 3000","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","6.0 mil (152.4 microns)","20"" (508mm)","12"" (304.8mm)","3800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1502424.jpg,SCP561-ND,1502424,SCS,BAG STAT SHLD MTLOUT 24X24""1=1EA,586,0,"1.32000","0","1","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","24"" (609.6mm)","24"" (609.6mm)","4900 psi","Silver"
http://documents.desco.com/PDF/13806.pdf,//media.digikey.com/photos/Desco%20Photos/138XX%20VAPOR%20BARRIER%20SERIES.jpg,16-1020-ND,13832,Desco,BAG ESD VAPOR BARRIER 18""X24"",220,0,"1.35000","0","1","Statshield®","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.5 mil (88.9 microns)","24"" (609.6mm)","18"" (457.2mm)","9000 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-2700-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D2700-SERIES.jpg,SCP463-ND,D271618,SCS,MOISTURE BARR BAG 16 X 18"" 1=1EA,985,0,"1.40000","0","1","Dri-Shield 2700","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","7.0 mil (177.8 microns)","18"" (457.2mm)","16"" (406.4mm)","6550 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Renders/3M%20Renders/SCP386-ND.jpg,SCP386-ND,1002430,SCS,BAG 24X30"" STATIC SHIELD 1=1EA,126,0,"1.41000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","30"" (762mm)","24"" (609.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3000-SERIES.jpg,SCP617-ND,D30830,SCS,BAG MOISTURE BARR MTL IN 30""X8"",552,0,"1.43000","0","1","Dri-Shield® 3000","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","6.0 mil (152.4 microns)","30"" (762mm)","8"" (203.2mm)","3800 psi","Silver"
http://documents.staticcontrol.com/PDF/Dri-Shield-3700-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3700-SERIES.jpg,SCP629-ND,D37625,SCS,BAG MOISTURE BARR MTL IN 25""X6"",731,0,"1.44000","0","1","Dri-Shield® 3700","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","25"" (635mm)","6"" (152.4mm)","9900 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-2700-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D2700-SERIES.jpg,SCP604-ND,D271520,SCS,BAG MOIST BARR DUAL LAYER 20X15"",867,0,"1.48000","0","1","Dri-Shield® 2700","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","7.0 mil (177.8 microns)","20"" (508mm)","15"" (381mm)","6550 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1502430.jpg,SCP562-ND,1502430,SCS,BAG STAT SHLD MTLOUT 24X30""1=1EA,434,0,"1.48000","0","1","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","30"" (762mm)","24"" (609.6mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1502436.jpg,SCP563-ND,1502436,SCS,BAG STAT SHLD MTLOUT 24X36""1=1EA,309,0,"1.70000","0","1","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","36"" (914.4mm)","24"" (609.6mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Film.pdf,//media.digikey.com/Photos/SCS/MFG_817R.JPG,SCP711-ND,817R 36X50,SCS,STAT SHIELD WRAP MTL IN 36""X50',5,0,"179.87000","0","1","81705","Active","Static Shielding Film","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","50' (15.24m)","36"" (914.4mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/photos/Desco%20Photos/134XX%20SERIES.jpg,16-1530-ND,13465,Desco,BAG SHIELD METAL-IN 8X12,585,0,"0.23000","0","1","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","12"" (304.8mm)","8"" (203.2mm)","-","Silver"
http://documents.desco.com/PDF/49100.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_491xx.jpg,16-1554-ND,49114,Desco,BAG PINK POLY 4MIL 12X16 NO ZIP,391,0,"0.31000","0","1","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","16"" (406.4mm)","12"" (304.8mm)","-","Pink"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_1351x.jpg,16-1531-ND,13515,Desco,BAG SHIELD METAL-IN 15X18,354,0,"0.62000","0","1","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","18"" (457.2mm)","15"" (381mm)","-","Silver"
-,//media.digikey.com/Photos/SCS/MFG_817Z1012.jpg,SCP809-ND,817Z1014,SCS,STATIC SHIELD BAG ZIP 10X14,445,0,"0.66000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","14"" (355.6mm)","10"" (254mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP781-ND,8171612,SCS,STATIC SHIELD BAG 16X12 1=1EA,1000,0,"0.90000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","16"" (406.4mm)","12"" (304.8mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP790-ND,8171814,SCS,STATIC SHIELD BAG 18X14,1000,0,"1.13000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","18"" (457.2mm)","14"" (355.6mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP791-ND,8171818,SCS,STATIC SHIELD BAG 18X18 1=1EA,1000,0,"1.26000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","18"" (457.2mm)","18"" (457.2mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP793-ND,8172024,SCS,STATIC SHIELD BAG 20X24 1=1EA,890,0,"1.40000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","24"" (609.6mm)","20"" (508mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP792-ND,8171826,SCS,STATIC SHIELD BAG 18X26 1=1EA,960,0,"1.62000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","26"" (660.4mm)","18"" (457.2mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_817R%2048X50.jpg,SCP780-ND,817R 48X50,SCS,FILM STATIC SHIELD 48""X50',19,0,"255.00000","0","1","81705","Active","Static Shielding Film","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","48"" (1219.2mm)","48"" (1219.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP696-ND,81768,SCS,STAT SHLD BAG MTL IN 6X8 1=1EA,700,0,"0.16000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","8"" (203.2mm)","6"" (152.4mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP700-ND,817912,SCS,STAT SHLD BAG MTL IN 9X12 1=1EA,940,0,"0.34000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","12"" (304.8mm)","9"" (228.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1900-1910_Series.pdf,//media.digikey.com/photos/3M%20Photos/1900%20GROUP.jpg,SCP459-ND,1901218,SCS,SHIELD BAG 12X18"" METAL-IN 1=1EA,340,0,"0.52000","0","1","1900","Obsolete","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","18"" (457.2mm)","12"" (304.8mm)","5100 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Bags.pdf,//media.digikey.com/Photos/SCS/MFG_Series-M.JPG,SCP704-ND,8171218,SCS,STAT SHLD BAG MTL IN 12X18 1=1EA,800,0,"0.62000","0","1","81705","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","18"" (457.2mm)","12"" (304.8mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/3M%20Photos/10056.JPG,SCP383-ND,10056,SCS,BAG 5X6"" STATIC SHIELD 1=1EA,78,0,"0.10000","0","1","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","6"" (152.4mm)","5"" (127mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/photos/3M%20Photos/3001418.JPG,SCP423-ND,3001418,SCS,BAG 14X18"" ZIP STATIC SHLD 1=1EA,20,0,"0.70000","0","1","1000 ZipTop™","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","18"" (457.2mm)","14"" (355.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3000-SERIES.jpg,SCP611-ND,D301621,SCS,BAG MOISTURE BARR MTL IN 21""X16"",5,0,"1.61000","0","1","Dri-Shield® 3000","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","6.0 mil (152.4 microns)","21"" (533.4mm)","16"" (406.4mm)","3800 psi","Silver"
http://documents.desco.com/PDF/13806.pdf,//media.digikey.com/photos/Desco%20Photos/138XX%20VAPOR%20BARRIER%20SERIES.jpg,16-1016-ND,13808,Desco,BAG ESD VAPOR BARRIER 6""X10"",80,0,"0.22000","0","1","Statshield®","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.5 mil (88.9 microns)","10"" (254mm)","6"" (152.4mm)","9000 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1300_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1300-SERIES.jpg,SCP597-ND,1300912,SCS,BAG STAT SHLD MTLIN 12""X9"" 1=1EA,0,0,"0.22000","0","1","1300","Active","Static Shielding Bag","In","<20nJ","User Defined - Clips, Heat Seal, Tape","3.2 mil (81.28 microns)","12"" (304.8mm)","9"" (228.6mm)","8100 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-2700-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D2700-SERIES.jpg,SCP603-ND,D271518,SCS,BAG MOISTURE BARR 15""X18"" 1=1EA,0,0,"1.34000","0","1","Dri-Shield 2700","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","7.0 mil (177.8 microns)","18"" (457.2mm)","15"" (381mm)","6550 psi","Silver"
http://documents.staticcontrol.com/pdf/2120R_Cushioned_Shielding_Bag.pdf,//media.digikey.com/Photos/3M%20Photos/2120R-Series.jpg,SCP268-ND,2121211,SCS,ESD SHIELD BAG 11X12"" CUSH 1=1EA,6,0,"3.65000","0","1","2120R","Active","Static Shielding Bag (Cushioned)","Out","<25nJ","User Defined - Clips, Heat Seal, Tape","125.0 mil (3175 microns)","11"" (279.4mm)","12"" (304.8mm)","6469 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Film.pdf,//media.digikey.com/Photos/SCS/MFG_817R.JPG,SCP710-ND,817R 36X250,SCS,STAT SHIELD WRAP MTL IN 36""X250',1,0,"561.79000","0","1","81705","Active","Static Shielding Film","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","250' (76.2m)","36"" (914.4mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/81705-Film.pdf,//media.digikey.com/Photos/SCS/MFG_817R.JPG,SCP712-ND,817R 48X250,SCS,STAT SHIELD WRAP MTL IN 48""X250',1,0,"853.91000","0","1","81705","Active","Static Shielding Film","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","250' (76.2m)","48"" (1219.2mm)","4600 psi","Silver"
http://documents.desco.com/PDF/49100.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_491xx.jpg,16-1555-ND,49116,Desco,BAG PINK POLY 4MIL 15X18 NO ZIP,47,0,"0.39000","0","1","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","18"" (457.2mm)","15"" (381mm)","-","Pink"
http://documents.desco.com/PDF/13330.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_1351x.jpg,16-1529-ND,13331,Desco,BG STTSHLD MTL-IN 4''X6'' 100EA,14,0,"4.82000","0","1","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","6"" (152.4mm)","4"" (101.6mm)","-","Silver"
http://documents.desco.com/PDF/49100.pdf,-,49101-ND,49101,Desco,BAG PINK POLY 4MIL 3X4 NO ZIP,0,0,"0.03980","0","100","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","4"" (101.6mm)","3"" (76.2mm)","-","Pink"
http://documents.desco.com/PDF/49100.pdf,-,49102-ND,49102,Desco,BAG PINK POLY 4MIL 3X5 NO ZIP,0,0,"0.04510","0","100","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","5"" (127mm)","3"" (76.2mm)","-","Pink"
http://documents.desco.com/PDF/49100.pdf,-,49103-ND,49103,Desco,BAG PINK POLY 4MIL 4X6 NO ZIP,0,0,"0.05890","0","100","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","6"" (152.4mm)","4"" (101.6mm)","-","Pink"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10045-ND,10045,SCS,BAG STATIC SHLD MTL IN 5""X4"",0,0,"0.06460","0","13000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","5"" (127mm)","4"" (101.6mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1002.53-ND,1002.53,SCS,BAG STATIC SHLD MTL IN 3""X2.5"",0,0,"0.08250","0","10000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","3"" (76.2mm)","2.5"" (63.5mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1002.55-ND,1002.55,SCS,BAG STATIC SHLD MTL IN 5""X2.5"",0,0,"0.08300","0","12000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","5"" (127mm)","2.5"" (63.5mm)","4600 psi","Silver"
http://documents.desco.com/PDF/49100.pdf,-,49106-ND,49106,Desco,BAG PINK POLY 4MIL 6X8 NO ZIP,0,0,"0.08380","0","100","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","8"" (203.2mm)","6"" (152.4mm)","-","Pink"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,15024SCS-ND,15024,SCS,BAG STATIC SHLD MTL OUT 4""X2"",0,0,"0.08500","0","10000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","4"" (101.6mm)","2"" (50.8mm)","4900 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1002.254-ND,1002.254,SCS,BAG STATIC SHLD MTL IN 4""X2.25"",0,0,"0.08540","0","12000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","4"" (101.6mm)","2.25"" (57.2mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13878.pdf,-,13878-ND,13878,Desco,BAG DISS CLEAR 3X5,0,0,"0.08610","0","100","Statfree®","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","3.5 mil (88.9 microns)","5"" (127mm)","3"" (76.2mm)","5300 psi","Clear"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_150xxxx.jpg,15035-ND,15035,SCS,STATIC BAG MET-OUT 3""X5"" 1=1EA,0,0,"0.08680","0","100","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","5"" (127mm)","3"" (76.2mm)","4900 psi","Silver"
http://documents.desco.com/PDF/49100.pdf,-,49107-ND,49107,Desco,BAG PINK POLY 4MIL 6X9 NO ZIP,0,0,"0.08890","0","100","-","Not For New Designs","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","9"" (228.6mm)","6"" (152.4mm)","-","Pink"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10037SCS-ND,10037,SCS,BAG STATIC SHLD MTL IN 7""X3"",0,0,"0.09360","0","10000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","7"" (177.8mm)","3"" (76.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,15023SCS-ND,15023,SCS,BAG STATIC SHLD MTL OUT 3""X2"",0,0,"0.09680","0","10000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","3"" (76.2mm)","2"" (50.8mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100212-ND,100212,SCS,BAG STATIC SHLD MTL IN 12""X2"",0,0,"0.09800","0","8500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","12"" (304.8mm)","2"" (50.8mm)","4600 psi","Silver"
http://documents.desco.com/PDF/49100.pdf,-,49108-ND,49108,Desco,BAG PINK POLY 4MIL 6X10 NO ZIP,0,0,"0.10440","0","100","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","10"" (254mm)","6"" (152.4mm)","-","Pink"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,15036SCS-ND,15036,SCS,BAG STATIC SHLD MTL OUT 6""X3"",0,0,"0.10460","0","9500","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","6"" (152.4mm)","3"" (76.2mm)","4900 psi","Silver"
http://documents.desco.com/PDF/Static-Shielding-Bag-1900-1910-Series.pdf,-,1569-19123-ND,19123,SCS,"STATIC SHIELD BAG, 1910 SERIES M",0,0,"0.10560","0","100","1910","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","3"" (76.2mm)","2"" (50.8mm)","5100 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100311SCS-ND,100311,SCS,BAG STATIC SHLD MTL IN 11""X3"",0,0,"0.10750","0","8000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","11"" (279.4mm)","3"" (76.2mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13878.pdf,-,13871-ND,13871,Desco,BAG DISS CLEAR 4X6,0,0,"0.11110","0","100","Statfree®","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","3.5 mil (88.9 microns)","6"" (152.4mm)","4"" (101.6mm)","5300 psi","Clear"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10047-ND,10047,SCS,BAG STATIC SHLD MTL IN 7""X4"",0,0,"0.11290","0","8500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","7"" (177.8mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/SCS_Bag_Storage.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1002.758-ND,1002.758,SCS,BAG STATIC SHLD MTL IN 8""X2.75"",0,0,"0.11680","0","8500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","8"" (203.2mm)","2.75"" (69.9mm)","4600 psi","Silver"
http://documents.desco.com/PDF/Static-Shielding-Bag-1900-1910-Series.pdf,-,1569-19133-ND,19133,SCS,"STATIC SHIELD BAG, 1910 SERIES M",0,0,"0.11820","0","100","1910","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","3"" (76.2mm)","3"" (76.2mm)","5100 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10027SCS-ND,10027,SCS,BAG STATIC SHLD MTL IN 7""X2"",0,0,"0.11980","0","8500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","7"" (177.8mm)","2"" (50.8mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1003.55-ND,1003.55,SCS,BAG STATIC SHLD MTL IN 5""X3.5"",0,0,"0.12040","0","8500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","5"" (127mm)","3.5"" (88.9mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/photos/Desco%20Photos/134XX%20SERIES.jpg,13440-ND,13440,Desco,BAG SHIELD METAL-IN 6X8,0,0,"0.12310","0","100","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","8"" (203.2mm)","6"" (152.4mm)","-","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,10069-ND,10069,SCS,STAT BAG MET-IN 6""X9"" OPEN 1=1EA,0,0,"0.12340","0","100","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","9"" (228.6mm)","6"" (152.4mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10036-ND,10036,SCS,BAG STATIC SHLD MTL IN 6""X3"",0,0,"0.12560","0","8500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","6"" (152.4mm)","3"" (76.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1004.56-ND,1004.56,SCS,BAG STATIC SHLD MTL IN 6""X4.5"",0,0,"0.12660","0","5000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","6"" (152.4mm)","4.5"" (114.3mm)","4600 psi","Silver"
http://documents.desco.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,-,1569-700Z23-ND,700Z23,SCS,MOISTURE BARRIER BAG DRI-SHIELD,0,0,"0.13120","0","5000","Dri-Shield® 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","3"" (76.2mm)","2"" (50.8mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100115-ND,100115,SCS,BAG STATIC SHLD MTL IN 5""X11"",0,0,"0.13450","0","6500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","5"" (127mm)","11"" (279.4mm)","4600 psi","Silver"
http://documents.desco.com/PDF/49100.pdf,-,49109-ND,49109,Desco,BAG PINK POLY 4MIL 8X10 NO ZIP,0,0,"0.13750","0","100","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","10"" (254mm)","8"" (203.2mm)","-","Pink"
