Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Voltage - Rated","Beam Angle","Operating Temperature"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7369-700-ND,MB7369-700,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"121.45000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7062-520-ND,MB7062-520,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7040-110-ND,MB7040-110,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7040-120-ND,MB7040-120,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7040-210-ND,MB7040-210,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7040-220-ND,MB7040-220,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7040-320-ND,MB7040-320,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7040-420-ND,MB7040-420,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7040-510-ND,MB7040-510,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7040-520-ND,MB7040-520,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7040-610-ND,MB7040-610,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7040-620-ND,MB7040-620,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"139.95000","0","1","Bulk","I2CXL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7052-110-ND,MB7052-110,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7052-120-ND,MB7052-120,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7052-210-ND,MB7052-210,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7052-220-ND,MB7052-220,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7052-320-ND,MB7052-320,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7052-420-ND,MB7052-420,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7052-510-ND,MB7052-510,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7052-520-ND,MB7052-520,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7052-610-ND,MB7052-610,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7052-620-ND,MB7052-620,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7060-110-ND,MB7060-110,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7060-120-ND,MB7060-120,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7060-210-ND,MB7060-210,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7060-220-ND,MB7060-220,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7060-320-ND,MB7060-320,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7060-420-ND,MB7060-420,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7060-510-ND,MB7060-510,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7060-520-ND,MB7060-520,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7060-610-ND,MB7060-610,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7060-620-ND,MB7060-620,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7062-110-ND,MB7062-110,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7062-120-ND,MB7062-120,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7062-210-ND,MB7062-210,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7062-220-ND,MB7062-220,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7062-320-ND,MB7062-320,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7062-420-ND,MB7062-420,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7062-510-ND,MB7062-510,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7062-610-ND,MB7062-610,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7062-620-ND,MB7062-620,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7070-110-ND,MB7070-110,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7070-120-ND,MB7070-120,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7070-210-ND,MB7070-210,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7070-220-ND,MB7070-220,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7070-320-ND,MB7070-320,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7070-420-ND,MB7070-420,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7070-510-ND,MB7070-510,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7070-520-ND,MB7070-520,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7070-610-ND,MB7070-610,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7070-620-ND,MB7070-620,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7072-110-ND,MB7072-110,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7072-120-ND,MB7072-120,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7072-210-ND,MB7072-210,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7072-220-ND,MB7072-220,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7072-320-ND,MB7072-320,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7072-420-ND,MB7072-420,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7072-510-ND,MB7072-510,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7072-520-ND,MB7072-520,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7072-610-ND,MB7072-610,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7072-620-ND,MB7072-620,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7092-110-ND,MB7092-110,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,MB7092-120-ND,MB7092-120,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7092-210-ND,MB7092-210,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7092-220-ND,MB7092-220,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7092-320-ND,MB7092-320,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"139.95000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
